game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Win,256x20_20260617_lr1e-9-160,1-0,256x20_20260617_lr1e-9-160,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 e6e5 g4g5 h6g5 f3g5 e5d4 e3d4 d5c4 f1c4 d7b6 c4b3 b6d5 h2h4 a7a5 h4h5 a5a4 b3c4 a4a3 h5h6 a3b2 c1b1 g7g6 h6h7 g8h8 c3d5 c6d5 c4d3 c8d7 c2b2 a8a3 d3c2 b7b5 d2b4 d6b4 b2b4 a3a6 d1e1 d8c8 f2f3 f6h5 e1e7 a6f6 b4c5 b5b4 c5d5 d7e6 d5e5 b4b3 a2b3 c8c3 g5e6 f7e6 e7e6 c3f3 h1g1 f3f2 g1g6 f2f1 b1b2 f1f2 b3b4 h5g7 e6f6 f8f6 e5f6 f2f6 g6f6 g7e6 f6e6 h8g7 h7h8q g7f7 h8f6 f7g8 e6e8
2,Loss,256x20_20260617_lr1e-9,1-0,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-160,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d8b6 d6c4 b6c5 c2d3 d4e3 d2e3 c5c6 e2f3 c6c7 f3b7 c7b7 c4d6 b7c6 a1c1 c6d5 d3d5 e6d5 c1c7 d7f6 e3d4 a7a5 f1e1 a5a4 e1e7 b4b3 a2a3 f6h5 f4f5 h5f4 d6f7 f4h5 f7g5 f8f5 g5e6 g8h7 e6g7 f5g5 g1h1 h5g7 h2h4 g5g4 d4e5 a8g8 e5f6 h7h6 f6g5 h6g6 c7c6 g7e6 e7e6 g6f5 e6f6 f5e5 f6f1 d5d4 c6c5 e5d6 f1f5 d6d7 c5d5 d7e6 f5e5 e6f7 d5d7 f7g6 d7d6 g6f7 e5e7 f7f8 d6d8
3,Win,256x20_20260617_lr1e-9-160,1-0,256x20_20260617_lr1e-9-160,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e3e4 b5b4 e4e5 b4c3 b2c3 c6c5 e5f6 d7f6 a1b1 d8c7 h2h4 e8c8 e1g1 f6g4 b1b7 c7b7 f1b1 b7c6 c2b3 d6c7 b3a3 a7a5 b1b5 d8d5 c3c4 d5f5 d2a5 c8d7 a5c7 c6c7 b5c5 f5c5 d4c5 h8b8 c5c6 d7e8 f3d4 h6h5 f2f4 g7g6 d4b5 c7c6 e2f3 c6b6 g1g2 g4e3 g2h3 e3c4 a3b4 b8c8 a2a4 e6e5 f4e5 c4e5 a4a5 b6e6 h3g3 e5f3 b5d6 e8d7 d6c8 d7c8 g3f3 e6f5 f3e3 f5e5 e3f3 e5d5 f3e3 c8d7 a5a6 d5e5 e3f3 e5d5 f3e3 d5e5 e3f3 e5d5 f3e3 d5e6 e3f2 e6a6 f2g3 a6d6 b4d6 d7d6 g3f3 d6e5 f3e3 f7f5 e3f3 f5f4 f3f2 e5e4 f2e2 f4f3 e2f2 e4f4 f2f1 f4g3 f1g1 f3f2 g1f1 g6g5 h4g5 h5h4 g5g6 h4h3 g6g7 h3h2 g7g8q g3f4 g8g2 h2h1q g2h1 f4e5 f1f2 e5d6 f2e3 d6e5 h1c6 e5f5 c6d6 f5g5 d6e6 g5h4 e3f4 h4h5 e6d6 h5h4 d6h6
4,Loss,256x20_20260617_lr1e-9,1-0,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-160,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4d3 c2d3 d7c5 d3d4 a7a5 d4c5 b7a6 e2f3 a8b8 f1f2 f7f5 f2g2 d8e7 g1h1 g8h8 a1g1 g7g5 g2g5 a6b7 d6b7 b8b7 g5h5 e7h7 c5f8
5,Win,256x20_20260617_lr1e-9-160,1-0,256x20_20260617_lr1e-9-160,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 e6e5 g4g5 h6g5 f3g5 e5d4 e3d4 d5c4 f1c4 d7b6 c4b3 b6d5 h2h4 a7a5 h4h5 a5a4 b3c4 a4a3 h5h6 a3b2 c1b1 g7g6 h6h7 g8h8 c3d5 c6d5 c4d3 c8d7 c2b2 a8a3 d3c2 b7b5 d2b4 d6b4 b2b4 a3a6 d1e1 d8c8 f2f3 f6h5 e1e7 a6f6 b4c5 b5b4 c5d5 d7e6 d5e5 b4b3 a2b3 c8c3 g5e6 f7e6 e7e6 c3f3 h1g1 f3f2 g1g6 f2f1 b1b2 f1f2 b3b4 h5g7 e6f6 f8f6 e5f6 f2f6 g6f6 g7e6 f6e6 h8g7 h7h8q g7f7 h8f6 f7g8 e6e8
6,Loss,256x20_20260617_lr1e-9,1-0,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-160,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d8b6 d6c4 b6c5 c2d3 d4e3 d2e3 c5c6 e2f3 c6c7 f3b7 c7b7 c4d6 b7c6 a1c1 c6d5 d3d5 e6d5 c1c7 d7f6 e3d4 a7a5 f1e1 a5a4 e1e7 b4b3 a2a3 f6h5 f4f5 h5f4 d6f7 f4h5 f7g5 f8f5 g5e6 g8h7 e6g7 f5g5 g1h1 h5g7 h2h4 g5g4 d4e5 a8g8 e5f6 h7h6 c7d7 h6g6 f6g7 g8g7 e7g7 g6h5 g7h7 h5g6 h4h5 g6f6 h5h6 g4h4 h1g2 h4g4 g2f3 g4h4 f3g3 h4g4 g3h3 g4h4 h3g2 h4g4 g2f3 g4h4 f3g3 f6g5 h7g7 g5f6 g3h4 f6e5 h6h7 e5d4 h7h8q d4e3 g7e7 e3f2 h8f6 f2g1 h4g3 d5d4 e7e1
7,Loss,256x20_20260617_lr1e-9,0-1,256x20_20260617_lr1e-9-160,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e3e4 b5b4 e4e5 b4c3 b2c3 c6c5 e5f6 d7f6 d4c5 d6c5 e1g1 e8g8 g4g5 f6e4 g5h6 f7f5 d2e3 d8f6 a1b1 b7c6 e3d4 c5d4 c3d4 c6d5 h6g7 f6g7 g1h1 g8h8 c2d3 g7h6 h2h4 f8g8 d3e3 f5f4 e3d3 e4d2 f1g1 d5e4 d3e4 d2e4 g1g8 a8g8 b1g1 e4f2 h1h2 f2g4 h2h1 g4e3 g1g8 h8g8 a2a4 h6g6 f3g5 g6b1 h1h2 b1a2 g5f3 a2e2 h2h1 e2g2
8,Loss,256x20_20260617_lr1e-9,1-0,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-160,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4d3 c2d3 d7c5 d3d4 a7a5 d4c5 b7a6 e2f3 a8b8 f1f2 f7f5 f2g2 d8e7 g1h1 g8h8 a1g1 g7g5 g2g5 a6b7 d6b7 b8b7 g5h5 e7h7 c5f8
9,Loss,256x20_20260617_lr1e-9,0-1,256x20_20260617_lr1e-9-160,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3g6 g1h1 g6h5 f1g1 h5f3 g1g2 g7g6 c5d4 f8e8 b2b3 e6e5 d4g4 f3g4 g2g4 f7f5 g4c4 f5f4 e3e4 d5f6 f2f3 g6g5 h2h3 h7h5 a1g1 g5g4 c4c6 g8f7 c6c7 f7g6 c7c6 g6f7 c6c7 f7g6 a3e7 a7a5 e7f6 g6f6 h3g4 h5g4 g1g4 e8h8 h1g1 a8g8 g4g8 h8g8 g1f1 g8h8 c7c6 f6e7 c6c5 e7f6 f1g2 h8g8 g2f2 g8h8 a2a4 h8h2 f2e1 h2b2 c5b5 f6e6 e1d1 b2f2 b5a5 f2f3 a5b5 f3e3 a4a5 f4f3 b5b6 e6d7 b6f6 d7e7 f6f5 e7e6 a5a6 e3b3 d1e1 b3a3 e1f2 e6d6 f5f6 d6c5 f6e6 c5d4 f2g3 d4e4 g3f2 a3a2 f2g3 a2g2 g3h3 g2g7 h3h2 f3f2 e6f6 e4e3 a6a7 g7a7 h2g2 a7g7 g2h2 e5e4 f6f5 e3e2 h2h3 f2f1q f5f1 e2f1 h3h4 e4e3 h4h5 e3e2 h5h4 e2e1q h4h5 e1e8 h5h4 e8h8
10,Loss,256x20_20260617_lr1e-9,1-0,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-160,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3g6 g1h1 g6h5 f1g1 h5f3 g1g2 g7g6 c5d4 f8e8 b2b3 e6e5 d4g4 f3g4 g2g4 e5e4 g4g5 f7f5 h2h4 g8f7 h4h5 d5f6 h5g6 h7g6 a3b2 f6g4 h1g2 e8d8 a1h1 d8d2 h1h7 f7e6 g5g6 e6d5 h7d7 d5c5 b3b4 c5b5 a2a4 b5c4 d7d2 c4b4 d2d4 b4b3 b2a1 b3c2 g6c6 c2b3 c6c3 b3a2 d4d2 a2b1 a1b2 b1a2 b2a3 a2b1 c3c1
