game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Win,256x20_20260617_lr1e-9-90,1-0,256x20_20260617_lr1e-9-90,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 e6e5 g4g5 h6g5 c4d5 g5g4 f3g5 c6d5 h2h3 g4g3 d4e5 d6e5 f2f4 e5c3 d2c3 d8e7 c3d4 b7b6 h1g1 c8a6 f1a6 d7c5 d4c5 b6c5 g1g3 a8b8 h3h4 c5c4 h4h5 g8h8 h5h6 g7g6 c2c3 h8g8 h6h7 g8h8 e3e4 d5e4 g5e4 b8b6 e4f6 e7f6 a6c4 f6c3 b2c3 b6f6 d1d4 a7a5 c1d2 a5a4 a2a3 h8g7 g3h3 g7h8 c4d5 f6f5 c3c4 f5f6 c4c5 f6f5 c5c6 g6g5 c6c7 g5f4 d5e4 f5e5 d4d8 e5e8 c7c8q e8d8 c8d8 f8d8 h3d3 d8e8 e4f5 h8g7 d3d4 f4f3 d4g4 g7h8 g4f4 h8g7 f4f3 g7h8 f5c2 e8d8 d2e3 d8c8 e3d2 c8d8 d2e3 d8c8 c2d3 c8d8 f3f7 d8e8 e3f4 e8d8 d3e4 d8e8 e4f5 e8d8 f4g5 d8e8 g5h6 e8d8 f5g6 d8c8 h6g5 c8d8 g5h6 d8c8 h6g5 c8d8 g5h6 d8e8 h6g5 e8d8 g5h6 d8e8 f7g7 e8f8 g7g8 f8g8 h7g8q h8g8 h6g5 g8f8 g5f6 f8g8 g6e8 g8f8 e8a4 f8g8 a4b5 g8f8 a3a4 f8g8 a4a5 g8f8 a5a6 f8g8 a6a7 g8h8 a7a8q h8h7 b5d3 h7h6 a8h8
2,Loss,256x20_20260617_lr1e-9,1-0,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-90,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4d3 c2d3 d7c5 d3d4 a7a5 d4c5 b7a6 e2f3 a8b8 f1f2 f7f5 f2g2 d8e7 g1h1 g8h8 a1g1 e7f6 g2g7 f6g7 g1g7 h8g7 c5c7 g7g8 f3h5 g8h8 h5g6 a6b7 d6b7 b8b7 c7b7 f8f7 b7f7 b4b3 f7f8
3,Loss,256x20_20260617_lr1e-9,0-1,256x20_20260617_lr1e-9-90,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 e3e4 e6e5 d4e5 d7e5 f3g5 b5b4 f2f4 b4c3 f4e5 d6e5 d2c3 d8e7 e2c4 c6c5 c2g2 e5d4 c3d4 c5d4 g2h3 d4d3 f1f6 e7c5 g1h1 c5g5 a1g1 g5f6 c4d5 b7d5 e4d5 d3d2 h3g4 f8e8 h2h4 e8e1 h1h2 d2d1q g4d1 e1d1 h2h3 f6f3 h3h2 d1d2 g1g2 f3g2
4,Loss,256x20_20260617_lr1e-9,1-0,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-90,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4d3 c2d3 d7c5 d3d4 a7a5 d4c5 b7a6 e2f3 a8b8 f1f2 f7f5 f2g2 d8e7 c5e5 e7f6 e5f6 f8f6 a2a3 b4a3 d2c3 a3b2 c3b2 b8b2 g2b2 f6g6 g1f2 g6h6 b2b8 g8h7 d6f7 h6h2 f2g3 g7g5 f7g5 h7g7 g3h2 g7f6 a1a5 a6b5 a5b5 f6e7 b5b7 e7f6 b8f8 f6g6 g5e6 g6h6 f8f6
5,Win,256x20_20260617_lr1e-9-90,1-0,256x20_20260617_lr1e-9-90,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 e6e5 g4g5 h6g5 c4d5 g5g4 f3g5 c6d5 h2h3 g4g3 d4e5 d6e5 f2f4 e5c3 d2c3 d8e7 c3d4 b7b6 h1g1 c8b7 c1b1 a8c8 c2g2 d7c5 g2g3 c5e4 g3h4 f8e8 g5e4 d5e4 f1b5 b7c6 b5c6 c8c6 g1g7 g8f8 h4h8 f6g8 g7g8
6,Loss,256x20_20260617_lr1e-9,1-0,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-90,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4d3 c2d3 d7c5 d3d4 a7a5 d4c5 b7a6 e2f3 a8b8 f1f2 f7f5 f2g2 d8e7 g1h1 g8h8 a1g1 e7f6 g2g7 f6g7 g1g7 h8g7 c5c7 g7g8 f3h5 g8h8 h5g6 a6b7 d6b7 b8b7 c7b7 f8f7 b7f7 b4b3 f7f8
7,Loss,256x20_20260617_lr1e-9,0-1,256x20_20260617_lr1e-9-90,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 e3e4 e6e5 d4e5 d7e5 f3g5 b5b4 f2f4 b4c3 f4e5 d6e5 d2c3 d8e7 e2c4 c6c5 c2g2 e5d4 c3d4 c5d4 g2h3 d4d3 f1f6 e7c5 g1h1 c5g5 a1g1 g5f6 c4d5 b7d5 e4d5 d3d2 h3g4 f8e8 h2h4 e8e1 h1h2 d2d1q g4d1 e1d1 h2h3 f6f3 h3h2 d1d2 g1g2 f3g2
8,Loss,256x20_20260617_lr1e-9,1-0,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-90,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4d3 c2d3 d7c5 d3d4 a7a5 d4c5 b7a6 e2f3 a8b8 f1f2 f7f5 f2g2 d8e7 g1h1 g8h8 a1g1 e7f6 g2g7 f6g7 g1g7 h8g7 c5c7 g7g8 f3h5 g8h8 h5g6 a6b7 d6b7 b8b7 c7b7 f8f7 b7f7 b4b3 f7f8
9,Win,256x20_20260617_lr1e-9-90,1-0,256x20_20260617_lr1e-9-90,256x20_20260617_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3g6 g1h1 g6h5 f1g1 h5f3 g1g2 g7g6 c5d4 f8e8 b2b3 e6e5 d4g4 f3g4 g2g4 f7f5 g4c4 f5f4 e3f4 d5f4 h1g1 a7a5 g1f1 g6g5 a1d1 a5a4 b3a4 h7h5 d1d7 a8b8 a3b4 b8c8 c4c7 c8c7 d7c7 e8d8 a4a5 d8d1 b4e1 g5g4 a5a6 f4d3 f1e2 d1e1 e2d3 e1d1 d3e4 d1e1 e4f5 e1e2 a6a7 e2f2 f5g6 f2f8 c7b7 g4g3 h2g3 h5h4 g3h4 e5e4 h4h5 e4e3 h5h6 e3e2 h6h7 g8h8 b7b8 f8d8 b8d8
10,Win,256x20_20260617_lr1e-9-90,0-1,256x20_20260617_lr1e-9,256x20_20260617_lr1e-9-90,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3g6 g1h1 g6h5 f1g1 h5f3 g1g2 g7g6 c5d4 f8e8 b2b3 e6e5 d4g4 f3g4 g2g4 e5e4 g4g5 f7f5 h2h4 g8f7 h4h5 d5f6 h5g6 h7g6 h1g2 f6g4 a1h1 f7f6 g5g4 f5g4 a3b2 f6e6 h1h4 e6f5 h4h7 a7a5 g2g3 e8f8 b2c3 f5e6 h7g7 e6f5 c3d4 f5g5 g7e7 f8f3 g3g2 g4g3 f2g3 a5a4 g2h3 a4b3 a2b3 a8b8 e7e4 b8b3 h3g2 f3f7 g2h3 b3b1 e4e5 f7f5 e5e4 b1h1 h3g2 f5f1 d4e5 h1g1 g2h3 g5f5 g3g4 f5e4 h3h4 e4e5 h4g5 e5e6 g5h6 e6f7 h6g5 f7g7 e3e4 g1g2 e4e5 g7f7 e5e6 f7e6 g5h6 e6f6 h6h7 g2h2 h7g8 g6g5 g8f8 h2h8
