game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Loss,maia-2200,0-1,128x10_20260531_lr1e-9-160,maia-2200,d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 b1c3 e8g8 e2e4 d7d6 h2h3 e7e5 d4d5 a7a5 c1e3 b8a6 f1e2 a6c5 f3d2 f6d7 g2g4 f7f5 g4f5 g6f5 e4f5 f8f5 d2e4 c5e4 c3e4 d8h4 h1g1 h4e4 e2d3 e4f3 g1g7 g8g7 e1d2 f3d1 a1d1 f5h5 d1g1 g7f7 g1g3 d7f6 g3f3 h5h3 f3h3 c8h3 f2f3 a8g8 a2a3 g8g2 d2c3 g2g3 b2b3 g3f3 a3a4 f3e3 c3c2 e3d3 b3b4 h3f5 b4a5 d3d4 c2c3 f6e4 c3c2 d4c4 c2b3 c4c5 b3b2 c5a5 b2a3 a5d5 a3a2 d5a5 a2a3 e4c5 a3a2 a5a4 a2b2 a4b4 b2a2 b4b3 a2a1 b3a3 a1b2 a3b3 b2a2 f5e6 a2a1 h7h5 a1a2 h5h4 a2a1 h4h3 a1a2 h3h2 a2a1 h2h1q a1a2 h1b1
2,Win,128x10_20260531_lr1e-9-160,0-1,maia-2200,128x10_20260531_lr1e-9-160,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 c1g5 h7h6 g5f6 g7f6 e1c1 a7a6 f2f4 e7e6 e4e5 f6e5 f4e5 d6d5 f1d3 c8d7 h1f1 a8c8 d4f4 d8g5 c1b1 g5f4 f1f4 h6h5 d1f1 h5h4 f4f7 f8e7 d3g6 e8d8 f7g7 c8c4 f1f7 h8e8 a2a3 c4g4 g6h5 g4g7 f7g7 e8f8 h5f3 h4h3 g7g3 h3g2 f3g2 f8f2 c3d1 f2e2 g3g8 d8c7 g8g7 c7d8 g2f3 e2e5 g7g8 d8c7 g8g7 c7d8 g7g8 d8c7 g8g7 c7d6 d1f2 e5f5 g7g3 e6e5 f2g4 e5e4 f3e2 f5g5 h2h4 g5g7 h4h5 g7g5 h5h6 g5h5 c2c4 d5d4 b2b4 d4d3 e2d1 h5h4 c4c5 d6d5 d1b3 d5d4 g4e3 h4h6 e3d5 e7d8 g3g8 e4e3 g8d8 e3e2 d8d7 e2e1q b1a2 h6h2 b3c2 d3c2 a2b3 c2c1q b3a4 c1a3 a4a3 h2h3 a3b2 d4c4 d5b6 c4b5 d7b7 e1d2 b2a1 h3h1
3,Draw,Draw,1/2-1/2,128x10_20260531_lr1e-9-160,maia-2200,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 d4c6 b7c6 e4e5 f6d5 c2c4 d5b6 b1c3 g7g6 c4c5 b6d5 c3d5 c6d5 d1d5 a8b8 d5d4 f8g7 f1c4 e8g8 e1g1 d8c7 f1e1 d7d6 c5d6 e7d6 e5d6 g7d4 d6c7 b8b7 e1e7 g8g7 h2h3 d4b2 c1b2 b7b2 a1c1 g7f6 e7e3 c8b7 c4b3 f8c8 h3h4 h7h5 f2f3 b2d2 e3c3 d2d7 g1f2 f6g7 c1c2 g7f6 c2c1 f6g7 c1c2 g7f6 c2c1 f6g7 c1c2 g7f6 c2c1 f6g7 c1c2 g7f6 c2c1
4,Loss,maia-2200,1-0,maia-2200,128x10_20260531_lr1e-9-160,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 c1g5 h7h6 g5f6 g7f6 e1c1 a7a6 c3d5 h6h5 f2f4 a8b8 e4e5 f6e5 f4e5 b7b5 e5d6 d8d6 d4h8 b5b4 f1c4 c8g4 d1d4 b8c8 h1e1 c8c4 d4c4 d6d5 c4c8 g4c8 e1d1 d5c5 h8d4 e7e6 d4d8
5,Loss,maia-2200,0-1,128x10_20260531_lr1e-9-160,maia-2200,d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 b1c3 e8g8 e2e4 d7d6 h2h3 e7e5 d4d5 a7a5 c1e3 b8a6 f1e2 a6c5 f3d2 f6d7 g2g4 f7f5 g4f5 g6f5 e4f5 f8f5 d2e4 c5e4 c3e4 d8h4 h1g1 h4e4 e2d3 e4f3 g1g7 g8g7 e1d2 f3d1 a1d1 f5h5 d1g1 g7f7 g1g3 d7f6 g3f3 h5h3 f3h3 c8h3 f2f3 a8g8 a2a3 g8g2 d2c3 g2g3 b2b3 g3f3 a3a4 f3e3 c3c2 e3d3 b3b4 h3f5 b4a5 d3d4 c2c1 d4c4 c1b2 c4a4 b2b3 a4a5 b3b4 a5d5 b4b3 h7h5 b3b2 h5h4 b2a1 h4h3 a1a2 h3h2 a2a1 h2h1q a1a2 h1g2 a2a3 g2f3 a3a4 f3e4 a4a3 d5d3 a3a2 e4e2 a2a1 d3d1
6,Win,128x10_20260531_lr1e-9-160,0-1,maia-2200,128x10_20260531_lr1e-9-160,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 c1g5 h7h6 g5f6 g7f6 e1c1 a7a6 f2f4 e7e6 e4e5 f6e5 f4e5 d6d5 f1d3 c8d7 h1f1 a8c8 d4f4 d8g5 c1b1 g5f4 f1f4 h6h5 d1f1 h5h4 f4f7 f8e7 d3g6 e8d8 f7g7 c8c4 f1f7 h8e8 a2a3 c4g4 g6h5 g4g7 f7g7 e8f8 h5f3 h4h3 g7g3 h3g2 f3g2 f8f2 c3d1 f2e2 g3g8 d8c7 g8g7 c7d8 g2f3 e2e5 g7g8 d8c7 g8g7 c7d8 g7g8 d8c7 g8g7 c7d6 d1f2 e5f5 g7g3 e6e5 f2g4 e5e4 f3e2 f5g5 h2h4 g5g7 h4h5 g7g5 h5h6 g5h5 c2c4 d5d4 b2b4 d4d3 e2d1 h5h4 c4c5 d6d5 d1b3 d5d4 g4e3 h4h6 e3d5 e7d8 g3g8 e4e3 g8d8 e3e2 d8d7 e2e1q b1a2 h6h2 b3c2 d3c2 a2b3 c2c1q b3a4 c1a3 a4a3 h2h3 a3b2 d4c4 d5b6 c4b5 d7b7 e1d2 b2a1 h3h1
7,Draw,Draw,1/2-1/2,128x10_20260531_lr1e-9-160,maia-2200,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 d4c6 b7c6 e4e5 f6d5 c2c4 d5b6 b1c3 g7g6 c4c5 b6d5 c3d5 c6d5 d1d5 a8b8 d5d4 f8g7 f1c4 e8g8 e1g1 d8c7 f1e1 d7d6 c5d6 e7d6 e5d6 g7d4 d6c7 b8b7 e1e7 g8g7 h2h3 d4b2 c1b2 b7b2 a1c1 g7f6 e7e3 c8b7 c4b3 f8c8 h3h4 h7h5 f2f3 b2d2 e3c3 d2d7 g1f2 f6g7 c1c2 g7f6 c2c1 f6g7 c1c2 g7f6 c2c1 f6g7 c1c2 g7f6 c2c1 f6g7 c1c2 g7f6 c2c1
8,Loss,maia-2200,1-0,maia-2200,128x10_20260531_lr1e-9-160,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 c1g5 h7h6 g5f6 g7f6 e1c1 a7a6 c3d5 h6h5 f2f4 a8b8 e4e5 f6e5 f4e5 b7b5 e5d6 d8d6 d4h8 b5b4 f1c4 c8g4 d1d4 b8c8 h1e1 c8c4 d4c4 d6d5 c4c8 g4c8 e1d1 d5c5 h8d4 e7e6 d4d8
9,Loss,maia-2200,0-1,128x10_20260531_lr1e-9-160,maia-2200,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 h2h3 e7e5 d4e2 c8e6 e2g3 f8e7 g3f5 e6f5 e4f5 d6d5 g2g4 d5d4 c3e2 d8d5 e2g3 b8c6 g4g5 f6d7 a2a3 e8c8 h3h4 f7f6 c2c4 d5a5 b2b4 e7b4 a3b4 a5a1 b4b5 a6b5 c4b5 c6b4 g3e4 c8b8 h1h3 d8c8 h3b3 c8c1 b3b4 c1d1 e1e2 d1f1 b5b6 a1e1 e2d3 e1b4 d3e2 f1e1 e2d3 e1e4 f2f3 e4e3 d3c2 b4c3 c2b1 e3e1 b1a2 e1a1
10,Loss,maia-2200,1-0,maia-2200,128x10_20260531_lr1e-9-160,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 c1g5 h7h6 g5f6 g7f6 e1c1 h6h5 f1b5 c8d7 b5d7 d8d7 c3d5 h5h4 c1b1 a8c8 d4a7 d7c6 c2c3 e7e6 d5f6 e8e7 e4e5 f8g7 d1d6 g7f6 d6c6 c8c6 e5f6 e7e8 a7b7 c6c5 b7e7
