game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Loss,maia-1400,0-1,128x10_20260605_lr1e-9-150,maia-1400,d2d4 e7e6 e2e4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 d8f6 g1f3 b8c6 c2c3 f8d6 f1d3 e6e5 e1g1 c8g4 h2h3 g4f3 d1f3 f6f3 g2f3 e5d4 f1e1 e8d7 g1f1 d4c3 a1b1 c3b2 b1b2 b7b6 f3f4 a8e8 e1d1 d7c8 b2c2 c6b4 c2c4 b4d3 d1d3 d6c5 f4f5 e8e5 f5f6 g7f6 c1b2 e5f5 b2d4 h8d8 d4c5 d8d3 a2a3 f5c5 c4c5 b6c5 a3a4 d3h3 a4a5 c5c4 f2f3 c4c3 a5a6 c3c2 f1f2 c2c1q f2g2 c1h1 g2f2 h1f3 f2e1 h3h1 e1d2 h1h2 d2e1 f3h1
2,Loss,maia-1400,1-0,maia-1400,128x10_20260605_lr1e-9-150,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1b5 c8d7 e1g1 e7e6 c1g5 f8e7 f1e1 h7h6 g5h4 a7a6 b5c6 d7c6 d4c6 b7c6 e4e5 d6e5 d1d8 a8d8 e1e5 g7g5 h4g3 f6d5 c3d5 d8d5 e5d5 e6d5 a1e1 f7f6 g3d6 h8h7 d6e7 h7e7 e1e7 e8e7 g1f1 h6h5 f1e2 e7e6 e2d3 c6c5 c2c4 d5d4 a2a3 a6a5 b2b4 c5b4 a3b4 a5a4 d3d4 a4a3 d4c3 a3a2 c3b2 e6e5 b2a2 f6f5 a2b3 g5g4 b4b5 g4g3 f2g3 f5f4 g3f4 e5e4 g2g3 h5h4 b5b6 h4g3 h2g3 e4e3 b6b7 e3e4 b7b8q e4e3 c4c5 e3e4 c5c6 e4e3 c6c7 e3e4 c7c8q e4e3 c8c3 e3e4 b8e5
3,Win,128x10_20260605_lr1e-9-150,1-0,128x10_20260605_lr1e-9-150,maia-1400,g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 a2a3 b4c3 b2c3 f6e4 d1c2 f7f5 f1d3 b8c6 e1g1 c6e7 f3e5 e7g6 e5g6 h7g6 f2f3 e4f6 a3a4 c7c6 a4a5 g8f7 e3e4 f8h8 e4e5 f6h5 g2g4 d8h4 g4h5 h8h5 f1f2 c8d7 f2g2 a8h8 a1b1 h4e1 d3f1 e1h4 b1b7 f7e7 c4d5 c6d5 b7a7 f5f4 a7b7 g6g5 a5a6 g5g4 g2g4 h4h2 c2h2 h5h2 g4g7 e7d8 a6a7 h2h1 g1f2 h8h2 f2e1 d7c8 a7a8q h1f1 e1f1 h2h1 f1f2 h1h2 f2e1 h2h1 e1e2 h1h2 e2f1 h2h1 f1e2 h1h2 e2d3 h2h8 a8a5 d8e8 b7b8 e8f8 a5a7 h8h7 b8c8
4,Loss,maia-1400,1-0,maia-1400,128x10_20260605_lr1e-9-150,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 c1g5 h7h6 g5f6 g7f6 e1c1 a7a6 c3d5 h6h5 d5b6 a8b8 b6c8 d8c8 f1c4 e7e6 d4f6 c8c4 f6h8 b8c8 c2c3 a6a5 h8h5 c4a2 h5b5 e8e7 b5b7 e7e8 b7c8 e8e7 c8c7 e7e8 c7c8 e8e7 c8c7 e7e8 d1d6 a2a1 c1c2 a1a4 c2d2 f8e7 c7c8 e7d8 c8d8
5,Loss,maia-1400,0-1,128x10_20260605_lr1e-9-150,maia-1400,d2d4 e7e6 e2e4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 d8f6 g1f3 b8c6 c2c3 f8d6 f1d3 e6e5 e1g1 c8g4 h2h3 g4f3 d1f3 f6f3 g2f3 e5d4 f1e1 e8d7 g1f1 d4c3 a1b1 c3b2 b1b2 b7b6 f3f4 a8e8 e1d1 d7c8 b2c2 c6b4 c2c4 b4d3 d1d3 d6c5 f4f5 e8e5 f5f6 g7f6 c1b2 e5f5 b2d4 h8d8 d4c5 d8d3 a2a3 f5c5 c4c5 b6c5 a3a4 d3h3 a4a5 c5c4 f2f3 c4c3 a5a6 c3c2 f1f2 c2c1q f2g2 c1h1 g2f2 h1f3 f2e1 h3h1 e1d2 h1h2 d2e1 f3h1
6,Loss,maia-1400,1-0,maia-1400,128x10_20260605_lr1e-9-150,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1b5 c8d7 e1g1 e7e6 c1g5 f8e7 f1e1 h7h6 g5h4 a7a6 b5c6 d7c6 d4c6 b7c6 e4e5 d6e5 d1d8 a8d8 e1e5 g7g5 h4g3 f6d5 c3d5 d8d5 e5d5 e6d5 a1e1 f7f6 g3d6 h8h7 d6e7 h7e7 e1e7 e8e7 g1f1 e7e6 f1e2 e6e5 e2d3 c6c5 c2c3 h6h5 b2b4 e5d6 b4c5 d6c5 f2f3 h5h4 g2g3 a6a5 g3h4 c5c6 h4g5 f6g5 d3d4 a5a4 a2a3 c6c7 d4d5 c7c8 d5e5 g5g4 f3g4 c8c7 g4g5 c7c6 g5g6 c6c7 g6g7 c7c6 g7g8q c6c7 g8e6 c7d8 e6d6 d8e8 d6c7 e8f8 e5f6 f8g8 c7g7
7,Win,128x10_20260605_lr1e-9-150,1-0,128x10_20260605_lr1e-9-150,maia-1400,g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 a2a3 b4c3 b2c3 f6e4 d1c2 f7f5 f1d3 b8c6 e1g1 c6e7 f3e5 e7g6 e5g6 h7g6 f2f3 e4f6 a3a4 c7c6 a4a5 g8f7 e3e4 f8h8 e4e5 f6h5 g2g4 d8h4 g4h5 h8h5 f1f2 c8d7 f2g2 a8h8 a1b1 h4e1 d3f1 e1h4 b1b7 f7e7 c4d5 c6d5 b7a7 f5f4 a7b7 g6g5 a5a6 g5g4 g2g4 h4h2 c2h2 h5h2 g4g7 e7d8 a6a7 h2h1 g1f2 h8h2 f2e1 d7c8 a7a8q h1f1 e1f1 h2h1 f1f2 h1h2 f2e1 h2h1 e1e2 h1h2 e2f1 h2h1 f1e2 h1h2 e2d3 h2h8 a8a5 d8e8 b7b8 e8f8 a5a7 h8h7 b8c8
8,Loss,maia-1400,1-0,maia-1400,128x10_20260605_lr1e-9-150,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 c1g5 h7h6 g5f6 g7f6 e1c1 a7a6 c3d5 h6h5 d5b6 a8b8 b6c8 d8c8 f1c4 e7e6 d4f6 c8c4 f6h8 b8c8 c2c3 a6a5 h8h5 c4a2 h5b5 e8e7 b5b7 e7e8 b7c8 e8e7 c8c7 e7e8 c7c8 e8e7 c8c7 e7e8 d1d6 a2a1 c1c2 a1a4 c2d2 f8e7 c7c8 e7d8 c8d8
9,Loss,maia-1400,0-1,128x10_20260605_lr1e-9-150,maia-1400,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4 e5d4 f3d4 c6d4 d1d4 d7d6 c1f4 f8e7 e1c1 e8g8 e4e5 d6e5 d4e5 e7d6 d1d6 c7d6 e5d6 d8d6 f4d6 f8d8 d6c7 d8d7 c7e5 f6g4 e5g3 d7e7 b2b3 e7e1 c1b2 c8f5 f2f3 g4e3 g3e1 e3c2 e1d2 a8d8 c3e4 f5e4 f3e4 d8d2 b2c3 d2f2 g2g3 c2e3 f1c4 e3c4 c3c4 f2a2 b3b4 a2c2 c4d4 g8f8 h2h3 c2b2 d4c3 b2g2 g3g4 g2g3 c3c2 g3e3 c2d2 e3e4 d2c3 e4e3 c3c4 f8e7 c4d5 e3b3 d5c4 b3e3 g4g5 f7f6 g5f6 g7f6 h3h4 e3e4 c4c3 f6f5 h4h5 f5f4 h5h6 f4f3 h1f1 e4e3 c3c4 e7f6 c4d4 e3b3 b4b5 b3b5 f1f3 f6g6 f3f2 g6h6 f2f3 h6g6 d4c4 b5f5 f3e3 h7h5 e3e2 h5h4 e2e1 h4h3 e1d1 h3h2 d1c1 f5h5 c1h1 g6g5 h1h2 h5h2 c4c5 h2a2 c5d5 a2c2 d5d6 b7b5 d6d7 b5b4 d7d6 b4b3 d6d7 b3b2 d7d6 b2b1q d6d7 b1d1 d7e7 c2e2 e7f7 d1f1 f7g7 e2e7 g7g8 f1f7 g8h8 f7h7
10,Loss,maia-1400,1-0,maia-1400,128x10_20260605_lr1e-9-150,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 e4e5 d6e5 d4d8 e8d8 c1g5 h7h6 g5f6 g7f6 e1c1 d8c7 c3b5 c7b6 d1d8 a7a6 b5c3 e7e6 c3a4 b6a7 f1d3 f6f5 h1d1 a8b8 f2f3 b7b5 a4c3 h6h5 h2h4 h8g8 d3f1 c8b7 d8d7 b8c8 d7f7 b5b4 c3a4 e5e4 d1d7 e4f3 d7b7 a7a8 a4b6
