game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Loss,128x10_20260531_lr1e-9,0-1,128x10_20260531_lr1e-9-170,128x10_20260531_lr1e-9,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 a7a6 c4d5 e6d5 a2a3 h7h6 e2e3 f8d6 f1d3 e8g8 e1g1 c7c6 h2h3 f8e8 f1e1 b8d7 e3e4 f6e4 c3e4 d5e4 e1e4 e8e4 d3e4 d7f6 e4c2 c8e6 d1d3 d8d7 f3e5 d7c7 b2b4 a6a5 b4a5 a8a5 a3a4 c6c5 e5c4 a5a6 c4d6 a6d6 a4a5 d6d4 d3e3 f6d5 e3e2 d5b4 c1b2 b4c2 e2c2 d4d5 c2c3 f7f6 a5a6 b7a6 c3c4 a6a5 c4e4 c7c6 f2f3 c5c4 e4e3 a5a4 g1h1 d5d3 e3e2 c6d6 a1a4 d3d1 e2d1 d6d1 h1h2 d1a4 h2h1 a4a5 h3h4 a5d2 h4h5 c4c3 h1g1 c3b2 g1h1 b2b1r h1h2 d2f4 g2g3 f4d2
2,Win,128x10_20260531_lr1e-9-170,0-1,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-170,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 a7a6 c4d5 e6d5 h2h3 h7h6 e2e3 f8d6 f1d3 e8g8 e1g1 b8c6 a2a3 f8e8 f1e1 c6e7 e3e4 d5e4 c3e4 f6e4 d3e4 c8f5 f3e5 f5e4 e1e4 f7f6 e5c4 f6f5 e4e1 d8d7 c4e5 d6e5 d4e5 d7d1 e1d1 a8d8 d1d8 e8d8 e5e6 d8d1 g1h2 e7c6 b2b4 g8f8 c1b2 d1d2 a1b1 g7g6 a3a4 f8e7 b4b5 a6b5 a4b5 c6d4 b5b6 c7c5 b2a3 d4e6 b1c1 e7d7 f2f3 d7c6 c1e1 e6d4 e1e7 g6g5 h2h1 f5f4 h1g1 d4f5 h3h4 f5e7 h4g5 h6g5 g2g3 f4g3 g1f1 g3g2 f1g1 e7g6 f3f4 g5f4 a3c1 d2e2 g1h2 f4f3 h2h3 g2g1q c1f4 g1g2
3,Loss,128x10_20260531_lr1e-9,0-1,128x10_20260531_lr1e-9-170,128x10_20260531_lr1e-9,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 a7a6 c4d5 e6d5 h2h3 h7h6 e2e3 f8d6 f1d3 e8g8 e1g1 f8e8 a2a3 c7c6 f1e1 b8d7 e3e4 f6e4 c3e4 d5e4 e1e4 d7f6 e4e8 d8e8 f3e5 c8e6 c1f4 a8d8 d1d2 c6c5 a1e1 e8e7 e5f7 e7f7 f4d6 d8d6 d4c5 d6d5 b2b4 g8h8 d2e2 f6h5 e2e3 h5f4 d3c4 d5g5 h3h4 g5g2 g1h1 e6c4 e3f4 f7f4 h1g2 f4g4 g2h2 c4d5 f2f3 d5f3 e1e8 h8h7 e8h8 h7h8 a3a4 g4g2
4,Loss,128x10_20260531_lr1e-9,1-0,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-170,g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 a7a6 c4d5 e6d5 c1g5 c7c6 e2e4 f8e7 e4e5 f6e4 g5e7 d8e7 f1d3 f7f5 e1g1 e8g8 f3e1 b8d7 f2f4 d7b6 e1f3 a6a5 d1e1 a5a4 a2a3 c6c5 d4c5 e7c5 g1h1 b6c4 d3c4 c5c4 a1c1 b7b6 c3e4 c4e4 f3g5 e4e1 f1e1 h7h6 g5f3 c8a6 h1g1 a8c8 f3d4 c8c4 c1c4 d5c4 g2g3 c4c3 b2c3 f8c8 g1f2 g7g6 h2h4 h6h5 e1d1 c8c3 e5e6 g8f8 e6e7 f8e7 d1e1 e7d7 e1e6 c3d3 e6b6 d3d4 b6a6 d4d2 f2e3 d2g2 e3f3 g2g3 f3g3 d7c8 a6g6 c8d8 g6g5 d8c8 g5g6 c8d8 g6g5 d8d7 g5g6 d7d8 g6g5 d8d7 g5h5 d7d8 h5f5 d8d7 g3g4 d7d6 g4g5 d6d7 h4h5 d7d6 g5g4 d6c7 h5h6 c7c6 g4g5 c6c7 g5g4 c7c6 g4g5 c6c7 h6h7 c7c6 h7h8q c6c7 f5f6 c7d7 f4f5 d7e7 h8h7 e7e8 g5g6 e8d8 f6f8
5,Draw,Draw,1/2-1/2,128x10_20260531_lr1e-9-170,128x10_20260531_lr1e-9,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 a2a3 b4c3 b2c3 c7c5 a3a4 b8c6 f1d3 d5c4 d3c4 b7b6 e1g1 c8b7 c4d3 c6a5 f1e1 f6e4 c3c4 f7f5 c1b2 e4g5 f3e5 a8c8 f2f3 g5f7 d4d5 f7e5 b2e5 e6d5 c4d5 d8d5 e5c3 c5c4 d3c2 a5b3 d1d5 b7d5 a1d1 d5c6 d1d6 g7g6 h2h4 b3c5 h4h5 g8f7 h5g6 h7g6 e3e4 f8e8 d6f6 f7e7 e4f5 e7d7 f6f7 d7d6 e1d1 c5d3 f5g6 c6d5 f7f6 d6c5 g6g7 c8d8 f6f5 c5c6 d1d2 a7a6 f5f6 c6c5 f6f5 c5c6 f5f6 c6c5 f6f5 c5c6 f5f6 c6c5 f6f5 c5c6 f5f6 c6c5 f6f5 c5c6
6,Win,128x10_20260531_lr1e-9-170,0-1,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-170,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 a7a6 c4d5 e6d5 a2a3 b8d7 d1c2 c7c6 g2g3 h7h6 h2h3 f8d6 c1f4 e8g8 f4d6 f8e8 e2e3 f6e4 c3e4 d5e4 f3d2 d7f6 d6e5 c6c5 c2c5 b7b6 c5c6 a8a7 e5f6 g7f6 c6c2 a7c7 c2d1 f6f5 f1e2 c8b7 h1g1 a6a5 a3a4 d8e7 d2c4 e8d8 e1f1 b7a6 b2b3 e7e6 d1d2 b6b5 g3g4 f5f4 c4e5 f4f3 e2b5 a6b5 a4b5 e6e5 b5b6 c7c6 d4e5 d8d2 b6b7 c6b6 g4g5 b6b7 g5g6 h6h5 g6f7 g8f7 g1g5 b7b3 g5h5 b3b2 e5e6 f7f6 h5h6 f6e7 f1g1 a5a4 h3h4 d2f2 h4h5 a4a3 a1a3 f2g2 g1f1 b2b1
7,Win,128x10_20260531_lr1e-9-170,1-0,128x10_20260531_lr1e-9-170,128x10_20260531_lr1e-9,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 a7a6 c4c5 b7b6 b2b4 a6a5 a2a3 c7c6 a1b1 f6e4 c3e4 d5e4 f3e5 f7f6 e5c4 b6b5 c4b6 a8a7 g2g3 f6f5 b4a5 e6e5 e2e3 e5d4 e3d4 f8e7 a3a4 e8g8 b6c8 d8c8 a4b5 c6b5 f1b5 b8c6 e1g1 c6d4 d1d4 e7c5 d4d5 g8h8 a5a6 f5f4 c1f4 f8f4 g3f4 e4e3 f2e3 h7h6 g1h1 g7g6 b5c4 a7a6 c4a6 h8h7 a6c8 g6g5 h1g1 h7h8 g1h1 h8h7 h2h3 g5f4 f1g1 c5f8 d5g8
8,Loss,128x10_20260531_lr1e-9,1-0,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-170,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 a7a6 c4c5 b7b6 b2b4 a6a5 a2a3 c7c6 a1b1 b8d7 d1c2 b6c5 b4c5 h7h6 e2e3 f8e7 h2h3 e8g8 f1d3 e6e5 f3e5 d7e5 d4e5 f6d7 c3a4 d7e5 e1g1 e5d3 c2d3 c8a6 d3c2 a6f1 g1f1 a8b8 a4b6 d8c7 e3e4 e7c5 c2c5 f8e8 e4d5 b8b6 b1b6 c7b6 c5b6 a5a4 d5d6 h6h5 d6d7 h5h4 d7e8r g8h7 b6c6 g7g6 c6f6 g6g5 e8h8
9,Loss,128x10_20260531_lr1e-9,0-1,128x10_20260531_lr1e-9-170,128x10_20260531_lr1e-9,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 a7a6 c4c5 b7b6 b2b4 a6a5 a2a3 a5b4 a3b4 a8a1 e2e3 f6e4 c3e4 d5e4 f3e5 c7c6 e5f7 e8f7 f1e2 g7g6 e1g1 f8g7 f2f3 h8f8 f3e4 f7g8 c5b6 f8f1 e2f1 b8d7 d1d2 d7b6 h2h3 e6e5 c1b2 a1b1 d2c2 b1b2 c2b2 e5d4 b2b3 g8h8 b4b5 c6b5 h3h4 b6c4 g2g3 d4e3 b3b5 c4e5 g1h1 e5g4 e4e5 g4e5 b5b8 e5c6 b8a8 e3e2 f1e2 c6d4 e2f1 d4f5 h1h2 f5g3 h2g3 d8c7 g3g2 c7c2 g2g3 c2c3 g3g2 g7f6 a8c8 c3c8 g2g3 h8g7 h4h5 h7h6 h5g6 h6h5 g3g2 g7g6 g2g3 f6e5 g3g2 g6g5 g2g1 h5h4 g1f2 g5f4 f2g2 h4h3 g2f2 h3h2 f2g2 f4e3 f1e2 e3e2 g2h1 c8c6
10,Loss,128x10_20260531_lr1e-9,1-0,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-170,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8b4 a2a3 b4c3 b2c3 e8g8 e2e3 c7c5 a3a4 b8c6 f1d3 d5c4 d3c4 b7b6 e1g1 c8b7 c4d3 c6a5 c3c4 a8c8 c1b2 c5d4 f3d4 a5c4 d3c4 c8c4 f2f3 f6d5 f1e1 f8e8 d1d2 e6e5 d4f5 d8c7 e3e4 d5f4 a1c1 e8d8 c1c4 d8d2 c4c7 d2g2 g1h1 f7f6 c7b7 h7h6 b2c1 g2h2 h1h2 f4e6 h2h3 a7a6 e1d1 a6a5 f5g7 e6g7 d1d8 g8h7 d8d7 h7g6 h3h4 g7f5 h4h3 f5d4 h3h4 d4e6 d7e7 h6h5 e7e6 b6b5 e6d6 b5a4 d6c6 a4a3 c6c7 a3a2 c1b2 a2a1n b7b8 a5a4 b8g8 g6h6 c7c6 a4a3 c6f6 h6h7 f6g6 a3a2 g6g7 h7h6 g7g6 h6h7 h4h5 a1c2 g6g7
