game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Win,48x5_20260617_lr1e-9-230,1-0,48x5_20260617_lr1e-9-230,48x5_20260617_lr1e-9,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 c2c3 e7f5 d2d3 f8e7 e2g4 e8g8 c3d4 f5d4 c1e3 c6c5 e3d4 c5d4 b1d2 d8b6 g4c8 a8c8 d1b3 b6c6 d2f3 e7c5 a1c1 b7b6 f1e1 c6e6 h2h3 h7h6 b3a4 a7a5 a2a3 e6f5 a4b3 f8d8 b3d1 d8e8 d1e2 a5a4 e2d2 f5d7 d2f4 d7b5 f4d2 b5d7 d2f4 d7b5 f4d2 c8c7 c1c2 b5d7 d2f4 e8c8 c2e2 d7e6 f4g4 c8e8 g4f4 b6b5 f4g4 c5b6 g4f4 b6a5 f3d4 e6b6 d4f5 a5e1 e2e1 c7c2 f5d6 e8f8 d6f5 c2b2 f5e7 g8h8 e7d5 b6c5 d5b4 c5c3 e1a1 f8c8 d3d4 h8g8 d4d5 c8c4 f4f5 g7g6 f5f6 c4c8 d5d6 c3d4 a1f1 c8e8 b4c6 d4c5 d6d7 e8f8 d7d8q f8d8 c6d8 c5c7 e5e6 f7e6 d8e6 c7f7 f6d8 g8h7 e6f8 h7g7 f8d7 b2d2 d7e5 f7e6 d8c7 g7g8 f1e1 h6h5 e5f3 d2e2 e1e2 e6e2 c7d8 g8g7 d8d4 g7h7 f3g5 h7h6 g5f7 h6h7 d4h8
2,Win,48x5_20260617_lr1e-9-230,0-1,48x5_20260617_lr1e-9,48x5_20260617_lr1e-9-230,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 c2c3 e7f5 d2d3 f8e7 e2g4 e8g8 c3d4 f5d4 c1e3 c6c5 e3d4 c5d4 b1d2 a7a5 g4c8 a8c8 f2f4 f7f6 d1g4 f6f5 g4h3 c8c2 d2f3 d8b6 a1b1 g7g6 f1c1 f8c8 c1c2 c8c2 h3g3 a5a4 g3e1 a4a3 b2a3 b6a6 b1b3 c2a2 e1b1 a2a3 b3b7 a3a1 b7b8 g8g7 b8b7 a1b1 b7b1 a6d3 b1b7 g7f8 b7b8 f8f7 b8b7 d3e3 g1f1 d4d3 e5e6 f7e6 b7b3 e3c1 f1f2 c1c2 f2g3 c2b3 h2h3 b3c2 h3h4 d3d2 f3d4 e6f7 d4c2 d2d1q c2e3 d1d3 g3f2 e7c5 g2g4 c5e3 f2g3 d3f1 h4h5 e3f4 g3h4 f1h1
3,Loss,48x5_20260617_lr1e-9,0-1,48x5_20260617_lr1e-9-230,48x5_20260617_lr1e-9,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 c2c3 e7f5 d2d3 f8e7 e2g4 e8g8 c3d4 f5d4 c1e3 d4e6 d3d4 f7f5 e5f6 e7f6 b1c3 e6c7 g4c8 a8c8 d1g4 d8e8 f1e1 e8f7 a1d1 c8e8 h2h4 h7h5 g4g3 c7e6 c3e2 f6d8 f2f3 d8c7 g3f2 f7g6 g1h1 c7d6 e3d2 f8f6 d2e3 e8f8 a2a3 a7a5 e2c3 d6g3 f2e2 g3e1 d1e1 b7b5 e2d2 g6g3 e3f2 g3g6 c3e2 a5a4 f2g3 g6f7 g3e5 f6g6 e2g3 e6f4 h1h2 g8h7 e5f4 f7f4 d2f4 f8f4 h2h3 f4d4 g3h5 d4d2 h5f4 g6f6 f4e6 d2b2 e6g5 h7g6 e1e7 b2b3 g5e6 b3e3 h4h5 g6h6 e7g7 e3e6 g7g4 c6c5 h3g3 d5d4 g4g8 d4d3 g8h8 h6g7 h8d8 c5c4 d8d7 f6f7 d7d5 f7b7 g3f4 c4c3 h5h6 e6h6 d5d3 b7c7 d3d1 c3c2 d1c1 h6c6 f4e3 c6c3 e3d2 c3a3 d2e2 a3c3 e2d2 b5b4 f3f4 b4b3 c1h1 c2c1n f4f5 b3b2 f5f6 g7f7 h1h7 f7f6 h7h6 f6f7 h6h7 f7f6 h7h6 f6f7 h6h7 f7f6 h7h6 f6f7 h6h7 f7f6 h7h6 f6g7 h6h3 b2b1q h3h7 g7h7 d2e1 c3c2 e1f1 c1d3
4,Loss,48x5_20260617_lr1e-9,1-0,48x5_20260617_lr1e-9,48x5_20260617_lr1e-9-230,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8 c2c4 b8c6 b1c3 c6b4 d3b1 e4c3 b2c3 b4c6 c4d5 d8d5 f1e1 c8g4 b1e4 d5d7 a1b1 a8b8 h2h3 g4f5 d4d5 c6a5 f3e5 d7c8 e4f5 c8f5 b1b5 b7b6 g2g4 f5f6 e5d7 f6d6 d7b8 f8b8 d1d3 a7a6 b5b1 b6b5 a2a4 a5c4 a4b5 a6b5 e1e4 c4e5 d3e2 e5g6 b1b5 b8b5 e2b5 h7h6 c3c4 g6e5 c1f4 e5f3 g1g2 f3h4 g2g1 d6d8 b5c6 h4f3 g1g2 f3h4 g2f1 h4g6 f4c7 d8c8 d5d6 e7d6 e4e8 c8e8 c6e8 d6f8 c7b6 h6h5 g4h5 g6f4 c4c5 f4e6 c5c6 g7g6 h5g6 g8g7 e8f7 g7h6 f7e6 f8b4 c6c7 b4a3 c7c8q h6g7 c8g8 g7h6 b6e3 h6h5 g8h8
5,Loss,48x5_20260617_lr1e-9,0-1,48x5_20260617_lr1e-9-230,48x5_20260617_lr1e-9,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 c2c3 e7f5 d2d3 f8e7 e2g4 e8g8 c3d4 f5d4 c1e3 c6c5 e3d4 c5d4 b1d2 d8b6 g4c8 a8c8 d1b3 b6c6 d2f3 e7c5 a1c1 b7b6 f1e1 c6e6 h2h3 h7h6 b3a4 a7a5 a2a3 e6f5 a4b3 f8d8 b3d1 d8e8 d1e2 a5a4 e2d2 f5d7 d2f4 d7b5 f4d2 b5d7 d2f4 d7b5 f4d2 c8c7 c1c2 b5b3 e1c1 e8c8 d2e2 b3b5 e5e6 c7e7 e6f7 g8f7 f3e5 f7g8 e2g4 c8e8 e5g6 e7e1 c1e1 e8e1 g1h2 b5d3 g4c8 g8h7 g6f8 h7g8 f8e6 g8h7 e6f8 c5f8 c8f8 d3c2 f8f7 c2e4 f2f3 e4e5 f3f4 e5e4 h3h4 d4d3 h4h5 d3d2 f7g6 e4g6 h5g6 h7g6 f4f5 g6f6 b2b3 d2d1q h2g3 d1b3 g3g4 b3a3 g2g3 a3e3 g4h3 e1h1 h3g2 h1g1 g2h2 e3g3
6,Win,48x5_20260617_lr1e-9-230,0-1,48x5_20260617_lr1e-9,48x5_20260617_lr1e-9-230,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 c2c3 e7f5 d2d3 f8e7 e2g4 e8g8 c3d4 f5d4 c1e3 c6c5 e3d4 c5d4 b1d2 a7a5 g4c8 a8c8 f2f4 f7f6 d1g4 f6f5 g4h3 c8c2 d2f3 d8b6 a1b1 g7g6 f1c1 f8c8 c1c2 c8c2 h3g3 a5a4 g3e1 a4a3 b2a3 b6a6 b1b3 c2a2 e1b1 a2a3 b3b7 a3a1 b7b8 g8g7 b8b7 a1b1 b7b1 a6d3 b1b7 g7f8 b7b8 f8f7 b8b7 d3e3 g1f1 d4d3 e5e6 f7e6 b7b3 e3c1 f1f2 c1c2 f2g3 c2b3 h2h3 b3c2 h3h4 d3d2 f3d4 e6f7 d4c2 d2d1q c2e3 d1d3 g3f2 e7c5 g2g4 c5e3 f2g3 d3f1 h4h5 e3f4 g3h4 f1h1
7,Loss,48x5_20260617_lr1e-9,0-1,48x5_20260617_lr1e-9-230,48x5_20260617_lr1e-9,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 c2c3 e7f5 d2d3 f8e7 e2g4 e8g8 c3d4 f5d4 c1e3 d4e6 d3d4 f7f5 e5f6 e7f6 b1c3 e6c7 g4c8 a8c8 d1g4 d8e8 f1e1 e8f7 a1d1 c8e8 h2h4 h7h5 g4g3 c7e6 c3e2 f6d8 f2f3 d8c7 g3f2 f7g6 g1h1 c7d6 e3d2 f8f6 d2e3 e8f8 a2a3 a7a5 e2c3 d6g3 f2e2 g3e1 d1e1 b7b5 e2d2 g6g3 e3f2 g3g6 c3e2 a5a4 f2g3 g6f7 g3e5 f6g6 e2g3 e6f4 h1h2 g8h7 e5f4 f7f4 d2f4 f8f4 h2h3 f4d4 g3h5 d4d2 h5f4 g6f6 f4e6 d2b2 e6g5 h7g6 e1e7 b2b3 g5e6 b3e3 h4h5 g6h6 e7g7 e3e6 g7g4 c6c5 h3g3 d5d4 g4g8 d4d3 g8h8 h6g7 h8d8 c5c4 d8d7 f6f7 d7d5 f7b7 g3f4 c4c3 h5h6 e6h6 d5d3 b7c7 d3d1 c3c2 d1c1 h6c6 f4e3 c6c3 e3d2 c3a3 d2e2 a3c3 e2d2 b5b4 f3f4 b4b3 c1h1 c2c1n f4f5 b3b2 f5f6 g7f7 h1h7 f7f6 h7h6 f6f5 h6f6 f5f6 g2g3 b2b1q d2d1 c3c2 d1e1 c1d3
8,Loss,48x5_20260617_lr1e-9,1-0,48x5_20260617_lr1e-9,48x5_20260617_lr1e-9-230,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8 c2c4 b8c6 b1c3 c6b4 d3b1 e4c3 b2c3 b4c6 c4d5 d8d5 f1e1 c8g4 b1e4 d5d7 a1b1 a8b8 h2h3 g4f5 d4d5 c6a5 f3e5 d7c8 e4f5 c8f5 b1b5 b7b6 g2g4 f5f6 e5d7 f6d6 d7b8 f8b8 d1d3 a7a6 b5b1 b6b5 a2a4 a5c4 a4b5 a6b5 e1e4 c4e5 d3e2 e5g6 b1b5 b8b5 e2b5 h7h6 c3c4 g6e5 c1f4 e5f3 g1g2 f3h4 g2g1 d6d8 b5c6 h4f3 g1g2 f3h4 g2g1 h4f3 g1g2 f3h4 g2f1 h4f3 f4c7 f3d2 f1g2 d2e4 c7d8 e7d8 c6e8 g8h7 e8e4 g7g6 d5d6 h7g7 c4c5 h6h5 c5c6 h5g4 c6c7 d8c7 d6c7 g4h3 g2h3 g7f6 e4d4 f6f5 d4d5 f5f6 d5d4 f6e7 c7c8q f7f5 d4d8 e7f7 d8f8
9,Win,48x5_20260617_lr1e-9-230,1-0,48x5_20260617_lr1e-9-230,48x5_20260617_lr1e-9,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8 c2c4 b8c6 c4d5 d8d5 b1c3 e4c3 b2c3 c8g4 a1b1 g4f3 d1f3 d5f3 g2f3 b7b6 d3e4 c6a5 e4a8 f8a8 c1f4 c7c6 f1e1 e7f6 g1g2 h7h6 f4e5 f6d8 e5g3 d8f6 g3e5 f6d8 e5g3 g8f8 g3d6 f8g8 e1e8 g8h7 b1e1 a5c4 d6g3 b6b5 d4d5 c6d5 e1d1 c4b6 h2h4 a8c8 h4h5 d8f6 e8c8 b6c8 d1d5 a7a6 d5c5 c8b6 c5c6 b6d5 c6a6 d5c3 f3f4 f6d4 g2f3 g7g6 h5g6 f7g6 a6d6 d4g7 a2a3 h6h5 g3h4 g7f8 d6d7 h7g8 d7a7 f8d6 h4g5 d6c5 a7a6 g8f7 a6c6 c5d4 c6d6 d4c5 d6f6 f7g7 f6c6 c5d4 c6d6 d4c5 d6c6 c5d4 c6d6 d4c5 d6c6 c5d4 c6d6 d4c5 d6c6 c5d4 c6c7 g7f8 c7c8 f8f7 c8c6 c3a4 c6d6 d4c5 d6f6 f7g7 f6c6 c5a3 f3e4 a4c5 e4d4 c5b3 d4c3 b3c5 c3d4 c5b3 d4c3 b3c5 c3d4 c5b3 d4c3 b3c5 c3d4 c5b3 d4e5 b3c5 c6c7 g7g8 e5f6 c5e4 f6g6 e4g5 f4g5 g8f8 f2f4 h5h4 f4f5 h4h3 f5f6 b5b4 c7c8
10,Draw,Draw,1/2-1/2,48x5_20260617_lr1e-9,48x5_20260617_lr1e-9-230,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8 c2c4 b8c6 c4d5 d8d5 b1c3 e4c3 b2c3 c8g4 a1b1 g4f3 d1f3 d5f3 g2f3 b7b6 d3e4 c6a5 e4a8 f8a8 f1e1 e7d6 g1g2 g8f8 h2h4 a5c4 a2a4 h7h6 e1h1 a8e8 b1a1 e8e2 h4h5 e2c2 f3f4 c2c3 f4f5 c3d3 f5f6 d3d4 f6g7 f8g7 c1e3 c4e3 f2e3 d4g4 g2f3 g4g5 e3e4 d6e5 a1d1 c7c5 d1d7 g5g3 f3e2 g3g2 e2f3 g2g3 f3e2 g3g2 e2f3 g2g3 f3e2 g3g2 e2f3 g2g3 f3e2 g3g2 e2f3 g2g3
