game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Draw,Draw,1/2-1/2,192x16_20260617_lr1e-9-160,maia-1700,g1f3 g8f6 d2d4 d7d5 c2c4 c7c6 e2e3 c8g4 d1b3 d8c7 f3e5 g4e6 b1c3 b8d7 c4d5 f6d5 e5d7 c7d7 c3e4 g7g6 e4c5 d7c8 b3b7 f8g7 f1a6 c8b7 a6b7 a8b8 b7c6 e8f8 c5e6 f7e6 a2a3 f8f7 b2b4 h8c8 b4b5 a7a6 a3a4 a6b5 a4b5 d5b4 e1g1 b4c6 b5c6 c8c6 c1a3 b8c8 a3c5 e6e5 a1a7 e5d4 a7e7 f7g8 c5d4 g7d4 e3d4 c6d6 f1d1 c8d8 e7e4 g8f7 g1f1 f7f6 f1e2 f6f5 f2f3 h7h5 h2h4 d6d5 e2e3 f5f6 d1a1 d8d7 a1a6 d7d6 a6d6 d5d6 e4e5 d6a6 g2g4 h5g4 f3g4 a6a3 e3f4 a3a4 e5d5 f6e6 d5d8 e6e7 d8d5 e7e6 d5d8 e6e7 d8d5 e7e6 d5d8 e6e7 d8d5 e7e6 d5e5 e6f6 e5d5 f6e6
2,Win,192x16_20260617_lr1e-9-160,0-1,maia-1700,192x16_20260617_lr1e-9-160,e2e4 e7e5 g1f3 g8f6 b1c3 f8b4 d2d3 d7d5 e4d5 f6d5 c1d2 b8c6 f1e2 b4e7 e1g1 e8g8 f1e1 c8e6 e2f1 f7f6 c3e4 d8d7 c2c4 d5b4 d2b4 e7b4 e1e2 b4e7 a2a3 e6g4 e2e3 f6f5 e4c3 e7c5 e3e1 a8e8 b2b4 c5d4 a1c1 e5e4 d3e4 f5e4 c3e4 g4f3 g2f3 c6e5 f1g2 e8d8 d1b3 d7f7 e4g5 d4f2 g1f2 e5d3 f2g1 d3c1 g5f7 c1b3 f7d8 f8d8 f3f4 c7c6 e1e7 d8d1 g1f2 d1d2 f2g3 d2d3 g3g4 b3d2 e7b7 d2c4 g2c6 c4e3 g4f3 d3a3 b4b5 e3f5 f3g4 f5e3 g4g5 g8f8 h2h4 e3c4 h4h5 c4d6 b7b8 f8e7 b8h8 d6f7 g5f5 f7h8 f5e5 h8f7 e5d5 a3h3 d5c5 h3h5 c5b4 f7d6 b4a5 h5f5 a5a6 h7h5 a6a7 d6b5 a7b7 h5h4 b7b6 b5d4 c6e4 f5f4 e4g2 g7g5 b6c5 g5g4 c5d5 h4h3 g2h1 g4g3 d5e5 g3g2 h1g2 f4f5 e5d4 h3g2 d4e4 f5f1 e4e3 g2g1n e3d2 e7e6 d2e3 e6e5 e3d3 e5d5 d3e3 f1f3 e3d2 d5d4 d2c2 f3c3 c2d2 c3f3 d2c2 f3c3 c2d2 c3f3 d2c2 f3c3 c2d2 c3g3 d2e1 g1h3 e1f1 d4e3 f1e1 g3g1
3,Win,192x16_20260617_lr1e-9-160,1-0,192x16_20260617_lr1e-9-160,maia-1700,g1f3 g8f6 d2d4 d7d5 c2c4 c7c6 e2e3 c8g4 d1b3 d8c7 f3e5 g4e6 b1c3 b8d7 c4d5 f6d5 e5d7 c7d7 c3e4 g7g6 e4c5 d7c8 b3b7 c8b7 c5b7 d5b4 e1d2 f8g7 a2a3 b4d5 b7c5 e6c8 d2c2 e8g8 c1d2 e7e5 d4e5 g7e5 e3e4 d5b6 d2e3 c8e6 c5e6 f7e6 a1d1 b6a4 b2b3 a4c3 d1d7 c3e4 f1c4 e4f2 h1e1 f2g4 c4e6 g8h8 e6g4 e5h2 e3d4 h8g8 g4e6 f8f7 d7f7 h2d6 f7d7 g8f8 d7f7 f8e8 f7h7 e8d8 d4f6 d8e8 e6c4 d6e7 e1e7 e8f8 h7h8
4,Win,192x16_20260617_lr1e-9-160,0-1,maia-1700,192x16_20260617_lr1e-9-160,e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 b1c3 f6e4 c4f7 e8f7 c3e4 d7d5 e4g5 f7g8 d2d3 h7h6 g5h3 c8g4 e1g1 d8f6 g1h1 f8d6 h3g1 a8f8 h2h3 g4h5 g2g4 h5g6 h1g2 e5e4 d3e4 g6e4 c2c3 c6e5 c1e3 e5f3 g1f3 e4f3 g2g1 f6h4 d1b3 h4h3 b3d5 f3d5 b2b4 h3g2
5,Draw,Draw,1/2-1/2,192x16_20260617_lr1e-9-160,maia-1700,g1f3 g8f6 d2d4 d7d5 c2c4 c7c6 e2e3 c8g4 d1b3 d8c7 f3e5 g4e6 b1c3 b8d7 c4d5 f6d5 e5d7 c7d7 c3e4 g7g6 e4c5 d7c8 b3b7 f8g7 f1a6 c8b7 a6b7 a8b8 b7c6 e8f8 c5e6 f7e6 a2a3 f8f7 b2b4 h8c8 b4b5 a7a6 a3a4 a6b5 a4b5 d5b4 e1g1 b4c6 b5c6 c8c6 c1a3 b8c8 a3c5 e6e5 a1a7 e5d4 a7e7 f7g8 c5d4 g7d4 e3d4 c6d6 f1d1 c8d8 e7e4 g8f7 g1f1 f7f6 f1e2 f6f5 f2f3 h7h5 h2h4 d6d5 e2e3 f5f6 d1a1 d8d7 a1a6 d7d6 a6d6 d5d6 e4e5 d6a6 g2g4 h5g4 f3g4 a6a3 e3f4 a3a4 e5d5 f6e6 d5d8 e6e7 d8d5 e7e6 d5d8 e6e7 d8d5 e7e6 d5d8 e6e7 d8d5 e7e6 d5e5 e6f6 e5d5 f6e6
6,Draw,Draw,1/2-1/2,maia-1700,192x16_20260617_lr1e-9-160,e2e4 e7e5 g1f3 g8f6 b1c3 f8b4 d2d3 d7d5 e4d5 f6d5 c1d2 b8c6 f1e2 b4e7 e1g1 e8g8 f1e1 c8e6 e2f1 f7f6 c3e4 d8d7 c2c4 d5b4 d2b4 e7b4 e1e2 b4e7 a2a3 e6g4 e2e3 f6f5 e4c3 e7c5 e3e1 a8e8 b2b4 c5d4 a1c1 e5e4 d3e4 f5e4 c3e4 g4f3 g2f3 c6e5 f1g2 e8d8 d1b3 d7f7 e4g5 d4f2 g1f2 e5d3 f2g1 d3c1 g5f7 c1b3 f7d8 f8d8 f3f4 c7c6 e1e7 d8d1 g1f2 d1d2 f2g3 d2d3 g3g4 b3d2 e7b7 d2c4 g2c6 c4e3 g4f3 d3a3 b4b5 g7g6 b7b8 g8g7 b8b7 g7f6 b7h7 e3f5 f3g4 f5e3 g4f3 e3f5 f3g4 f5e3 g4f3 e3f5 f3g4 f5e3 g4f3 e3f5 f3g4 f5e3 g4f3
7,Win,192x16_20260617_lr1e-9-160,1-0,192x16_20260617_lr1e-9-160,maia-1700,g1f3 g8f6 d2d4 d7d5 c2c4 c7c6 e2e3 c8g4 d1b3 d8c7 f3e5 g4e6 b1c3 b8d7 c4d5 f6d5 e5d7 c7d7 c3e4 g7g6 e4c5 d7c8 b3b7 c8b7 c5b7 d5b4 e1d2 f8g7 a2a3 b4d5 b7c5 e6c8 d2c2 e8g8 c1d2 e7e5 d4e5 g7e5 e3e4 d5b6 d2e3 c8e6 c5e6 f7e6 a1d1 b6a4 b2b3 a4c3 d1d7 c3e4 f1c4 e4f2 h1e1 f2g4 c4e6 g8h8 e6g4 e5h2 e3d4 h8g8 g4e6 f8f7 d7f7 h2d6 f7d7 g8f8 d7f7 f8e8 f7h7 e8d8 d4f6 d8e8 e6c4 d6e7 e1e7 e8f8 h7h8
8,Win,192x16_20260617_lr1e-9-160,0-1,maia-1700,192x16_20260617_lr1e-9-160,e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 b1c3 f6e4 c4f7 e8f7 c3e4 d7d5 e4g5 f7g8 d2d3 h7h6 g5h3 c8g4 e1g1 d8f6 g1h1 f8d6 h3g1 a8f8 h2h3 g4h5 g2g4 h5g6 h1g2 e5e4 d3e4 g6e4 c2c3 c6e5 c1e3 e5f3 g1f3 e4f3 g2g1 f6h4 d1b3 h4h3 b3d5 f3d5 b2b4 h3g2
9,Win,192x16_20260617_lr1e-9-160,1-0,192x16_20260617_lr1e-9-160,maia-1700,g1f3 d7d5 d2d4 g8f6 c2c4 c7c6 e2e3 c8g4 d1b3 d8c7 f3e5 b8d7 e5g4 f6g4 c4d5 c6d5 b1c3 e7e6 c1d2 a7a6 a1c1 c7b6 b3b6 d7b6 f2f3 g4f6 f1d3 f8d6 e3e4 d5e4 f3e4 d6b4 a2a3 b4c3 b2c3 e8g8 c3c4 a8c8 e4e5 f6d7 c4c5 b6d5 c1b1 c8c7 d3e4 f8b8 e1g1 b7b6 e4d5 e6d5 d2f4 b6c5 e5e6 b8b1 f1b1 c7c6 e6d7 h7h6 b1b8 g8h7 d4c5 c6c5 d7d8q d5d4 d8d4 c5c1 f4c1 a6a5 d4e4 g7g6 e4e8 h7g7 e8h8
10,Win,192x16_20260617_lr1e-9-160,0-1,maia-1700,192x16_20260617_lr1e-9-160,e2e4 e7e5 g1f3 g8f6 b1c3 b8c6 f1c4 f6e4 c4f7 e8f7 c3e4 d7d5 e4g5 f7g8 d2d4 h7h6 d4e5 h6g5 c1g5 f8e7 g5e7 c6e7 e1g1 c8g4 d1d3 d8e8 f3g5 e8h5 h2h3 h5g5 h3g4 g5g4 f2f4 a8f8 f1f3 f8f4 a1f1 f4f3 f1f3 h8h5 f3h3 h5e5 d3h7 g8f7 h3f3 e7f5 h7h3 g4h3 f3h3 e5e2 h3f3 f7e6 f3c3 c7c6 g1f1 e2d2 g2g4 f5d6 c3e3 d6e4 c2c4 d2b2 c4d5 c6d5 e3a3 a7a6 f1e1 e6e5 e1d1 d5d4 d1c1 b2g2 a3a5 e5f4 a5f5 f4e3 f5f7 d4d3 f7g7 d3d2 c1d1 e4f2 d1c2 d2d1q c2c3 f2e4 c3c4 g2c2 c4b4 d1d4 b4b3 c2b2 b3a3 d4b4
