game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Win,256x20_20260605_lr1e-9-280,1-0,256x20_20260605_lr1e-9-280,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 d5c4 g4g5 h6g5 h2h4 g5g4 f3g5 b7b5 h4h5 b5b4 h5h6 g7g6 c3e4 f6e4 g5e4 c4c3 b2c3 b4c3 d2c3 a8b8 h6h7 g8h8 e4d6 d8e7 d6c4 f7f5 h1h6 d7f6 c4e5 e7e8 e5g6 h8g7 h7h8q f8h8 h6h8 e8f7 d4d5 c6d5 f1d3 f7g6 d1h1 c8d7 h8b8 g7f7 h1h8 e6e5 c3e5 g4g3 e5f6 g6f6 h8h7 f7g6 h7d7 g6h5 f2g3 h5g4 b8g8 g4h3 d3f1
2,Win,256x20_20260605_lr1e-9-280,0-1,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-280,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4e3 d2e3 b7d5 e2f3 d7f6 d6e4 d5e4 f3e4 f6e4 c2e4 a7a5 a2a3 b4a3 a1a3 a8b8 e3d4 f7f5 e4e5 f8f7 a3g3 b8b7 d4c3 a5a4 e5e6 a4a3 b2a3 d8e7 e6d5 e7d7 d5e5 f7e7 e5f6 e7f7 f6g6 f7e7 h2h4 d7e6 h4h5 b7b6 g6g5 g8h7 f1e1 e6e1 c3e1 e7e1 g1h2 e1e2 h2h3 e2e1 g5f5 h7g8 g3g7 g8g7 h5h6 b6h6 h3g2 e1e2 g2f3 e2e6 a3a4 e6f6 f5e5 g7f7 a4a5 f6e6 e5d5 f7e7 f4f5 e6d6 d5e4 e7f7 e4b7 f7f8 a5a6 d6a6 b7a6 h6a6 f3g4 f8g7 g4f4 g7f6 f4e4 a6a5 e4d4 f6f5 d4c4 f5e4 c4b4 a5d5 b4c4 d5e5 c4c3 e4e3 c3c4 e5f5 c4c3 f5f4 c3c2 f4c4 c2b2 e3d2 b2b3 c4d4 b3b2 d4d3 b2a1 d2c3 a1b1 d3d1 b1a2 d1e1 a2a3 e1a1
3,Loss,256x20_20260605_lr1e-9,0-1,256x20_20260605_lr1e-9-280,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 e3e4 e6e5 d2g5 b5b4 d4e5 d7e5 f3e5 d6e5 f2f4 e5d4 g1h1 c6c5 c3d5 b7d5 e2f3 d5c6 e4e5 d8d7 e5f6 f8e8 f6g7 e8e3 c2g2 e3f3 f1f3 f7f6 g5h6 a8e8 h2h3 e8e2 g2g4 f6f5 g4h5 d7d5 a1f1 d5e6 h6g5 d4g7 g5h6 e6h6 h5h6 g7h6 h1g1 h6g7 f3g3 g8h7 b2b3 g7d4 f1f2 e2f2 h3h4 f2a2 g1f1 a2a1 f1e2 c6b5 e2d2 c5c4 b3c4 b5c4 d2c2 b4b3 c2d2 b3b2 g3b3 b2b1q b3b1 a1b1 d2c2 b1b2 c2c1 d4e3 c1d1 b2b1 d1c2 b1c1 c2b2 a7a5 h4h5 a5a4 h5h6 a4a3 b2a3 c1b1 a3a4 c4b5 a4a3 b5c4 a3a4 e3c5 a4a5 b1a1
4,Win,256x20_20260605_lr1e-9-280,0-1,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-280,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 a7a5 b4a3 b7f3 g2f3 d3e2 c5g5 h7h6 g5g3 f8d8 f1e1 e2b5 g1h1 d8d2 e1g1 f6h5 g3h4 b5f5 h4g4 f5g4 f3g4 h5f6 f2f3 f6d5 g1g2 d2d3 a3c5 d5e3 c5e3 d3e3 g2f2 a5a4 h1g2 g7g5 h2h3 g8g7 a1c1 a8b8 c1c4 a4a3 b2b3 b8d8 b3b4 d8d1 b4b5 d1b1 c4c5 g7f6 g2g3 f6g6 g3g2 f7f5 g4f5 e6f5 c5c6 g6h5 b5b6 b1b2 g2g1 e3d3 g1g2 f5f4 g2g1 h5h4 c6h6 h4g3 h6g6 d3d1 f2f1 b2g2 g1h1 d1f1
5,Win,256x20_20260605_lr1e-9-280,1-0,256x20_20260605_lr1e-9-280,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 e6e5 g4g5 h6g5 f3g5 e5d4 e3d4 d5c4 f1c4 d7b6 c4b3 a7a5 h2h4 a5a4 c3a4 b6a4 h4h5 a4b6 h5h6 g7g6 h6h7 g8h8 g5f7 f8f7 c2g6 f7g7 g6g7 h8g7 h7h8q d8h8 d1g1 g7f8 h1h8 f6g8 g1g8 f8e7 h8h7 e7f6 h7f7
6,Loss,256x20_20260605_lr1e-9,1-0,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-280,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4e3 d2e3 b7d5 e2f3 d7f6 d6e4 d5e4 f3e4 f6e4 c2e4 a7a5 a2a3 b4a3 a1a3 a8b8 e3d4 f7f5 e4e5 f8f7 a3g3 b8b7 d4c3 a5a4 e5e6 a4a3 b2a3 d8e7 e6d5 e7d7 d5c4 b7c7 c4b3 c7b7 b3a2 g8h7 a2g2 h7g8 h2h4 g8h7 h4h5 d7e6 f1e1 e6b6 g1h2 b6h6 e1e8 f7e7 g3g7 h6g7 c3g7 e7e8 g2g6 h7g8 h5h6 e8e2 h2g3 e2e3 g3h4 b7c7 h6h7
7,Loss,256x20_20260605_lr1e-9,0-1,256x20_20260605_lr1e-9-280,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e3e4 b5b4 e4e5 b4c3 b2c3 c6c5 e5f6 d7f6 e1g1 e8g8 h2h3 c5d4 c3d4 d8e7 c2d3 a7a5 a2a4 f6e4 d2e3 f7f5 a1b1 b7d5 f3e5 d6e5 d4e5 f5f4 e3d4 f4f3 e2f3 f8f3 d3f3 e4d2 f3e2 d2f3 e2f3 d5f3 g1h2 h6h5 g4h5 e7h4 d4e3 f3g4 e3f4 g4h3 f4g3 h4h5 h2g1 h3f1 b1f1 a8f8 f1e1 g7g5 e1e3 h5d1 g1h2 g5g4 h2g2 g8f7 g3h4 f7g6 h4g3 g6f5 g3h4 d1a4 h4f6 a4d1 f6e7 f8f7 e7f6 a5a4 f6h4 a4a3 h4g3 a3a2 g3h4 a2a1q f2f4 d1g1
8,Loss,256x20_20260605_lr1e-9,1-0,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-280,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4e3 d2e3 b7d5 e2f3 d7f6 d6e4 f6e4 f3e4 d5e4 c2e4 a7a5 a2a3 b4a3 a1a3 a8b8 e3d4 f7f5 e4e5 b8b7 a3g3 f8f7 d4c3 a5a4 h2h4 a4a3 h4h5 a3b2 c3b2 g8h7 b2c3 d8b6 g1h2 b6c6 h5h6 g7g6 f1g1 f7f8 g3g6 c6d5 g6g7 h7h8 e5d5 e6d5 g7b7 d5d4 c3d4 f8f6 d4f6
9,Win,256x20_20260605_lr1e-9-280,1-0,256x20_20260605_lr1e-9-280,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 e3e4 e6e5 d2g5 b5b4 c3a4 d8e7 g1h1 c6c5 d4d5 a8c8 f1g1 g8h8 f3h4 g7g6 c2d3 c5c4 d3h3 h8g8 g5h6 g8h8 h4f5 e7d8 h6g7 h8g8 h3h8
10,Loss,256x20_20260605_lr1e-9,1-0,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-280,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 a7a5 b4a3 b7f3 g2f3 d3e2 c5g5 h7h6 g5g3 f8d8 f1e1 e2b5 g1h1 d8d2 e1g1 f6h5 g3h4 b5f5 a1c1 f5f3 g1g2 g7g5 h4g4 f3g4 g2g4 f7f5 g4c4 h5f6 h1g1 f6g4 c4c8 d2d8 c8c7 d8d2 c1c2 d2d1 g1g2 g4e5 h2h3 g5g4 h3g4 f5g4 c2c1 d1d2 g2g3 h6h5 c1h1 h5h4 h1h4 d2f2 h4h5 f2f3 g3g2 f3f2 g2f2 e5d3 f2g3 d3b4 a3b4 a5b4 h5g5 g8h8 g5g4 b4b3 a2b3 a8b8 b3b4 e6e5 b4b5 e5e4 b5b6 b8b6 c7c8 h8h7 g4h4 h7g7 h4g4 g7h7 g4h4 h7g7 c8c7 g7g8 h4g4 g8f8 g4f4 f8e8 f4e4 e8d8 e4e7 b6g6 g3f4 g6f6 f4g5 f6g6 g5f5 g6f6 f5g4 f6g6 g4f4 g6f6 f4e4 f6g6 b2b4 g6f6 b4b5 f6g6 b5b6 g6g4 e4f5 g4f4 f5g6 f4g4 g6h7 g4h4 h7g7 h4g4 g7f7 g4f4 f7g8 f4g4 g8f8 g4g8 f8f7 g8f8 f7e6 f8f6 e6d5 f6f5 d5c4 f5f4 c4b3 f4f5 b6b7 f5b5 b3c4 b5c5 c4d4 c5c4 d4e5 c4c5 e5f6 c5c6 f6g7 c6g6 g7f8 g6f6 e7f7 f6f7 f8f7 d8c7 b7b8q c7b8 e3e4 b8c7 e4e5 c7d7 e5e6 d7d8 e6e7 d8d7 e7e8q d7d6 e8b5 d6c7 f7e6 c7c8 e6d6 c8d8 b5b8
