game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Win,256x20_20260605_lr1e-9-30,1-0,256x20_20260605_lr1e-9-30,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 d5c4 g4g5 h6g5 h2h4 g5g4 f3g5 b7b5 h4h5 b5b4 h5h6 g7g6 c3e4 f6e4 h6h7 g8h8 g5e4 c4c3 b2c3 d6e7 c3b4 a7a5 b4a5 f7f5 e4c5 d7f6 f1g2 a8b8 d2c3 f6d5 c5d3 c8a6 d3c5 a6c4 c3b2 c4a2 a5a6 d8c8 h1h6 f8f6 a6a7 b8a8 c5d3 a8a7 d3e5 e7f8 h6g6 f8g7 g6f6 g7f6 d1h1 f6e5 d4e5 d5b4 c2c3 c6c5 e3e4 f5f4 g2f1 f4f3 h1h4 a7g7 c3d2 a2b3 b2c3 b4a2 c1b1 a2c3 d2c3 c5c4 b1c1 c8d8 h4h1 g4g3 f2g3 f3f2 f1e2 g7g3 c3g3 f2f1q h1f1 c4c3 g3c3 b3a4 f1g1 a4b3 g1g8 h8h7 c3h3 h7g8 h3g3 g8h7 g3b3 d8c7 c1d2 c7e5 b3c3 e5f4 d2c2 f4e4 e2d3 h7g8 d3e4 g8f7 c3c7 f7f6 c2d3 f6g5 d3e3 g5f6 e3f4 e6e5 f4g4 f6e6 e4f5 e6d5 g4f3 e5e4 f5e4 d5e6 f3e3 e6f6 c7d7 f6g5 d7e7 g5h5 e3f4 h5h6 e7h7
2,Loss,256x20_20260605_lr1e-9,1-0,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-30,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4e3 d2e3 b7d5 e2f3 d7f6 d6e4 d5e4 f3e4 f6e4 c2e4 a7a5 a2a3 b4a3 a1a3 a8b8 e3d4 f7f5 e4e5 f8f7 a3g3 b8b7 d4c3 a5a4 e5e6 a4a3 b2a3 d8e7 e6d5 e7d7 d5c4 d7c7 c4d5 c7d7 d5c4 d7c7 c4d5 c7d7 g3g7 g8f8 g7f7 f8e8 f1e1 e8d8 f7f8 d8c7 d5c5 d7c6 e1e7
3,Win,256x20_20260605_lr1e-9-30,1-0,256x20_20260605_lr1e-9-30,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3e2 c5d4 e2f3 a3f8 a8f8 a1c1 a7a5 c1c5 a5a4 f1c1 h7h5 c5c8 f8c8 c1c8 g8h7 d4d3 f7f5 c8c4 g7g5 d3d4 h5h4 h2h3 h7g6 d4e5 g6f7 c4c6 f3d1 g1h2 d1f3 h2g1 f3d1 g1h2 d1f3 h2g1 f3d1 g1h2 d1f3 e5e6 f7g7 e6d7 d5e7 d7e7 g7g8 c6c8
4,Win,256x20_20260605_lr1e-9-30,0-1,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-30,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 d3e2 c5d4 f8d8 d4e5 e2f3 e5g3 f3e4 b4c3 d8d5 f2f4 f6e8 g3g2 f7f5 c3d4 a7a5 a1c1 a5a4 c1c6 a8b8 h2h3 g8f7 g1h2 b8b7 f1f2 e4g2 f2g2 d5d6 c6c8 d6d7 d4e5 d7d3 e5d4 b7c7 c8b8 g7g6 h3h4 e8f6 h2h3 f6d5 h3g3 d5e3 d4e3 d3e3 g3f2 e3h3 g2g3 h3h4 g3f3 h7h5 f2g3 h4g4 g3h3 c7c2 b8b7 f7f6 b7b8 g6g5 f4g5 f6g5 b8g8 g5f6 g8f8 f6e7 f8b8 e7f6 b8f8 f6g7 f8b8 g7f6 b8f8 f6g7 f8g8 g7g8 b2b3 a4b3 a2b3 e6e5 b3b4 e5e4 f3g3 e4e3 b4b5 e3e2 b5b6 e2e1q g3c3 g4h4
5,Win,256x20_20260605_lr1e-9-30,1-0,256x20_20260605_lr1e-9-30,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 d5c4 g4g5 h6g5 h2h4 g5g4 f3g5 b7b5 h4h5 b5b4 h5h6 g7g6 c3e4 c4c3 b2c3 f6e4 g5e4 d6e7 c3b4 a7a5 h6h7 g8h8 b4a5 f7f5 e4c5 d7f6 f1g2 a8b8 d2c3 f6d5 c5d3 c8a6 d3c5 a6c4 c3b2 c4a2 a5a6 d8c8 h1h6 f8f6 a6a7 b8a8 c5d3 a8a7 d3e5 e7f8 h6g6 f8g7 g6f6 g7f6 d1h1 f6e5 d4e5 d5b4 c2c3 c6c5 e3e4 f5f4 g2f1 f4f3 h1h4 a7g7 c3d2 a2b3 b2c3 b4a2 c1b1 a2c3 d2c3 c5c4 b1c1 c8d8 h4h1 g4g3 f2g3 f3f2 f1e2 g7g3 c3g3 f2f1q h1f1 c4c3 g3c3 b3a4 f1g1 a4b3 g1g8 h8h7 c3h3 h7g8 h3g3 g8h8 g3b3 d8d4 b3h3 h8g7 h3g3 g7f8 g3f4 f8g7 f4g5 g7h7 c1c2 d4c5 c2d3 c5b5 d3e3 b5c5 e3f3 c5d4 g5h5 h7g7 h5g4 g7f7 g4f4 f7g6 f4f6 g6h7 f6e6 h7g7 e6f6 g7h7 f3g4 d4e3 e2f3 e3d4 g4h5 d4c5 f3g4 c5d4 g4f5 h7g8 f5e6 g8h7 f6h6
6,Loss,256x20_20260605_lr1e-9,1-0,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-30,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4e3 d2e3 b7d5 e2f3 d7f6 d6e4 d5e4 f3e4 f6e4 c2e4 a7a5 a2a3 b4a3 a1a3 a8b8 e3d4 f7f5 e4e5 f8f7 a3g3 b8b7 d4c3 a5a4 e5e6 a4a3 b2a3 d8e7 e6d5 e7d7 d5c4 d7c7 c4d5 c7d7 d5c4 d7c7 c4d5 c7d7 g3g7 g8f8 g7f7 f8e8 f1e1 e8d8 f7f8 d8c7 d5c5 d7c6 e1e7
7,Loss,256x20_20260605_lr1e-9,0-1,256x20_20260605_lr1e-9-30,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 a7a5 b4a3 b7f3 g2f3 d3e2 c5g5 h7h6 g5g3 f8d8 f1e1 e2b5 g1h1 d8d2 e1g1 f6h5 g3h4 b5f5 h4g4 f5g4 f3g4 h5f6 f2f3 f6d5 g1g2 d2d3 a3c5 d5e3 c5e3 d3e3 g2f2 a5a4 h1g2 g7g5 h2h3 a8b8 a1b1 g8g7 b1c1 b8b4 c1c7 g7g6 c7c8 e3d3 c8c7 h6h5 g4h5 g6h5 c7f7 h5g6 f7e7 g6f6 e7e8 f6f7 e8a8 f7g6 a2a3 b4c4 f2e2 g6f7 a8a7 f7g6 a7a6 g6f7 a6e6 c4c2 e6e7 f7g6 g2g3 c2b2 e2b2 d3a3 b2b6 g6f5 e7f7 f5e5 g3g4 e5d4 f7d7 d4c5 d7c7 c5b6 c7c4 b6b5 c4d4 b5c5 d4e4 c5b5 e4e5 b5c4 e5e4 c4b5 e4e5 b5b4 e5g5 a3b3 h3h4 a4a3 h4h5 a3a2 h5h6 a2a1q h6h7 a1h1 h7h8q h1h8 g5f5 b4c4 f5f4 c4d3 f4f5 d3e2 f5e5 e2f2 e5f5 b3b4 f3f4 h8g7 g4h5 b4b5 h5h4 b5f5 h4h3 g7g3
8,Win,256x20_20260605_lr1e-9-30,0-1,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-30,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3e2 c5d4 f8d8 d4e4 d5f6 e4f4 d8d5 e3e4 d5d3 f1e1 e2f3 f4f3 d3f3 g1g2 f3d3 a3b4 a7a5 b4c3 a5a4 a2a3 f6h5 e1e3 h5f4 g2f3 g7g5 h2h4 h7h6 h4g5 h6g5 a1h1 f7f6 f3g4 g8g7 g4f3 g7g6 f3g4 e6e5 g4f3 g5g4 f3g4 d3e3 f2e3 f4e6 g4f3 e6g5 f3e2 g5e4 h1h4 g6f5 e2d3 e4c5 d3e2 c5e4 e2d3 e4c5 d3e2 c5e4 e2d3 a8d8 d3e2 d8d7 c3b4 d7c7 e2d3 e4f2 d3d2 f2e4 d2d3 e4f2 d3d2 f2e4 d2d3 c7c1 b4c3 c1d1 d3c2 d1d7 c3b4 d7c7 c2d3 c7c1 h4h2 c1c8 h2h4 e4f2 d3d2 f2e4 d2d3 c8c1 h4h2 c1c8 h2h1 e4f2 d3d2 f2h1 d2d3 h1f2 d3d2 f5e4 b4a5 e4f3 a5b6 f6f5 b6a5 f2e4 d2d1 f3e3 a5b6 e3d3 b6a5 f5f4 a5b6 f4f3 b2b4 a4b3 b6a5 b3b2 a5d2 b2b1q d2c1 c8c1
9,Loss,256x20_20260605_lr1e-9,0-1,256x20_20260605_lr1e-9-30,256x20_20260605_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3e2 c5d4 f8d8 d4g4 h7h5 g4g3 h5h4 g3h4 d5e3 f2e3 d8d2 h4g3 e2e3 g1h1 e3h6 f1g1 g7g6 h2h4 a7a5 a1d1 d2c2 d1d4 h6g7 h4h5 g7h6 d4h4 h6g7 h5g6 f7g6 g3h3 g8f7 h4h7 a8g8 h7g7 g8g7 h3h8 g7g8 h8h7 g8g7 h7h6 g7g8 h6h7 g8g7 h7h6 a5a4 h6f4 f7g8 f4f8 g8h7 g1g3 c2c1 h1g2 c1c2 g2h3 g6g5 h3g4 c2c4 f3f4 g5f4 g4f3 f4g3 f3g2 c4c2 g2g1 g3g2 a3b4 c2c1 b4e1 c1e1 f8f1 g2f1q g1h2 e1e2
10,Draw,Draw,1/2-1/2,256x20_20260605_lr1e-9,256x20_20260605_lr1e-9-30,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3g6 g1h1 g6h5 f1g1 h5f3 g1g2 g7g6 c5d4 f8d8 d4e5 d5f6 a3b4 d8d5 e5f4 f3f4 e3f4 f6h5 g2g4 f7f5 g4h4 a7a5 b4c3 a5a4 a2a3 g8f7 a1e1 h7h6 h1g2 a8c8 g2f1 c8c4 f1g2 d5d3 g2f1 d3d5 f1g2 d5d3 g2f1 f7e7 f1g2 e7f7 g2f1 f7e7 f1g2 e7d7 g2f1 d7e7 f1g2 e7d7 g2f1 d7e7 f1g2 e7f7 g2f1 f7e7
