game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Win,192x16_20260531_lr1e-9-30,1-0,192x16_20260531_lr1e-9-30,maia-2200,g1f3 g8f6 b1c3 d7d5 d2d4 c7c5 e2e3 b8c6 f1e2 c8g4 h2h3 g4h5 e1g1 e7e6 b2b3 f8d6 d4c5 d6c5 c1b2 e8g8 c3a4 c5e7 c2c4 d5c4 b3c4 d8a5 d1b3 a8b8 a4c3 a7a6 f1d1 f8d8 d1d8 a5d8 a1d1 d8c7 g2g4 h5g6 f3h4 c6a5 b3a4 a5c6 h4g6 h7g6 a4c2 b8c8 g4g5 f6d7 c3e4 c6e5 c2c3 c7c6 e4d2 e7g5 f2f4 g5f6 f4e5 d7e5 c3b3 c8d8 b2d4 e5d7 e2f3 c6c7 d2e4 f6d4 d1d4 d7e5 f3e2 d8d4 e3d4 e5c6 b3e3 c7a5 a2a3 a5e1 g1g2 c6e7 e4g3 e7f5 g3f5 g6f5 d4d5 e6d5 c4d5 f5f4 e3e8 g8h7 e2d3 h7h6 e8e1 g7g5 e1e7 h6g7 d5d6 f4f3 g2f3 g5g4 f3g3 g4h3 d6d7 h3h2 e7g5 g7f8 d7d8q
2,Win,192x16_20260531_lr1e-9-30,0-1,maia-2200,192x16_20260531_lr1e-9-30,e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 g1f3 c8f5 c2c4 d5b4 b1a3 d6e5 f3e5 e7e6 f1e2 b8c6 e5c6 b4c6 c1e3 f8b4 e1f1 d8f6 a3b5 e8c8 a2a3 b4c5 d4d5 c5e3 f2e3 f5c2 f1e1 c2d1 a1d1 f6b2 d5c6 d8d1 e2d1 b2g2 h1f1 b7c6 b5a7 c8b7 d1f3 g2g5 a7c6 g5e3 e1d1 e3d3 d1e1 d3e3 e1d1 b7b6 c6b4 h8d8 b4d5 e6d5 c4d5 d8e8 d1c2 e3a3 f1b1 b6c5 b1b3 a3a2 b3b2 a2c4 c2d2 c4f4 d2c2 f4c4 c2d2 c4f4 d2c2 f4c4 c2d2 c4f4 d2c2 f4c4 c2d2 c4f4 d2c2 e8e1 c2b3 f4c4 b3a3 e1a1 b2a2 a1a2
3,Win,192x16_20260531_lr1e-9-30,1-0,192x16_20260531_lr1e-9-30,maia-2200,g1f3 g8f6 b1c3 d7d5 d2d4 c7c5 c1f4 b8c6 e2e3 c8g4 f1b5 e7e6 e1g1 f8d6 d4c5 d6f4 e3f4 e8g8 b5c6 b7c6 h2h3 g4h5 g2g4 h5g6 f3e5 d8c7 d1d4 g6c2 a1c1 c2g6 b2b4 f6d7 e5d7 c7d7 a2a4 f7f6 b4b5 e6e5 f4e5 f6e5 d4e5 a8e8 e5d6 d7d6 c5d6 d5d4 b5c6 d4c3 c1c3 g6e4 c6c7 e8c8 d6d7 e4b7 d7c8n f8c8 f1b1 b7e4 b1b8 e4b7 b8b7 g8f7 b7b8 c8c7 c3c7 f7e6 c7g7 e6d5 b8b5 d5c4 g7a7 h7h5 g4h5 c4d4 h5h6 d4e4 h6h7 e4f3 h7h8q f3e2 h8d4 e2f3 d4e3
4,Loss,maia-2200,1-0,maia-2200,192x16_20260531_lr1e-9-30,e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 g1f3 c8f5 c2c4 d5b4 b1a3 d6e5 f3e5 e7e6 f1e2 b8c6 e5c6 b4c6 c1e3 f8b4 e1f1 d8f6 a3b5 e8c8 a2a3 b4c5 d4d5 c5e3 f2e3 f5c2 f1e1 c2d1 a1d1 f6b2 d5c6 d8d1 e2d1 b2g2 h1f1 h8d8 c6b7 c8b7 d1f3 b7b6 f3g2 d8d7 e1e2 a7a6 b5d4 b6c5 f1c1 d7d4 e3d4 c5d4 c4c5 g7g5 g2b7 a6a5 c5c6 f7f5 b7c8 d4d5 c8d7 g5g4 e2e3 h7h5 e3f4 h5h4 c1d1 d5c5 d7e6 g4g3 h2g3 h4g3 f4g3 c5c6 g3f4 c6b5 f4f5 b5b6 d1c1 c7c5 f5e5 b6b5 e5d5 b5a4 d5c5 a4a3 c5b5 a5a4 c1a1 a3b2 a1a4 b2c1 a4a2 c1d1 b5c4 d1e1 c4d3 e1f1 d3e3 f1g1 e3f3 g1h1 f3g3 h1g1 a2a1
5,Win,192x16_20260531_lr1e-9-30,1-0,192x16_20260531_lr1e-9-30,maia-2200,g1f3 g8f6 b1c3 d7d5 d2d4 c7c5 e2e3 b8c6 f1e2 c8g4 h2h3 g4h5 e1g1 e7e6 b2b3 f8d6 d4c5 d6c5 c1b2 e8g8 c3a4 c5e7 c2c4 d5c4 b3c4 d8a5 d1b3 a8b8 a4c3 a7a6 f1d1 f8d8 d1d8 a5d8 a1d1 d8c7 g2g4 h5g6 f3h4 c6a5 b3a4 a5c6 h4g6 h7g6 a4c2 b8c8 g4g5 f6d7 c3e4 c6e5 c2c3 c7c6 e4d2 e7g5 f2f4 g5f6 f4e5 d7e5 c3b3 c8d8 b2d4 e5d7 e2f3 c6c7 d2e4 f6d4 d1d4 d7e5 f3e2 d8d4 e3d4 e5c6 b3e3 c7a5 a2a3 a5e1 g1g2 c6e7 e4g3 e7f5 g3f5 g6f5 d4d5 e6d5 c4d5 f5f4 e3e8 g8h7 e2d3 h7h6 e8e1 g7g5 e1e7 h6g7 d5d6 f4f3 g2f3 g5g4 f3g3 g4h3 d6d7 h3h2 e7g5 g7f8 d7d8q
6,Win,192x16_20260531_lr1e-9-30,0-1,maia-2200,192x16_20260531_lr1e-9-30,e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 g1f3 c8f5 c2c4 d5b4 b1a3 d6e5 f3e5 e7e6 f1e2 b8c6 e5c6 b4c6 c1e3 f8b4 e1f1 d8f6 a3b5 e8c8 a2a3 b4c5 d4d5 c5e3 f2e3 f5c2 f1e1 c2d1 a1d1 f6b2 d5c6 d8d1 e2d1 b2g2 h1f1 b7c6 b5a7 c8b7 d1f3 g2g5 a7c6 g5e3 e1d1 e3d3 d1e1 d3e3 e1d1 b7b6 c6b4 h8d8 b4d5 e6d5 c4d5 d8e8 d1c2 e3a3 f1b1 b6c5 b1b3 a3a2 b3b2 a2c4 c2d2 c4f4 d2c2 f4c4 c2d2 c4f4 d2c2 f4c4 c2d2 c4f4 d2c2 f4c4 c2d2 c4f4 d2c2 e8e1 c2b3 f4c4 b3a3 e1a1 b2a2 a1a2
7,Win,192x16_20260531_lr1e-9-30,1-0,192x16_20260531_lr1e-9-30,maia-2200,g1f3 g8f6 b1c3 d7d5 d2d4 c7c5 c1f4 b8c6 e2e3 c8g4 f1b5 e7e6 e1g1 f8d6 d4c5 d6f4 e3f4 e8g8 b5c6 b7c6 h2h3 g4h5 g2g4 h5g6 f3e5 d8c7 d1d4 g6c2 a1c1 c2g6 b2b4 f6d7 e5d7 c7d7 a2a4 f7f6 b4b5 e6e5 f4e5 f6e5 d4e5 a8e8 e5d6 d7d6 c5d6 d5d4 b5c6 d4c3 c1c3 g6e4 c6c7 e8c8 d6d7 e4b7 d7c8n f8c8 f1b1 b7e4 b1b8 e4b7 b8b7 g8f7 b7b8 c8c7 c3c7 f7e6 c7g7 e6d5 b8b5 d5c4 g7a7 h7h5 g4h5 c4d4 h5h6 d4e4 h6h7 e4f3 h7h8q f3e2 h8d4 e2f3 d4e3
8,Loss,maia-2200,1-0,maia-2200,192x16_20260531_lr1e-9-30,e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 g1f3 c8f5 c2c4 d5b4 b1a3 d6e5 f3e5 e7e6 f1e2 b8c6 e5c6 b4c6 c1e3 f8b4 e1f1 d8f6 a3b5 e8c8 a2a3 b4c5 d4d5 c5e3 f2e3 f5c2 f1e1 c2d1 a1d1 f6b2 d5c6 d8d1 e2d1 b2g2 h1f1 h8d8 c6b7 c8b7 d1f3 b7b6 f3g2 d8d7 e1e2 a7a6 b5d4 b6c5 f1c1 d7d4 e3d4 c5d4 c4c5 g7g5 g2b7 a6a5 c5c6 f7f5 b7c8 d4d5 c8d7 g5g4 e2e3 h7h5 e3f4 h5h4 c1d1 d5c5 d7e6 g4g3 h2g3 h4g3 f4g3 c5c6 g3f4 c6b5 f4f5 b5b6 d1c1 c7c5 f5e5 b6b5 e5d5 b5a4 d5c5 a4a3 c5b5 a5a4 c1a1 a3b2 a1a4 b2c1 a4a2 c1d1 b5c4 d1e1 c4d3 e1f1 d3e3 f1g1 e3f3 g1h1 f3g3 h1g1 a2a1
9,Win,192x16_20260531_lr1e-9-30,1-0,192x16_20260531_lr1e-9-30,maia-2200,g1f3 g8f6 b1c3 d7d5 d2d4 c7c5 e2e3 b8c6 f1e2 c8g4 e1g1 e7e6 h2h3 g4h5 b2b3 f8d6 d4c5 d6c5 c1b2 e8g8 c3a4 c5e7 c2c4 d5c4 b3c4 d8a5 d1b3 a8b8 a4c3 a7a6 f1d1 f8d8 d1d8 a5d8 a1d1 d8c7 g2g4 h5g6 f3h4 c6a5 b3a4 a5c6 h4g6 h7g6 a4c2 b8c8 g4g5 f6d7 c3e4 c6e5 f2f4 e5c4 c2c4 c7c4 e2c4 c8c4 d1d7 c4e4 d7e7 e4e3 e7b7 e3h3 b7a7 h3f3 b2e5 f3a3 a7a8 g8h7 a8f8 a3a2 f8f7 a6a5 f7g7 h7h8 g7g6 h8h7 g6e6 a5a4 f4f5 a4a3 g5g6 h7h6 g6g7 h6h7 e6e8 a2a1 e5a1 h7h6 g7g8n h6g5 f5f6 g5g6 e8a8 g6f7 g8h6 f7g6 f6f7 g6h6 f7f8q h6g5 a8a5 g5g4 f8f5 g4h4 f5f4 h4h3 a5h5
10,Win,192x16_20260531_lr1e-9-30,0-1,maia-2200,192x16_20260531_lr1e-9-30,e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 g1f3 c8f5 c2c4 d5b4 b1a3 d6e5 f3e5 b8d7 d1a4 a7a5 c1d2 c7c6 f1e2 d7e5 d4e5 e7e6 e1g1 d8d2 e2f3 d2b2 a3b5 b2e5 a2a3 f5c2 a3b4 c2a4 a1a4 c6b5 c4b5 e5b5 f1a1 f8b4 g2g3 e8g8 g1g2 a8d8 h2h4 d8d2 h4h5 f8d8 h5h6 b5c5 a1f1 b7b5 a4a1 g7h6 a1c1 c5f5 g3g4 f5f4 c1e1 d8d3 e1e3 d3e3 f3a8 e3g3 g2h1 d2f2 f1g1 g3h3
