game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Draw,Draw,1/2-1/2,48x5_20260522_lr1e-9-210,maia-2200,e2e4 c7c5 g1f3 b8c6 f1b5 c6d4 b5e2 d4e2 d1e2 e7e6 e1g1 g8e7 d2d4 c5d4 f3d4 e7c6 f1d1 f8e7 d4c6 b7c6 e4e5 e8g8 b1d2 f7f6 d2c4 f6e5 c4e5 e7f6 c1f4 d8e7 f4g3 a7a5 e5c4 c8a6 g3d6 e7f7 d6f8 a8f8 b2b3 d7d5 c4e5 f6e5 e2e5 f7f2 g1h1 a6f1 e5g3 f2e2 d1e1 e2c2 e1f1 f8f1 a1f1 h7h6 g3e5 c2a2 e5e6 g8h7 e6f5 h7g8 f5c8 g8h7 c8f5 h7h8 f5c8 h8h7 c8f5 h7g8 f5e6 g8h7 e6f5 h7g8 f5e6 g8h7 e6f5
2,Loss,maia-2200,1-0,maia-2200,48x5_20260522_lr1e-9-210,e2e4 c7c5 g1f3 b8c6 f1b5 e7e5 e1g1 g8f6 f1e1 d7d6 c2c3 f8e7 d2d4 e8g8 h2h3 c5d4 c3d4 c6d4 f3d4 e5d4 d1d4 c8e6 b1c3 a7a6 b5f1 b7b5 c1g5 h7h6 g5h4 a8c8 a1d1 f6d7 h4e7 d8e7 d4d6 e7d6 d1d6 d7c5 f2f3 f8d8 e1d1 d8d6 d1d6 g8f8 g1f2 f8e7 d6b6 c8d8 f2e3 d8d6 b6d6 e7d6 b2b4 c5d7 a2a4 b5a4 c3a4 e6b3 a4c3 d7b8 f3f4 b8c6 e4e5 d6c7 b4b5 a6b5 c3b5 c7d7 b5d4 b3d5 d4c6 d7c6 e3d4 d5e6 g2g4 g7g6 f1d3 c6d7 f4f5 g6f5 g4f5 e6a2 d3c4 a2c4 d4c4 d7e7 c4d5 e7d7 e5e6 d7e7 e6f7 e7f7 d5e5 f7e7 f5f6 e7f7 e5f5 h6h5 f5g5 h5h4 g5f5 f7f8 f5e6 f8e8 e6f5 e8f7 f5g5 f7f8 g5h4 f8g8 h4g5 g8f8 g5g6 f8g8 f6f7 g8f8 h3h4 f8e7 h4h5 e7f8 h5h6 f8e7 h6h7 e7f8 h7h8q f8e7 h8e8 e7d6 f7f8q d6d5 f8f5 d5d4 e8e4 d4c3 f5f3 c3d2 e4e2 d2c1 f3f1
3,Draw,Draw,1/2-1/2,48x5_20260522_lr1e-9-210,maia-2200,e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 g8f6 f1e1 e8g8 d2d4 c5d4 c3d4 d7d5 e4e5 f6e4 b1c3 e4c3 b2c3 c8g4 b5e2 a8c8 a1b1 b7b6 f3g5 g4e2 d1e2 e7e6 g5f3 c6a5 c1g5 d8c7 e1c1 c7c4 e2d2 c8c7 g5h6 f8c8 h2h3 c4a4 b1b4 a4a3 h6g7 g8g7 b4b1 c7c3 c1c3 a3c3 d2f4 c3c2 b1a1 c2f5 f4e3 a5c4 e3e2 f5e4 e2d1 h7h6 a2a4 a7a5 d1b3 c8c6 a1e1 e4f4 e1d1 g6g5 g2g3 f4f5 g1g2 f5e4 d1e1 e4f5 e1c1 f5e4 c1e1 e4f5 e1c1 f5e4 c1e1 e4f5 e1c1 f5e4 c1e1 e4f5 e1c1 f5e4 c1e1
4,Loss,maia-2200,1-0,maia-2200,48x5_20260522_lr1e-9-210,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8 c2c4 b8c6 c4d5 d8d5 b1c3 e4c3 b2c3 c8g4 d3e2 a8d8 c1e3 c6a5 h2h3 g4e6 f3e5 c7c5 e2f3 d5d6 d1a4 d6c7 f1d1 c5d4 c3d4 a5c4 e5c4 c7c4 a4a7 d8d7 d4d5 e6d5 f3d5 d7d5 a7b7 d5d1 a1d1 e7f6 b7b3 c4e6 b3e6 f7e6 d1d6 g8f7 a2a4 f8a8 d6d7 f7g6 d7a7 a8c8 a4a5 c8c2 a5a6 c2a2 a7a8 h7h5 a6a7 g6f5 a8b8 a2a1 g1h2 f6e5 g2g3 f5e4 a7a8q a1a8 b8a8 e4d5 h2g2 e5f6 g2f3 g7g6 a8g8 f6c3 g8g6 e6e5 g6g5 h5h4 g3h4 d5e6 h4h5 e6f6 h5h6 e5e4 f3e4 c3b2 h6h7 f6f7 h7h8q b2h8 g5h5 h8g7 h5f5 f7g8 h3h4 g8h7 h4h5 h7g8 h5h6 g7c3 e3d4 c3b4 f5g5 g8h7 d4g7 h7g8 f2f4 b4e7 g7f6 g8f7 f6e7 f7e7 h6h7 e7f7 h7h8q f7e6 h8h6 e6e7 g5g7 e7f8 h6h8
5,Draw,Draw,1/2-1/2,48x5_20260522_lr1e-9-210,maia-2200,e2e4 c7c5 g1f3 b8c6 f1b5 c6d4 b5e2 d4e2 d1e2 e7e6 e1g1 g8e7 d2d4 c5d4 f3d4 e7c6 f1d1 f8e7 d4c6 b7c6 e4e5 e8g8 b1d2 f7f6 d2c4 f6e5 c4e5 e7f6 c1f4 d8e7 f4g3 a7a5 e5c4 c8a6 g3d6 e7f7 d6f8 a8f8 b2b3 d7d5 c4e5 f6e5 e2e5 f7f2 g1h1 a6f1 e5g3 f2e2 d1e1 e2c2 e1f1 f8f1 a1f1 h7h6 g3e5 c2a2 e5e6 g8h7 e6f5 h7g8 f5c8 g8h7 c8f5 h7h8 f5c8 h8h7 c8f5 h7g8 f5e6 g8h7 e6f5 h7g8 f5e6 g8h7 e6f5
6,Loss,maia-2200,1-0,maia-2200,48x5_20260522_lr1e-9-210,e2e4 c7c5 g1f3 b8c6 f1b5 e7e5 e1g1 g8f6 f1e1 d7d6 c2c3 f8e7 d2d4 e8g8 h2h3 c5d4 c3d4 c6d4 f3d4 e5d4 d1d4 c8e6 b1c3 a7a6 b5f1 b7b5 c1g5 h7h6 g5h4 a8c8 a1d1 f6d7 h4e7 d8e7 d4d6 e7d6 d1d6 d7c5 f2f3 f8d8 e1d1 d8d6 d1d6 g8f8 g1f2 f8e7 d6b6 c8d8 f2e3 d8d6 b6d6 e7d6 b2b4 c5d7 a2a4 b5a4 c3a4 e6b3 a4c3 d7b8 f3f4 b8c6 e4e5 d6c7 b4b5 a6b5 c3b5 c7d7 b5d4 b3d5 d4c6 d7c6 e3d4 d5e6 g2g4 g7g6 f1d3 c6d7 f4f5 g6f5 g4f5 e6a2 d3c4 a2c4 d4c4 d7e7 c4d5 e7d7 e5e6 d7e7 e6f7 e7f7 d5e5 f7e7 f5f6 e7f7 e5f5 h6h5 f5g5 h5h4 g5f5 f7f8 f5e6 f8e8 e6f5 e8f7 f5g5 f7f8 g5h4 f8g8 h4g5 g8f8 g5g6 f8g8 f6f7 g8f8 h3h4 f8e7 h4h5 e7f8 h5h6 f8e7 h6h7 e7f8 h7h8q f8e7 h8e8 e7d6 f7f8q d6d5 f8f5 d5d4 e8e4 d4c3 f5f3 c3d2 e4e2 d2c1 f3f1
7,Draw,Draw,1/2-1/2,48x5_20260522_lr1e-9-210,maia-2200,e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 g8f6 f1e1 e8g8 d2d4 c5d4 c3d4 d7d5 e4e5 f6e4 b1c3 e4c3 b2c3 c8g4 b5e2 a8c8 a1b1 b7b6 f3g5 g4e2 d1e2 e7e6 g5f3 c6a5 c1g5 d8c7 e1c1 c7c4 e2d2 c8c7 g5h6 f8c8 h2h3 c4a4 b1b4 a4a3 h6g7 g8g7 b4b1 c7c3 c1c3 a3c3 d2f4 c3c2 b1a1 c2f5 f4e3 a5c4 e3e2 f5e4 e2d1 h7h6 a2a4 a7a5 d1b3 c8c6 a1e1 e4f4 e1d1 g6g5 g2g3 f4f5 g1g2 f5e4 d1e1 e4f5 e1c1 f5e4 c1e1 e4f5 e1c1 f5e4 c1e1 e4f5 e1c1 f5e4 c1e1 e4f5 e1c1 f5e4 c1e1
8,Loss,maia-2200,1-0,maia-2200,48x5_20260522_lr1e-9-210,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8 c2c4 b8c6 c4d5 d8d5 b1c3 e4c3 b2c3 c8g4 d3e2 a8d8 c1e3 c6a5 h2h3 g4e6 f3e5 c7c5 e2f3 d5d6 d1a4 d6c7 f1d1 c5d4 c3d4 a5c4 e5c4 c7c4 a4a7 d8d7 d4d5 e6d5 f3d5 d7d5 a7b7 d5d1 a1d1 e7f6 b7b3 c4e6 b3e6 f7e6 d1d6 g8f7 a2a4 f8a8 d6d7 f7g6 d7a7 a8c8 a4a5 c8c2 a5a6 c2a2 a7a8 h7h5 a6a7 g6f5 a8b8 a2a1 g1h2 f6e5 g2g3 f5e4 a7a8q a1a8 b8a8 e4d5 h2g2 e5f6 g2f3 g7g6 a8g8 f6c3 g8g6 e6e5 g6g5 h5h4 g3h4 d5e6 h4h5 e6f6 h5h6 e5e4 f3e4 c3b2 h6h7 f6f7 h7h8q b2h8 g5h5 h8g7 h5f5 f7g8 h3h4 g8h7 h4h5 h7g8 h5h6 g7c3 e3d4 c3b4 f5g5 g8h7 d4g7 h7g8 f2f4 b4e7 g7f6 g8f7 f6e7 f7e7 h6h7 e7f7 h7h8q f7e6 h8h6 e6e7 g5g7 e7f8 h6h8
9,Win,48x5_20260522_lr1e-9-210,1-0,48x5_20260522_lr1e-9-210,maia-2200,e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 g1f3 g8f6 d2d4 c8g4 h2h3 g4h5 g2g4 h5g6 f3e5 b8d7 e5c4 a5a6 d1e2 e7e6 h3h4 h7h5 g4g5 f6d5 c3d5 e8c8 d5f4 g6f5 c2c3 b7b5 c4e3 f5e4 f2f3 e4b7 a2a4 f8d6 f4d3 d6g3 e1d1 b5a4 e3c2 e6e5 c2b4 a6d6 a1a4 e5d4 a4a7 h8e8 e2g2 d4c3 b2c3 d7c5 d1c2 c5d3 f1d3 d6c5 a7b7 c8b7 g2g3 d8a8 d3e4 b7c8 e4a8 e8e2 c2b3 e2e6 a8d5 e6b6 h1e1 c8b8 g3e5 b8a7 c1e3 c5b5 e5c7
10,Draw,Draw,1/2-1/2,maia-2200,48x5_20260522_lr1e-9-210,e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 g8e7 g1f3 b8c6 f1d3 c5d4 c3d4 h7h6 e1g1 c8d7 b1c3 a7a6 a2a3 a8c8 c1e3 c6a5 a1c1 a5c4 d3c4 d5c4 c3e4 e7d5 f3d2 b7b5 d1f3 f8e7 f3g3 e8f8 e4d6 e7d6 e5d6 d7c6 d2e4 d5e3 g3e3 c6e4 e3e4 d8d6 f1d1 c8d8 h2h3 f8g8 d1d2 a6a5 c1d1 d6d5 e4e3 b5b4 a3b4 a5b4 d1a1 g8h7 a1a7 h8f8 a7c7 d8c8 c7c5 d5d7 e3e4 g7g6 e4e5 d7b7 d2c2 c8c5 d4c5 b7d5 e5d5 e6d5 c5c6 f8c8 c2d2 c8c6 d2d5 c4c3 b2c3 b4c3 d5d1 c3c2 d1c1 h7g7 g1f1 g6g5 f1e2 g7g6 e2d2 f7f5 c1c2 c6c2 d2c2 g6f6 c2d3 f6e5 d3e3 f5f4 e3f3 e5f5 g2g3 h6h5 g3g4 h5g4 h3g4 f5e5 f3e2 e5e4 f2f3 e4d4 e2d2 d4e5 d2d3 e5d5 d3c3 d5e5 c3d3 e5d5 d3c3 d5e5 c3d3 e5d5 d3c3 d5e5 c3c4 e5e6 c4d4 e6d6 d4e4 d6e6 e4d4 e6d6 d4e4 d6e6 e4d4 e6d6 d4e4 d6e6 e4d4 e6d6 d4e4 d6e6 e4d4
