game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Loss,256x20_20260531_lr1e-9,0-1,256x20_20260531_lr1e-9-110,256x20_20260531_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 d5c4 g4g5 h6g5 f3g5 b7b5 h2h4 b5b4 c3e4 c4c3 b2c3 f6e4 g5e4 d6e7 h1g1 a7a5 h4h5 f7f5 h5h6 f8f7 h6g7 f5e4 c2e4 b4c3 d2c3 d7f6 e4h4 f7g7 g1g7 g8g7 f1d3 g7f7 e3e4 c8a6 d3c2 a8b8 h4g3 f7e8 f2f4 e8d7 d4d5 c6d5 e4d5 e6d5 g3h3 d7c6 h3e6 c6b7 d1e1 f6e4 c3d4 a6b5 a2a4 b5c4 c2e4 d5e4 e6c4 b8c8 c1b1 c8c4 e1e4 c4b4 b1c2 e7f6 c2d3 f6d4 d3e2 d4c5 e2f3 d8d3 f3g4 d3e4 g4g5 e4f4 g5h5 f4f5 h5h6 c5f8
2,Draw,Draw,1/2-1/2,256x20_20260531_lr1e-9,256x20_20260531_lr1e-9-110,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 d6e7 e1c1 f7f5 e4g3 c6c5 h1g1 c5d4 g3h5 f8f7 e3d4 c8b7 c1b1 e7d6 h5g7 f7g7 g1g7 g8g7 d1g1 g7f7 e2h5 f7e7 g1g7 e7f8 d2h6 b7e4 b1a1 e4c2 g7h7 f8g8 h7g7 g8h8 g7h7 h8h7 h5g6 h7g6 h2h4 g6h6 h4h5 h6h5 f2f4 d6f4 d4d5 e6d5 a2a3 a7a5 a3a4 d7b6 b2b3 d8e7 a1b2 e7f6 b2a2 f6e7 a2b2 h5g4 b2a2 g4f3 a2a1 f4e5 a1a2 e5f4 a2a1 f4e5 a1a2 e5f4 a2b2 f3g4 b2a2 g4f3 a2b2 f3g4 b2a2 g4f3
3,Win,256x20_20260531_lr1e-9-110,1-0,256x20_20260531_lr1e-9-110,256x20_20260531_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4d3 c2d3 d7c5 d3d4 a7a5 d4c5 d8e7 e3e4 b7a6 e2a6 a8a6 e4e5 f7f5 a2a3 b4b3 c5c4 a6a7 c4b3 a5a4 b3c4 g8h8 d2e3 a7a5 f1f3 g7g5 f4g5 h8g8 d6f5 f8f5 f3f5 g8h8 f5f6 h8g8 f6g6 g8f8 a1f1 f8e8 c4c8 e7d8 g6g8 e8e7 c8d8
4,Loss,256x20_20260531_lr1e-9,1-0,256x20_20260531_lr1e-9,256x20_20260531_lr1e-9-110,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3g6 g1h1 g6h5 f1g1 h5f3 g1g2 g7g6 c5d4 f8e8 b2b3 e6e5 d4g4 f3g4 g2g4 e5e4 g4g1 a7a5 h2h4 f7f5 h4h5 g8f7 h5g6 h7g6 h1g2 f5f4 g1h1 f4e3 f2e3 d5e3 g2f2 e3f5 h1h7 f7e6 a1g1 e4e3 f2f3 a5a4 g1g6 e6d5 g6g5 d5e6 a3b2 a4b3 a2b3 e8f8 g5g6 e6d5 f3e2 d5e4 g6g4 e4d5 e2d3 d5c6 b2c3 a8d8 d3c2 d8e8 c2b2 c6d5 g4f4 d5c6 h7a7 c6d5 a7a6 f5d6 f4d4 d5c5 b3b4 c5b5 d4d6 b5c4 a6c6 c4b5 c6c5 b5a4 d6a6
5,Loss,256x20_20260531_lr1e-9,0-1,256x20_20260531_lr1e-9-110,256x20_20260531_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 e8g8 e1c1 d5c4 g4g5 h6g5 f3g5 b7b5 h2h4 b5b4 c3e4 c4c3 b2c3 f6e4 g5e4 d6e7 h1g1 a7a5 h4h5 f7f5 h5h6 f8f7 h6g7 f5e4 c2e4 b4c3 d2c3 d7f6 e4h4 f7g7 g1g7 g8g7 f1d3 g7f7 e3e4 c8a6 d3c2 a8b8 h4g3 f7e8 f2f4 e8d7 d4d5 c6d5 e4d5 e6d5 g3h3 d7c6 h3e6 c6b7 d1e1 f6e4 c3d4 a6b5 a2a4 b5c4 c2e4 d5e4 e6c4 b8c8 c1b1 c8c4 e1e4 c4b4 b1c2 e7f6 c2d3 f6d4 d3e2 d4c5 e2f3 d8d3 f3g4 d3e4 g4g5 e4f4 g5h5 f4f5 h5h6 c5f8
6,Draw,Draw,1/2-1/2,256x20_20260531_lr1e-9,256x20_20260531_lr1e-9-110,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 d6e7 e1c1 f7f5 e4g3 c6c5 h1g1 c5d4 g3h5 f8f7 e3d4 c8b7 c1b1 e7d6 h5g7 f7g7 g1g7 g8g7 d1g1 g7f7 e2h5 f7e7 g1g7 e7f8 d2h6 b7e4 b1a1 e4c2 g7g6 f8e7 h6g5 d7f6 g6g7 e7f8 g5h6 f6d7 g7g6 f8e7 g6g7 e7f8 g7g6 f8e7 g6g7 e7f8 g7g6 f8e7 g6g7 e7f8
7,Win,256x20_20260531_lr1e-9-110,1-0,256x20_20260531_lr1e-9-110,256x20_20260531_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 f3g5 b5b4 c3e4 f6e4 g5e4 c6c5 f2f4 c5d4 e4d6 d4d3 c2d3 d7c5 d3d4 a7a5 d4c5 d8e7 e3e4 b7a6 e2a6 a8a6 e4e5 f7f5 a2a3 b4b3 c5c4 a6a7 c4b3 a5a4 b3c4 g8h8 d2e3 a7a5 f1f3 g7g5 f4g5 h8g8 d6f5 f8f5 f3f5 g8h8 f5f6 h8g8 f6g6 g8f8 a1f1 f8e8 c4c8 e7d8 g6g8 e8e7 c8d8
8,Loss,256x20_20260531_lr1e-9,1-0,256x20_20260531_lr1e-9,256x20_20260531_lr1e-9-110,d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3g6 g1h1 g6h5 f1g1 h5f3 g1g2 f8c8 c5d4 g7g6 b2b3 c8c2 h1g1 e6e5 d4e5 d5c3 h2h4 c3e2 g1h2 h7h5 a3b2 c2b2 e5b2 a8d8 b3b4 g8h7 a2a4 a7a6 b4b5 a6b5 a4b5 e2d4 b5b6 f3e4 g2g3 d4f3 g3f3 e4f3 b6b7 d8b8 a1b1 f3e4 b2b4 e4f3 h2g1 h7g8 b1b2 g8h7 g1h2 h7g8 b4a4 g8h7 a4f4 f3f4 e3f4 h7g7 f4f5 g7f6 f5g6 f7g6 h2g3 f6e6 g3f4 e6d6 f4g5 d6c6 f2f4 c6c7 f4f5 g6f5 g5h5 c7d6 h5g5 d6e5 h4h5 f5f4 h5h6 f4f3 h6h7 e5d5 h7h8q b8h8 b7b8q h8b8 b2b8 d5e4 g5g4 f3f2 b8b1 e4d3 g4f3 f2f1q b1f1 d3d4 f1e1 d4d5 f3f4 d5c5 f4e5 c5c4 e1d1 c4c5 d1c1 c5b5 e5d5 b5b6 c1b1 b6c7 b1b2 c7d7 b2b7 d7c8 d5c6 c8d8 c6d6 d8e8 b7a7 e8f8 d6e6 f8g8 e6f6 g8h8 f6g6 h8g8 a7a8
9,Loss,256x20_20260531_lr1e-9,0-1,256x20_20260531_lr1e-9-110,256x20_20260531_lr1e-9,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 f1d3 e8g8 e1g1 d5c4 d3c4 b7b5 c4d3 c8b7 c1d2 b5b4 c3a4 c6c5 d4c5 d7c5 a4c5 d6c5 c2c5 d8d3 d2b4 b7f3 g2f3 f6d5 b4a3 d3g6 g1h1 g6h5 f1g1 h5f3 g1g2 g7g6 c5d4 f8e8 b2b3 e6e5 d4g4 f3g4 g2g4 e5e4 g4g1 a7a5 a3b2 d5b4 b2c3 b4d3 h1g2 f7f5 h2h4 g8f7 h4h5 g6g5 c3d4 f5f4 g2f1 h7h6 f1g2 f7e6 g2f1 e6f5 f1g2 a5a4 b3a4 a8a4 a2a3 f5g4 g2f1 g4h5 g1h1 h5g6 f1g2 h6h5 g2f1 h5h4 f1g2 g6h5 g2f1 g5g4 f1g2 h4h3 g2f1 e8f8 f1g1 f4e3 d4e3 h5g6 g1h2 d3f2 h1g1 g6h5 a1b1 f8f3 b1b5 h5g6 b5g5 g6f6 g5g8 f6e6 g8g6 e6f7 g6g5 f3e3 g5f5 f7g6 f5g5 g6f6 g5f5 f6e6 f5f2 g4g3 g1g3 e3g3 h2g3 a4a3 g3h2 e6e5 f2f8 e5d4 f8d8 d4e3 d8e8 e3d3 h2h3 e4e3 h3g3 d3e2 g3g2 e2d2 g2f3 e3e2 f3f2 e2e1q e8e1 a3f3 f2g2 d2e1 g2g1 f3g3 g1h1 e1e2 h1h2 e2f2 h2h1 g3h3
10,Loss,256x20_20260531_lr1e-9,1-0,256x20_20260531_lr1e-9,256x20_20260531_lr1e-9-110,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 c7c6 e2e3 b8d7 d1c2 f8d6 g2g4 h7h6 c1d2 d5c4 f1c4 b7b5 c4e2 c8b7 e1g1 e8g8 g4g5 h6g5 e3e4 e6e5 d4e5 d7e5 f3g5 b5b4 f2f4 b4c3 d2c3 e5g4 e4e5 d6c5 g1h1 c5d4 e2f3 g4e3 c2d3 b7a6 d3a6 d4c3 b2c3 f6d5 f1g1 d5f4 a1e1 e3d5 e5e6 f7e6 a6b7 a8b8 b7a7 d8c7 a7c7 d5c7 a2a4 c6c5 f3e4 c5c4 a4a5 b8b5 e1a1 f4e2 g1g4 e2c3 e4h7 g8h8 h7g6 h8g8 g6h7 g8h8 h7g6 h8g8 g6h7 g8h8 h7g6 h8g8 g6h7 g8h8 h7g6 h8g8 a5a6 b5g5 g4g5 c3d5 a6a7 c4c3 h2h4 d5f4 g6e4 f4d5 h4h5 g8h8 h5h6 g7h6 g5g6 h6h5 g6h6 h8g8 a1g1 g8f7 h6h7 f7f6 g1f1 f6e5 f1f8 e5e4 a7a8q c7a8 f8a8 c3c2 a8a1 e4d4 h7h5 d4c3 h5h4 c3d2 h4h2 d2c3 h1g1 d5b4 h2h4 b4d3 h4h3 c2c1q a1c1 c3d4 c1d1 d4e4 d1d3 e4f5 d3e3 f5f6 h3h6 f6e7 e3e6 e7d7 g1f2 d7c8 h6h7 c8d8 e6e7 d8c8 h7h8
