game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Loss,maia-1400,0-1,128x10_20260617_lr1e-9-130,maia-1400,d2d4 e7e6 e2e4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 d8f6 g1f3 b8c6 c2c3 f8d6 f1d3 e6e5 e1g1 c8g4 h2h3 g4f3 d1f3 f6f3 g2f3 e5d4 f1e1 e8d7 f3f4 d4c3 b2c3 a8e8 a1b1 e8e1 g1g2 h8e8 h3h4 b7b6 a2a3 e1d1 f4f5 d1d3 f5f6 g7f6 a3a4 d3c3 c1b2 c3b3 a4a5 e8e2 a5a6 b3b2 b1b2 e2b2 h4h5 h7h6 g2g1 d6c5 g1h1 b2f2 h1g1 f2f5 g1g2 f5h5 g2g3 h5g5 g3f4 c5d6 f4f3 h6h5 f3f2 h5h4 f2f3 h4h3 f3f2 h3h2 f2f3 h2h1q f3f2 h1g2 f2e1 g5e5 e1d1 e5e2 d1c1 g2f1
2,Loss,maia-1400,1-0,maia-1400,128x10_20260617_lr1e-9-130,e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 g1f3 g7g6 f1c4 d5b6 c4b3 b8c6 e1g1 d6d5 b1c3 h7h6 f1e1 e7e6 c1f4 g6g5 f4g3 g5g4 f3h4 f8e7 d1g4 a7a5 g4g7 a5a4 g7h8 e8d7 h8d8 d7d8 b3a4 b6a4 c3a4 a8a4 c2c3 c6d4 c3d4 a4d4 h4f3 d4b4 b2b3 c7c5 f3d2 h6h5 a2a3 b4d4 d2f3 d4d3 a1b1 b7b6 h2h3 c8b7 g3h4 d5d4 h4e7 d8d7 e7d6 d3f3 g2f3 d4d3 e1d1 b7a8 d1d3 f7f6 e5f6 c5c4 b3c4 e6e5 d6e5 d7c6 f6f7 c6c5 f7f8q c5c4 f8c8 c4d3 c8a8 h5h4 a8e4 d3d2 e4e3 d2c2 b1c1
3,Loss,maia-1400,0-1,128x10_20260617_lr1e-9-130,maia-1400,d2d4 e7e6 e2e4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 d8f6 g1f3 b8c6 c2c3 e6e5 d4d5 c6e7 f1b5 c7c6 d5c6 e7c6 e1g1 f8d6 f3g5 e8g8 g5e4 f6g6 e4d6 c8h3 d1d3 g6g2
4,Loss,maia-1400,1-0,maia-1400,128x10_20260617_lr1e-9-130,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 c1g5 a7a6 e1c1 h7h6 g5h4 g7g5 h4g3 f8g7 e4e5 f6h5 f1e2 h5g3 h2g3 g7e5 d4e3 e8f8 f2f4 g5f4 g3f4 e5c3 e3c3 f7f6 g2g4 c8e6 g4g5 a8c8 c3e3 d8d7 g5f6 e7f6 e2d3 h6h5 f4f5 e6d5 h1g1 d7e7 e3g3 h5h4 g3g6 h4h3 d1e1 h3h2 e1e7 h2g1q g6g1 f8e7 g1g7 d5f7 b2b3 h8g8 g7h6 g8g5 c1b2 g5h5 h6e3 e7d7 d3e4 c8c7 e3b6 h5h4 e4b7 h4h2 b7e4 h2e2 e4d3 e2e5 b6a6 d7e7 a6b6 c7d7 a2a4 d7d8 a4a5 d8d7 a5a6 e5c5 a6a7 f7d5 b6b8 d7d8 b8b6 d8d7 b6b8 d7d8 b8b6 d8d7 b6b8 d7d8 b8b6 d8d7 b3b4 c5c7 b6e3 e7d8 e3b6 d8e7 b6e3 e7d8 e3b6 d8e7 d3b5 c7a7 b5d7 a7d7 b6e3 e7d8 e3d4 d8e8 d4d5 e8d8 b4b5 d8c8 b5b6 c8d8 b6b7 d8e8 b7b8q d7d8 d5e6 e8f8 b8d8 f8g7 e6f6 g7h7 d8h8
5,Loss,maia-1400,0-1,128x10_20260617_lr1e-9-130,maia-1400,d2d4 e7e6 e2e4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 d8f6 g1f3 b8c6 c2c3 f8d6 f1d3 e6e5 e1g1 c8g4 h2h3 g4f3 d1f3 f6f3 g2f3 e5d4 f1e1 e8d7 f3f4 d4c3 b2c3 a8e8 a1b1 e8e1 g1g2 h8e8 h3h4 b7b6 a2a3 e1d1 f4f5 d1d3 f5f6 g7f6 a3a4 d3c3 c1b2 c3b3 a4a5 e8e2 a5a6 b3b2 b1b2 e2b2 h4h5 h7h6 g2g1 d6c5 g1h1 b2f2 h1g1 f2f5 g1g2 f5h5 g2g3 h5g5 g3f4 c5d6 f4f3 h6h5 f3f2 h5h4 f2f3 h4h3 f3f2 h3h2 f2f3 h2h1q f3f2 h1g2 f2e1 g5e5 e1d1 e5e2 d1c1 g2f1
6,Loss,maia-1400,1-0,maia-1400,128x10_20260617_lr1e-9-130,e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 g1f3 g7g6 f1c4 d5b6 c4b3 b8c6 e1g1 d6d5 b1c3 h7h6 f1e1 e7e6 c1f4 g6g5 f4g3 g5g4 f3h4 f8e7 d1g4 a7a5 g4g7 a5a4 g7h8 e8d7 h8d8 d7d8 b3a4 b6a4 c3a4 a8a4 c2c3 c6d4 c3d4 a4d4 h4f3 d4b4 b2b3 c7c5 f3d2 h6h5 a2a3 b4d4 d2f3 d4d3 a1b1 b7b6 h2h3 c8b7 g3h4 d5d4 h4e7 d8d7 e7d6 d3f3 g2f3 d4d3 e1d1 b7a8 d1d3 f7f6 e5f6 c5c4 b3c4 e6e5 d6e5 d7c6 f6f7 c6c5 f7f8q c5c4 f8c8 c4d3 c8a8 h5h4 a8e4 d3d2 e4e3 d2c2 b1c1
7,Loss,maia-1400,0-1,128x10_20260617_lr1e-9-130,maia-1400,d2d4 e7e6 e2e4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 d8f6 g1f3 b8c6 c2c3 e6e5 d4d5 c6e7 f1b5 c7c6 d5c6 e7c6 e1g1 f8d6 f3g5 e8g8 g5e4 f6g6 e4d6 c8h3 d1d3 g6g2
8,Loss,maia-1400,1-0,maia-1400,128x10_20260617_lr1e-9-130,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 c1g5 a7a6 e1c1 h7h6 g5h4 g7g5 h4g3 f8g7 e4e5 f6h5 f1e2 h5g3 h2g3 g7e5 d4e3 e8f8 f2f4 g5f4 g3f4 e5c3 e3c3 f7f6 g2g4 c8e6 g4g5 a8c8 c3e3 d8d7 g5f6 e7f6 e2d3 h6h5 f4f5 e6d5 h1g1 d7e7 e3g3 h5h4 g3g6 h4h3 d1e1 h3h2 e1e7 h2g1q g6g1 f8e7 g1g7 d5f7 b2b3 h8g8 g7h6 g8g5 c1b2 g5h5 h6e3 e7d7 d3e4 c8c7 e3b6 h5h4 e4b7 h4h2 b7e4 h2e2 e4d3 e2e5 b6a6 d7e7 a6b6 c7d7 a2a4 d7d8 a4a5 d8d7 a5a6 e5c5 a6a7 f7d5 b6b8 d7d8 b8b6 d8d7 b6b8 d7d8 b8b6 d8d7 b6b8 d7d8 b8b6 d8d7 b3b4 c5c7 b6e3 e7d8 e3b6 d8e7 b6e3 e7d8 e3b6 d8e7 d3b5 c7a7 b5d7 a7d7 b6e3 e7d8 e3d4 d8e8 d4d5 e8d8 b4b5 d8c8 b5b6 c8d8 b6b7 d8e8 b7b8q d7d8 d5e6 e8f8 b8d8 f8g7 e6f6 g7h7 d8h8
9,Win,128x10_20260617_lr1e-9-130,1-0,128x10_20260617_lr1e-9-130,maia-1400,g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 a2a3 b4c3 b2c3 f6e4 d1c2 f7f5 f1d3 b8c6 e1g1 c6e7 f3e5 e7g6 e5g6 h7g6 f2f3 e4f6 a3a4 c7c6 a4a5 g8f7 e3e4 f8h8 e4e5 f6h5 g2g4 d8h4 g4h5 h8h5 f1f2 c8d7 f2g2 a8h8 a1b1 h4e1 d3f1 e1h4 b1b7 f7e7 c4d5 c6d5 b7a7 f5f4 c3c4 d5c4 c1a3 e7d8 a5a6 d7c6 c2c4 c6f3 c4c7 d8e8 c7d7
10,Loss,maia-1400,1-0,maia-1400,128x10_20260617_lr1e-9-130,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 c6d4 d1d4 d7d6 e4e5 d6e5 d4d8 e8d8 c1g5 h7h6 g5f6 g7f6 e1c1 d8c7 c3b5 c7b6 d1d8 a7a6 b5c3 e7e6 c3a4 b6a7 f1d3 f6f5 h1d1 b7b5 a4c3 c8b7 d8d7 e5e4 d3e2 a8c8 d7f7 h6h5 d1d7 h5h4 d7b7 a7a8 b7a7 a8b8 f7b7
