game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Win,192x16_20260611_lr1e-9-300,1-0,192x16_20260611_lr1e-9-300,maia-1400,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 f1d3 c7c5 e1g1 c5d4 e3d4 b8c6 c4c5 b7b6 c5b6 d8b6 c3a4 b6c7 a2a3 b4d6 f1e1 f6g4 h2h3 g4f6 b2b4 a7a5 b4b5 c6e7 c1g5 e7g6 a1c1 c7e7 f3e5 d6a3 c1c2 a3b4 e1e3 h7h6 g5f6 e7f6 d3g6 f7g6 a4b6 a8b8 b6c8 b8c8 e5d7 f6f5 c2e2 f8f7 d7e5 f7c7 e5c6 c7c6 b5c6 c8c6 e3e5 f5f6 e2c2 c6c2 d1c2 g8h7 c2c6 g6g5 e5e6 f6d4 c6c2 h7g8 e6e8 g8f7 e8e3 d4a1 g1h2 b4d6 g2g3 a1f6 h2g2 d5d4 e3f3 d6f4 g3f4 g5f4 c2c7 f7g6 f3f4 f6g5 f4g4 g5g4 h3g4 a5a4 c7c2 g6g5 c2f5 g5h4 f5h5
2,Win,192x16_20260611_lr1e-9-300,0-1,maia-1400,192x16_20260611_lr1e-9-300,e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5a4 h7h6 g5f3 e5e4 f3e5 d8d4 a4c6 a5c6 e5c6 d4d5 c6b4 f8b4 c2c3 b4d6 e1g1 e8g8 d2d4 e4d3 b1d2 c8g4 f2f3 g4d7 d2e4 f6e4 f3e4 d5e4 d1f3 d6c5 g1h1 e4f3 f1f3 f8e8 c1d2 e8e2 a1d1 d7c6 f3g3 a8d8 d2h6 d3d2 g3g7 g8h8 g7g3 e2e1 d1e1 d2e1q
3,Win,192x16_20260611_lr1e-9-300,1-0,192x16_20260611_lr1e-9-300,maia-1400,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 f1d3 c7c5 e1g1 c5d4 e3d4 b8c6 c4c5 b7b6 c5b6 d8b6 c3a4 b6c7 a2a3 b4d6 f1e1 f6g4 h2h3 g4f6 b2b4 c8d7 a4c5 d6c5 d4c5 e6e5 b4b5 e5e4 b5c6 d7c6 f3d4 e4d3 d1d3 f6e4 c1e3 e4c5 d3c3 c5e4 c3c6 c7c6 d4c6 a7a6 c6e7 g8h8 e7d5 f7f5 f2f3 e4g3 g1h2 g3h5 e3c5 f8d8 a1d1 a8c8 c5e7 d8d7 d5b6 d7d1 e1d1 c8e8 d1d7 h8g8 b6d5 g8f7 e7b4 f7e6 d7d6 e6e5 d5c7 e8c8 d6e6 e5d4 e6c6 h5f4 b4c3 d4d3 c3g7 f4e2 g7e5 f5f4 c6a6 d3e3 c7d5 e3f2 d5f4 c8g8 f4d3 f2e3 d3b4 e3f2 b4d3 f2e3 d3b2 e3f2 b2d1 f2e1 d1e3 e1f2 e3d1 f2f1 d1e3 f1f2 e3g4 f2f1 a3a4 h7h5 g4e3 f1f2 e3d1 f2f1 d1e3 f1f2 e3d1 f2f1 d1e3 f1f2 e3d1 f2f1 g2g4 h5g4 f3g4 g8f8 a6f6 f1e1 f6f8 e1d1 g4g5 d1d2 g5g6 d2d3 g6g7 d3e4 g7g8q e4e5 f8e8 e5d6 g8e6 d6c5 e6e5 c5b4 e5e2 b4a4 e8b8 a4a5 e2a2
4,Win,192x16_20260611_lr1e-9-300,0-1,maia-1400,192x16_20260611_lr1e-9-300,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 f3e5 d7d5 d1f3 c8e6 c4b3 f8d6 d2d4 e8g8 b1c3 e4c3 b2c3 b8d7 e5d7 d8d7 e1g1 c7c6 c1f4 d6f4 f3f4 a7a5 a2a4 f8e8 a1e1 b7b5 a4b5 c6b5 e1e3 a5a4 b3a2 a8c8 e3g3 e6f5 f4g5 f5g6 a2d5 e8e2 d5f3 e2c2 f3g4 f7f5 g4h5 g6h5 g5h5 a4a3 g3h3 h7h6 h3g3 a3a2 h5h6 c8c3 h6g6 b5b4 g3h3 c3h3 g2h3 b4b3 g6a6 d7d5 f1e1 b3b2 e1e8 g8h7 e8e5 b2b1q a6f1 d5h1 g1h1 b1f1
5,Win,192x16_20260611_lr1e-9-300,1-0,192x16_20260611_lr1e-9-300,maia-1400,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 f1d3 c7c5 e1g1 c5d4 e3d4 b8c6 c4c5 b7b6 c5b6 d8b6 c3a4 b6c7 a2a3 b4d6 f1e1 f6g4 h2h3 g4f6 b2b4 a7a5 b4b5 c6e7 c1g5 e7g6 a1c1 c7e7 f3e5 d6a3 c1c2 a3b4 e1e3 h7h6 g5f6 e7f6 d3g6 f7g6 a4b6 a8b8 b6c8 b8c8 e5d7 f6f5 c2e2 f8f7 d7e5 f7c7 e5c6 c7c6 b5c6 c8c6 e3e5 f5f6 e2c2 c6c2 d1c2 g8h7 g2g3 b4d6 e5e3 f6d4 e3e6 d6c5 c2g6 h7g8 e6e8 c5f8 g6e6 g8h7 e6f5 g7g6 f5f8 d4g7 e8e7 g7e7 f8e7 h7g8 e7e6 g8g7 e6e7 g7g8 e7e6 g8g7 e6d7 g7f6 d7d6 f6g5 d6e5
6,Win,192x16_20260611_lr1e-9-300,0-1,maia-1400,192x16_20260611_lr1e-9-300,e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5a4 h7h6 g5f3 e5e4 f3e5 d8d4 a4c6 a5c6 e5c6 d4d5 c6b4 f8b4 c2c3 b4d6 e1g1 e8g8 d2d4 e4d3 b1d2 c8g4 f2f3 g4d7 d2e4 f6e4 f3e4 d5e4 d1f3 d6c5 g1h1 e4f3 f1f3 f8e8 c1d2 e8e2 a1d1 d7c6 f3g3 a8d8 d2h6 d3d2 g3g7 g8h8 g7g3 e2e1 d1e1 d2e1q
7,Win,192x16_20260611_lr1e-9-300,1-0,192x16_20260611_lr1e-9-300,maia-1400,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 f1d3 c7c5 e1g1 c5d4 e3d4 b8c6 c4c5 b7b6 c5b6 d8b6 c3a4 b6c7 a2a3 b4d6 f1e1 f6g4 h2h3 g4f6 b2b4 c8d7 a4c5 d6c5 d4c5 e6e5 b4b5 e5e4 b5c6 d7c6 f3d4 e4d3 d1d3 f6e4 c1e3 e4c5 d3c3 c5e4 c3c6 c7c6 d4c6 a7a6 c6e7 g8h8 e7d5 f7f5 f2f3 e4g3 g1h2 g3h5 e3c5 f8d8 a1d1 a8c8 c5e7 d8d7 d5b6 d7d1 e1d1 c8e8 d1d7 h8g8 b6d5 g8f7 e7b4 f7e6 d7d6 e6e5 d5c7 e8c8 d6e6 e5d4 e6c6 h5f4 b4c3 d4d3 c3g7 f4e2 g7e5 f5f4 c6a6 d3e3 c7d5 e3f2 d5f4 c8g8 f4d3 f2e3 d3b4 e3f2 b4d3 f2e3 d3b2 e3f2 b2d1 f2e1 d1e3 e1f2 e3d1 f2f1 d1e3 f1f2 e3g4 f2f1 a3a4 h7h5 g4e3 f1f2 e3d1 f2f1 d1e3 f1f2 e3d1 f2f1 d1e3 f1f2 e3d1 f2f1 g2g4 h5g4 f3g4 g8f8 a6f6 f1e1 f6f8 e1d1 g4g5 d1d2 g5g6 d2d3 g6g7 d3e4 g7g8q e4e5 f8e8 e5d6 g8e6 d6c5 e6e5 c5b4 e5e2 b4a4 e8b8 a4a5 e2a2
8,Win,192x16_20260611_lr1e-9-300,0-1,maia-1400,192x16_20260611_lr1e-9-300,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 f3e5 d7d5 d1f3 c8e6 c4b3 f8d6 d2d4 e8g8 b1c3 e4c3 b2c3 b8d7 e5d7 d8d7 e1g1 c7c6 c1f4 d6f4 f3f4 a7a5 a2a4 f8e8 a1e1 b7b5 a4b5 c6b5 e1e3 a5a4 b3a2 a8c8 e3g3 e6f5 f4g5 f5g6 a2d5 e8e2 d5f3 e2c2 f3g4 f7f5 g4h5 g6h5 g5h5 a4a3 g3h3 h7h6 h3g3 a3a2 h5h6 c8c3 h6g6 b5b4 g3h3 c3h3 g2h3 b4b3 g6a6 d7d5 f1e1 b3b2 e1e8 g8h7 e8e5 b2b1q a6f1 d5h1 g1h1 b1f1
9,Win,192x16_20260611_lr1e-9-300,1-0,192x16_20260611_lr1e-9-300,maia-1400,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 f1d3 c7c5 e1g1 c5d4 e3d4 b8c6 c4c5 b7b6 c5b6 d8b6 c3a4 b6c7 a2a3 b4d6 f1e1 f6g4 h2h3 g4f6 b2b4 c8d7 a4c5 d6c5 d4c5 e6e5 b4b5 e5e4 b5c6 d7c6 f3d4 e4d3 d1d3 f6e4 c1e3 e4c5 d3c3 c5e4 c3c6 c7c6 d4c6 f8e8 e3a7 a8c8 c6b4 e4c3 e1e8 c8e8 a3a4 e8a8 b4c6 c3e2 g1f1 e2c3 a4a5 c3b5 a7b6 a8a6 c6b4 a6a8 b4d5 g8f8 a5a6 f8e8 a1a5 b5d6 d5c7 e8d7 c7a8 d6c4 a5d5 d7c6 d5c5 c6d6 c5c4 d6d5 c4c8 d5d6 a8c7 d6d7 a6a7 d7c8 a7a8q c8d7 a8e8 d7d6 e8f7 d6c6 c7d5 c6d6 d5c7 d6c6 b6a5 c6d6 f7e6 d6c5 e6d5
10,Loss,maia-1400,1-0,maia-1400,192x16_20260611_lr1e-9-300,e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5a4 h7h6 g5f3 e5e4 f3e5 d8d4 e5c6 d4a4 c6a5 a4a5 e1g1 f8d6 d2d3 e8g8 d3e4 f8d8 c1d2 a5e5 g2g3 e5b2 d2c3 b2b6 c3f6 g7f6 d1h5 d6e5 h5h6 e5a1 b1d2 a1d4 d2f3 c8a6 f3h4 a6f1 h4f5 d4f2 g1f1 d8d1 f1g2 d1g1 g2h3 g1g3 h2g3 a7a6 h6g7
