game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Loss,192x16_20260611_lr1e-9,0-1,192x16_20260611_lr1e-9-260,192x16_20260611_lr1e-9,g1f3 d7d5 d2d4 g8f6 c1f4 c8f5 e2e3 e7e6 f1d3 f5d3 c2d3 f8d6 f4d6 c7d6 d1b3 d8d7 e1g1 b8c6 b1c3 e8g8 h2h3 h7h6 f1c1 f8c8 a2a3 a8b8 a3a4 a7a6 a4a5 d7d8 b3a4 b7b6 a5b6 b8b6 a4a3 c8b8 c3a4 b6b3 a3a2 d8d7 c1c3 b3b7 a2a3 a6a5 b2b3 c6a7 a3a2 a7c6 a1c1 c6b4 a2d2 g8h7 d2e2 h7g8 e2d2 f6e8 c1a1 e8c7 c3c1 c7b5 a4c3 b5c3 c1c3 b4c6 d2c2 b7b6 a1c1 c6b4 c2d2 b6b7 c1a1 b4c6 d2c2 b7b6 a1c1 c6b4 c2d2 b6b7 c1a1 b4c6 d2c2 b7b6 a1c1 c6b4 c2d2 b6c6 c1a1 d7c7 a1c1 b8c8 c3c6 b4c6 g2g4 c7b6 d2c3 c6e7 c3c8 e7c8 c1c8 g8h7 c8c3 b6b4 c3c7 b4b3 c7f7 a5a4 f7a7 a4a3 g1g2 a3a2 g4g5 b3b1 g5h6 h7h6 a7a8 h6g6 f3h4 g6f6 h4f3 f6g6 h3h4 a2a1q h4h5 g6h5 a8h8 h5g6 g2g3 b1d3 h8h2 g6f6 h2h8 d3g6 g3f4 a1f1 h8f8 f6e7 f8f7 e7f7 f3e5 d6e5 f4e5 f1a6 f2f3 g6g5
2,Draw,Draw,1/2-1/2,192x16_20260611_lr1e-9,192x16_20260611_lr1e-9-260,g1f3 g8f6 d2d4 d7d5 c1f4 c8f5 e2e3 e7e6 f1d3 f5d3 c2d3 f8d6 f4d6 c7d6 d1b3 d8d7 e1g1 b8c6 b1c3 e8g8 h2h3 h7h6 f1c1 f8c8 a2a3 a8b8 a3a4 a7a6 a4a5 d7d8 b3a3 b7b6 a5b6 b8b6 c3a4 b6b8 c1c3 a6a5 a1c1 c6a7 c3c8 a7c8 c1c6 f6e8 c6a6 c8e7 a4c3 b8a8 a6a8 d8a8 b2b4 e7c6 b4b5 c6b4 f3e1 e8f6 g1f1 f6d7 f1e2 d7b6 c3a4 a8b8 a4b6 b8b6 a3a4 e6e5 d4e5 d6e5 e1f3 e5e4 d3e4 d5e4 f3d4 g7g6 d4c6 b6c5 c6d4 c5c4 e2d2 c4f1 a4a5 f1d3 d2e1 d3b1 e1e2 b1d3 e2e1 d3b1 e1e2 b1d3 e2e1 d3b1 e1e2 b1b2 e2f1 b2b1 f1e2 b1b2 e2f1 b2b1 f1e2
3,Draw,Draw,1/2-1/2,192x16_20260611_lr1e-9-260,192x16_20260611_lr1e-9,g1f3 d7d5 d2d4 e7e6 c2c4 g8f6 b1c3 f8e7 c1f4 e8g8 e2e3 b7b6 c4d5 f6d5 c3d5 d8d5 f1d3 c8b7 e1g1 c7c5 a1c1 b8c6 d4c5 a8d8 d3c4 d5c5 d1e2 c5f5 f1d1 d8d1 c1d1 f8d8 d1d8 c6d8 c4d3 f5c5 h2h3 c5c1 g1h2 c1c5 a2a3 e7f6 e3e4 e6e5 f4e3 c5d6 e2c2 d8e6 g2g3 h7h6 h3h4 g7g5 h4g5 h6g5 h2g1 g5g4 f3h2 f6g5 h2g4 g5e3 g4e3 e6d4 c2d1 d6h6 d1g4 g8f8 g4d7 h6c6 d7d8 c6e8 d8d6 e8e7 d6h6 f8e8 h6h8 e8d7 h8b8 d7c6 e3d5 e7d7 b2b4 b6b5 a3a4 b5a4 b8a7 c6d6 a7c5 d6e6 d5c7 e6f6 c5b6 b7c6 b4b5 d4f3 g1g2 f3e1 g2h2 e1f3 h2g2 f3e1 g2g1 e1f3 g1g2 f3e1 g2h2 e1f3 h2g2 f3e1 g2h2 e1f3 h2g2
4,Loss,192x16_20260611_lr1e-9,1-0,192x16_20260611_lr1e-9,192x16_20260611_lr1e-9-260,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 c1f4 e8g8 e2e3 b7b6 c4d5 f6d5 c3d5 d8d5 f1d3 c8a6 e1g1 a6d3 d1d3 c7c5 e3e4 d5b7 d4d5 f8d8 a1d1 b8c6 f1e1 c6b4 d3b3 e6d5 e4d5 b4d5 f4g3 e7f6 f3e5 b6b5 b3f3 c5c4 e5g4 f6b2 g4e3 b2c3 e3d5 c3e1 d5f6 g8h8 f3b7 e1f2 g1f2 d8f8 f6d7 f8e8 g3b8 a8b8 d7b8 h7h6 d1d7 e8f8 b8c6 h8h7 b7b5 a7a6 b5c4 a6a5 c6e5 f7f6 c4d3 f6f5 d3d6 f8f6 d6e7 f6g6 e5g6 h7g6 e7g7 g6h5 d7d6 a5a4 d6h6
5,Draw,Draw,1/2-1/2,192x16_20260611_lr1e-9-260,192x16_20260611_lr1e-9,g1f3 d7d5 d2d4 g8f6 c1f4 c8f5 e2e3 e7e6 b1d2 f8d6 f4d6 c7d6 c2c4 e8g8 c4d5 f6d5 e3e4 f8e8 e4f5 e6f5 f1e2 d5f4 e1f1 f4e2 g2g3 b8c6 d2b3 d8e7 f1g2 e7e4 h1e1 c6b4 b3d2 e4d3 d1b3 d3b3 d2b3 b4c2 g2f1 c2a1 b3a1 a8c8 e1e2 c8c1 e2e1 e8e1 f3e1 c1a1 a2a3 a1b1 b2b4 b1a1 h2h3 a1a3 f1e2 a3a2 e2f1 a2b2 e1d3 b2d2 d3e1 d2d4 e1c2 d4d2 c2e3 g7g6 f1e1 d2b2 e3d5 g8g7 h3h4 h7h5 e1f1 a7a6 f1e1 g7f8 e1f1 f8g7 f1e1 g7f8 e1f1 f8g7 f1e1 g7f8 e1f1 f8g7 f1e1 g7f8 e1f1 f8g7
6,Draw,Draw,1/2-1/2,192x16_20260611_lr1e-9,192x16_20260611_lr1e-9-260,g1f3 g8f6 d2d4 d7d5 c1f4 c8f5 e2e3 e7e6 b1d2 f8d6 f4d6 c7d6 c2c4 e8g8 c4d5 f6d5 e3e4 f8e8 e4f5 e6f5 f1e2 d5f4 e1f1 f4e2 g2g3 b8c6 d2b3 d8e7 f1g2 e7e4 h1e1 c6b4 b3d2 e4d3 d1b3 d3b3 d2b3 b4c2 g2f1 c2a1 b3a1 a8c8 e1e2 c8c1 e2e1 e8e1 f3e1 c1a1 a2a3 a1b1 b2b4 b1a1 h2h3 a1a3 f1e2 a3a2 e2f1 a2b2 e1d3 b2d2 d3e1 d2d4 e1c2 d4d2 c2e3 g7g6 f1e1 d2b2 e3d5 g8g7 h3h4 h7h5 e1f1 a7a6 f1e1 g7f8 e1f1 f8g7 f1g2 b2d2 d5c7 g7f8 g2f1 d2b2 c7d5 f8g7 f1e1 g7f8 e1f1 f8g7 f1e1 g7f8 e1f1 f8g7
7,Draw,Draw,1/2-1/2,192x16_20260611_lr1e-9-260,192x16_20260611_lr1e-9,g1f3 d7d5 d2d4 e7e6 c2c4 g8f6 b1c3 f8e7 c1f4 e8g8 e2e3 b7b6 c4d5 f6d5 c3d5 d8d5 f1d3 c8b7 e1g1 c7c5 a1c1 b8c6 d4c5 a8d8 d3c4 d5c5 d1e2 c5f5 f1d1 d8d1 c1d1 f8d8 d1d8 c6d8 c4d3 f5c5 h2h3 c5c1 g1h2 c1c5 a2a3 e7f6 e3e4 e6e5 f4e3 c5d6 e2c2 d8e6 g2g3 h7h6 h3h4 g7g5 h4g5 h6g5 h2g1 g5g4 f3h2 f6g5 h2g4 g5e3 g4e3 e6d4 c2d1 d6h6 d1g4 g8f8 g4d7 h6c6 d7d8 c6e8 d8d6 e8e7 d6h6 f8e8 h6h8 e8d7 h8b8 d7c6 e3d5 e7d7 b2b4 b6b5 a3a4 b5a4 b8a7 c6d6 a7c5 d6e6 d5c7 e6f6 c5b6 b7c6 b4b5 d4f3 g1g2 f3e1 g2h2 e1f3 h2g2 f3e1 g2g1 e1f3 g1g2 f3e1 g2h2 e1f3 h2g2 f3e1 g2h2 e1f3 h2g2
8,Loss,192x16_20260611_lr1e-9,1-0,192x16_20260611_lr1e-9,192x16_20260611_lr1e-9-260,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 c1f4 e8g8 e2e3 b7b6 c4d5 f6d5 c3d5 d8d5 f1d3 c8a6 e1g1 a6d3 d1d3 c7c5 e3e4 d5b7 d4d5 f8d8 a1d1 b8c6 f1e1 c6b4 d3b3 e6d5 e4d5 b4d5 f4g3 e7f6 f3e5 b6b5 b3f3 c5c4 e5g4 f6b2 g4e3 b2c3 e3d5 c3e1 d5f6 g8h8 f3b7 e1f2 g1f2 d8f8 f6d7 f8e8 g3b8 a8b8 d7b8 h7h6 d1d7 e8f8 b8c6 h8h7 b7b5 a7a6 b5c4 a6a5 c6e5 f7f6 c4d3 f6f5 d3d6 f8f6 d6e7 f6g6 e5g6 h7g6 e7g7 g6h5 d7d6 a5a4 d6h6
9,Draw,Draw,1/2-1/2,192x16_20260611_lr1e-9-260,192x16_20260611_lr1e-9,g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 f8e7 c1f4 e8g8 e2e3 b8d7 c4d5 f6d5 f4g3 c7c5 f1d3 c5d4 e3d4 d7f6 e1g1 f6h5 g3e5 h5f4 c3d5 f4d5 a1c1 c8d7 e5g3 f7f5 g3e5 d8b6 d3c4 a8c8 d1e2 a7a6 f1e1 d7b5 b2b3 e7b4 e1d1 b5d7 e2b2 b6a5 c4d5 e6d5 c1c8 f8c8 a2a4 b7b5 a4b5 a5b5 h2h3 a6a5 d1c1 b5d3 c1c8 d7c8 b2c1 d3c3 c1g5 b4f8 g5d8 c3c6 e5d6 c6d6 d8c8 g7g6 f3e5 g8g7 c8b7 f8e7 e5c6 g7f6 c6a5 d6e6 a5c6 e6e1 g1h2 e7d6 c6e5 d6e5 d4e5 e1e5 g2g3 d5d4 b7a6 e5e6 a6d3 e6e4 d3a6 e4e6 a6d3 e6e4 d3a6 f6e5 a6b5 e4d5 b5e8 e5d6 e8d8 d6c6 d8a8 c6d6 a8d8 d6e5 d8e7 d5e6 e7c5 e6d5 c5e7 d5e6 e7c5 e6d5 c5e7 d5e6 e7c5 e6d5 c5e7 d5e6 e7c5 e6d5 c5e7
10,Loss,192x16_20260611_lr1e-9,1-0,192x16_20260611_lr1e-9,192x16_20260611_lr1e-9-260,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 c1f4 e8g8 e2e3 b8d7 c4d5 f6d5 f4g3 c7c5 f1d3 c5d4 e3d4 d7f6 e1g1 b7b6 a1c1 c8b7 f3e5 d5b4 d3b1 a8c8 f1e1 b4d5 c3b5 c8c1 d1c1 f6h5 b5a7 h5g3 h2g3 e7g5 c1c2 g7g6 a7b5 d8e7 a2a3 f8c8 c2a4 c8a8 a4c2 a8c8 c2a4 c8a8 a4b3 a8c8 b1e4 g5f6 e5c4 c8d8 c4e5 f6g7 e1c1 e7g5 c1e1 g7e5 d4e5 g5e5 a3a4 d5f6 b3c3 e5c3 b5c3 f6e4 c3e4 d8d4 e4c3 d4b4 e1e2 b7c6 f2f3 c6a4 g3g4 a4c6 g4g5 g8g7 g1f2 h7h6 g5h6 g7h6 c3a2 b4b3 a2c1 b3b4 c1d3 b4b3 d3e5 c6e8 e5c4 e8b5 e2c2 b5c4 c2c4 b3b2 f2g3 h6g7 c4c7 b6b5 c7b7 b5b4 f3f4 b2b3 g3f2 b3b1 f2e3 b4b3 e3d3 g7f6 d3c3 b1g1 b7b3 g1g2 c3d4 f6f5 b3b7 f7f6 d4e3 g2g3 e3f2 f5f4 b7b4 f4f5 f2g3 g6g5 b4b6 e6e5 g3f3 g5g4 f3g3 f5g5 b6e6 g5f5 e6e8 f5g5 e8g8 g5f5 g8g4 f5e6 g3f3 f6f5 g4g6 e6d5 g6f6 f5f4 f6a6 d5d4 a6a5 e5e4 f3f4 e4e3 f4f3 e3e2 f3e2 d4c3 e2e3 c3b4 a5f5 b4c4 f5a5 c4b4 a5f5 b4c4 f5a5 c4c3 a5c5 c3b4 e3d4 b4b3 d4d3 b3b4 d3d4 b4a3 d4c3 a3a4 c5f5 a4a3 f5a5
11,Win,192x16_20260611_lr1e-9-260,1-0,192x16_20260611_lr1e-9-260,192x16_20260611_lr1e-9,g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 f8e7 c1f4 e8g8 e2e3 b7b6 c4d5 f6d5 c3d5 d8d5 f1d3 c8a6 e1g1 a6d3 d1d3 c7c5 e3e4 d5b7 d4d5 f8d8 a1d1 b8c6 d3c4 e6d5 e4d5 c6a5 c4e4 e7f6 f1e1 f6b2 f3g5 g7g6 h2h4 b2d4 h4h5 b7d5 h5g6 h7g6 e4e2 a5c6 e2g4 d8e8 g4h4 e8e1 d1e1 d4g7 h4h7 g8f8 h7h4 c6d4 g5h7 f8g8 h7f6 g7f6 h4f6 d5f5 f6h4 f5h5 h4e7 h5d5 f4e5 d4f5 e7f6 g8h7 g2g4 d5e6 g4f5 e6f6 e5f6 g6f5 g1g2 h7g6 f6b2 a8d8 g2f3 d8d2 e1g1 g6h5 b2c1 d2a2 g1g5 h5h4 g5f5 a2c2 c1e3 a7a5 f5f7 h4h5 f7f6 c2f2 e3f2 b6b5 f2c5 h5g5 f6b6 b5b4 f3e4 g5g4 b6b5 g4g3 c5d6 g3f2 d6c5 f2g3 c5d6 g3f2 d6c5 f2f1 e4d3 f1g2 d3e4 g2f1 b5a5 b4b3 a5b5 f1e2 b5b3 e2f1 e4f3 f1e1 b3d3 e1f1 d3d1
12,Win,192x16_20260611_lr1e-9-260,0-1,192x16_20260611_lr1e-9,192x16_20260611_lr1e-9-260,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 c1f4 e8g8 e2e3 b7b6 c4d5 f6d5 c3d5 d8d5 f1d3 c8a6 e1g1 a6d3 d1d3 c7c5 e3e4 d5b7 d4d5 f8d8 a1d1 b8c6 d5d6 e7f8 e4e5 h7h6 d3e4 d8d7 h2h4 c6b4 e4e2 b4a2 f4d2 a7a5 e2c4 a2b4 c4g4 g8h8 f3g5 h6g5 h4g5 g7g6 d2b4 a5b4 d1d3 h8g8 d3h3 f8g7 f1e1 b7d5 g4e2 a8a2 h3d3 d5a8 f2f4 c5c4 d3d4 b6b5 g1h2 c4c3 d4b4 d7b7 e1c1 a8a5 c1c3 a5b4 c3c8 g7f8 e2f3 b7d7 b2b3 b4d2 h2h3 b5b4 c8b8 d7a7 b8c8 a2b2 c8a8 a7a3 a8a3 b4a3 d6d7 d2d7 f3c3 d7d1 h3h2 d1h5 c3h3 a3a2 h3h5 g6h5 h2g3 a2a1q g5g6 a1e1 g3h2 e1h4 h2g1 b2b1
13,Draw,Draw,1/2-1/2,192x16_20260611_lr1e-9-260,192x16_20260611_lr1e-9,g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 f8e7 c1f4 e8g8 e2e3 b8d7 c4d5 f6d5 f4g3 c7c5 f1d3 c5d4 e3d4 d7f6 e1g1 f6h5 g3e5 h5f4 c3d5 f4d5 a1c1 c8d7 e5g3 f7f5 g3e5 d8b6 d3c4 a8c8 d1e2 a7a6 f1e1 d7b5 b2b3 e7b4 e1d1 b5d7 e2b2 b6a5 c4d5 e6d5 c1c8 f8c8 a2a4 b7b5 a4b5 a5b5 h2h3 a6a5 d1c1 b5d3 c1c8 d7c8 b2c1 d3c3 c1g5 b4f8 g5d8 c3c6 e5d6 c6d6 d8c8 g7g6 f3e5 g8g7 c8b7 f8e7 e5c6 g7f6 c6a5 d6e6 a5c6 e6e1 g1h2 e7d6 c6e5 d6e5 d4e5 e1e5 g2g3 d5d4 b7a6 e5e6 a6d3 e6e4 d3a6 e4e6 a6d3 e6e4 d3a6 f6e5 a6b5 e4d5 b5e8 e5d6 e8d8 d6c6 d8a8 c6d6 a8d8 d6e5 d8e7 d5e6 e7c5 e6d5 c5e7 d5e6 e7c5 e6d5 c5e7 d5e6 e7c5 e6d5 c5e7 d5e6 e7c5 e6d5 c5e7
