game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Draw,Draw,1/2-1/2,48x5_20260605_lr1e-9-130,48x5_20260605_lr1e-9,e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 f8e7 b5c6 d7c6 d2d3 d8d6 b1d2 c8e6 b2b3 f6d7 c1b2 f7f6 d3d4 e8g8 f1e1 a7a5 a2a4 a8d8 d1e2 e6f7 d2c4 d6b4 d4e5 f6e5 c4e5 d7e5 b2e5 f7h5 e5c7 d8d7 c7g3 e7c5 a1d1 d7d1 e1d1 h5f3 g2f3 b4c3 g1g2 c5b4 d1d7 b7b6 e4e5 b4c5 e5e6 c3f6 e6e7 f8e8 e2c4 f6f7 d7d8 c5e7 d8e8 e7f8 c4c6 h7h6 e8d8 g8h7 c6b6 f8e7 d8d7 f7f5 d7e7 h6h5 h2h4 f5f6 b6a7 f6g6 a7a5 h7h8 a5d8 h8h7 d8d5 h7h8 d5d8 h8h7 d8d5 h7h8 d5d8 h8h7 d8d5 h7h8 d5d8 h8h7 d8d5 h7h8 d5d8
2,Loss,48x5_20260605_lr1e-9,1-0,48x5_20260605_lr1e-9,48x5_20260605_lr1e-9-130,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 c2c3 e7f5 d2d3 f8e7 e2g4 e8g8 b1d2 d4c3 b2c3 f8e8 d3d4 c6c5 d2f3 c5d4 c3d4 f5h4 f3h4 e7h4 g2g3 h4e7 g4c8 a8c8 a1b1 d8d7 d1d3 c8c4 c1e3 e8c8 f1c1 b7b6 c1c4 d5c4 d3c2 c4c3 b1c1 e7a3 c1d1 b6b5 d4d5 a7a5 d5d6 a5a4 d1d5 b5b4 d5d4 b4b3 a2b3 a4b3 c2b3 c3c2 b3a3 c2c1q e3c1 c8c1 a3c1 h7h6 c1c7 d7e6 d6d7 e6e7 d7d8q e7f8 e5e6 f7e6 c7c8 f8d8 d4d8 g8f7 c8d7 f7f6 d8f8 f6g5 d7g7 g5h5 f8f7 e6e5 f7f5
3,Loss,48x5_20260605_lr1e-9,0-1,48x5_20260605_lr1e-9-130,48x5_20260605_lr1e-9,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 d2d3 e7g6 f2f4 g6h4 b1d2 h4f5 d2f3 h7h5 d1e1 c6c5 c2c3 f8e7 c3d4 c5d4 c1d2 d8b6 b2b4 c8d7 a2a4 a7a5 b4a5 b6a6 e1b1 h5h4 b1b6 h4h3 g2g4 f5e3 d2e3 d4e3 f4f5 a6b6 a5b6 a8a4 a1a4 d7a4 f1a1 a4b5 a1a8 e8d7 f3d4 h8a8 d4b5 a8a1 e2f1 e7c5 d3d4 c5b6 e5e6 f7e6 f5e6 d7e7 g4g5 e7e6 g5g6 e6f5 b5d6 f5g4 d6b5 g4f3 b5c3 b6d4 c3e2 d4e5 e2g3 e5g3 h2g3 e3e2 g3g4 e2f1q g1h2 f1g2
4,Win,48x5_20260605_lr1e-9-130,0-1,48x5_20260605_lr1e-9,48x5_20260605_lr1e-9-130,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 g8f6 e4e5 f6d5 c2c4 d5c7 f2f4 d7d6 d2d3 c8f5 g2g4 f5d7 b1d2 d6e5 f4e5 f8e7 d2e4 e8g8 g4g5 d7h3 f1f3 h3e6 f3g3 e6f5 e4f6 g8h8 d1f1 f5g6 h2h4 c7e6 h4h5 d8c7 h5g6 f7g6 f1h3 g7f6 e5f6 e7d6 g3g2 a8e8 e2g4 e6f4 c1f4 d6f4 g4d7 e8e3 h3h6 f8f7 d7g4 c7e5 a1f1 f4g5 h6h2 f7f6 h2e5 e3e5 f1f6 g5f6 g2f2 h8g7 g4c8 b7b6 g1g2 e5e3 f2d2 h7h5 c8b7 c6c5 b7e4 h5h4 d2f2 e3g3 g2h2 f6e5 h2h1 g3h3 h1g2 h3g3 g2h1 h4h3 h1h2 g3e3 h2h1 e3e1 f2f1 e1f1
5,Draw,Draw,1/2-1/2,48x5_20260605_lr1e-9-130,48x5_20260605_lr1e-9,e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 f8e7 b5c6 d7c6 d2d3 d8d6 b1d2 c8e6 b2b3 f6d7 c1b2 f7f6 d3d4 e8g8 f1e1 a7a5 a2a4 a8d8 d1e2 e6f7 d2c4 d6b4 d4e5 f6e5 c4e5 d7e5 b2e5 f7h5 e5c7 d8d7 c7g3 e7c5 a1d1 d7d1 e1d1 h5f3 g2f3 b4c3 g1g2 c5b4 d1d7 b7b6 e4e5 b4c5 e5e6 c3f6 e6e7 f8e8 e2c4 f6f7 d7d8 c5e7 d8e8 e7f8 c4c6 h7h6 e8d8 g8h7 c6b6 f8e7 d8d7 f7f5 d7e7 h6h5 h2h4 f5f6 b6a7 f6g6 a7a5 h7h8 a5d8 h8h7 d8d5 h7h8 d5d8 h8h7 d8d5 h7h8 d5d8 h8h7 d8d5 h7h8 d5d8 h8h7 d8d5 h7h8 d5d8
6,Loss,48x5_20260605_lr1e-9,1-0,48x5_20260605_lr1e-9,48x5_20260605_lr1e-9-130,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 c2c3 e7f5 d2d3 f8e7 e2g4 e8g8 b1d2 d4c3 b2c3 f8e8 d3d4 c6c5 d2f3 c5d4 c3d4 f5h4 f3h4 e7h4 g2g3 h4e7 g4c8 a8c8 a1b1 d8d7 d1d3 c8c4 c1e3 e8c8 f1c1 b7b6 c1c4 d5c4 d3c2 c4c3 b1c1 e7a3 c1d1 b6b5 d4d5 a7a5 d5d6 a5a4 d1d5 b5b4 d5d4 b4b3 a2b3 a4b3 c2b3 c3c2 b3a3 c2c1q e3c1 c8c1 a3c1 h7h6 c1c7 d7e6 d6d7 e6e7 d7d8q e7f8 e5e6 f7e6 c7c8 f8d8 d4d8 g8f7 c8d7 f7f6 d8f8 f6g5 d7g7 g5h5 f8f7 e6e5 f7f5
7,Loss,48x5_20260605_lr1e-9,0-1,48x5_20260605_lr1e-9-130,48x5_20260605_lr1e-9,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 d7d5 e4e5 g8e7 d2d3 e7g6 f2f4 g6h4 b1d2 h4f5 d2f3 h7h5 d1e1 c6c5 c2c3 f8e7 c3d4 c5d4 c1d2 d8b6 b2b4 c8d7 a2a4 a7a5 b4a5 b6a6 e1b1 h5h4 b1b6 h4h3 g2g4 f5e3 d2e3 d4e3 f4f5 a6b6 a5b6 a8a4 a1a4 d7a4 f1a1 a4b5 a1a8 e8d7 f3d4 h8a8 d4b5 a8a1 e2f1 e7c5 d3d4 c5b6 e5e6 f7e6 f5e6 d7e7 g4g5 e7e6 g5g6 e6f5 b5d6 f5g4 d6b5 g4f3 b5c3 b6d4 c3e2 d4e5 e2g3 e5g3 h2g3 e3e2 g3g4 e2f1q g1h2 f1g2
8,Win,48x5_20260605_lr1e-9-130,0-1,48x5_20260605_lr1e-9,48x5_20260605_lr1e-9-130,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 g8f6 e4e5 f6d5 c2c4 d5c7 f2f4 d7d6 d2d3 c8f5 g2g4 f5d7 b1d2 d6e5 f4e5 f8e7 d2e4 e8g8 g4g5 d7h3 f1f3 h3e6 f3g3 e6f5 e4f6 g8h8 d1f1 f5g6 h2h4 c7e6 h4h5 d8c7 h5g6 f7g6 f1h3 g7f6 e5f6 e7d6 g3g2 a8e8 e2g4 e6f4 c1f4 d6f4 g4d7 e8e3 h3h6 f8f7 d7g4 c7e5 a1f1 f4g5 h6h2 f7f6 h2e5 e3e5 f1f6 g5f6 g2f2 h8g7 g4c8 b7b6 g1g2 e5e3 f2d2 h7h5 c8b7 c6c5 b7e4 h5h4 d2f2 e3g3 g2h2 f6e5 h2h1 g3h3 h1g2 h3g3 g2h1 h4h3 h1h2 g3e3 h2h1 e3e1 f2f1 e1f1
9,Loss,48x5_20260605_lr1e-9,0-1,48x5_20260605_lr1e-9-130,48x5_20260605_lr1e-9,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5e2 g8f6 e4e5 f6d5 c2c4 d5c7 f1e1 d7d6 e5d6 f8d6 e2d3 c8e6 b2b3 e8g8 c1b2 c7a6 b2d4 a6b4 d3f1 d6h2 g1h2 d8d4 b1c3 d4f2 c3e4 f2h4 h2g1 a8d8 a2a3 b4d3 f1d3 d8d3 e1e3 f8d8 d1e2 d3d4 a1f1 e6g4 e2f2 h4h5 e4g3 h5g6 e3e7 g4e6 e7b7 d4d2 f2f4 h7h6 b7a7 d2d3 g3e4 d3b3 e4c5 b3b2 f1f2 b2b1 g1h2 g6h5 h2g3 h5c5 a7a5 c5a5 g3h2 a5c3 f2f3 c3c4 f4c4 e6c4 f3c3 c4d5 h2g3 b1b2 g3f4 b2g2 a3a4 d8a8 c3a3 g7g5 f4e3 f7f5 a4a5 g2a2 a3a2 d5a2 e3d4 a8a5 d4e3 a2d5 e3f2 f5f4 f2e2 a5a3 e2f1 a3a1 f1e2 a1a2 e2d1 f4f3 d1e1 f3f2 e1f1 d5c4 f1g2 f2f1n g2f3 a2e2 f3g4 c4e6 g4h5 e2h2 h5g6 h2f2 g6h5 f2h2 h5g6 f1e3 g6f6 e6f7 f6e5 g8g7 e5d4 h2h3 d4d3 e3d5 d3c2 g7f6 c2d2 f6e5 d2e2 e5e4 e2d2 h3h2 d2e1 g5g4 e1d1 g4g3 d1e1 e4e3 e1f1 e3f3 f1g1 d5f4 g1f1 h2h1
10,Win,48x5_20260605_lr1e-9-130,0-1,48x5_20260605_lr1e-9,48x5_20260605_lr1e-9-130,e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 c7c6 b5c4 g8f6 e4e5 d7d5 c4b3 f6g4 d2d3 g4e5 f1e1 f8d6 c1f4 f7f6 b1d2 e8g8 f4g3 c8g4 f2f3 g4h5 g3f2 f8e8 f2d4 a7a5 a2a4 d8c7 d4f2 e5g6 d2f1 g6f4 f1e3 f4h3 g2h3 d6h2 g1g2 h2f4 e3g4 f6f5 e1e8 a8e8 c2c4 f5g4 f3g4 h5f7 d1f3 d5c4 b3c4 f7c4 d3c4 c7f7 b2b3 f4e5 a1e1 f7f3 g2f3 g8f7 f2b6 e5c3 e1e8 f7e8 f3e4 e8d7 h3h4 d7e6 h4h5 c3b4 g4g5 b4d2 g5g6 h7g6 h5g6 e6f6 e4d3 d2b4 d3e4 f6g6 e4e5 g6f7 e5f5 g7g6 f5e5 f7e7 b6e3 e7f7 e3b6 f7e7 b6e3 b4c3 e5e4 e7e6 e3b6 c3b4 e4f4 e6f6 b6d8 f6e6 d8b6 e6f6 b6d4 f6e6 f4e4 b4d6 d4b6 d6b4 e4f4 e6f6 f4g4 f6e5 g4g5 e5e4 g5g4 e4d3 g4f4 d3c2 f4e5 c2b3 e5d4 b3a4 b6c7 a4b3 d4d3 a5a4 c7e5 a4a3 c4c5 b4c5 e5a1 b7b5 a1e5 b5b4 e5g7 a3a2 g7d4 c5d4 d3e4 a2a1q e4f4 b3c4 f4f3 b4b3 f3g4 b3b2 g4g5 b2b1q g5g4 b1f1 g4g3 f1f2 g3h3 a1h1 h3g4 f2h4
