game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Draw,Draw,1/2-1/2,48x5_20260605_lr1e-9-40,maia-2200,e2e4 c7c5 g1f3 b8c6 f1b5 c6d4 b5e2 d4e2 d1e2 e7e6 e1g1 g8e7 d2d4 c5d4 f3d4 e7c6 f1d1 f8e7 b1c3 e8g8 c1e3 a7a6 f2f4 d8c7 e4e5 b7b5 c3e4 c8b7 d4b3 c6b4 e3c5 e7c5 b3c5 b7e4 c5e4 b4c2 a1c1 a8c8 e2d2 c7b6 g1h1 c2e3 d1e1 e3d5 f4f5 c8c1 e1c1 b6e3 d2e3 d5e3 f5f6 e3c4 f6g7 g8g7 b2b3 c4e5 c1c7 d7d5 e4c5 f8a8 h1g1 a6a5 c5e6 g7f6 e6d4 b5b4 g1f2 a5a4 f2e3 a4b3 a2b3 a8a2 c7b7 a2g2 b7b4 g2h2 b4b5 h2h3 e3e2 h3h2 e2e3 h2h3 e3e2 h3h2 e2e3 h2h3 e3e2 h3h2 e2e3 h2h3 e3e2 h3h2 e2e3
2,Loss,maia-2200,1-0,maia-2200,48x5_20260605_lr1e-9-40,e2e4 c7c5 g1f3 b8c6 f1b5 e7e6 e1g1 g8e7 f1e1 a7a6 b5f1 d7d5 e4d5 e7d5 d2d4 f8e7 c2c4 d5f6 d4d5 e6d5 c4d5 f6d5 b1c3 c8e6 c3d5 d8d5 d1d5 e6d5 c1g5 f7f6 g5f4 e8c8 a2a3 g7g5 f4g3 h7h5 h2h4 g5g4 f3d2 f6f5 d2c4 d5c4 f1c4 d8d2 c4e6 c8d8 e6f5 h8f8 f5g6 d2b2 g6h5 c5c4 h5g4 c4c3 a1d1 b2d2 d1d2 c3d2 e1d1 e7a3 d1d2 d8e7 d2d7 e7f6 d7b7 a3c5 b7c7 c6e5 c7c5 e5g4 c5c6 f6f5 c6a6 g4f6 a6a5 f5g6 f2f3 f8h8 g3e5 h8h4 a5a6 g6f7 a6f6 f7e7 g2g4 h4h7 g4g5 h7h5 f3f4 h5h3 g1g2 h3b3 g5g6 b3d3 g6g7 d3d2 g2f3 d2d3 f3e4 d3g3 e4f5 g3g7 f6e6 e7f7 e5g7 f7g7 e6e7 g7f8 f5f6 f8g8 f6g6 g8f8 g6f6 f8g8 e7e8 g8h7 f4f5 h7h6 e8h8
3,Draw,Draw,1/2-1/2,48x5_20260605_lr1e-9-40,maia-2200,e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 f1e1 g8f6 e4e5 f6d5 d2d4 c5d4 c2c3 e8g8 c3d4 d7d6 b1c3 d5c3 b2c3 d6e5 b5c6 b7c6 f3e5 c6c5 e5c6 d8c7 c6e7 g8h8 e7d5 c7c6 d5e7 c6c7 e7d5 c7d6 c1f4 d6d5 d4c5 d5d1 a1d1 g7c3 e1e3 c3f6 c5c6 c8e6 f4e5 f6e5 e3e5 a8c8 d1c1 c8c7 e5a5 f8c8 a5a6 e6d5 f2f3 c7c6 c1c6 c8c6 a6a7 c6c2 a2a4 h8g7 a4a5 c2a2 h2h4 h7h5 g1h2 d5f3 h2g3 f3g2 a5a6 g2c6 a7c7 a2a6 g3f2 c6d5 f2g3 a6a3 g3h2 d5e6 c7c5 g7f6 h2g2 e6f5 c5c6 f5e6 c6c5 e6f5 c5c6 f5e6 c6c5 e6f5 c5c6 f5e6 c6c5 e6f5 g2f2 f6g7 c5c7 f5e6 f2g2 g7f6 c7c5
4,Loss,maia-2200,1-0,maia-2200,48x5_20260605_lr1e-9-40,e2e4 e7e5 g1f3 g8f6 f3e5 d8e7 e5f3 f6e4 d1e2 d7d5 d2d3 e4f6 c1g5 c8e6 b1c3 b8c6 e1c1 d5d4 c3e4 e8c8 c1b1 h7h6 g5h4 g7g5 h4g3 f6d5 h2h4 g5g4 f3e5 f7f5 e5g6 e7h7 g6h8 h7h8 e4d2 e6f7 d2c4 f5f4 e2g4 c8b8 g3f4 h6h5 g4f5 h8f6 f5f6 d5f6 f4g5 f8e7 d1e1 d8e8 c4e5 c6e5 e1e5 f6g4 e5e7 e8e7 g5e7 g4f2 h1g1 b8c8 f1e2 c8d7 e7f6 c7c5 g1f1 f2g4 e2g4 h5g4 f1f4 f7h5 f4f5 h5g6 f5g5 g6f7 g5g4 d7e6 g4f4 b7b5 g2g4 a7a5 h4h5 f7g8 g4g5 g8h7 g5g6 h7g8 h5h6 a5a4 h6h7 g8h7 g6h7 b5b4 h7h8q e6d5 h8d8 d5c6 f6d4 b4b3 f4f6 c6b7 f6b6 b7a7 d8b8
5,Win,48x5_20260605_lr1e-9-40,1-0,48x5_20260605_lr1e-9-40,maia-2200,e2e4 c7c5 g1f3 b8c6 f1b5 c6d4 b5e2 d4e2 d1e2 e7e6 e1g1 g8e7 d2d4 c5d4 f3d4 e7c6 f1d1 f8e7 b1c3 e8g8 c1e3 a7a6 f2f4 d8c7 e4e5 b7b5 c3e4 c8b7 d4b3 c6b4 e3c5 e7c5 b3c5 b7e4 c5e4 b4c2 a1c1 a8c8 e2d2 c7b6 g1h1 c2e3 d1e1 e3d5 f4f5 c8c1 e1c1 b6e3 d2e3 d5e3 f5f6 e3c4 f6g7 g8g7 b2b3 c4e5 c1c7 d7d5 e4c5 f8a8 h1g1 a6a5 c5e6 g7f6 e6d4 b5b4 g1f2 a5a4 f2e3 a4b3 a2b3 a8a2 c7b7 a2g2 b7b4 g2h2 b4b6 f6g5 b6d6 h2h3 e3d2 h3d3 d2c2 d3d4 c2c3 d4d3 c3c2 h7h5 d6d8 h5h4 d8h8 h4h3 b3b4 g5g4 b4b5 g4g3 b5b6 h3h2 b6b7 d3b3 c2b3 e5c6 h8h6 c6b8 h6h8 b8c6 b3c3 d5d4 c3c4 g3g2 c4c5 h2h1q h8h1 g2h1 c5c6 d4d3 b7b8q d3d2 b8b1 h1g2 b1d1 g2f2 d1d2 f2f3 c6d5 f7f5 d5e5 f5f4 d2f4 f3e2 e5d4 e2e1 d4d3 e1d1 f4d2
6,Loss,maia-2200,1-0,maia-2200,48x5_20260605_lr1e-9-40,e2e4 c7c5 g1f3 b8c6 f1b5 e7e6 e1g1 g8e7 f1e1 a7a6 b5f1 d7d5 e4d5 e7d5 d2d4 f8e7 c2c4 d5f6 d4d5 e6d5 c4d5 f6d5 b1c3 c8e6 c3d5 d8d5 d1d5 e6d5 c1g5 f7f6 g5f4 e8c8 a2a3 g7g5 f4g3 h7h5 h2h4 g5g4 f3d2 f6f5 d2c4 d5c4 f1c4 d8d2 c4e6 c8d8 e6f5 h8f8 f5g6 d2b2 g6h5 c5c4 h5g4 c4c3 a1d1 b2d2 d1d2 c3d2 e1d1 e7a3 d1d2 d8e7 d2d7 e7f6 d7b7 a3c5 b7c7 c6e5 c7c5 e5g4 c5c6 f6f5 c6a6 g4f6 a6a5 f5g6 f2f3 f8h8 g3e5 h8h4 a5a6 g6f7 a6f6 f7e7 g2g4 h4h7 g4g5 h7h5 f3f4 h5h3 g1g2 h3b3 g5g6 b3d3 g6g7 d3d2 g2f3 d2d3 f3e4 d3g3 e4f5 g3g7 f6e6 e7f7 e5g7 f7g7 e6e7 g7f8 f5f6 f8g8 f6g6 g8f8 g6f6 f8g8 e7e8 g8h7 f4f5 h7h6 e8h8
7,Draw,Draw,1/2-1/2,48x5_20260605_lr1e-9-40,maia-2200,e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 f1e1 g8f6 e4e5 f6d5 d2d4 c5d4 c2c3 e8g8 c3d4 d7d6 b1c3 d5c3 b2c3 d6e5 b5c6 b7c6 f3e5 c6c5 e5c6 d8c7 c6e7 g8h8 e7d5 c7c6 d5e7 c6c7 e7d5 c7d6 c1f4 d6d5 d4c5 d5d1 a1d1 g7c3 e1e3 c3f6 c5c6 c8e6 f4e5 f6e5 e3e5 a8c8 d1c1 c8c7 e5a5 f8c8 a5a6 e6d5 f2f3 c7c6 c1c6 c8c6 a6a7 c6c2 a2a4 h8g7 a4a5 c2a2 h2h4 h7h5 g1h2 d5f3 h2g3 f3g2 a5a6 g2c6 a7c7 a2a6 g3f2 c6d5 f2g3 a6a3 g3h2 d5e6 c7c5 g7f6 h2g2 e6f5 c5c6 f5e6 c6c5 e6f5 c5c6 f5e6 c6c5 e6f5 c5c6 f5e6 c6c5 e6f5 g2f2 f6g7 c5c7 f5e6 f2g2 g7f6 c7c5
8,Loss,maia-2200,1-0,maia-2200,48x5_20260605_lr1e-9-40,e2e4 e7e5 g1f3 g8f6 f3e5 d8e7 e5f3 f6e4 d1e2 d7d5 d2d3 e4f6 c1g5 c8e6 b1c3 b8c6 e1c1 d5d4 c3e4 e8c8 c1b1 h7h6 g5h4 g7g5 h4g3 f6d5 h2h4 g5g4 f3e5 f7f5 e5g6 e7h7 g6h8 h7h8 e4d2 e6f7 d2c4 f5f4 e2g4 c8b8 g3f4 h6h5 g4f5 h8f6 f5f6 d5f6 f4g5 f8e7 d1e1 d8e8 c4e5 c6e5 e1e5 f6g4 e5e7 e8e7 g5e7 g4f2 h1g1 b8c8 f1e2 c8d7 e7f6 c7c5 g1f1 f2g4 e2g4 h5g4 f1f4 f7h5 f4f5 h5g6 f5g5 g6f7 g5g4 d7e6 g4f4 b7b5 g2g4 a7a5 h4h5 f7g8 g4g5 g8h7 g5g6 h7g8 h5h6 a5a4 h6h7 g8h7 g6h7 b5b4 h7h8q e6d5 h8d8 d5c6 f6d4 b4b3 f4f6 c6b7 f6b6 b7a7 d8b8
9,Draw,Draw,1/2-1/2,48x5_20260605_lr1e-9-40,maia-2200,e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 d2d4 g8f6 g1f3 c8g4 h2h3 g4h5 g2g4 h5g6 f3e5 b8d7 e5c4 a5a6 d1e2 e7e6 h3h4 h7h5 g4g5 f6d5 c3d5 e8c8 d5f4 g6f5 c2c3 b7b5 c4e3 f5e4 f2f3 e4b7 a2a4 f8d6 e2b5 a6b5 a4b5 d6f4 e1f2 e6e5 e3f5 f4c1 a1c1 g7g6 f5e7 c8b8 e7c6 b7c6 b5c6 d7b6 d4e5 d8d2 f2e3 d2b2 f3f4 h8d8 f1d3 b6d5 e3f3 b2b3 d3c4 b3c3 c1c3 d5c3 c4f7 d8d3 f3g2 d3d2 g2f3 d2d3 f3f2 c3e4 f2e2 d3d2 e2e3 e4g3 h1b1 b8c8 e3d2 c8d8 b1b8 d8e7 f7g6 g3f1 d2d3 e7e6 d3e4 f1d2 e4d3 d2f3 d3e4 f3d2 e4d3 d2f3 d3e4 f3d2 e4d3 d2f3 d3e4 f3d2 e4d3 d2f3 d3e4 f3d2
10,Draw,Draw,1/2-1/2,maia-2200,48x5_20260605_lr1e-9-40,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8 c2c4 b8c6 c4d5 d8d5 b1c3 e4c3 b2c3 c8g4 d3e2 a8d8 c1e3 f8e8 d1b3 c6a5 b3d5 d8d5 c3c4 d5d8 h2h3 g4f5 f1d1 b7b6 a1c1 e7a3 c1c3 a3b2 c3b3 a5b3 a2b3 f5c2 d1d2 c2b3 d2b2 b3a4 b2a2 a4b3 a2a7 c7c5 d4d5 d8a8 a7a8 e8a8 f3e5 f7f6 e5d7 a8a1 g1h2 a1a2 e2d3 g8f7 d7b6 a2a5 b6d7 f7e8 d7c5 b3a2 c5e6 g7g6 e3d4 e8e7 d4c5 e7f7 c5b4 a5a4 b4c5 a2c4 d3c4 a4c4 h2g3 g6g5 g3f3 h7h5 f3e3 g5g4 h3g4 h5g4 c5d4 f7e7 e6f4 c4a4 d4c5 e7d7 g2g3 a4a2 c5d4 f6f5 d4e5 a2a3 e3d4 a3a4 d4c5 a4a5 c5d4 a5a4 d4c5 a4a5 c5c4 a5a2 f4d3 a2c2 c4d4 c2e2 e5f4 d7e7 f4e3 e7d6 e3f4 d6e7 f4e3 e7d6 e3f4 d6e7 f4e3 e7d6 e3f4 d6e7 f4e3 e7d6 e3f4 d6e7
