game_id,model_a_outcome,winner,result_score,white_agent,black_agent,moves
1,Loss,128x10_20260531_lr1e-9,0-1,128x10_20260531_lr1e-9-10,128x10_20260531_lr1e-9,d2d3 d7d5 g1f3 g8f6 g2g3 b8c6 a2a3 e7e5 b1c3 h7h6 h2h3 d5d4 c3b1 e5e4 d3e4 f6e4 b1d2 e4c5 b2b4 c5a4 d2b1 a7a6 f1g2 f8e7 e1g1 e8g8 c2c3 a4c3 b1c3 d4c3 d1c2 e7f6 e2e4 f8e8 a1b1 c6d4 f3d4 d8d4 c1e3 d4c4 f1e1 c8d7 e4e5 f6e5 g2b7 a8b8 b7a6 c4c6 a6f1 c6f6 b1c1 b8a8 b4b5 a8a3 c1d1 f6f5 c2f5 d7f5 b5b6 c3c2 d1d5 c7b6 e3c1 a3a1 d5e5 e8e5 e1e5 a1c1 e5f5 c1d1 g1g2 c2c1q f5f4 d1f1 h3h4 h6h5 f4e4 f1g1 g2h2 g1h1 h2g2 c1f1 g2f3 f7f6 f3e3 g8f7 e4f4 b6b5 e3e4 f7e6 e4e3 f6f5 f4f5 e6f5 g3g4 h5g4 e3d4 g7g6 d4c5 f5e6 c5b6 b5b4 h4h5 b4b3 h5g6 b3b2 g6g7 b2b1q b6c5 f1f2 c5c4 h1h2 g7g8q e6e7 g8g7 e7e6 g7g8 f2f7 c4c3 e6f6 g8f8 f7f8 c3c4 f8e8 c4c5 h2h1 c5c4 e8f8 c4c3 f8e8 c3c4 e8f8 c4d4 f8e8 d4d5 e8f8 d5d4 f8e8 d4d5 e8d8 d5c5 h1c1
2,Draw,Draw,1/2-1/2,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-10,g1f3 g8f6 g2g3 d7d5 d2d3 b8c6 d3d4 a7a6 f1g2 h7h6 e1g1 c8f5 c2c4 e7e6 b1c3 d5c4 f3e5 c6e5 d4e5 f6d7 g2b7 a8b8 b7c6 f8e7 d1a4 e8g8 c6d7 b8b4 a4c6 b4b6 c6a4 b6b4 a4c6 b4b6 c6a4 b6b4 a4c6 b4b6 c6a4 b6b4 a4c6 b4b6 c6a4 b6b4
3,Draw,Draw,1/2-1/2,128x10_20260531_lr1e-9-10,128x10_20260531_lr1e-9,g1f3 d7d5 d2d4 e7e6 g2g3 c7c5 e2e3 g8f6 a2a3 b8c6 d4c5 f8c5 b2b4 c5b6 c1b2 e8g8 b1d2 e6e5 c2c4 e5e4 f3h4 d5d4 c4c5 b6c7 e3d4 c6d4 d2c4 d4f3 h4f3 e4f3 c4e3 f6g4 e3g4 c8g4 d1d4 f8e8 e1d2 g4f5 a1e1 d8d4 b2d4 e8d8 d2c3 b7b6 f1c4 g8f8 e1d1 f7f6 h1e1 d8d7 c5c6 d7d6 b4b5 a8d8 a3a4 h7h5 d1d2 h5h4 e1d1 h4g3 h2g3 d6d4 d2d4 d8d4 d1d4 f8e7 g3g4 f5c8 c3d3 g7g5 d4e4 e7d6 d3e3 f6f5 g4f5 g5g4 f5f6 a7a6 f6f7 d6c5 f7f8q c7d6 f8d6 c5d6 b5a6 g4g3 a6a7 g3g2 a7a8q g2g1q a8b8 d6c5 b8e5 c5c6 c4b5 c6b7 e5d5 b7a7 e4e7 a7b8 d5d6 b8a8 d6d5 a8b8 d5d6 b8a8 d6d5 a8b8 d5d6 b8a8 d6d5 a8b8 d5d6 b8a8 d6d5 a8b8
4,Win,128x10_20260531_lr1e-9-10,0-1,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-10,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8b4 a2a3 b4c3 b2c3 d5c4 a3a4 e8g8 e2e3 b7b6 f1c4 b8d7 e1g1 c8b7 a4a5 a7a6 c4d3 b6b5 c3c4 c7c5 c4b5 a6b5 d3b5 a8a5 a1a5 d8a5 b5d7 f6d7 f1e1 h7h6 e3e4 d7f6 d4c5 f6e4 c5c6 b7c6 d1d4 f8d8 d4c4 c6a8 h2h3 e4d6 c4g4 d6f5 c1b2 d8c8 e1d1 a5b5 f3h4 c8c4 d1d8 g8h7 h4f5 c4g4 h3g4 b5b2 f5g3 b2b7 g3h5 e6e5 f2f3 b7b6 g1h1 b6d8 h5g7 e5e4 g7e6 f7e6 h1h2 e4f3 g2f3 h6h5 h2h3 h5g4 h3h2 g4f3 h2h3 f3f2 h3g3 f2f1r g3g4 h7h6 g4g3 h6h5 g3h2 f1f2 h2h3 f2f1 h3h2 f1f2 h2h3 d8d3
5,Loss,128x10_20260531_lr1e-9,0-1,128x10_20260531_lr1e-9-10,128x10_20260531_lr1e-9,d2d3 d7d5 g1f3 g8f6 g2g3 b8c6 a2a3 e7e5 b1c3 h7h6 h2h3 d5d4 c3b1 e5e4 d3e4 f6e4 b1d2 e4c5 b2b4 c5a4 d2b1 a7a6 f1g2 f8e7 e1g1 e8g8 c2c3 a4c3 b1c3 d4c3 d1c2 e7f6 e2e4 f8e8 a1b1 c6d4 f3d4 d8d4 c1e3 d4c4 f1e1 c8d7 e4e5 f6e5 g2b7 a8b8 b7a6 c4c6 a6f1 c6f6 b1c1 b8a8 b4b5 a8a3 c1d1 f6f5 c2f5 d7f5 b5b6 c3c2 d1d5 c7b6 e3c1 a3a1 d5e5 e8e5 e1e5 a1c1 e5f5 c1d1 g1g2 c2c1q f5f4 d1f1 h3h4 h6h5 f4e4 f1g1 g2h2 g1h1 h2g2 c1f1 g2f3 f7f6 f3e3 g8f7 e4f4 b6b5 e3e4 f7e6 e4e3 f6f5 f4f5 e6f5 g3g4 h5g4 e3d4 g7g6 d4c5 f5e6 c5b6 b5b4 h4h5 b4b3 h5g6 b3b2 g6g7 b2b1q b6c5 f1f2 c5c4 h1h2 g7g8q e6e7 g8g7 e7e6 g7g8 f2f7 c4c3 e6f6 g8f8 f7f8 c3c4 f8e8 c4c5 h2h1 c5c4 e8f8 c4c3 f8e8 c3c4 e8f8 c4d4 f8e8 d4d5 e8f8 d5d4 f8e8 d4d5 e8d8 d5c5 h1c1
6,Draw,Draw,1/2-1/2,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-10,g1f3 g8f6 g2g3 d7d5 d2d3 b8c6 d3d4 a7a6 f1g2 h7h6 e1g1 c8f5 c2c4 e7e6 b1c3 d5c4 f3e5 c6e5 d4e5 f6d7 g2b7 a8b8 b7c6 f8e7 d1a4 e8g8 c6d7 b8b4 a4c6 b4b6 c6a4 b6b4 a4c6 b4b6 c6a4 b6b4 a4c6 b4b6 c6a4 b6b4 a4c6 b4b6 c6a4 b6b4
7,Draw,Draw,1/2-1/2,128x10_20260531_lr1e-9-10,128x10_20260531_lr1e-9,g1f3 d7d5 d2d4 e7e6 g2g3 c7c5 e2e3 g8f6 a2a3 b8c6 d4c5 f8c5 b2b4 c5b6 c1b2 e8g8 b1d2 e6e5 c2c4 e5e4 f3h4 d5d4 c4c5 b6c7 e3d4 c6d4 d2c4 d4f3 h4f3 e4f3 c4e3 f6g4 e3g4 c8g4 d1d4 f8e8 e1d2 g4f5 a1e1 d8d4 b2d4 e8d8 d2c3 b7b6 f1c4 g8f8 e1d1 f7f6 h1e1 d8d7 c5c6 d7d6 b4b5 a8d8 a3a4 h7h5 d1d2 h5h4 e1d1 h4g3 h2g3 d6d4 d2d4 d8d4 d1d4 f8e7 g3g4 f5c8 c3d3 g7g5 d4e4 e7d6 d3e3 f6f5 g4f5 g5g4 f5f6 a7a6 f6f7 d6c5 f7f8q c7d6 f8d6 c5d6 b5a6 g4g3 a6a7 g3g2 a7a8q g2g1q a8b8 d6c5 b8e5 c5c6 c4b5 c6b7 e5d5 b7a7 e4e7 a7b8 d5d6 b8a8 d6d5 a8b8 d5d6 b8a8 d6d5 a8b8 d5d6 b8a8 d6d5 a8b8 d5d6 b8a8 d6d5 a8b8
8,Win,128x10_20260531_lr1e-9-10,0-1,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-10,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 f8b4 a2a3 b4c3 b2c3 d5c4 a3a4 e8g8 e2e3 b7b6 f1c4 b8d7 e1g1 c8b7 a4a5 a7a6 c4d3 b6b5 c3c4 c7c5 c4b5 a6b5 d3b5 a8a5 a1a5 d8a5 b5d7 f6d7 f1e1 h7h6 e3e4 d7f6 d4c5 f6e4 c5c6 b7c6 d1d4 f8d8 d4c4 c6a8 h2h3 e4d6 c4g4 d6f5 c1b2 d8c8 e1d1 a5b5 f3h4 c8c4 d1d8 g8h7 h4f5 c4g4 h3g4 b5b2 f5g3 b2b7 g3h5 e6e5 f2f3 b7b6 g1h1 b6d8 h5g7 e5e4 g7e6 f7e6 h1h2 e4f3 g2f3 h6h5 h2h3 h5g4 h3h2 g4f3 h2h3 f3f2 h3g3 f2f1r g3g4 h7h6 g4g3 h6h5 g3h2 f1f2 h2h3 f2f1 h3h2 f1f2 h2h3 d8d3
9,Loss,128x10_20260531_lr1e-9,0-1,128x10_20260531_lr1e-9-10,128x10_20260531_lr1e-9,g1f3 g8f6 d2d4 d7d5 c2c4 e7e6 b1c3 a7a6 e2e3 d5c4 f1c4 b7b5 c4d3 c8b7 e1g1 c7c5 d4c5 f8c5 e3e4 b8d7 d1e2 e8g8 e4e5 f6g4 c3e4 d7e5 f3e5 g4e5 e4c5 e5d3 c5d3 e6e5 d3c5 b7d5 f1d1 d8d6 e2e3 f7f5 b2b3 f5f4 e3e2 d6c5 e2e5 c5c6 e5d5 c6d5 d1d5 f4f3 g2f3 f8f3 c1b2 h7h6 d5d7 a6a5 g1g2 f3f2 g2g3 f2b2 a1d1 b2a2 h2h3 a2b2 d1d3 a5a4 b3a4 b5a4 g3g4 a4a3 d7d8 a8d8 d3d8 g8f7 d8d7 f7f6 d7d8 a3a2 d8a8 f6e5 h3h4 g7g6 h4h5 g6g5 a8a7 e5e4 a7a4 e4d3 g4f5 d3c3 a4a6 c3c2 a6a2 b2a2 f5f6 g5g4 f6f5 g4g3 f5f4 g3g2 f4e5 g2g1q e5e6 a2a3 e6e7 a3a7 e7e6 c2c3 e6e5 c3c4 e5e6 a7a6 e6e5 a6a5 e5e6 a5a6 e6e7 a6a7 e7e6 c4c5 e6e5 c5c6 e5e4 c6c5 e4e5 a7a6 e5e4 a6a7 e4e5 a7a6 e5e4 c5c4 e4e5 g1f1 e5e4 a6e6
10,Win,128x10_20260531_lr1e-9-10,0-1,128x10_20260531_lr1e-9,128x10_20260531_lr1e-9-10,g1f3 d7d5 d2d4 g8f6 c2c4 d5c4 e2e3 a7a6 f1c4 e7e6 e1g1 b7b5 c4d3 c8b7 a2a4 b5b4 b1d2 b8d7 e3e4 c7c5 e4e5 f6d5 d2c4 h7h6 f1e1 d5b6 a4a5 b6c4 d3c4 c5d4 f3d4 d7c5 d4e6 d8d1 e1d1 f7e6 c1e3 a8c8 a1c1 f8e7 c1c2 e8f7 f2f3 b4b3 c2c3 h8d8 d1c1 c5a4 c3b3 c8c4 c1c4 b7d5 c4c7 d5b3 c7e7 f7e7 g1h1 d8d1 e3g1 a4b2 h2h3 b2d3 h1h2 g7g6 h3h4 d3e5 h2h3 e5d3 h3h2 h6h5 h2h3 e6e5 h3h2 d3f4 h2h1 f4e2 h1h2 e2g1 g2g3 g1f3 h2h3 d1d2 g3g4 f3g1 h3g3 b3d5 g4g5 d2g2
