step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
0,Bishop's Opening,35,0.288514,0.106583,0.352661,0.054265,247.820618,45.741233
0,Bishop's Opening: Berlin Defense,28,0.371876,0.078022,0.308934,0.012975,99.840525,34.812974
0,Bogo-Indian Defense: Exchange Variation,18,0.443312,0.062536,0.347724,0.024347,19.082616,20.703641
0,Bogo-Indian Defense: Nimzowitsch Variation,18,0.463373,0.090788,0.301482,0.012573,50.489859,22.691327
0,Catalan Opening: Closed,24,0.520188,0.068162,0.379432,0.059839,19.006191,27.006645
0,Grünfeld Defense,10,0.486465,0.076669,0.346147,0.059713,25.276422,14.212191
0,Grünfeld Defense: Exchange Variation,10,0.569798,0.077844,0.436404,0.082957,23.143736,10.904629
0,Grünfeld Defense: Three Knights Variation,30,0.421667,0.12363,0.330739,0.060153,162.411638,42.197992
0,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.449387,0.098439,0.377614,0.068151,53.988197,25.488274
0,Indian Defense: Anti-Nimzo-Indian,22,0.396725,0.076822,0.274575,0.03745,73.259337,36.274228
0,Indian Defense: London System,35,0.370299,0.08182,0.350224,0.05641,123.3751,45.473879
0,Italian Game: Classical Variation,18,0.41203,0.113381,0.364866,0.031454,101.420249,20.864884
0,"Italian Game: Classical Variation, Albin Gambit",16,0.45196,0.12227,0.380332,0.028566,50.691794,17.306238
0,"Italian Game: Classical Variation, Center Attack",16,0.503209,0.119751,0.428088,0.023157,47.485281,14.92749
0,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.587845,0.071902,0.346306,0.017855,71.303488,39.841182
0,"Italian Game: Giuoco Pianissimo, Normal",27,0.500916,0.084466,0.349352,0.016064,71.653479,30.233633
0,Italian Game: Giuoco Piano,22,0.491112,0.139014,0.369313,0.020547,87.324633,23.673696
0,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.512088,0.173632,0.444001,0.080385,121.751752,30.973696
0,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.44515,0.102853,0.299176,0.015923,82.601147,40.095809
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.424067,0.14133,0.323835,0.020155,122.293349,27.153871
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.32145,0.120898,0.372124,0.029836,144.179766,24.647432
0,King's Indian Defense,10,0.482424,0.058309,0.405792,0.040393,8.873489,10.220564
0,King's Indian Defense: Fianchetto Variation,22,0.51174,0.099805,0.441064,0.108347,52.436315,26.620346
0,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.4304,0.084438,0.291299,0.054513,48.742892,25.066807
0,King's Indian Defense: Four Pawns Attack,9,0.56176,0.07654,0.459675,0.05215,22.607584,8.295772
0,King's Indian Defense: Normal Variation,10,0.503591,0.083677,0.400227,0.041976,25.350215,10.360807
0,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.501804,0.075799,0.414267,0.048594,16.17127,18.514729
0,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.54639,0.076748,0.43958,0.049356,18.961897,22.951681
0,King's Indian Defense: Smyslov Variation,21,0.40795,0.089096,0.407008,0.054143,42.047798,22.122515
0,London System,29,0.374112,0.096602,0.341028,0.051066,148.213332,39.710726
0,"London System, with Bd3",13,0.379997,0.10091,0.399965,0.07114,79.855542,14.833596
0,"London System, with Be2",13,0.42057,0.079271,0.383035,0.07741,45.693243,15.926746
0,Neo-Grünfeld Defense: with Nf3,24,0.388034,0.084498,0.320509,0.051207,108.07829,33.330833
0,Nimzo-Indian Defense,21,0.358499,0.063113,0.272688,0.013207,59.320219,28.684242
0,Nimzo-Indian Defense: Classical Variation,10,0.570505,0.077185,0.336314,0.019322,23.097547,11.678434
0,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.503838,0.089549,0.339277,0.020024,25.043457,11.632695
0,Nimzo-Indian Defense: Three Knights Variation,30,0.350949,0.110979,0.326212,0.067083,169.844303,48.718731
0,Petrov's Defense: Italian Variation,20,0.366429,0.11557,0.314097,0.012347,122.693977,24.594656
0,Philidor Defense,51,0.358502,0.120825,0.3688,0.063277,340.577875,67.006097
0,Philidor Defense: Exchange Variation,20,0.498007,0.147749,0.372259,0.040539,100.366822,23.163618
0,Queen's Gambit Accepted,33,0.295379,0.063771,0.340622,0.036558,191.377133,40.516912
0,Queen's Gambit Accepted: Old Variation,34,0.45009,0.149067,0.377624,0.054529,183.631424,40.351444
0,Queen's Gambit Declined,38,0.398286,0.077299,0.336386,0.029532,139.546237,48.541262
0,Queen's Gambit Declined: Harrwitz Attack,34,0.482286,0.02942,0.334187,0.015322,27.024391,39.44284
0,Queen's Gambit Declined: Modern Variation,19,0.408603,0.04847,0.329033,0.019593,51.636289,22.827387
0,Queen's Gambit Declined: Ragozin Defense,39,0.43612,0.041233,0.329671,0.017334,37.407577,46.597633
0,Queen's Gambit Declined: Three Knights Variation,34,0.510984,0.028218,0.359526,0.014769,24.937391,36.819853
0,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.25599,0.057922,0.303791,0.005946,46.62147,11.032204
0,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.316579,0.071917,0.263161,0.008344,51.338908,19.747827
