network,step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
48x5_20260531_lr1e-9,130,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.252594,0.064151,0.377614,0.068151,98.045803,25.488274
48x5_20260531_lr1e-9,130,Indian Defense: Anti-Nimzo-Indian,22,0.327359,0.081758,0.274575,0.03745,94.998112,36.274228
48x5_20260531_lr1e-9,130,Indian Defense: London System,35,0.331613,0.069538,0.350224,0.05641,114.113907,45.473879
48x5_20260531_lr1e-9,130,Italian Game: Classical Variation,18,0.362958,0.081889,0.364866,0.031454,86.512842,20.864884
48x5_20260531_lr1e-9,130,"Italian Game: Classical Variation, Albin Gambit",16,0.333835,0.086078,0.380332,0.028566,85.459615,17.306238
48x5_20260531_lr1e-9,130,"Italian Game: Classical Variation, Center Attack",16,0.458553,0.109319,0.428088,0.023157,80.684112,14.92749
48x5_20260531_lr1e-9,130,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.324953,0.083502,0.346306,0.017855,177.415104,39.841182
48x5_20260531_lr1e-9,130,"Italian Game: Giuoco Pianissimo, Normal",27,0.34987,0.072512,0.349352,0.016064,114.230543,30.233633
48x5_20260531_lr1e-9,130,Italian Game: Giuoco Piano,22,0.367516,0.104785,0.369313,0.020547,109.028132,23.673696
48x5_20260531_lr1e-9,130,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.446158,0.166657,0.444001,0.080385,130.961573,30.973696
48x5_20260531_lr1e-9,130,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.322754,0.071747,0.299176,0.015923,123.900974,40.095809
48x5_20260531_lr1e-9,130,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.24378,0.089899,0.323835,0.020155,182.755522,27.153871
48x5_20260531_lr1e-9,130,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.364059,0.137068,0.372124,0.029836,159.65271,24.647432
48x5_20260531_lr1e-9,130,King's Indian Defense,10,0.344589,0.085248,0.405792,0.040393,45.443141,10.220564
48x5_20260531_lr1e-9,130,King's Indian Defense: Fianchetto Variation,22,0.293671,0.066431,0.441064,0.108347,128.09834,26.620346
48x5_20260531_lr1e-9,130,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.223558,0.061695,0.291299,0.054513,123.144692,25.066807
48x5_20260531_lr1e-9,130,King's Indian Defense: Four Pawns Attack,9,0.364921,0.086894,0.459675,0.05215,28.218502,8.295772
48x5_20260531_lr1e-9,130,King's Indian Defense: Normal Variation,10,0.331827,0.062528,0.400227,0.041976,29.28195,10.360807
48x5_20260531_lr1e-9,130,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.350028,0.095712,0.414267,0.048594,74.626675,18.514729
48x5_20260531_lr1e-9,130,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.390604,0.06641,0.43958,0.049356,59.5975,22.951681
48x5_20260531_lr1e-9,130,King's Indian Defense: Smyslov Variation,21,0.326712,0.086341,0.407008,0.054143,80.781128,22.122515
48x5_20260531_lr1e-9,130,London System,29,0.290593,0.086523,0.341028,0.051066,172.158168,39.710726
48x5_20260531_lr1e-9,130,"London System, with Bd3",13,0.293446,0.050933,0.399965,0.07114,50.80828,14.833596
48x5_20260531_lr1e-9,130,"London System, with Be2",13,0.278489,0.054386,0.383035,0.07741,52.012253,15.926746
48x5_20260531_lr1e-9,130,Neo-Grünfeld Defense: with Nf3,24,0.359096,0.109867,0.320509,0.051207,129.032667,33.330833
48x5_20260531_lr1e-9,130,Nimzo-Indian Defense,21,0.315271,0.045587,0.272688,0.013207,60.410067,28.684242
48x5_20260531_lr1e-9,130,Nimzo-Indian Defense: Classical Variation,10,0.271834,0.083026,0.336314,0.019322,63.826755,11.678434
48x5_20260531_lr1e-9,130,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.365016,0.06485,0.339277,0.020024,28.371688,11.632695
48x5_20260531_lr1e-9,130,Nimzo-Indian Defense: Three Knights Variation,30,0.321262,0.0916,0.326212,0.067083,123.087561,48.718731
48x5_20260531_lr1e-9,130,Petrov's Defense: Italian Variation,20,0.389254,0.15487,0.314097,0.012347,139.299765,24.594656
48x5_20260531_lr1e-9,130,Philidor Defense,51,0.318905,0.102459,0.3688,0.063277,314.788011,67.006097
48x5_20260531_lr1e-9,130,Philidor Defense: Exchange Variation,20,0.410763,0.078426,0.372259,0.040539,55.173672,23.163618
48x5_20260531_lr1e-9,130,Queen's Gambit Accepted,33,0.298541,0.078715,0.340622,0.036558,208.445113,40.516912
48x5_20260531_lr1e-9,130,Queen's Gambit Accepted: Old Variation,34,0.352419,0.08744,0.377624,0.054529,141.647901,40.351444
48x5_20260531_lr1e-9,130,Queen's Gambit Declined,38,0.300049,0.053811,0.336386,0.029532,166.035346,48.541262
48x5_20260531_lr1e-9,130,Queen's Gambit Declined: Harrwitz Attack,34,0.420541,0.02566,0.334187,0.015322,32.269259,39.44284
48x5_20260531_lr1e-9,130,Queen's Gambit Declined: Modern Variation,19,0.35876,0.042703,0.329033,0.019593,22.87993,22.827387
48x5_20260531_lr1e-9,130,Queen's Gambit Declined: Ragozin Defense,39,0.401667,0.025667,0.329671,0.017334,38.950735,46.597633
48x5_20260531_lr1e-9,130,Queen's Gambit Declined: Three Knights Variation,34,0.410026,0.0277,0.359526,0.014769,33.401567,36.819853
48x5_20260531_lr1e-9,130,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.164551,0.022219,0.303791,0.005946,49.012066,11.032204
48x5_20260531_lr1e-9,130,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.247938,0.04033,0.263161,0.008344,69.796881,19.747827
48x5_20260531_lr1e-9,130,Queen's Pawn Game: Accelerated London System,98,0.283973,0.046839,0.320097,0.018738,312.066955,120.309382
48x5_20260531_lr1e-9,130,Queen's Pawn Game: London System,35,0.28099,0.033385,0.323223,0.028665,99.273843,44.757004
48x5_20260531_lr1e-9,130,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.423022,0.073233,0.373112,0.028875,42.410342,10.892678
48x5_20260531_lr1e-9,130,Ruy Lopez: Exchange Variation,9,0.533513,0.118536,0.467343,0.036089,24.281878,7.637707
48x5_20260531_lr1e-9,130,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.495999,0.090191,0.401795,0.027337,25.126425,10.063152
48x5_20260531_lr1e-9,130,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.584795,0.092745,0.473418,0.034082,22.335968,7.458076
48x5_20260531_lr1e-9,130,Ruy Lopez: Morphy Defense,9,0.400664,0.076837,0.497945,0.022661,41.940338,6.825701
48x5_20260531_lr1e-9,130,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.370361,0.086427,0.453968,0.026772,43.326633,7.823029
48x5_20260531_lr1e-9,130,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.404234,0.125004,0.460445,0.07087,60.042565,14.01498
48x5_20260531_lr1e-9,130,Ruy Lopez: Steinitz Defense,17,0.352344,0.086716,0.371974,0.05218,85.500417,21.672759
48x5_20260531_lr1e-9,130,Semi-Slav Defense,14,0.275061,0.047127,0.367238,0.0222,53.374253,15.58745
48x5_20260531_lr1e-9,130,Semi-Slav Defense: Accelerated Move Order,17,0.318616,0.068489,0.33232,0.02061,87.493889,20.551942
48x5_20260531_lr1e-9,130,Semi-Slav Defense: Main Line,17,0.406143,0.070359,0.323265,0.020431,51.23696,21.182156
48x5_20260531_lr1e-9,130,Sicilian Defense,10,0.461362,0.096517,0.479263,0.074454,26.155735,9.42369
48x5_20260531_lr1e-9,130,Sicilian Defense: Chekhover Variation,13,0.431768,0.075833,0.409734,0.052242,14.009963,14.236131
48x5_20260531_lr1e-9,130,Sicilian Defense: Closed,66,0.358822,0.117342,0.361892,0.055075,409.689236,86.780789
48x5_20260531_lr1e-9,130,"Sicilian Defense: Closed, Traditional",34,0.39635,0.133545,0.3396,0.063751,202.805354,53.151613
48x5_20260531_lr1e-9,130,Sicilian Defense: Franco-Sicilian Variation,20,0.393086,0.126475,0.384879,0.075675,120.911234,27.274444
48x5_20260531_lr1e-9,130,Sicilian Defense: Grand Prix Attack,35,0.419091,0.097512,0.377194,0.063665,105.113463,45.203963
48x5_20260531_lr1e-9,130,Sicilian Defense: Löwenthal Variation,10,0.530688,0.115037,0.501852,0.056042,25.352731,8.032144
48x5_20260531_lr1e-9,130,Sicilian Defense: Modern Variations,35,0.302794,0.069966,0.311342,0.025573,177.978297,44.998593
48x5_20260531_lr1e-9,130,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.420284,0.143304,0.38408,0.073125,85.325177,23.126486
48x5_20260531_lr1e-9,130,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.421813,0.094436,0.391511,0.061378,11.850405,13.855622
48x5_20260531_lr1e-9,130,"Sicilian Defense: Modern Variations, Main Line",10,0.504274,0.094753,0.567433,0.085864,9.997312,8.220391
48x5_20260531_lr1e-9,130,Sicilian Defense: Old Sicilian,35,0.376488,0.08285,0.32401,0.04858,140.009994,47.564828
48x5_20260531_lr1e-9,130,Sicilian Defense: Open,17,0.490381,0.128342,0.45994,0.088346,49.670322,18.280124
48x5_20260531_lr1e-9,130,Sicilian Defense: Taimanov Variation,9,0.586471,0.075233,0.45596,0.071935,5.860786,8.850648
48x5_20260531_lr1e-9,140,Bishop's Opening,35,0.294514,0.130627,0.352661,0.054265,295.990253,45.741233
48x5_20260531_lr1e-9,140,Bishop's Opening: Berlin Defense,28,0.357059,0.111912,0.308934,0.012975,165.815818,34.812974
48x5_20260531_lr1e-9,140,Bogo-Indian Defense: Exchange Variation,18,0.425743,0.070126,0.347724,0.024347,19.934681,20.703641
48x5_20260531_lr1e-9,140,Bogo-Indian Defense: Nimzowitsch Variation,18,0.287381,0.089125,0.301482,0.012573,108.781808,22.691327
48x5_20260531_lr1e-9,140,Catalan Opening: Closed,24,0.398623,0.054213,0.379432,0.059839,74.143383,27.006645
48x5_20260531_lr1e-9,140,Grünfeld Defense,10,0.376247,0.156555,0.346147,0.059713,62.034995,14.212191
48x5_20260531_lr1e-9,140,Grünfeld Defense: Exchange Variation,10,0.454025,0.12225,0.436404,0.082957,27.083374,10.904629
48x5_20260531_lr1e-9,140,Grünfeld Defense: Three Knights Variation,30,0.318604,0.115078,0.330739,0.060153,204.555498,42.197992
48x5_20260531_lr1e-9,140,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.240106,0.066509,0.377614,0.068151,99.904487,25.488274
48x5_20260531_lr1e-9,140,Indian Defense: Anti-Nimzo-Indian,22,0.337924,0.077871,0.274575,0.03745,93.614473,36.274228
48x5_20260531_lr1e-9,140,Indian Defense: London System,35,0.329711,0.069205,0.350224,0.05641,115.425578,45.473879
48x5_20260531_lr1e-9,140,Italian Game: Classical Variation,18,0.369651,0.087502,0.364866,0.031454,86.759216,20.864884
48x5_20260531_lr1e-9,140,"Italian Game: Classical Variation, Albin Gambit",16,0.348924,0.095538,0.380332,0.028566,85.537603,17.306238
48x5_20260531_lr1e-9,140,"Italian Game: Classical Variation, Center Attack",16,0.463456,0.110833,0.428088,0.023157,80.792979,14.92749
48x5_20260531_lr1e-9,140,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.341528,0.08953,0.346306,0.017855,160.935462,39.841182
48x5_20260531_lr1e-9,140,"Italian Game: Giuoco Pianissimo, Normal",27,0.366177,0.079348,0.349352,0.016064,113.464885,30.233633
48x5_20260531_lr1e-9,140,Italian Game: Giuoco Piano,22,0.37366,0.112619,0.369313,0.020547,109.590803,23.673696
48x5_20260531_lr1e-9,140,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.46416,0.17745,0.444001,0.080385,145.271535,30.973696
48x5_20260531_lr1e-9,140,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.33828,0.077807,0.299176,0.015923,122.826212,40.095809
48x5_20260531_lr1e-9,140,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.262987,0.107707,0.323835,0.020155,182.770904,27.153871
48x5_20260531_lr1e-9,140,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.384093,0.150448,0.372124,0.029836,159.562732,24.647432
48x5_20260531_lr1e-9,140,King's Indian Defense,10,0.34322,0.081179,0.405792,0.040393,45.299125,10.220564
48x5_20260531_lr1e-9,140,King's Indian Defense: Fianchetto Variation,22,0.293994,0.06756,0.441064,0.108347,128.073593,26.620346
48x5_20260531_lr1e-9,140,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.216394,0.059969,0.291299,0.054513,123.440252,25.066807
48x5_20260531_lr1e-9,140,King's Indian Defense: Four Pawns Attack,9,0.371993,0.094659,0.459675,0.05215,28.195597,8.295772
48x5_20260531_lr1e-9,140,King's Indian Defense: Normal Variation,10,0.33156,0.06188,0.400227,0.041976,29.197147,10.360807
48x5_20260531_lr1e-9,140,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.349756,0.097073,0.414267,0.048594,74.927634,18.514729
48x5_20260531_lr1e-9,140,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.39977,0.069563,0.43958,0.049356,59.100989,22.951681
48x5_20260531_lr1e-9,140,King's Indian Defense: Smyslov Variation,21,0.327924,0.087936,0.407008,0.054143,80.855612,22.122515
48x5_20260531_lr1e-9,140,London System,29,0.296306,0.090247,0.341028,0.051066,203.183961,39.710726
48x5_20260531_lr1e-9,140,"London System, with Bd3",13,0.287357,0.058556,0.399965,0.07114,66.932734,14.833596
48x5_20260531_lr1e-9,140,"London System, with Be2",13,0.283511,0.059534,0.383035,0.07741,67.251188,15.926746
48x5_20260531_lr1e-9,140,Neo-Grünfeld Defense: with Nf3,24,0.369554,0.113899,0.320509,0.051207,128.344459,33.330833
48x5_20260531_lr1e-9,140,Nimzo-Indian Defense,21,0.317316,0.050215,0.272688,0.013207,60.770444,28.684242
48x5_20260531_lr1e-9,140,Nimzo-Indian Defense: Classical Variation,10,0.274343,0.087556,0.336314,0.019322,63.777484,11.678434
48x5_20260531_lr1e-9,140,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.367525,0.068913,0.339277,0.020024,28.322417,11.632695
48x5_20260531_lr1e-9,140,Nimzo-Indian Defense: Three Knights Variation,30,0.330465,0.093732,0.326212,0.067083,122.378122,48.718731
48x5_20260531_lr1e-9,140,Petrov's Defense: Italian Variation,20,0.391357,0.161042,0.314097,0.012347,139.640936,24.594656
48x5_20260531_lr1e-9,140,Philidor Defense,51,0.311294,0.102617,0.3688,0.063277,362.381584,67.006097
48x5_20260531_lr1e-9,140,Philidor Defense: Exchange Variation,20,0.412256,0.084838,0.372259,0.040539,55.199368,23.163618
48x5_20260531_lr1e-9,140,Queen's Gambit Accepted,33,0.307132,0.090963,0.340622,0.036558,208.639809,40.516912
48x5_20260531_lr1e-9,140,Queen's Gambit Accepted: Old Variation,34,0.361218,0.091338,0.377624,0.054529,141.58634,40.351444
48x5_20260531_lr1e-9,140,Queen's Gambit Declined,38,0.295122,0.055882,0.336386,0.029532,166.829972,48.541262
48x5_20260531_lr1e-9,140,Queen's Gambit Declined: Harrwitz Attack,34,0.42242,0.026388,0.334187,0.015322,32.108887,39.44284
48x5_20260531_lr1e-9,140,Queen's Gambit Declined: Modern Variation,19,0.360623,0.042096,0.329033,0.019593,22.612143,22.827387
48x5_20260531_lr1e-9,140,Queen's Gambit Declined: Ragozin Defense,39,0.407732,0.025641,0.329671,0.017334,38.233807,46.597633
48x5_20260531_lr1e-9,140,Queen's Gambit Declined: Three Knights Variation,34,0.41448,0.028054,0.359526,0.014769,32.979651,36.819853
48x5_20260531_lr1e-9,140,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.128283,0.02403,0.303791,0.005946,81.7927,11.032204
48x5_20260531_lr1e-9,140,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.249745,0.039226,0.263161,0.008344,69.4941,19.747827
48x5_20260531_lr1e-9,140,Queen's Pawn Game: Accelerated London System,98,0.283574,0.046069,0.320097,0.018738,281.106976,120.309382
48x5_20260531_lr1e-9,140,Queen's Pawn Game: London System,35,0.280286,0.031544,0.323223,0.028665,113.498328,44.757004
48x5_20260531_lr1e-9,140,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.437778,0.077658,0.373112,0.028875,42.235091,10.892678
48x5_20260531_lr1e-9,140,Ruy Lopez: Exchange Variation,9,0.558124,0.1099,0.467343,0.036089,23.708629,7.637707
48x5_20260531_lr1e-9,140,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.51589,0.085058,0.401795,0.027337,24.466315,10.063152
48x5_20260531_lr1e-9,140,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.611457,0.081656,0.473418,0.034082,21.762719,7.458076
48x5_20260531_lr1e-9,140,Ruy Lopez: Morphy Defense,9,0.444557,0.078712,0.497945,0.022661,41.041169,6.825701
48x5_20260531_lr1e-9,140,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.39826,0.090725,0.453968,0.026772,42.832928,7.823029
48x5_20260531_lr1e-9,140,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.430101,0.126722,0.460445,0.07087,59.461849,14.01498
48x5_20260531_lr1e-9,140,Ruy Lopez: Steinitz Defense,17,0.364795,0.091366,0.371974,0.05218,85.165081,21.672759
48x5_20260531_lr1e-9,140,Semi-Slav Defense,14,0.280939,0.057435,0.367238,0.0222,54.092694,15.58745
48x5_20260531_lr1e-9,140,Semi-Slav Defense: Accelerated Move Order,17,0.319035,0.070317,0.33232,0.02061,87.447392,20.551942
48x5_20260531_lr1e-9,140,Semi-Slav Defense: Main Line,17,0.415373,0.08783,0.323265,0.020431,51.617837,21.182156
48x5_20260531_lr1e-9,140,Sicilian Defense,10,0.468131,0.087895,0.479263,0.074454,25.630811,9.42369
48x5_20260531_lr1e-9,140,Sicilian Defense: Chekhover Variation,13,0.432952,0.069962,0.409734,0.052242,14.459316,14.236131
48x5_20260531_lr1e-9,140,Sicilian Defense: Closed,66,0.359254,0.121648,0.361892,0.055075,410.372324,86.780789
48x5_20260531_lr1e-9,140,"Sicilian Defense: Closed, Traditional",34,0.39885,0.131275,0.3396,0.063751,202.57346,53.151613
48x5_20260531_lr1e-9,140,Sicilian Defense: Franco-Sicilian Variation,20,0.391999,0.112292,0.384879,0.075675,104.875309,27.274444
48x5_20260531_lr1e-9,140,Sicilian Defense: Grand Prix Attack,35,0.421216,0.094737,0.377194,0.063665,105.064175,45.203963
48x5_20260531_lr1e-9,140,Sicilian Defense: Löwenthal Variation,10,0.523488,0.096851,0.501852,0.056042,9.387727,8.032144
48x5_20260531_lr1e-9,140,Sicilian Defense: Modern Variations,35,0.298754,0.082195,0.311342,0.025573,212.402414,44.998593
48x5_20260531_lr1e-9,140,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.419567,0.13749,0.38408,0.073125,85.131814,23.126486
48x5_20260531_lr1e-9,140,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.433443,0.097045,0.391511,0.061378,11.495576,13.855622
48x5_20260531_lr1e-9,140,"Sicilian Defense: Modern Variations, Main Line",10,0.499828,0.093596,0.567433,0.085864,24.901946,8.220391
48x5_20260531_lr1e-9,140,Sicilian Defense: Old Sicilian,35,0.373948,0.092841,0.32401,0.04858,171.612401,47.564828
48x5_20260531_lr1e-9,140,Sicilian Defense: Open,17,0.486506,0.108893,0.45994,0.088346,33.043505,18.280124
48x5_20260531_lr1e-9,140,Sicilian Defense: Taimanov Variation,9,0.579346,0.064891,0.45596,0.071935,5.847066,8.850648
48x5_20260531_lr1e-9,150,Bishop's Opening,35,0.30158,0.135658,0.352661,0.054265,310.643422,45.741233
48x5_20260531_lr1e-9,150,Bishop's Opening: Berlin Defense,28,0.350114,0.104285,0.308934,0.012975,150.554684,34.812974
48x5_20260531_lr1e-9,150,Bogo-Indian Defense: Exchange Variation,18,0.447664,0.079993,0.347724,0.024347,18.880495,20.703641
48x5_20260531_lr1e-9,150,Bogo-Indian Defense: Nimzowitsch Variation,18,0.300225,0.09271,0.301482,0.012573,107.479152,22.691327
48x5_20260531_lr1e-9,150,Catalan Opening: Closed,24,0.391823,0.054558,0.379432,0.059839,74.621024,27.006645
48x5_20260531_lr1e-9,150,Grünfeld Defense,10,0.357828,0.146847,0.346147,0.059713,62.593383,14.212191
48x5_20260531_lr1e-9,150,Grünfeld Defense: Exchange Variation,10,0.442828,0.118042,0.436404,0.082957,27.553831,10.904629
48x5_20260531_lr1e-9,150,Grünfeld Defense: Three Knights Variation,30,0.317643,0.112512,0.330739,0.060153,204.274671,42.197992
48x5_20260531_lr1e-9,150,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.246176,0.064715,0.377614,0.068151,98.759851,25.488274
48x5_20260531_lr1e-9,150,Indian Defense: Anti-Nimzo-Indian,22,0.325972,0.076516,0.274575,0.03745,94.567281,36.274228
48x5_20260531_lr1e-9,150,Indian Defense: London System,35,0.32999,0.07605,0.350224,0.05641,115.363277,45.473879
48x5_20260531_lr1e-9,150,Italian Game: Classical Variation,18,0.368961,0.081663,0.364866,0.031454,86.269696,20.864884
48x5_20260531_lr1e-9,150,"Italian Game: Classical Variation, Albin Gambit",16,0.345655,0.087274,0.380332,0.028566,85.028491,17.306238
48x5_20260531_lr1e-9,150,"Italian Game: Classical Variation, Center Attack",16,0.455995,0.104493,0.428088,0.023157,80.726662,14.92749
48x5_20260531_lr1e-9,150,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.327539,0.082616,0.346306,0.017855,176.554583,39.841182
48x5_20260531_lr1e-9,150,"Italian Game: Giuoco Pianissimo, Normal",27,0.357035,0.074368,0.349352,0.016064,113.716209,30.233633
48x5_20260531_lr1e-9,150,Italian Game: Giuoco Piano,22,0.37871,0.102498,0.369313,0.020547,108.255703,23.673696
48x5_20260531_lr1e-9,150,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.455985,0.168791,0.444001,0.080385,129.925748,30.973696
48x5_20260531_lr1e-9,150,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.325946,0.073466,0.299176,0.015923,123.495979,40.095809
48x5_20260531_lr1e-9,150,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.25385,0.094628,0.323835,0.020155,167.63442,27.153871
48x5_20260531_lr1e-9,150,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.374956,0.139582,0.372124,0.029836,144.426247,24.647432
48x5_20260531_lr1e-9,150,King's Indian Defense,10,0.348117,0.084196,0.405792,0.040393,45.202602,10.220564
48x5_20260531_lr1e-9,150,King's Indian Defense: Fianchetto Variation,22,0.290226,0.065092,0.441064,0.108347,128.17553,26.620346
48x5_20260531_lr1e-9,150,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.223366,0.061719,0.291299,0.054513,123.067731,25.066807
48x5_20260531_lr1e-9,150,King's Indian Defense: Four Pawns Attack,9,0.353854,0.080074,0.459675,0.05215,28.226398,8.295772
48x5_20260531_lr1e-9,150,King's Indian Defense: Normal Variation,10,0.334881,0.059852,0.400227,0.041976,28.988955,10.360807
48x5_20260531_lr1e-9,150,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.344575,0.093395,0.414267,0.048594,88.625941,18.514729
48x5_20260531_lr1e-9,150,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.388325,0.064101,0.43958,0.049356,59.501693,22.951681
48x5_20260531_lr1e-9,150,King's Indian Defense: Smyslov Variation,21,0.324577,0.086332,0.407008,0.054143,80.894735,22.122515
48x5_20260531_lr1e-9,150,London System,29,0.303306,0.086068,0.341028,0.051066,170.812048,39.710726
48x5_20260531_lr1e-9,150,"London System, with Bd3",13,0.309152,0.052761,0.399965,0.07114,50.194633,14.833596
48x5_20260531_lr1e-9,150,"London System, with Be2",13,0.297549,0.056331,0.383035,0.07741,51.265074,15.926746
48x5_20260531_lr1e-9,150,Neo-Grünfeld Defense: with Nf3,24,0.360442,0.112133,0.320509,0.051207,129.228309,33.330833
48x5_20260531_lr1e-9,150,Nimzo-Indian Defense,21,0.301906,0.040028,0.272688,0.013207,60.489979,28.684242
48x5_20260531_lr1e-9,150,Nimzo-Indian Defense: Classical Variation,10,0.236212,0.070802,0.336314,0.019322,64.64053,11.678434
48x5_20260531_lr1e-9,150,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.327879,0.058677,0.339277,0.020024,29.185463,11.632695
48x5_20260531_lr1e-9,150,Nimzo-Indian Defense: Three Knights Variation,30,0.317833,0.087988,0.326212,0.067083,122.690778,48.718731
48x5_20260531_lr1e-9,150,Petrov's Defense: Italian Variation,20,0.399247,0.157064,0.314097,0.012347,138.575777,24.594656
48x5_20260531_lr1e-9,150,Philidor Defense,51,0.323101,0.107981,0.3688,0.063277,330.350692,67.006097
48x5_20260531_lr1e-9,150,Philidor Defense: Exchange Variation,20,0.422254,0.067704,0.372259,0.040539,53.996428,23.163618
48x5_20260531_lr1e-9,150,Queen's Gambit Accepted,33,0.293184,0.079026,0.340622,0.036558,193.448698,40.516912
48x5_20260531_lr1e-9,150,Queen's Gambit Accepted: Old Variation,34,0.362312,0.092202,0.377624,0.054529,141.085267,40.351444
48x5_20260531_lr1e-9,150,Queen's Gambit Declined,38,0.311811,0.058143,0.336386,0.029532,164.567216,48.541262
48x5_20260531_lr1e-9,150,Queen's Gambit Declined: Harrwitz Attack,34,0.426923,0.025735,0.334187,0.015322,31.63554,39.44284
48x5_20260531_lr1e-9,150,Queen's Gambit Declined: Modern Variation,19,0.398233,0.046463,0.329033,0.019593,20.438042,22.827387
48x5_20260531_lr1e-9,150,Queen's Gambit Declined: Ragozin Defense,39,0.408008,0.026188,0.329671,0.017334,38.305181,46.597633
48x5_20260531_lr1e-9,150,Queen's Gambit Declined: Three Knights Variation,34,0.412109,0.02886,0.359526,0.014769,33.255618,36.819853
48x5_20260531_lr1e-9,150,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.149888,0.020164,0.303791,0.005946,49.633469,11.032204
48x5_20260531_lr1e-9,150,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.239348,0.038511,0.263161,0.008344,70.171518,19.747827
48x5_20260531_lr1e-9,150,Queen's Pawn Game: Accelerated London System,98,0.289276,0.050054,0.320097,0.018738,294.852705,120.309382
48x5_20260531_lr1e-9,150,Queen's Pawn Game: London System,35,0.278679,0.03157,0.323223,0.028665,86.028821,44.757004
48x5_20260531_lr1e-9,150,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.446388,0.076939,0.373112,0.028875,41.922401,10.892678
48x5_20260531_lr1e-9,150,Ruy Lopez: Exchange Variation,9,0.570107,0.115097,0.467343,0.036089,23.512649,7.637707
48x5_20260531_lr1e-9,150,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.529401,0.090499,0.401795,0.027337,24.410805,10.063152
48x5_20260531_lr1e-9,150,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.618416,0.087086,0.473418,0.034082,21.720889,7.458076
48x5_20260531_lr1e-9,150,Ruy Lopez: Morphy Defense,9,0.441001,0.084172,0.497945,0.022661,41.190033,6.825701
48x5_20260531_lr1e-9,150,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.407667,0.095794,0.453968,0.026772,42.576327,7.823029
48x5_20260531_lr1e-9,150,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.436901,0.131906,0.460445,0.07087,59.38757,14.01498
