step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll
0,Queen's Gambit Accepted,33,0.323501,0.147872,0.340622,0.036558,9.268965
0,Queen's Gambit Accepted: Old Variation,34,0.426547,0.177905,0.377624,0.054529,7.846416
0,Queen's Gambit Declined,38,0.422367,0.145437,0.336386,0.029532,5.876099
0,Queen's Gambit Declined: Harrwitz Attack,34,0.505608,0.14254,0.334187,0.015322,1.965124
0,Queen's Gambit Declined: Modern Variation,19,0.42944,0.168078,0.329033,0.019593,6.337616
0,Queen's Gambit Declined: Ragozin Defense,39,0.401877,0.127543,0.329671,0.017334,4.162547
0,Queen's Gambit Declined: Three Knights Variation,34,0.519482,0.133225,0.359526,0.014769,1.884511
0,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.131313,0.097541,0.303791,0.005946,14.516613
0,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.288064,0.1075,0.263161,0.008344,7.24978
0,Queen's Pawn Game: Accelerated London System,98,0.301577,0.106345,0.320097,0.018738,5.374794
0,Queen's Pawn Game: London System,35,0.307368,0.103653,0.323223,0.028665,6.139876
0,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.475919,0.191175,0.373112,0.028875,6.001358
0,Ruy Lopez: Exchange Variation,9,0.433928,0.178715,0.467343,0.036089,8.352907
0,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.390535,0.14579,0.401795,0.027337,7.700874
0,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.529166,0.168625,0.473418,0.034082,6.323292
0,Ruy Lopez: Morphy Defense,9,0.640277,0.149798,0.497945,0.022661,4.27655
0,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.529166,0.168625,0.453968,0.026772,6.323292
0,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.490535,0.189683,0.460445,0.07087,7.517616
0,Ruy Lopez: Steinitz Defense,17,0.424475,0.168754,0.371974,0.05218,6.910655
0,Semi-Slav Defense,14,0.405844,0.133633,0.367238,0.0222,5.789438
0,Semi-Slav Defense: Accelerated Move Order,17,0.374157,0.182094,0.33232,0.02061,8.961699
0,Semi-Slav Defense: Main Line,17,0.330303,0.100777,0.323265,0.020431,6.093098
0,Sicilian Defense,10,0.366667,0.147716,0.479263,0.074454,7.761801
0,Sicilian Defense: Chekhover Variation,13,0.401412,0.120558,0.409734,0.052242,4.937521
0,Sicilian Defense: Closed,66,0.38706,0.154996,0.361892,0.055075,7.876436
0,"Sicilian Defense: Closed, Traditional",34,0.402836,0.182247,0.3396,0.063751,7.914767
0,Sicilian Defense: Franco-Sicilian Variation,20,0.353529,0.142176,0.384879,0.075675,6.231778
0,Sicilian Defense: Grand Prix Attack,35,0.402678,0.153296,0.377194,0.063665,6.342238
0,Sicilian Defense: Löwenthal Variation,10,0.5412,0.159187,0.501852,0.056042,4.109164
0,Sicilian Defense: Modern Variations,35,0.393405,0.168841,0.311342,0.025573,6.918756
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.427278,0.205642,0.38408,0.073125,8.841799
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.514706,0.174226,0.391511,0.061378,5.83382
0,"Sicilian Defense: Modern Variations, Main Line",10,0.566667,0.12905,0.567433,0.085864,2.418855
0,Sicilian Defense: Old Sicilian,35,0.382879,0.15773,0.32401,0.04858,6.868218
0,Sicilian Defense: Open,17,0.489476,0.199413,0.45994,0.088346,6.768356
0,Sicilian Defense: Taimanov Variation,9,0.645139,0.17026,0.45596,0.071935,2.527889
10,Bishop's Opening,35,0.303224,0.130705,0.352661,0.054265,6.260284
10,Bishop's Opening: Berlin Defense,28,0.229784,0.092336,0.308934,0.012975,5.934266
10,Bogo-Indian Defense: Exchange Variation,18,0.345782,0.09912,0.347724,0.024347,3.303407
10,Bogo-Indian Defense: Nimzowitsch Variation,18,0.25503,0.08117,0.301482,0.012573,5.349132
10,Catalan Opening: Closed,24,0.278646,0.092471,0.379432,0.059839,2.613142
10,Grünfeld Defense,10,0.203666,0.042777,0.346147,0.059713,2.084297
10,Grünfeld Defense: Exchange Variation,10,0.221216,0.042281,0.436404,0.082957,1.920949
10,Grünfeld Defense: Three Knights Variation,30,0.304826,0.106968,0.330739,0.060153,3.439341
10,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.227672,0.074526,0.377614,0.068151,5.036489
10,Indian Defense: Anti-Nimzo-Indian,22,0.210898,0.066771,0.274575,0.03745,5.627292
10,Indian Defense: London System,35,0.209282,0.09389,0.350224,0.05641,7.082749
10,Italian Game: Classical Variation,18,0.402404,0.153917,0.364866,0.031454,6.71423
10,"Italian Game: Classical Variation, Albin Gambit",16,0.201763,0.10745,0.380332,0.028566,8.048531
10,"Italian Game: Classical Variation, Center Attack",16,0.282886,0.126452,0.428088,0.023157,5.776726
10,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.327496,0.114664,0.346306,0.017855,4.012258
10,"Italian Game: Giuoco Pianissimo, Normal",27,0.287984,0.112837,0.349352,0.016064,3.71331
10,Italian Game: Giuoco Piano,22,0.328757,0.153909,0.369313,0.020547,7.478166
10,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.361729,0.160183,0.444001,0.080385,4.850437
10,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.414417,0.125747,0.299176,0.015923,2.997666
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.172155,0.082372,0.323835,0.020155,6.581108
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.286328,0.134291,0.372124,0.029836,5.499473
10,King's Indian Defense,10,0.253572,0.074828,0.405792,0.040393,3.514434
10,King's Indian Defense: Fianchetto Variation,22,0.217238,0.058116,0.441064,0.108347,2.047752
10,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.313919,0.089303,0.291299,0.054513,1.70408
10,King's Indian Defense: Four Pawns Attack,9,0.229678,0.081115,0.459675,0.05215,2.202778
10,King's Indian Defense: Normal Variation,10,0.174824,0.030381,0.400227,0.041976,2.184617
10,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.29402,0.086543,0.414267,0.048594,3.492299
10,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.402641,0.102358,0.43958,0.049356,1.426288
10,King's Indian Defense: Smyslov Variation,21,0.363384,0.101034,0.407008,0.054143,3.752013
10,London System,29,0.188466,0.065769,0.341028,0.051066,4.347696
10,"London System, with Bd3",13,0.265276,0.112328,0.399965,0.07114,5.573273
10,"London System, with Be2",13,0.278463,0.106319,0.383035,0.07741,3.119448
10,Neo-Grünfeld Defense: with Nf3,24,0.252252,0.078198,0.320509,0.051207,2.664415
10,Nimzo-Indian Defense,21,0.332898,0.10485,0.272688,0.013207,4.634275
10,Nimzo-Indian Defense: Classical Variation,10,0.205306,0.041934,0.336314,0.019322,3.562632
10,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.131064,0.018112,0.339277,0.020024,3.846196
10,Nimzo-Indian Defense: Three Knights Variation,30,0.273601,0.126041,0.326212,0.067083,7.704143
10,Petrov's Defense: Italian Variation,20,0.138297,0.027476,0.314097,0.012347,3.843085
10,Philidor Defense,51,0.234387,0.091053,0.3688,0.063277,4.763276
10,Philidor Defense: Exchange Variation,20,0.377722,0.108167,0.372259,0.040539,4.588838
10,Queen's Gambit Accepted,33,0.239934,0.093911,0.340622,0.036558,3.966888
10,Queen's Gambit Accepted: Old Variation,34,0.25046,0.104428,0.377624,0.054529,4.287358
10,Queen's Gambit Declined,38,0.174962,0.065442,0.336386,0.029532,6.342103
10,Queen's Gambit Declined: Harrwitz Attack,34,0.304227,0.097855,0.334187,0.015322,3.617463
10,Queen's Gambit Declined: Modern Variation,19,0.176342,0.055636,0.329033,0.019593,4.731338
10,Queen's Gambit Declined: Ragozin Defense,39,0.314564,0.088387,0.329671,0.017334,3.673524
10,Queen's Gambit Declined: Three Knights Variation,34,0.303492,0.098283,0.359526,0.014769,4.050752
10,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.141319,0.050584,0.303791,0.005946,4.155299
10,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.07631,0.001965,0.263161,0.008344,3.735623
10,Queen's Pawn Game: Accelerated London System,98,0.205666,0.085401,0.320097,0.018738,7.699437
10,Queen's Pawn Game: London System,35,0.220847,0.106655,0.323223,0.028665,7.489519
10,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.268137,0.136108,0.373112,0.028875,8.255519
10,Ruy Lopez: Exchange Variation,9,0.441757,0.144215,0.467343,0.036089,3.158656
10,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.309248,0.111099,0.401795,0.027337,4.896884
10,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.432498,0.151538,0.473418,0.034082,4.929297
10,Ruy Lopez: Morphy Defense,9,0.312591,0.105362,0.497945,0.022661,3.471257
10,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.298702,0.11038,0.453968,0.026772,3.593325
10,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.355915,0.139688,0.460445,0.07087,4.805701
10,Ruy Lopez: Steinitz Defense,17,0.244408,0.116887,0.371974,0.05218,9.344487
10,Semi-Slav Defense,14,0.241498,0.098048,0.367238,0.0222,5.451263
10,Semi-Slav Defense: Accelerated Move Order,17,0.152644,0.069151,0.33232,0.02061,6.951217
10,Semi-Slav Defense: Main Line,17,0.339088,0.094367,0.323265,0.020431,3.460196
10,Sicilian Defense,10,0.459649,0.141152,0.479263,0.074454,1.384078
10,Sicilian Defense: Chekhover Variation,13,0.359026,0.118544,0.409734,0.052242,1.622953
10,Sicilian Defense: Closed,66,0.277912,0.118979,0.361892,0.055075,6.614706
10,"Sicilian Defense: Closed, Traditional",34,0.283499,0.118252,0.3396,0.063751,5.957135
10,Sicilian Defense: Franco-Sicilian Variation,20,0.269181,0.104203,0.384879,0.075675,5.758724
10,Sicilian Defense: Grand Prix Attack,35,0.296529,0.124989,0.377194,0.063665,6.706537
10,Sicilian Defense: Löwenthal Variation,10,0.270071,0.088292,0.501852,0.056042,3.371365
10,Sicilian Defense: Modern Variations,35,0.194356,0.078144,0.311342,0.025573,6.187137
10,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.345108,0.133435,0.38408,0.073125,2.692575
10,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.381471,0.11551,0.391511,0.061378,1.52638
10,"Sicilian Defense: Modern Variations, Main Line",10,0.484413,0.126174,0.567433,0.085864,1.384178
10,Sicilian Defense: Old Sicilian,35,0.256638,0.090341,0.32401,0.04858,4.998359
10,Sicilian Defense: Open,17,0.270134,0.111658,0.45994,0.088346,2.855976
10,Sicilian Defense: Taimanov Variation,9,0.376166,0.136378,0.45596,0.071935,1.648112
20,Bishop's Opening,35,0.292476,0.122569,0.352661,0.054265,6.255042
20,Bishop's Opening: Berlin Defense,28,0.256126,0.090944,0.308934,0.012975,5.748429
20,Bogo-Indian Defense: Exchange Variation,18,0.313816,0.072614,0.347724,0.024347,3.330149
20,Bogo-Indian Defense: Nimzowitsch Variation,18,0.258841,0.067789,0.301482,0.012573,4.387166
20,Catalan Opening: Closed,24,0.284,0.075065,0.379432,0.059839,2.458068
20,Grünfeld Defense,10,0.246154,0.051552,0.346147,0.059713,3.30608
20,Grünfeld Defense: Exchange Variation,10,0.30979,0.064036,0.436404,0.082957,1.531339
20,Grünfeld Defense: Three Knights Variation,30,0.3227,0.086135,0.330739,0.060153,3.613496
20,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.249955,0.065653,0.377614,0.068151,4.083038
20,Indian Defense: Anti-Nimzo-Indian,22,0.214991,0.060125,0.274575,0.03745,4.85814
20,Indian Defense: London System,35,0.253255,0.106112,0.350224,0.05641,6.824792
20,Italian Game: Classical Variation,18,0.323337,0.099792,0.364866,0.031454,5.924351
20,"Italian Game: Classical Variation, Albin Gambit",16,0.294121,0.106255,0.380332,0.028566,8.590923
20,"Italian Game: Classical Variation, Center Attack",16,0.370884,0.109811,0.428088,0.023157,6.35803
20,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.34434,0.082371,0.346306,0.017855,3.684613
20,"Italian Game: Giuoco Pianissimo, Normal",27,0.338316,0.079072,0.349352,0.016064,3.212313
20,Italian Game: Giuoco Piano,22,0.283704,0.100739,0.369313,0.020547,7.452422
20,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.42136,0.153113,0.444001,0.080385,5.199642
20,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.338734,0.078342,0.299176,0.015923,2.974106
20,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.243938,0.104751,0.323835,0.020155,6.9761
20,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.356784,0.138653,0.372124,0.029836,5.893159
20,King's Indian Defense,10,0.194692,0.023139,0.405792,0.040393,4.980832
20,King's Indian Defense: Fianchetto Variation,22,0.304108,0.067157,0.441064,0.108347,1.577318
20,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.373894,0.079914,0.291299,0.054513,1.331708
20,King's Indian Defense: Four Pawns Attack,9,0.239554,0.07965,0.459675,0.05215,5.3193
20,King's Indian Defense: Normal Variation,10,0.193376,0.041493,0.400227,0.041976,5.111238
20,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.327208,0.078335,0.414267,0.048594,3.209147
20,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.343072,0.077027,0.43958,0.049356,2.055105
20,King's Indian Defense: Smyslov Variation,21,0.312644,0.076475,0.407008,0.054143,3.857933
20,London System,29,0.26984,0.097327,0.341028,0.051066,3.981575
20,"London System, with Bd3",13,0.264115,0.112477,0.399965,0.07114,5.497875
20,"London System, with Be2",13,0.282277,0.104705,0.383035,0.07741,2.992898
20,Neo-Grünfeld Defense: with Nf3,24,0.366159,0.104067,0.320509,0.051207,2.161642
20,Nimzo-Indian Defense,21,0.326338,0.060455,0.272688,0.013207,2.203382
20,Nimzo-Indian Defense: Classical Variation,10,0.239958,0.040743,0.336314,0.019322,1.805235
20,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.179049,0.025744,0.339277,0.020024,2.024958
20,Nimzo-Indian Defense: Three Knights Variation,30,0.288915,0.102322,0.326212,0.067083,5.9519
20,Petrov's Defense: Italian Variation,20,0.264699,0.089303,0.314097,0.012347,2.722015
20,Philidor Defense,51,0.286924,0.102579,0.3688,0.063277,5.733598
20,Philidor Defense: Exchange Variation,20,0.375527,0.11622,0.372259,0.040539,3.862182
20,Queen's Gambit Accepted,33,0.290174,0.091065,0.340622,0.036558,4.064035
20,Queen's Gambit Accepted: Old Variation,34,0.286761,0.094226,0.377624,0.054529,4.465479
20,Queen's Gambit Declined,38,0.219968,0.051774,0.336386,0.029532,4.797656
20,Queen's Gambit Declined: Harrwitz Attack,34,0.310228,0.06313,0.334187,0.015322,2.441442
20,Queen's Gambit Declined: Modern Variation,19,0.227639,0.066717,0.329033,0.019593,5.219201
20,Queen's Gambit Declined: Ragozin Defense,39,0.293528,0.065601,0.329671,0.017334,4.782957
20,Queen's Gambit Declined: Three Knights Variation,34,0.301817,0.067274,0.359526,0.014769,3.844533
20,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.117812,0.011327,0.303791,0.005946,5.70217
20,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.124234,0.00579,0.263161,0.008344,3.297994
20,Queen's Pawn Game: Accelerated London System,98,0.240499,0.080988,0.320097,0.018738,6.371527
20,Queen's Pawn Game: London System,35,0.212217,0.068577,0.323223,0.028665,6.463441
20,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.27276,0.136757,0.373112,0.028875,8.191015
20,Ruy Lopez: Exchange Variation,9,0.409463,0.126569,0.467343,0.036089,3.121967
20,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.246295,0.086861,0.401795,0.027337,5.01019
20,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.360081,0.142623,0.473418,0.034082,5.078605
20,Ruy Lopez: Morphy Defense,9,0.472587,0.110227,0.497945,0.022661,2.923198
20,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.409095,0.120855,0.453968,0.026772,3.167334
20,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.401234,0.147975,0.460445,0.07087,4.628761
20,Ruy Lopez: Steinitz Defense,17,0.259629,0.10753,0.371974,0.05218,8.332901
20,Semi-Slav Defense,14,0.248018,0.042638,0.367238,0.0222,2.930673
20,Semi-Slav Defense: Accelerated Move Order,17,0.197515,0.065877,0.33232,0.02061,5.745509
20,Semi-Slav Defense: Main Line,17,0.343651,0.045834,0.323265,0.020431,1.410008
20,Sicilian Defense,10,0.474309,0.108899,0.479263,0.074454,2.717956
20,Sicilian Defense: Chekhover Variation,13,0.417835,0.09234,0.409734,0.052242,1.264959
20,Sicilian Defense: Closed,66,0.311837,0.116029,0.361892,0.055075,6.243455
20,"Sicilian Defense: Closed, Traditional",34,0.333297,0.134959,0.3396,0.063751,7.170087
20,Sicilian Defense: Franco-Sicilian Variation,20,0.341842,0.132281,0.384879,0.075675,5.529747
20,Sicilian Defense: Grand Prix Attack,35,0.317829,0.115012,0.377194,0.063665,7.041222
20,Sicilian Defense: Löwenthal Variation,10,0.439958,0.1492,0.501852,0.056042,4.492603
20,Sicilian Defense: Modern Variations,35,0.28048,0.09104,0.311342,0.025573,5.7401
20,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.383101,0.119811,0.38408,0.073125,1.578674
20,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.39182,0.111705,0.391511,0.061378,1.430951
20,"Sicilian Defense: Modern Variations, Main Line",10,0.477143,0.087386,0.567433,0.085864,1.070471
20,Sicilian Defense: Old Sicilian,35,0.347432,0.104181,0.32401,0.04858,4.171696
20,Sicilian Defense: Open,17,0.45083,0.124003,0.45994,0.088346,2.167344
20,Sicilian Defense: Taimanov Variation,9,0.39072,0.104303,0.45596,0.071935,3.157442
30,Bishop's Opening,35,0.298488,0.123124,0.352661,0.054265,6.213158
30,Bishop's Opening: Berlin Defense,28,0.279985,0.085582,0.308934,0.012975,5.61534
30,Bogo-Indian Defense: Exchange Variation,18,0.266693,0.054929,0.347724,0.024347,3.399987
30,Bogo-Indian Defense: Nimzowitsch Variation,18,0.24555,0.052599,0.301482,0.012573,4.324128
30,Catalan Opening: Closed,24,0.253505,0.068032,0.379432,0.059839,3.782258
30,Grünfeld Defense,10,0.286438,0.082316,0.346147,0.059713,3.297154
30,Grünfeld Defense: Exchange Variation,10,0.379771,0.089858,0.436404,0.082957,1.377607
30,Grünfeld Defense: Three Knights Variation,30,0.289201,0.083637,0.330739,0.060153,4.261847
30,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.219592,0.064793,0.377614,0.068151,4.968488
30,Indian Defense: Anti-Nimzo-Indian,22,0.196986,0.043401,0.274575,0.03745,5.51888
30,Indian Defense: London System,35,0.2337,0.084188,0.350224,0.05641,6.847649
30,Italian Game: Classical Variation,18,0.319801,0.091379,0.364866,0.031454,5.042907
30,"Italian Game: Classical Variation, Albin Gambit",16,0.277497,0.092935,0.380332,0.028566,6.659797
30,"Italian Game: Classical Variation, Center Attack",16,0.33905,0.102339,0.428088,0.023157,5.461484
30,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.3342,0.094129,0.346306,0.017855,3.744795
30,"Italian Game: Giuoco Pianissimo, Normal",27,0.354768,0.092649,0.349352,0.016064,3.17199
30,Italian Game: Giuoco Piano,22,0.284996,0.090277,0.369313,0.020547,5.333513
30,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.421221,0.155754,0.444001,0.080385,5.192953
30,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.349558,0.079834,0.299176,0.015923,2.900508
30,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.251524,0.118713,0.323835,0.020155,7.657567
30,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.366676,0.149008,0.372124,0.029836,5.871725
30,King's Indian Defense,10,0.202972,0.04992,0.405792,0.040393,3.676005
30,King's Indian Defense: Fianchetto Variation,22,0.28155,0.053004,0.441064,0.108347,1.604712
30,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.297241,0.066223,0.291299,0.054513,1.622424
30,King's Indian Defense: Four Pawns Attack,9,0.235594,0.078658,0.459675,0.05215,5.407754
30,King's Indian Defense: Normal Variation,10,0.206577,0.055373,0.400227,0.041976,3.648788
30,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.280292,0.069005,0.414267,0.048594,2.629268
30,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.318678,0.063277,0.43958,0.049356,2.131443
30,King's Indian Defense: Smyslov Variation,21,0.265452,0.074762,0.407008,0.054143,4.091149
30,London System,29,0.264837,0.064584,0.341028,0.051066,4.39767
30,"London System, with Bd3",13,0.30426,0.101334,0.399965,0.07114,5.330129
30,"London System, with Be2",13,0.329678,0.089451,0.383035,0.07741,2.773756
30,Neo-Grünfeld Defense: with Nf3,24,0.320478,0.092831,0.320509,0.051207,2.966865
30,Nimzo-Indian Defense,21,0.321977,0.046136,0.272688,0.013207,2.127249
30,Nimzo-Indian Defense: Classical Variation,10,0.300452,0.041757,0.336314,0.019322,1.52891
30,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.258966,0.034927,0.339277,0.020024,1.654219
30,Nimzo-Indian Defense: Three Knights Variation,30,0.277004,0.092476,0.326212,0.067083,5.93712
30,Petrov's Defense: Italian Variation,20,0.285222,0.102599,0.314097,0.012347,5.65556
30,Philidor Defense,51,0.302207,0.099784,0.3688,0.063277,5.665273
30,Philidor Defense: Exchange Variation,20,0.401029,0.132823,0.372259,0.040539,3.793106
30,Queen's Gambit Accepted,33,0.271973,0.053214,0.340622,0.036558,3.081529
30,Queen's Gambit Accepted: Old Variation,34,0.325966,0.109433,0.377624,0.054529,4.817102
30,Queen's Gambit Declined,38,0.220183,0.051332,0.336386,0.029532,5.570135
30,Queen's Gambit Declined: Harrwitz Attack,34,0.303328,0.054438,0.334187,0.015322,1.966991
30,Queen's Gambit Declined: Modern Variation,19,0.223716,0.058456,0.329033,0.019593,5.202225
30,Queen's Gambit Declined: Ragozin Defense,39,0.286485,0.058762,0.329671,0.017334,4.377822
30,Queen's Gambit Declined: Three Knights Variation,34,0.289181,0.06053,0.359526,0.014769,3.856722
30,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.165562,0.028308,0.303791,0.005946,3.776954
30,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.16535,0.011357,0.263161,0.008344,3.043076
30,Queen's Pawn Game: Accelerated London System,98,0.234287,0.075051,0.320097,0.018738,6.532873
30,Queen's Pawn Game: London System,35,0.248056,0.067825,0.323223,0.028665,4.094917
30,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.28366,0.129848,0.373112,0.028875,6.566809
30,Ruy Lopez: Exchange Variation,9,0.451317,0.137525,0.467343,0.036089,3.014475
30,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.332852,0.117955,0.401795,0.027337,4.801752
30,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.417984,0.149835,0.473418,0.034082,3.168508
30,Ruy Lopez: Morphy Defense,9,0.498183,0.11021,0.497945,0.022661,2.853958
30,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.420405,0.127212,0.453968,0.026772,4.86107
