step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
0,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.475919,0.191175,0.373112,0.028875,60.013578,10.892678
0,Ruy Lopez: Exchange Variation,9,0.433928,0.178715,0.467343,0.036089,75.176162,7.637707
0,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.390535,0.14579,0.401795,0.027337,77.008743,10.063152
0,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.529166,0.168625,0.473418,0.034082,56.909632,7.458076
0,Ruy Lopez: Morphy Defense,9,0.640277,0.149798,0.497945,0.022661,38.488951,6.825701
0,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.529166,0.168625,0.453968,0.026772,56.909632,7.823029
0,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.490535,0.189683,0.460445,0.07087,75.176162,14.01498
0,Ruy Lopez: Steinitz Defense,17,0.424475,0.168754,0.371974,0.05218,117.481143,21.672759
0,Semi-Slav Defense,14,0.404356,0.12985,0.367238,0.0222,81.011313,15.58745
0,Semi-Slav Defense: Accelerated Move Order,17,0.365107,0.172077,0.33232,0.02061,152.515932,20.551942
0,Semi-Slav Defense: Main Line,17,0.331529,0.100922,0.323265,0.020431,103.541842,21.182156
0,Sicilian Defense,10,0.367384,0.151074,0.479263,0.074454,77.670719,9.42369
0,Sicilian Defense: Chekhover Variation,13,0.4072,0.124772,0.409734,0.052242,64.138192,14.236131
0,Sicilian Defense: Closed,66,0.383925,0.156025,0.361892,0.055075,536.287503,86.780789
0,"Sicilian Defense: Closed, Traditional",34,0.403184,0.177177,0.3396,0.063751,268.571743,53.151613
0,Sicilian Defense: Franco-Sicilian Variation,20,0.345355,0.143827,0.384879,0.075675,125.300533,27.274444
0,Sicilian Defense: Grand Prix Attack,35,0.400925,0.15383,0.377194,0.063665,222.247669,45.203963
0,Sicilian Defense: Löwenthal Variation,10,0.526949,0.167855,0.501852,0.056042,41.700528,8.032144
0,Sicilian Defense: Modern Variations,35,0.395566,0.167284,0.311342,0.025573,241.442052,44.998593
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.43302,0.210305,0.38408,0.073125,150.190291,23.126486
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.519468,0.175878,0.391511,0.061378,58.269209,13.855622
0,"Sicilian Defense: Modern Variations, Main Line",10,0.567384,0.13212,0.567433,0.085864,24.241258,8.220391
0,Sicilian Defense: Old Sicilian,35,0.381065,0.154992,0.32401,0.04858,240.232883,47.564828
0,Sicilian Defense: Open,17,0.481916,0.203172,0.45994,0.088346,115.606394,18.280124
0,Sicilian Defense: Taimanov Variation,9,0.648319,0.150779,0.45596,0.071935,22.206552,8.850648
10,Bishop's Opening,35,0.313178,0.128182,0.352661,0.054265,217.018142,45.741233
10,Bishop's Opening: Berlin Defense,28,0.236928,0.080784,0.308934,0.012975,147.957226,34.812974
10,Bogo-Indian Defense: Exchange Variation,18,0.34502,0.09979,0.347724,0.024347,59.212167,20.703641
10,Bogo-Indian Defense: Nimzowitsch Variation,18,0.248768,0.083779,0.301482,0.012573,96.56782,22.691327
10,Catalan Opening: Closed,24,0.318364,0.092673,0.379432,0.059839,56.120928,27.006645
10,Grünfeld Defense,10,0.234581,0.067849,0.346147,0.059713,20.66762,14.212191
10,Grünfeld Defense: Exchange Variation,10,0.252132,0.066268,0.436404,0.082957,19.034135,10.904629
10,Grünfeld Defense: Three Knights Variation,30,0.303739,0.108378,0.330739,0.060153,133.163336,42.197992
10,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.247999,0.091128,0.377614,0.068151,120.061992,25.488274
10,Indian Defense: Anti-Nimzo-Indian,22,0.211601,0.065972,0.274575,0.03745,107.009487,36.274228
10,Indian Defense: London System,35,0.245321,0.121988,0.350224,0.05641,215.892975,45.473879
10,Italian Game: Classical Variation,18,0.405959,0.153173,0.364866,0.031454,120.672162,20.864884
10,"Italian Game: Classical Variation, Albin Gambit",16,0.227222,0.108733,0.380332,0.028566,126.761207,17.306238
10,"Italian Game: Classical Variation, Center Attack",16,0.283882,0.129025,0.428088,0.023157,92.97452,14.92749
10,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.35288,0.119503,0.346306,0.017855,136.263904,39.841182
10,"Italian Game: Giuoco Pianissimo, Normal",27,0.305157,0.109996,0.349352,0.016064,96.231736,30.233633
10,Italian Game: Giuoco Piano,22,0.290548,0.136496,0.369313,0.020547,151.926923,23.673696
10,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.361393,0.156708,0.444001,0.080385,120.388243,30.973696
10,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.434443,0.11804,0.299176,0.015923,73.252286,40.095809
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.174193,0.079752,0.323835,0.020155,143.446886,27.153871
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.28718,0.131543,0.372124,0.029836,120.08171,24.647432
10,King's Indian Defense,10,0.256533,0.081929,0.405792,0.040393,35.046768,10.220564
10,King's Indian Defense: Fianchetto Variation,22,0.255316,0.081595,0.441064,0.108347,44.68318,26.620346
10,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.333975,0.097751,0.291299,0.054513,27.318144,25.066807
10,King's Indian Defense: Four Pawns Attack,9,0.273044,0.105519,0.459675,0.05215,33.406889,8.295772
10,King's Indian Defense: Normal Variation,10,0.227278,0.063842,0.400227,0.041976,20.991576,10.360807
10,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.307777,0.09252,0.414267,0.048594,61.485547,18.514729
10,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.405749,0.11132,0.43958,0.049356,36.354578,22.951681
10,King's Indian Defense: Smyslov Variation,21,0.376385,0.107311,0.407008,0.054143,78.44834,22.122515
10,London System,29,0.191844,0.062575,0.341028,0.051066,109.80006,39.710726
10,"London System, with Bd3",13,0.267716,0.102905,0.399965,0.07114,71.634166,14.833596
10,"London System, with Be2",13,0.281326,0.096658,0.383035,0.07741,39.660339,15.926746
10,Neo-Grünfeld Defense: with Nf3,24,0.272048,0.086626,0.320509,0.051207,76.647855,33.330833
10,Nimzo-Indian Defense,21,0.308035,0.091407,0.272688,0.013207,82.933631,28.684242
10,Nimzo-Indian Defense: Classical Variation,10,0.172882,0.059954,0.336314,0.019322,37.544428,11.678434
10,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.132882,0.009734,0.339277,0.020024,37.511803,11.632695
10,Nimzo-Indian Defense: Three Knights Variation,30,0.258525,0.115277,0.326212,0.067083,215.931595,48.718731
10,Petrov's Defense: Italian Variation,20,0.204034,0.060531,0.314097,0.012347,73.193964,24.594656
10,Philidor Defense,51,0.242046,0.093292,0.3688,0.063277,226.070332,67.006097
10,Philidor Defense: Exchange Variation,20,0.380881,0.102782,0.372259,0.040539,60.267047,23.163618
10,Queen's Gambit Accepted,33,0.277156,0.075396,0.340622,0.036558,60.705906,40.516912
10,Queen's Gambit Accepted: Old Variation,34,0.269609,0.109134,0.377624,0.054529,172.842717,40.351444
10,Queen's Gambit Declined,38,0.207885,0.077006,0.336386,0.029532,249.926766,48.541262
10,Queen's Gambit Declined: Harrwitz Attack,34,0.294954,0.087315,0.334187,0.015322,139.6839,39.44284
10,Queen's Gambit Declined: Modern Variation,19,0.195878,0.065568,0.329033,0.019593,117.842998,22.827387
10,Queen's Gambit Declined: Ragozin Defense,39,0.326561,0.087921,0.329671,0.017334,185.909657,46.597633
10,Queen's Gambit Declined: Three Knights Variation,34,0.294954,0.087315,0.359526,0.014769,139.6839,36.819853
10,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.207506,0.07352,0.303791,0.005946,34.969732,11.032204
10,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.187579,0.052677,0.263161,0.008344,45.09529,19.747827
10,Queen's Pawn Game: Accelerated London System,98,0.223102,0.094546,0.320097,0.018738,736.235768,120.309382
10,Queen's Pawn Game: London System,35,0.189853,0.082074,0.323223,0.028665,263.433087,44.757004
10,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.275865,0.128012,0.373112,0.028875,66.456514,10.892678
10,Ruy Lopez: Exchange Variation,9,0.437381,0.142349,0.467343,0.036089,28.670462,7.637707
10,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.306976,0.107607,0.401795,0.027337,48.988263,10.063152
10,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.437381,0.142349,0.473418,0.034082,28.670462,7.458076
10,Ruy Lopez: Morphy Defense,9,0.311455,0.101174,0.497945,0.022661,31.196191,6.825701
10,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.296641,0.106232,0.453968,0.026772,32.294803,7.823029
10,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.353643,0.136408,0.460445,0.07087,48.076427,14.01498
10,Ruy Lopez: Steinitz Defense,17,0.2453,0.116048,0.371974,0.05218,158.867402,21.672759
10,Semi-Slav Defense,14,0.276738,0.079168,0.367238,0.0222,71.878729,15.58745
10,Semi-Slav Defense: Accelerated Move Order,17,0.175571,0.060149,0.33232,0.02061,114.328995,20.551942
10,Semi-Slav Defense: Main Line,17,0.36939,0.069285,0.323265,0.020431,54.20538,21.182156
10,Sicilian Defense,10,0.310617,0.10279,0.479263,0.074454,18.605077,9.42369
10,Sicilian Defense: Chekhover Variation,13,0.3543,0.096956,0.409734,0.052242,20.301964,14.236131
10,Sicilian Defense: Closed,66,0.267415,0.103288,0.361892,0.055075,406.468277,86.780789
10,"Sicilian Defense: Closed, Traditional",34,0.269637,0.114834,0.3396,0.063751,158.891087,53.151613
10,Sicilian Defense: Franco-Sicilian Variation,20,0.282953,0.110856,0.384879,0.075675,114.709597,27.274444
10,Sicilian Defense: Grand Prix Attack,35,0.298207,0.129515,0.377194,0.063665,220.538397,45.203963
10,Sicilian Defense: Löwenthal Variation,10,0.319412,0.117374,0.501852,0.056042,33.002386,8.032144
10,Sicilian Defense: Modern Variations,35,0.208086,0.074416,0.311342,0.025573,242.665899,44.998593
10,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.34327,0.110516,0.38408,0.073125,43.655221,23.126486
10,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.177114,0.033343,0.391511,0.061378,21.935626,13.855622
10,"Sicilian Defense: Modern Variations, Main Line",10,0.43585,0.107429,0.567433,0.085864,14.799193,8.220391
10,Sicilian Defense: Old Sicilian,35,0.281795,0.094979,0.32401,0.04858,141.257442,47.564828
10,Sicilian Defense: Open,17,0.278553,0.112354,0.45994,0.088346,47.920053,18.280124
10,Sicilian Defense: Taimanov Variation,9,0.40198,0.143684,0.45596,0.071935,14.547398,8.850648
20,Bishop's Opening,35,0.293238,0.121259,0.352661,0.054265,233.778943,45.741233
20,Bishop's Opening: Berlin Defense,28,0.290579,0.098442,0.308934,0.012975,156.94013,34.812974
20,Bogo-Indian Defense: Exchange Variation,18,0.304664,0.056211,0.347724,0.024347,43.041507,20.703641
20,Bogo-Indian Defense: Nimzowitsch Variation,18,0.236861,0.059163,0.301482,0.012573,79.537357,22.691327
20,Catalan Opening: Closed,24,0.309813,0.075934,0.379432,0.059839,54.687338,27.006645
20,Grünfeld Defense,10,0.270797,0.057597,0.346147,0.059713,32.157148,14.212191
20,Grünfeld Defense: Exchange Variation,10,0.35807,0.070152,0.436404,0.082957,13.203169,10.904629
20,Grünfeld Defense: Three Knights Variation,30,0.315816,0.084119,0.330739,0.060153,123.375429,42.197992
20,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.248087,0.06165,0.377614,0.068151,100.003517,25.488274
20,Indian Defense: Anti-Nimzo-Indian,22,0.218437,0.054842,0.274575,0.03745,90.017494,36.274228
20,Indian Defense: London System,35,0.263606,0.103074,0.350224,0.05641,206.118539,45.473879
20,Italian Game: Classical Variation,18,0.332395,0.091102,0.364866,0.031454,89.344201,20.864884
20,"Italian Game: Classical Variation, Albin Gambit",16,0.284775,0.092366,0.380332,0.028566,106.141677,17.306238
20,"Italian Game: Classical Variation, Center Attack",16,0.353146,0.106333,0.428088,0.023157,86.265536,14.92749
20,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.339707,0.088109,0.346306,0.017855,129.129378,39.841182
20,"Italian Game: Giuoco Pianissimo, Normal",27,0.345895,0.083088,0.349352,0.016064,85.062703,30.233633
20,Italian Game: Giuoco Piano,22,0.285829,0.096784,0.369313,0.020547,133.471034,23.673696
20,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.427107,0.161013,0.444001,0.080385,129.870299,30.973696
20,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.331111,0.076783,0.299176,0.015923,92.114985,40.095809
20,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.243979,0.111555,0.323835,0.020155,168.913412,27.153871
20,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.358698,0.143152,0.372124,0.029836,129.635934,24.647432
20,King's Indian Defense,10,0.209459,0.031789,0.405792,0.040393,49.351383,10.220564
20,King's Indian Defense: Fianchetto Variation,22,0.293802,0.059233,0.441064,0.108347,33.726966,26.620346
20,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.331543,0.073988,0.291299,0.054513,23.395367,25.066807
20,King's Indian Defense: Four Pawns Attack,9,0.234897,0.052138,0.459675,0.05215,32.232256,8.295772
20,King's Indian Defense: Normal Variation,10,0.205615,0.030426,0.400227,0.041976,34.840953,10.360807
20,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.314348,0.071926,0.414267,0.048594,44.492777,18.514729
20,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.340217,0.058661,0.43958,0.049356,47.748111,22.951681
20,King's Indian Defense: Smyslov Variation,21,0.296102,0.071437,0.407008,0.054143,95.435087,22.122515
20,London System,29,0.271518,0.068283,0.341028,0.051066,125.739187,39.710726
20,"London System, with Bd3",13,0.289081,0.087188,0.399965,0.07114,68.343514,14.833596
20,"London System, with Be2",13,0.317464,0.075326,0.383035,0.07741,34.905134,15.926746
20,Neo-Grünfeld Defense: with Nf3,24,0.349208,0.079629,0.320509,0.051207,65.469997,33.330833
20,Nimzo-Indian Defense,21,0.334513,0.063637,0.272688,0.013207,45.083968,28.684242
20,Nimzo-Indian Defense: Classical Variation,10,0.270592,0.047976,0.336314,0.019322,16.670689,11.678434
20,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.28246,0.049574,0.339277,0.020024,16.135816,11.632695
20,Nimzo-Indian Defense: Three Knights Variation,30,0.294795,0.107746,0.326212,0.067083,178.02395,48.718731
20,Petrov's Defense: Italian Variation,20,0.28986,0.103641,0.314097,0.012347,97.652509,24.594656
20,Philidor Defense,51,0.310064,0.122352,0.3688,0.063277,290.520365,67.006097
20,Philidor Defense: Exchange Variation,20,0.398157,0.137358,0.372259,0.040539,76.653186,23.163618
20,Queen's Gambit Accepted,33,0.308886,0.085977,0.340622,0.036558,101.782398,40.516912
20,Queen's Gambit Accepted: Old Variation,34,0.300406,0.097507,0.377624,0.054529,166.870982,40.351444
20,Queen's Gambit Declined,38,0.230342,0.057012,0.336386,0.029532,210.390355,48.541262
20,Queen's Gambit Declined: Harrwitz Attack,34,0.302354,0.066454,0.334187,0.015322,85.034054,39.44284
20,Queen's Gambit Declined: Modern Variation,19,0.242197,0.07008,0.329033,0.019593,97.673171,22.827387
20,Queen's Gambit Declined: Ragozin Defense,39,0.305192,0.062522,0.329671,0.017334,122.141428,46.597633
20,Queen's Gambit Declined: Three Knights Variation,34,0.294806,0.070145,0.359526,0.014769,132.284409,36.819853
20,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.151209,0.021182,0.303791,0.005946,34.637939,11.032204
20,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.172316,0.031122,0.263161,0.008344,29.171545,19.747827
20,Queen's Pawn Game: Accelerated London System,98,0.24546,0.086537,0.320097,0.018738,582.284089,120.309382
20,Queen's Pawn Game: London System,35,0.24775,0.06431,0.323223,0.028665,187.39051,44.757004
20,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.295833,0.145054,0.373112,0.028875,65.628328,10.892678
20,Ruy Lopez: Exchange Variation,9,0.43179,0.134011,0.467343,0.036089,27.413095,7.637707
20,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.312588,0.10557,0.401795,0.027337,47.820681,10.063152
20,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.382407,0.15227,0.473418,0.034082,45.022845,7.458076
20,Ruy Lopez: Morphy Defense,9,0.506481,0.12189,0.497945,0.022661,25.637084,6.825701
20,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.423148,0.136859,0.453968,0.026772,43.770082,7.823029
20,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.4125,0.150193,0.460445,0.07087,45.803004,14.01498
20,Ruy Lopez: Steinitz Defense,17,0.280153,0.114574,0.371974,0.05218,124.959397,21.672759
20,Semi-Slav Defense,14,0.274955,0.056749,0.367238,0.0222,40.041029,15.58745
20,Semi-Slav Defense: Accelerated Move Order,17,0.213422,0.07146,0.33232,0.02061,111.188459,20.551942
20,Semi-Slav Defense: Main Line,17,0.365599,0.052851,0.323265,0.020431,38.12556,21.182156
20,Sicilian Defense,10,0.439474,0.107949,0.479263,0.074454,27.854473,9.42369
20,Sicilian Defense: Chekhover Variation,13,0.392034,0.088985,0.409734,0.052242,16.570844,14.236131
20,Sicilian Defense: Closed,66,0.293647,0.109028,0.361892,0.055075,443.963532,86.780789
20,"Sicilian Defense: Closed, Traditional",34,0.334179,0.118905,0.3396,0.063751,210.35989,53.151613
20,Sicilian Defense: Franco-Sicilian Variation,20,0.351538,0.128301,0.384879,0.075675,125.000219,27.274444
20,Sicilian Defense: Grand Prix Attack,35,0.311829,0.107559,0.377194,0.063665,245.12209,45.203963
20,Sicilian Defense: Löwenthal Variation,10,0.430298,0.111254,0.501852,0.056042,28.106242,8.032144
20,Sicilian Defense: Modern Variations,35,0.295973,0.095161,0.311342,0.025573,214.849142,44.998593
20,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.381096,0.124241,0.38408,0.073125,41.561934,23.126486
20,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.381803,0.126127,0.391511,0.061378,30.387069,13.855622
20,"Sicilian Defense: Modern Variations, Main Line",10,0.456635,0.093548,0.567433,0.085864,12.046949,8.220391
20,Sicilian Defense: Old Sicilian,35,0.336109,0.108063,0.32401,0.04858,194.049166,47.564828
20,Sicilian Defense: Open,17,0.43195,0.124781,0.45994,0.088346,37.338784,18.280124
20,Sicilian Defense: Taimanov Variation,9,0.465867,0.125164,0.45596,0.071935,26.473087,8.850648
30,Bishop's Opening,35,0.309792,0.125241,0.352661,0.054265,231.594849,45.741233
30,Bishop's Opening: Berlin Defense,28,0.31119,0.082988,0.308934,0.012975,152.468176,34.812974
30,Bogo-Indian Defense: Exchange Variation,18,0.265441,0.066465,0.347724,0.024347,77.410552,20.703641
30,Bogo-Indian Defense: Nimzowitsch Variation,18,0.224697,0.064341,0.301482,0.012573,96.194361,22.691327
30,Catalan Opening: Closed,24,0.285783,0.069176,0.379432,0.059839,40.906903,27.006645
30,Grünfeld Defense,10,0.262645,0.076675,0.346147,0.059713,33.470334,14.212191
30,Grünfeld Defense: Exchange Variation,10,0.345978,0.087068,0.436404,0.082957,14.461867,10.904629
30,Grünfeld Defense: Three Knights Variation,30,0.307742,0.086514,0.330739,0.060153,110.814536,42.197992
30,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.254783,0.073059,0.377614,0.068151,70.600475,25.488274
30,Indian Defense: Anti-Nimzo-Indian,22,0.20859,0.041588,0.274575,0.03745,73.722193,36.274228
30,Indian Defense: London System,35,0.235408,0.086395,0.350224,0.05641,208.670053,45.473879
30,Italian Game: Classical Variation,18,0.320445,0.08049,0.364866,0.031454,75.609196,20.864884
30,"Italian Game: Classical Variation, Albin Gambit",16,0.250313,0.075483,0.380332,0.028566,108.051413,17.306238
30,"Italian Game: Classical Variation, Center Attack",16,0.352961,0.092222,0.428088,0.023157,71.559479,14.92749
30,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.332802,0.073641,0.346306,0.017855,97.508508,39.841182
30,"Italian Game: Giuoco Pianissimo, Normal",27,0.33899,0.068301,0.349352,0.016064,68.414714,30.233633
30,Italian Game: Giuoco Piano,22,0.271816,0.078504,0.369313,0.020547,117.71433,23.673696
30,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.435211,0.130353,0.444001,0.080385,110.700339,30.973696
30,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.318731,0.062274,0.299176,0.015923,75.365894,40.095809
30,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.270973,0.100363,0.323835,0.020155,149.363185,27.153871
30,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.389068,0.128675,0.372124,0.029836,109.902184,24.647432
30,King's Indian Defense,10,0.209979,0.046737,0.405792,0.040393,50.175062,10.220564
30,King's Indian Defense: Fianchetto Variation,22,0.264477,0.045623,0.441064,0.108347,35.908422,26.620346
30,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.300891,0.082635,0.291299,0.054513,25.983143,25.066807
30,King's Indian Defense: Four Pawns Attack,9,0.266454,0.100775,0.459675,0.05215,32.970062,8.295772
30,King's Indian Defense: Normal Variation,10,0.184052,0.044722,0.400227,0.041976,51.813908,10.360807
30,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.29465,0.081601,0.414267,0.048594,47.175869,18.514729
30,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.364753,0.076849,0.43958,0.049356,47.61035,22.951681
30,King's Indian Defense: Smyslov Variation,21,0.295345,0.084996,0.407008,0.054143,97.091303,22.122515
