step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
0,Bishop's Opening,35,0.296142,0.123324,0.352661,0.054265,294.882972,45.741233
0,Bishop's Opening: Berlin Defense,28,0.312507,0.084703,0.308934,0.012975,168.507936,34.812974
0,Bogo-Indian Defense: Exchange Variation,18,0.414552,0.052493,0.347724,0.024347,34.762074,20.703641
0,Bogo-Indian Defense: Nimzowitsch Variation,18,0.281773,0.083657,0.301482,0.012573,108.395064,22.691327
0,Catalan Opening: Closed,24,0.330488,0.040403,0.379432,0.059839,78.350055,27.006645
0,Grünfeld Defense,10,0.393483,0.157942,0.346147,0.059713,61.25636,14.212191
0,Grünfeld Defense: Exchange Variation,10,0.462531,0.117494,0.436404,0.082957,26.468007,10.904629
0,Grünfeld Defense: Three Knights Variation,30,0.295527,0.116073,0.330739,0.060153,237.983537,42.197992
0,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.227214,0.071394,0.377614,0.068151,131.80565,25.488274
0,Indian Defense: Anti-Nimzo-Indian,22,0.316855,0.062763,0.274575,0.03745,79.052797,36.274228
0,Indian Defense: London System,35,0.335183,0.061597,0.350224,0.05641,80.120458,45.473879
0,Italian Game: Classical Variation,18,0.397963,0.101376,0.364866,0.031454,85.225374,20.864884
0,"Italian Game: Classical Variation, Albin Gambit",16,0.306029,0.096864,0.380332,0.028566,104.243186,17.306238
0,"Italian Game: Classical Variation, Center Attack",16,0.477061,0.132185,0.428088,0.023157,80.548437,14.92749
0,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.328705,0.08227,0.346306,0.017855,175.346284,39.841182
0,"Italian Game: Giuoco Pianissimo, Normal",27,0.339491,0.061651,0.349352,0.016064,113.94715,30.233633
0,Italian Game: Giuoco Piano,22,0.350906,0.112629,0.369313,0.020547,142.357513,23.673696
0,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.44357,0.161345,0.444001,0.080385,143.825905,30.973696
0,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.28775,0.073735,0.299176,0.015923,145.875133,40.095809
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.231891,0.081545,0.323835,0.020155,199.075525,27.153871
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.368254,0.136071,0.372124,0.029836,143.813482,24.647432
0,King's Indian Defense,10,0.350665,0.075292,0.405792,0.040393,44.570397,10.220564
0,King's Indian Defense: Fianchetto Variation,22,0.284865,0.057623,0.441064,0.108347,112.024234,26.620346
0,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.260295,0.075645,0.291299,0.054513,105.647507,25.066807
0,King's Indian Defense: Four Pawns Attack,9,0.382517,0.07355,0.459675,0.05215,26.774672,8.295772
0,King's Indian Defense: Normal Variation,10,0.352923,0.050932,0.400227,0.041976,27.897332,10.360807
0,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.36538,0.103295,0.414267,0.048594,58.241369,18.514729
0,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.401927,0.07372,0.43958,0.049356,58.364523,22.951681
0,King's Indian Defense: Smyslov Variation,21,0.335666,0.095771,0.407008,0.054143,80.473193,22.122515
0,London System,29,0.307372,0.086775,0.341028,0.051066,154.421162,39.710726
0,"London System, with Bd3",13,0.286166,0.03168,0.399965,0.07114,49.782174,14.833596
0,"London System, with Be2",13,0.249162,0.041094,0.383035,0.07741,68.695331,15.926746
0,Neo-Grünfeld Defense: with Nf3,24,0.353821,0.126737,0.320509,0.051207,147.128041,33.330833
0,Nimzo-Indian Defense,21,0.304882,0.040558,0.272688,0.013207,60.239048,28.684242
0,Nimzo-Indian Defense: Classical Variation,10,0.307222,0.069753,0.336314,0.019322,30.533815,11.678434
0,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.339444,0.069793,0.339277,0.020024,44.860152,11.632695
0,Nimzo-Indian Defense: Three Knights Variation,30,0.326214,0.08681,0.326212,0.067083,121.069892,48.718731
0,Petrov's Defense: Italian Variation,20,0.366492,0.142744,0.314097,0.012347,124.450181,24.594656
0,Philidor Defense,51,0.296655,0.106618,0.3688,0.063277,335.238077,67.006097
0,Philidor Defense: Exchange Variation,20,0.399903,0.077453,0.372259,0.040539,55.85575,23.163618
0,Queen's Gambit Accepted,33,0.302343,0.102795,0.340622,0.036558,226.069685,40.516912
0,Queen's Gambit Accepted: Old Variation,34,0.373353,0.097684,0.377624,0.054529,140.835896,40.351444
0,Queen's Gambit Declined,38,0.288758,0.055878,0.336386,0.029532,198.408425,48.541262
0,Queen's Gambit Declined: Harrwitz Attack,34,0.388241,0.018327,0.334187,0.015322,34.468142,39.44284
0,Queen's Gambit Declined: Modern Variation,19,0.350608,0.024004,0.329033,0.019593,21.720174,22.827387
0,Queen's Gambit Declined: Ragozin Defense,39,0.370813,0.017125,0.329671,0.017334,41.177471,46.597633
0,Queen's Gambit Declined: Three Knights Variation,34,0.374994,0.019436,0.359526,0.014769,35.805214,36.819853
0,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.122896,0.027798,0.303791,0.005946,97.797136,11.032204
0,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.312837,0.059074,0.263161,0.008344,51.567578,19.747827
0,Queen's Pawn Game: Accelerated London System,98,0.300457,0.052691,0.320097,0.018738,333.690341,120.309382
0,Queen's Pawn Game: London System,35,0.31186,0.032559,0.323223,0.028665,63.743206,44.757004
0,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.384913,0.053118,0.373112,0.028875,27.619117,10.892678
0,Ruy Lopez: Exchange Variation,9,0.49426,0.075445,0.467343,0.036089,23.916343,7.637707
0,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.454358,0.068625,0.401795,0.027337,25.621091,10.063152
0,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.558588,0.04496,0.473418,0.034082,6.042206,7.458076
0,Ruy Lopez: Morphy Defense,9,0.432772,0.034683,0.497945,0.022661,8.710186,6.825701
