step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.320721,0.08511,0.372124,0.029836,3.637209
0,King's Indian Defense,10,0.401449,0.088406,0.405792,0.040393,4.33475
0,King's Indian Defense: Fianchetto Variation,22,0.457185,0.047696,0.441064,0.108347,0.964221
0,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.414688,0.052676,0.291299,0.054513,1.101719
0,King's Indian Defense: Four Pawns Attack,9,0.531525,0.099972,0.459675,0.05215,2.606721
0,King's Indian Defense: Normal Variation,10,0.445039,0.078281,0.400227,0.041976,2.62455
0,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.45126,0.090955,0.414267,0.048594,2.779093
0,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.516638,0.085093,0.43958,0.049356,1.517552
0,King's Indian Defense: Smyslov Variation,21,0.352348,0.069445,0.407008,0.054143,4.304071
0,London System,29,0.348367,0.089221,0.341028,0.051066,5.185425
0,"London System, with Bd3",13,0.326564,0.057956,0.399965,0.07114,5.005249
0,"London System, with Be2",13,0.354536,0.043991,0.383035,0.07741,2.433567
0,Neo-Grünfeld Defense: with Nf3,24,0.361903,0.08335,0.320509,0.051207,4.588826
0,Nimzo-Indian Defense,21,0.308658,0.049743,0.272688,0.013207,4.413896
0,Nimzo-Indian Defense: Classical Variation,10,0.451364,0.033077,0.336314,0.019322,0.881967
0,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.451364,0.077522,0.339277,0.020024,2.573627
0,Nimzo-Indian Defense: Three Knights Variation,30,0.319764,0.10214,0.326212,0.067083,6.764274
0,Petrov's Defense: Italian Variation,20,0.341984,0.078013,0.314097,0.012347,4.513287
0,Philidor Defense,51,0.343927,0.099093,0.3688,0.063277,5.146596
0,Philidor Defense: Exchange Variation,20,0.425126,0.110763,0.372259,0.040539,5.145868
0,Queen's Gambit Accepted,33,0.294934,0.050561,0.340622,0.036558,4.307756
0,Queen's Gambit Accepted: Old Variation,34,0.422586,0.13754,0.377624,0.054529,4.990641
0,Queen's Gambit Declined,38,0.382424,0.082655,0.336386,0.029532,4.136599
0,Queen's Gambit Declined: Harrwitz Attack,34,0.473704,0.026208,0.334187,0.015322,0.808529
0,Queen's Gambit Declined: Modern Variation,19,0.367879,0.060321,0.329033,0.019593,2.915656
0,Queen's Gambit Declined: Ragozin Defense,39,0.452316,0.032858,0.329671,0.017334,0.884278
0,Queen's Gambit Declined: Three Knights Variation,34,0.53841,0.025424,0.359526,0.014769,0.665822
0,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.213244,0.021346,0.303791,0.005946,5.163551
0,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.219625,0.029288,0.263161,0.008344,5.064038
0,Queen's Pawn Game: Accelerated London System,98,0.271731,0.042434,0.320097,0.018738,5.192723
0,Queen's Pawn Game: London System,35,0.292786,0.050754,0.323223,0.028665,4.591803
0,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.423636,0.094749,0.373112,0.028875,4.277659
0,Ruy Lopez: Exchange Variation,9,0.553794,0.090387,0.467343,0.036089,0.812275
0,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.504398,0.079348,0.401795,0.027337,0.877681
0,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.613623,0.071166,0.473418,0.034082,0.645156
0,Ruy Lopez: Morphy Defense,9,0.758923,0.059909,0.497945,0.022661,0.345324
0,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.647811,0.105101,0.453968,0.026772,2.392067
0,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.58303,0.132361,0.460445,0.07087,3.994928
0,Ruy Lopez: Steinitz Defense,17,0.42044,0.122601,0.371974,0.05218,4.945125
0,Semi-Slav Defense,14,0.390404,0.03929,0.367238,0.0222,1.072651
0,Semi-Slav Defense: Accelerated Move Order,17,0.331343,0.036456,0.33232,0.02061,4.061751
0,Semi-Slav Defense: Main Line,17,0.484314,0.058523,0.323265,0.020431,0.875949
0,Sicilian Defense,10,0.478485,0.134035,0.479263,0.074454,4.244808
0,Sicilian Defense: Chekhover Variation,13,0.404817,0.114951,0.409734,0.052242,4.887727
0,Sicilian Defense: Closed,66,0.373685,0.099972,0.361892,0.055075,4.405761
0,"Sicilian Defense: Closed, Traditional",34,0.397534,0.117452,0.3396,0.063751,4.981975
0,Sicilian Defense: Franco-Sicilian Variation,20,0.320427,0.106173,0.384879,0.075675,5.467718
0,Sicilian Defense: Grand Prix Attack,35,0.416017,0.108035,0.377194,0.063665,4.363879
0,Sicilian Defense: Löwenthal Variation,10,0.479394,0.124973,0.501852,0.056042,2.646019
0,Sicilian Defense: Modern Variations,35,0.311248,0.067677,0.311342,0.025573,4.592352
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.394296,0.140826,0.38408,0.073125,6.009041
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.358485,0.074472,0.391511,0.061378,4.456835
0,"Sicilian Defense: Modern Variations, Main Line",10,0.588485,0.135669,0.567433,0.085864,2.392204
0,Sicilian Defense: Old Sicilian,35,0.341323,0.067087,0.32401,0.04858,3.130924
0,Sicilian Defense: Open,17,0.464409,0.1441,0.45994,0.088346,3.960741
0,Sicilian Defense: Taimanov Variation,9,0.52312,0.091881,0.45596,0.071935,0.852016
100,Bishop's Opening,35,0.250166,0.090814,0.352661,0.054265,6.295606
100,Bishop's Opening: Berlin Defense,28,0.329573,0.071662,0.308934,0.012975,5.331107
100,Bogo-Indian Defense: Exchange Variation,18,0.467116,0.098145,0.347724,0.024347,4.547458
100,Bogo-Indian Defense: Nimzowitsch Variation,18,0.438721,0.11004,0.301482,0.012573,4.679441
100,Catalan Opening: Closed,24,0.550952,0.101359,0.379432,0.059839,0.810836
100,Grünfeld Defense,10,0.430909,0.042913,0.346147,0.059713,0.982715
100,Grünfeld Defense: Exchange Variation,10,0.464242,0.062937,0.436404,0.082957,2.506148
100,Grünfeld Defense: Three Knights Variation,30,0.475166,0.126821,0.330739,0.060153,5.292094
100,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.461877,0.082864,0.377614,0.068151,2.495125
100,Indian Defense: Anti-Nimzo-Indian,22,0.428707,0.122311,0.274575,0.03745,4.065777
100,Indian Defense: London System,35,0.327504,0.114063,0.350224,0.05641,7.808693
100,Italian Game: Classical Variation,18,0.297961,0.0669,0.364866,0.031454,4.154972
100,"Italian Game: Classical Variation, Albin Gambit",16,0.37258,0.082577,0.380332,0.028566,3.339049
100,"Italian Game: Classical Variation, Center Attack",16,0.399095,0.097885,0.428088,0.023157,3.233675
100,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.411354,0.086625,0.346306,0.017855,2.065202
100,"Italian Game: Giuoco Pianissimo, Normal",27,0.46633,0.06492,0.349352,0.016064,2.08973
100,Italian Game: Giuoco Piano,22,0.393006,0.076684,0.369313,0.020547,4.098487
100,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.509259,0.177324,0.444001,0.080385,6.164146
100,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.462668,0.084952,0.299176,0.015923,2.003908
100,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.305976,0.129866,0.323835,0.020155,9.516622
100,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.305976,0.129866,0.372124,0.029836,9.516622
100,King's Indian Defense,10,0.445556,0.049091,0.405792,0.040393,2.528462
100,King's Indian Defense: Fianchetto Variation,22,0.548278,0.093438,0.441064,0.108347,2.237089
100,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.434438,0.080509,0.291299,0.054513,3.023346
100,King's Indian Defense: Four Pawns Attack,9,0.444444,0.045205,0.459675,0.05215,2.710722
100,King's Indian Defense: Normal Variation,10,0.444444,0.065376,0.400227,0.041976,2.564926
100,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.518659,0.081319,0.414267,0.048594,2.60261
100,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.537774,0.084409,0.43958,0.049356,2.79391
100,King's Indian Defense: Smyslov Variation,21,0.389202,0.092953,0.407008,0.054143,5.75273
100,London System,29,0.399799,0.127949,0.341028,0.051066,6.231712
100,"London System, with Bd3",13,0.380851,0.102128,0.399965,0.07114,4.979359
100,"London System, with Be2",13,0.387844,0.097388,0.383035,0.07741,3.746837
100,Neo-Grünfeld Defense: with Nf3,24,0.40168,0.096744,0.320509,0.051207,3.877398
100,Nimzo-Indian Defense,21,0.383509,0.071842,0.272688,0.013207,3.455286
100,Nimzo-Indian Defense: Classical Variation,10,0.402778,0.0596,0.336314,0.019322,4.277251
100,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.311111,0.056173,0.339277,0.020024,4.543997
100,Nimzo-Indian Defense: Three Knights Variation,30,0.325123,0.12854,0.326212,0.067083,7.860714
100,Petrov's Defense: Italian Variation,20,0.191275,0.076379,0.314097,0.012347,10.600887
100,Philidor Defense,51,0.252397,0.093023,0.3688,0.063277,8.859698
100,Philidor Defense: Exchange Variation,20,0.392135,0.121575,0.372259,0.040539,5.265028
100,Queen's Gambit Accepted,33,0.332201,0.122615,0.340622,0.036558,6.766707
100,Queen's Gambit Accepted: Old Variation,34,0.384225,0.136572,0.377624,0.054529,6.021536
100,Queen's Gambit Declined,38,0.387002,0.124694,0.336386,0.029532,6.323562
100,Queen's Gambit Declined: Harrwitz Attack,34,0.529828,0.087243,0.334187,0.015322,1.27888
100,Queen's Gambit Declined: Modern Variation,19,0.359463,0.078571,0.329033,0.019593,5.445939
100,Queen's Gambit Declined: Ragozin Defense,39,0.47871,0.101673,0.329671,0.017334,3.418644
100,Queen's Gambit Declined: Three Knights Variation,34,0.562507,0.073333,0.359526,0.014769,1.176946
100,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.295511,0.116196,0.303791,0.005946,8.628188
100,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.393939,0.134505,0.263161,0.008344,6.972494
100,Queen's Pawn Game: Accelerated London System,98,0.300202,0.103051,0.320097,0.018738,8.35499
100,Queen's Pawn Game: London System,35,0.288485,0.100131,0.323223,0.028665,8.385522
100,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.373458,0.073405,0.373112,0.028875,4.382576
100,Ruy Lopez: Exchange Variation,9,0.419275,0.073602,0.467343,0.036089,2.832743
100,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.380984,0.059801,0.401795,0.027337,2.733297
100,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.519275,0.069747,0.473418,0.034082,0.797708
100,Ruy Lopez: Morphy Defense,9,0.614336,0.084823,0.497945,0.022661,0.622011
100,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.503225,0.097886,0.453968,0.026772,2.668754
100,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.452903,0.110888,0.460445,0.07087,4.243946
100,Ruy Lopez: Steinitz Defense,17,0.397667,0.107641,0.371974,0.05218,4.984451
100,Semi-Slav Defense,14,0.463781,0.105505,0.367238,0.0222,3.287883
100,Semi-Slav Defense: Accelerated Move Order,17,0.31527,0.100835,0.33232,0.02061,7.07339
100,Semi-Slav Defense: Main Line,17,0.558408,0.115601,0.323265,0.020431,2.690746
100,Sicilian Defense,10,0.466677,0.147973,0.479263,0.074454,4.365141
100,Sicilian Defense: Chekhover Variation,13,0.401718,0.107632,0.409734,0.052242,4.930724
100,Sicilian Defense: Closed,66,0.369791,0.131999,0.361892,0.055075,6.680006
100,"Sicilian Defense: Closed, Traditional",34,0.426281,0.148711,0.3396,0.063751,5.931012
100,Sicilian Defense: Franco-Sicilian Variation,20,0.306196,0.098797,0.384879,0.075675,6.349315
100,Sicilian Defense: Grand Prix Attack,35,0.37718,0.111876,0.377194,0.063665,4.514892
100,Sicilian Defense: Löwenthal Variation,10,0.473344,0.107657,0.501852,0.056042,2.675055
100,Sicilian Defense: Modern Variations,35,0.246307,0.086555,0.311342,0.025573,9.41408
100,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.374189,0.118572,0.38408,0.073125,5.130938
100,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.333344,0.096618,0.391511,0.061378,4.654178
100,"Sicilian Defense: Modern Variations, Main Line",10,0.566677,0.144637,0.567433,0.085864,2.523072
100,Sicilian Defense: Old Sicilian,35,0.361146,0.110906,0.32401,0.04858,4.597967
100,Sicilian Defense: Open,17,0.481646,0.139418,0.45994,0.088346,3.929804
100,Sicilian Defense: Taimanov Variation,9,0.613536,0.123351,0.45596,0.071935,0.785506
200,Bishop's Opening,35,0.246433,0.096747,0.352661,0.054265,7.670225
200,Bishop's Opening: Berlin Defense,28,0.338881,0.065938,0.308934,0.012975,5.291972
200,Bogo-Indian Defense: Exchange Variation,18,0.451178,0.084711,0.347724,0.024347,4.558198
200,Bogo-Indian Defense: Nimzowitsch Variation,18,0.422166,0.095891,0.301482,0.012573,4.695598
200,Catalan Opening: Closed,24,0.54721,0.081208,0.379432,0.059839,0.753181
200,Grünfeld Defense,10,0.421759,0.040565,0.346147,0.059713,0.994401
200,Grünfeld Defense: Exchange Variation,10,0.477314,0.064172,0.436404,0.082957,2.470398
200,Grünfeld Defense: Three Knights Variation,30,0.471936,0.122951,0.330739,0.060153,5.295722
200,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.466883,0.079519,0.377614,0.068151,2.463744
200,Indian Defense: Anti-Nimzo-Indian,22,0.417388,0.087416,0.274575,0.03745,3.998858
200,Indian Defense: London System,35,0.329206,0.109409,0.350224,0.05641,6.910885
200,Italian Game: Classical Variation,18,0.285038,0.066442,0.364866,0.031454,5.063301
200,"Italian Game: Classical Variation, Albin Gambit",16,0.359147,0.08463,0.380332,0.028566,5.313097
200,"Italian Game: Classical Variation, Center Attack",16,0.377613,0.097694,0.428088,0.023157,5.254581
200,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.398619,0.086131,0.346306,0.017855,2.990454
200,"Italian Game: Giuoco Pianissimo, Normal",27,0.457054,0.06496,0.349352,0.016064,2.11383
200,Italian Game: Giuoco Piano,22,0.398204,0.082384,0.369313,0.020547,4.792774
200,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.504301,0.175531,0.444001,0.080385,6.171196
200,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.462773,0.101798,0.299176,0.015923,2.569002
200,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.300342,0.125534,0.323835,0.020155,9.524634
200,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.300342,0.125534,0.372124,0.029836,9.524634
200,King's Indian Defense,10,0.446405,0.043839,0.405792,0.040393,2.50937
200,King's Indian Defense: Fianchetto Variation,22,0.541713,0.094569,0.441064,0.108347,2.260249
200,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.42541,0.074157,0.291299,0.054513,3.03855
200,King's Indian Defense: Four Pawns Attack,9,0.446623,0.040479,0.459675,0.05215,2.688129
200,King's Indian Defense: Normal Variation,10,0.446405,0.061123,0.400227,0.041976,2.544592
200,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.520118,0.079032,0.414267,0.048594,2.599619
200,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.532218,0.079324,0.43958,0.049356,2.800166
200,King's Indian Defense: Smyslov Variation,21,0.387614,0.088723,0.407008,0.054143,5.753522
200,London System,29,0.402169,0.142625,0.341028,0.051066,7.327174
200,"London System, with Bd3",13,0.373245,0.129348,0.399965,0.07114,7.464722
200,"London System, with Be2",13,0.386066,0.120681,0.383035,0.07741,5.013064
200,Neo-Grünfeld Defense: with Nf3,24,0.4111,0.110996,0.320509,0.051207,4.549638
200,Nimzo-Indian Defense,21,0.378211,0.064098,0.272688,0.013207,3.439413
200,Nimzo-Indian Defense: Classical Variation,10,0.382516,0.050783,0.336314,0.019322,4.312879
200,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.277213,0.044999,0.339277,0.020024,4.639233
200,Nimzo-Indian Defense: Three Knights Variation,30,0.318418,0.121774,0.326212,0.067083,7.856015
200,Petrov's Defense: Italian Variation,20,0.181335,0.073295,0.314097,0.012347,10.631107
200,Philidor Defense,51,0.25413,0.089881,0.3688,0.063277,8.533017
200,Philidor Defense: Exchange Variation,20,0.39466,0.125428,0.372259,0.040539,5.278675
200,Queen's Gambit Accepted,33,0.329966,0.123233,0.340622,0.036558,7.247207
200,Queen's Gambit Accepted: Old Variation,34,0.391919,0.133239,0.377624,0.054529,5.542657
200,Queen's Gambit Declined,38,0.378639,0.118896,0.336386,0.029532,6.329787
200,Queen's Gambit Declined: Harrwitz Attack,34,0.494124,0.084057,0.334187,0.015322,1.360577
200,Queen's Gambit Declined: Modern Variation,19,0.346354,0.073764,0.329033,0.019593,5.475033
200,Queen's Gambit Declined: Ragozin Defense,39,0.461683,0.089746,0.329671,0.017334,3.039883
200,Queen's Gambit Declined: Three Knights Variation,34,0.533637,0.071815,0.359526,0.014769,1.242185
200,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.299102,0.113627,0.303791,0.005946,8.616481
200,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.397908,0.132524,0.263161,0.008344,6.961645
200,Queen's Pawn Game: Accelerated London System,98,0.306833,0.100885,0.320097,0.018738,8.007937
200,Queen's Pawn Game: London System,35,0.285034,0.089415,0.323223,0.028665,7.48973
200,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.380342,0.066053,0.373112,0.028875,4.348004
200,Ruy Lopez: Exchange Variation,9,0.409639,0.065289,0.467343,0.036089,2.842512
200,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.368675,0.049171,0.401795,0.027337,2.742315
200,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.492972,0.052571,0.473418,0.034082,0.827734
200,Ruy Lopez: Morphy Defense,9,0.60717,0.081173,0.497945,0.022661,0.628649
200,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.496059,0.092643,0.453968,0.026772,2.675392
200,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.446453,0.105525,0.460445,0.07087,4.249921
200,Ruy Lopez: Steinitz Defense,17,0.394602,0.099302,0.371974,0.05218,4.973698
200,Semi-Slav Defense,14,0.442063,0.115576,0.367238,0.0222,3.385593
200,Semi-Slav Defense: Accelerated Move Order,17,0.312469,0.096146,0.33232,0.02061,7.068863
200,Semi-Slav Defense: Main Line,17,0.579739,0.122632,0.323265,0.020431,2.663414
200,Sicilian Defense,10,0.441111,0.127211,0.479263,0.074454,4.390749
200,Sicilian Defense: Chekhover Variation,13,0.409402,0.113008,0.409734,0.052242,4.917066
200,Sicilian Defense: Closed,66,0.383821,0.149333,0.361892,0.055075,7.160829
200,"Sicilian Defense: Closed, Traditional",34,0.420092,0.148371,0.3396,0.063751,5.958578
200,Sicilian Defense: Franco-Sicilian Variation,20,0.290843,0.098371,0.384879,0.075675,7.184244
200,Sicilian Defense: Grand Prix Attack,35,0.374425,0.116461,0.377194,0.063665,5.429687
200,Sicilian Defense: Löwenthal Variation,10,0.441242,0.105369,0.501852,0.056042,2.767508
200,Sicilian Defense: Modern Variations,35,0.252929,0.081336,0.311342,0.025573,8.480256
200,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.375742,0.118903,0.38408,0.073125,5.125202
200,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.325556,0.093532,0.391511,0.061378,4.665191
200,"Sicilian Defense: Modern Variations, Main Line",10,0.563333,0.143952,0.567433,0.085864,2.52355
200,Sicilian Defense: Old Sicilian,35,0.354176,0.119528,0.32401,0.04858,5.516769
200,Sicilian Defense: Open,17,0.485269,0.148014,0.45994,0.088346,3.909695
200,Sicilian Defense: Taimanov Variation,9,0.619545,0.116029,0.45596,0.071935,0.751575
300,Bishop's Opening,35,0.257685,0.096189,0.352661,0.054265,7.155047
300,Bishop's Opening: Berlin Defense,28,0.333081,0.065759,0.308934,0.012975,5.867377
300,Bogo-Indian Defense: Exchange Variation,18,0.469136,0.105302,0.347724,0.024347,4.555664
300,Bogo-Indian Defense: Nimzowitsch Variation,18,0.441358,0.113482,0.301482,0.012573,4.666699
300,Catalan Opening: Closed,24,0.547585,0.101819,0.379432,0.059839,0.808039
300,Grünfeld Defense,10,0.412677,0.04277,0.346147,0.059713,1.022194
300,Grünfeld Defense: Exchange Variation,10,0.44601,0.06548,0.436404,0.082957,2.554153
300,Grünfeld Defense: Three Knights Variation,30,0.486077,0.134689,0.330739,0.060153,5.282222
300,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.472174,0.084772,0.377614,0.068151,2.461946
300,Indian Defense: Anti-Nimzo-Indian,22,0.420047,0.110101,0.274575,0.03745,4.057869
300,Indian Defense: London System,35,0.337313,0.121722,0.350224,0.05641,7.358161
300,Italian Game: Classical Variation,18,0.318547,0.091453,0.364866,0.031454,4.169447
300,"Italian Game: Classical Variation, Albin Gambit",16,0.374988,0.083535,0.380332,0.028566,3.344575
300,"Italian Game: Classical Variation, Center Attack",16,0.420865,0.097105,0.428088,0.023157,3.176486
300,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.42493,0.080813,0.346306,0.017855,2.002004
300,"Italian Game: Giuoco Pianissimo, Normal",27,0.464934,0.062659,0.349352,0.016064,2.087826
300,Italian Game: Giuoco Piano,22,0.375897,0.072241,0.369313,0.020547,4.143699
300,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.508828,0.173596,0.444001,0.080385,6.157577
300,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.468267,0.086877,0.299176,0.015923,2.003532
300,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.305487,0.12543,0.323835,0.020155,9.509158
300,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.305487,0.12543,0.372124,0.029836,9.509158
300,King's Indian Defense,10,0.422879,0.050978,0.405792,0.040393,2.587003
300,King's Indian Defense: Fianchetto Variation,22,0.543434,0.098055,0.441064,0.108347,2.264104
300,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.427778,0.078453,0.291299,0.054513,3.040666
300,King's Indian Defense: Four Pawns Attack,9,0.429125,0.04868,0.459675,0.05215,2.75551
300,King's Indian Defense: Normal Variation,10,0.430657,0.068525,0.400227,0.041976,2.605235
300,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.523457,0.08337,0.414267,0.048594,2.600314
300,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.539162,0.089426,0.43958,0.049356,2.801485
300,King's Indian Defense: Smyslov Variation,21,0.380207,0.090573,0.407008,0.054143,5.775087
300,London System,29,0.400656,0.135261,0.341028,0.051066,6.768937
300,"London System, with Bd3",13,0.381358,0.123746,0.399965,0.07114,6.201241
300,"London System, with Be2",13,0.393845,0.115093,0.383035,0.07741,3.754748
300,Neo-Grünfeld Defense: with Nf3,24,0.400989,0.108857,0.320509,0.051207,4.567656
300,Nimzo-Indian Defense,21,0.37707,0.078505,0.272688,0.013207,3.503797
300,Nimzo-Indian Defense: Classical Variation,10,0.384545,0.058926,0.336314,0.019322,4.32327
300,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.284545,0.055383,0.339277,0.020024,4.634209
300,Nimzo-Indian Defense: Three Knights Variation,30,0.312434,0.130282,0.326212,0.067083,7.912448
300,Petrov's Defense: Italian Variation,20,0.180055,0.068335,0.314097,0.012347,9.85384
300,Philidor Defense,51,0.249985,0.081403,0.3688,0.063277,8.217718
300,Philidor Defense: Exchange Variation,20,0.393757,0.126953,0.372259,0.040539,6.049855
300,Queen's Gambit Accepted,33,0.328053,0.11475,0.340622,0.036558,6.768287
300,Queen's Gambit Accepted: Old Variation,34,0.387183,0.139777,0.377624,0.054529,6.47753
300,Queen's Gambit Declined,38,0.380532,0.123593,0.336386,0.029532,6.334712
300,Queen's Gambit Declined: Harrwitz Attack,34,0.522816,0.092431,0.334187,0.015322,1.310394
300,Queen's Gambit Declined: Modern Variation,19,0.348884,0.08075,0.329033,0.019593,5.481036
300,Queen's Gambit Declined: Ragozin Defense,39,0.477234,0.103444,0.329671,0.017334,3.425749
300,Queen's Gambit Declined: Three Knights Variation,34,0.581373,0.075472,0.359526,0.014769,1.147999
300,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.281313,0.102468,0.303791,0.005946,8.649562
300,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.401876,0.137259,0.263161,0.008344,6.958878
300,Queen's Pawn Game: Accelerated London System,98,0.30117,0.100775,0.320097,0.018738,7.70682
300,Queen's Pawn Game: London System,35,0.284946,0.094523,0.323223,0.028665,8.389678
300,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.384394,0.076507,0.373112,0.028875,4.363816
300,Ruy Lopez: Exchange Variation,9,0.414759,0.067557,0.467343,0.036089,2.833907
300,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.399545,0.067374,0.401795,0.027337,2.69586
300,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.498092,0.053987,0.473418,0.034082,0.819129
300,Ruy Lopez: Morphy Defense,9,0.61229,0.081419,0.497945,0.022661,0.620045
300,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.501178,0.094027,0.453968,0.026772,2.666787
