step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll
0,Nimzo-Indian Defense: Classical Variation,10,0.349293,0.041843,0.336314,0.019322,1.245643
0,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.36596,0.082083,0.339277,0.020024,2.856211
0,Nimzo-Indian Defense: Three Knights Variation,30,0.327101,0.093644,0.326212,0.067083,5.653987
0,Petrov's Defense: Italian Variation,20,0.387828,0.187583,0.314097,0.012347,8.590418
0,Philidor Defense,51,0.328789,0.154851,0.3688,0.063277,9.042129
0,Philidor Defense: Exchange Variation,20,0.46165,0.177409,0.372259,0.040539,6.778822
0,Queen's Gambit Accepted,33,0.323502,0.116604,0.340622,0.036558,7.261127
0,Queen's Gambit Accepted: Old Variation,34,0.359764,0.117741,0.377624,0.054529,6.508183
0,Queen's Gambit Declined,38,0.316713,0.058599,0.336386,0.029532,4.722156
0,Queen's Gambit Declined: Harrwitz Attack,34,0.351888,0.022422,0.334187,0.015322,1.160582
0,Queen's Gambit Declined: Modern Variation,19,0.258233,0.028815,0.329033,0.019593,4.818463
0,Queen's Gambit Declined: Ragozin Defense,39,0.327875,0.022744,0.329671,0.017334,1.242651
0,Queen's Gambit Declined: Three Knights Variation,34,0.30347,0.028946,0.359526,0.014769,1.383211
0,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.159877,0.042344,0.303791,0.005946,10.742242
0,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.338381,0.019967,0.263161,0.008344,2.305899
0,Queen's Pawn Game: Accelerated London System,98,0.270536,0.077857,0.320097,0.018738,6.326442
0,Queen's Pawn Game: London System,35,0.266033,0.053013,0.323223,0.028665,5.638973
0,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.346465,0.128656,0.373112,0.028875,6.231367
0,Ruy Lopez: Exchange Variation,9,0.483726,0.152075,0.467343,0.036089,4.632863
0,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.362626,0.1234,0.401795,0.027337,6.141573
0,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.503928,0.135796,0.473418,0.034082,2.775537
0,Ruy Lopez: Morphy Defense,9,0.629595,0.093427,0.497945,0.022661,0.642622
0,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.61478,0.10001,0.453968,0.026772,0.680008
0,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.535354,0.160856,0.460445,0.07087,4.169576
0,Ruy Lopez: Steinitz Defense,17,0.364825,0.151689,0.371974,0.05218,7.081326
0,Semi-Slav Defense,14,0.33984,0.085378,0.367238,0.0222,5.86465
0,Semi-Slav Defense: Accelerated Move Order,17,0.334641,0.112536,0.33232,0.02061,7.027923
0,Semi-Slav Defense: Main Line,17,0.335995,0.078632,0.323265,0.020431,5.997797
0,Sicilian Defense,10,0.430502,0.123459,0.479263,0.074454,4.345011
0,Sicilian Defense: Chekhover Variation,13,0.325408,0.084998,0.409734,0.052242,3.907002
0,Sicilian Defense: Closed,66,0.3576,0.151152,0.361892,0.055075,7.960461
0,"Sicilian Defense: Closed, Traditional",34,0.320024,0.171086,0.3396,0.063751,10.048277
0,Sicilian Defense: Franco-Sicilian Variation,20,0.3325,0.163648,0.384879,0.075675,8.009995
0,Sicilian Defense: Grand Prix Attack,35,0.351603,0.132849,0.377194,0.063665,5.587632
0,Sicilian Defense: Löwenthal Variation,10,0.473571,0.175475,0.501852,0.056042,4.463701
0,Sicilian Defense: Modern Variations,35,0.294683,0.106332,0.311342,0.025573,8.391175
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.459477,0.198645,0.38408,0.073125,6.960431
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.481111,0.152855,0.391511,0.061378,4.328718
0,"Sicilian Defense: Modern Variations, Main Line",10,0.536263,0.144393,0.567433,0.085864,4.141608
0,Sicilian Defense: Old Sicilian,35,0.352857,0.136387,0.32401,0.04858,6.888759
0,Sicilian Defense: Open,17,0.461345,0.175195,0.45994,0.088346,5.886671
0,Sicilian Defense: Taimanov Variation,9,0.518855,0.155277,0.45596,0.071935,2.841078
10,Bishop's Opening,35,0.031797,4.2e-05,0.352661,0.054265,3.467104
10,Bishop's Opening: Berlin Defense,28,0.030508,4.6e-05,0.308934,0.012975,3.510617
10,Bogo-Indian Defense: Exchange Variation,18,0.087066,0.013588,0.347724,0.024347,3.735117
10,Bogo-Indian Defense: Nimzowitsch Variation,18,0.053216,0.00167,0.301482,0.012573,3.866675
10,Catalan Opening: Closed,24,0.04343,0.001607,0.379432,0.059839,4.466051
10,Grünfeld Defense,10,0.038405,5.7e-05,0.346147,0.059713,3.278162
10,Grünfeld Defense: Exchange Variation,10,0.038405,5.7e-05,0.436404,0.082957,3.278162
10,Grünfeld Defense: Three Knights Variation,30,0.03056,0.00047,0.330739,0.060153,7.27115
10,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.029182,0.0003,0.377614,0.068151,6.882667
10,Indian Defense: Anti-Nimzo-Indian,22,0.106426,0.05834,0.274575,0.03745,5.129119
10,Indian Defense: London System,35,0.030315,0.000443,0.350224,0.05641,5.959021
10,Italian Game: Classical Variation,18,0.027662,0.000257,0.364866,0.031454,6.702108
10,"Italian Game: Classical Variation, Albin Gambit",16,0.026809,0.000274,0.380332,0.028566,7.115683
10,"Italian Game: Classical Variation, Center Attack",16,0.029281,0.000238,0.428088,0.023157,6.168181
10,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.025563,0.000265,0.346306,0.017855,7.255333
10,"Italian Game: Giuoco Pianissimo, Normal",27,0.027091,0.000253,0.349352,0.016064,6.722176
10,Italian Game: Giuoco Piano,22,0.037228,0.000759,0.369313,0.020547,5.305494
10,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.033242,0.000231,0.444001,0.080385,5.121984
10,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.027014,0.000265,0.299176,0.015923,6.777819
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.031542,0.000219,0.323835,0.020155,5.393901
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.04293,0.002611,0.372124,0.029836,5.289239
10,King's Indian Defense,10,0.036841,0.00019,0.405792,0.040393,4.730474
10,King's Indian Defense: Fianchetto Variation,22,0.036988,0.000217,0.441064,0.108347,4.608184
10,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.035363,0.000238,0.291299,0.054513,5.127379
10,King's Indian Defense: Four Pawns Attack,9,0.039083,6.9e-05,0.459675,0.05215,3.266099
10,King's Indian Defense: Normal Variation,10,0.037674,8e-05,0.400227,0.041976,3.308377
10,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.028872,0.000381,0.414267,0.048594,7.460494
10,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.034563,0.000241,0.43958,0.049356,5.152201
10,King's Indian Defense: Smyslov Variation,21,0.035035,0.000269,0.407008,0.054143,5.390921
10,London System,29,0.032081,8.9e-05,0.341028,0.051066,3.943596
10,"London System, with Bd3",13,0.037821,5.8e-05,0.399965,0.07114,3.2953
10,"London System, with Be2",13,0.040473,0.000125,0.383035,0.07741,3.241981
10,Neo-Grünfeld Defense: with Nf3,24,0.032294,0.000358,0.320509,0.051207,6.393185
10,Nimzo-Indian Defense,21,0.03549,0.00168,0.272688,0.013207,7.510547
10,Nimzo-Indian Defense: Classical Variation,10,0.037816,5.5e-05,0.336314,0.019322,3.293347
10,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.037816,5.5e-05,0.339277,0.020024,3.293347
10,Nimzo-Indian Defense: Three Knights Variation,30,0.151927,0.049827,0.326212,0.067083,5.600864
10,Petrov's Defense: Italian Variation,20,0.030955,5.1e-05,0.314097,0.012347,3.496804
10,Philidor Defense,51,0.031234,2.7e-05,0.3688,0.063277,3.47836
10,Philidor Defense: Exchange Variation,20,0.029654,7.1e-05,0.372259,0.040539,3.553995
10,Queen's Gambit Accepted,33,0.029755,0.00012,0.340622,0.036558,4.796649
10,Queen's Gambit Accepted: Old Variation,34,0.029262,8.5e-05,0.377624,0.054529,4.363785
10,Queen's Gambit Declined,38,0.041072,0.001739,0.336386,0.029532,5.222889
10,Queen's Gambit Declined: Harrwitz Attack,34,0.095548,0.037841,0.334187,0.015322,5.314104
10,Queen's Gambit Declined: Modern Variation,19,0.03162,0.00023,0.329033,0.019593,5.686438
10,Queen's Gambit Declined: Ragozin Defense,39,0.024175,0.000489,0.329671,0.017334,9.102333
10,Queen's Gambit Declined: Three Knights Variation,34,0.095548,0.037841,0.359526,0.014769,5.314104
10,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.0333,0.000192,0.303791,0.005946,4.984054
10,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.035595,0.00021,0.263161,0.008344,4.375451
10,Queen's Pawn Game: Accelerated London System,98,0.034848,0.005249,0.320097,0.018738,7.186345
10,Queen's Pawn Game: London System,35,0.026367,0.000587,0.323223,0.028665,8.479198
10,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.037659,4.1e-05,0.373112,0.028875,3.291925
10,Ruy Lopez: Exchange Variation,9,0.038783,4.2e-05,0.467343,0.036089,3.262867
10,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.038905,3.8e-05,0.401795,0.027337,3.258467
10,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.038783,4.2e-05,0.473418,0.034082,3.262867
10,Ruy Lopez: Morphy Defense,9,0.037653,4.7e-05,0.497945,0.022661,3.294489
10,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.037653,4.7e-05,0.453968,0.026772,3.294489
10,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.037876,4.3e-05,0.460445,0.07087,3.287076
10,Ruy Lopez: Steinitz Defense,17,0.061173,0.005265,0.371974,0.05218,3.954523
10,Semi-Slav Defense,14,0.030045,0.000194,0.367238,0.0222,5.519112
10,Semi-Slav Defense: Accelerated Move Order,17,0.03323,4.5e-05,0.33232,0.02061,3.421406
10,Semi-Slav Defense: Main Line,17,0.030159,0.00016,0.323265,0.020431,5.160155
10,Sicilian Defense,10,0.078117,0.012456,0.479263,0.074454,2.988075
10,Sicilian Defense: Chekhover Variation,13,0.032983,0.000108,0.409734,0.052242,3.46296
10,Sicilian Defense: Closed,66,0.029151,0.000256,0.361892,0.055075,5.467697
10,"Sicilian Defense: Closed, Traditional",34,0.029047,0.000154,0.3396,0.063751,4.817381
10,Sicilian Defense: Franco-Sicilian Variation,20,0.03129,6.5e-05,0.384879,0.075675,3.492439
10,Sicilian Defense: Grand Prix Attack,35,0.031573,9e-05,0.377194,0.063665,4.266591
10,Sicilian Defense: Löwenthal Variation,10,0.036735,8.5e-05,0.501852,0.056042,3.336868
10,Sicilian Defense: Modern Variations,35,0.02826,0.000142,0.311342,0.025573,5.173483
10,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.034498,0.000331,0.38408,0.073125,5.074431
10,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.035739,8.1e-05,0.391511,0.061378,3.362088
10,"Sicilian Defense: Modern Variations, Main Line",10,0.051058,0.00065,0.567433,0.085864,3.07654
10,Sicilian Defense: Old Sicilian,35,0.033802,0.000243,0.32401,0.04858,3.836525
10,Sicilian Defense: Open,17,0.03362,7.9e-05,0.45994,0.088346,3.426253
10,Sicilian Defense: Taimanov Variation,9,0.037413,7.3e-05,0.45596,0.071935,3.311296
20,Bishop's Opening,35,0.031797,4.2e-05,0.352661,0.054265,3.467104
20,Bishop's Opening: Berlin Defense,28,0.030508,4.6e-05,0.308934,0.012975,3.510617
20,Bogo-Indian Defense: Exchange Variation,18,0.086452,0.013131,0.347724,0.024347,3.735411
20,Bogo-Indian Defense: Nimzowitsch Variation,18,0.053216,0.00167,0.301482,0.012573,3.866675
20,Catalan Opening: Closed,24,0.04343,0.001607,0.379432,0.059839,4.466051
20,Grünfeld Defense,10,0.038405,5.7e-05,0.346147,0.059713,3.278162
20,Grünfeld Defense: Exchange Variation,10,0.038405,5.7e-05,0.436404,0.082957,3.278162
20,Grünfeld Defense: Three Knights Variation,30,0.03056,0.00047,0.330739,0.060153,7.27115
20,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.029182,0.0003,0.377614,0.068151,6.882667
20,Indian Defense: Anti-Nimzo-Indian,22,0.106426,0.05834,0.274575,0.03745,5.129119
20,Indian Defense: London System,35,0.030315,0.000443,0.350224,0.05641,5.959021
20,Italian Game: Classical Variation,18,0.027662,0.000257,0.364866,0.031454,6.702108
20,"Italian Game: Classical Variation, Albin Gambit",16,0.026809,0.000274,0.380332,0.028566,7.115683
20,"Italian Game: Classical Variation, Center Attack",16,0.029281,0.000238,0.428088,0.023157,6.168181
20,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.025563,0.000265,0.346306,0.017855,7.255333
20,"Italian Game: Giuoco Pianissimo, Normal",27,0.027091,0.000253,0.349352,0.016064,6.722176
20,Italian Game: Giuoco Piano,22,0.037228,0.000759,0.369313,0.020547,5.305494
20,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.033242,0.000231,0.444001,0.080385,5.121984
20,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.027014,0.000265,0.299176,0.015923,6.777819
20,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.031542,0.000219,0.323835,0.020155,5.393901
20,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.04293,0.002611,0.372124,0.029836,5.289239
20,King's Indian Defense,10,0.036841,0.00019,0.405792,0.040393,4.730474
20,King's Indian Defense: Fianchetto Variation,22,0.037304,0.000231,0.441064,0.108347,4.60283
20,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.035363,0.000238,0.291299,0.054513,5.127379
20,King's Indian Defense: Four Pawns Attack,9,0.039083,6.9e-05,0.459675,0.05215,3.266099
20,King's Indian Defense: Normal Variation,10,0.037674,8e-05,0.400227,0.041976,3.308377
20,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.028872,0.000381,0.414267,0.048594,7.460494
20,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.034563,0.000241,0.43958,0.049356,5.152201
20,King's Indian Defense: Smyslov Variation,21,0.035035,0.000269,0.407008,0.054143,5.390921
20,London System,29,0.032081,8.9e-05,0.341028,0.051066,3.943596
20,"London System, with Bd3",13,0.037821,5.8e-05,0.399965,0.07114,3.2953
20,"London System, with Be2",13,0.040473,0.000125,0.383035,0.07741,3.241981
20,Neo-Grünfeld Defense: with Nf3,24,0.032294,0.000358,0.320509,0.051207,6.393185
20,Nimzo-Indian Defense,21,0.03549,0.00168,0.272688,0.013207,7.510547
20,Nimzo-Indian Defense: Classical Variation,10,0.037816,5.5e-05,0.336314,0.019322,3.293347
20,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.037816,5.5e-05,0.339277,0.020024,3.293347
20,Nimzo-Indian Defense: Three Knights Variation,30,0.143233,0.034686,0.326212,0.067083,5.569444
20,Petrov's Defense: Italian Variation,20,0.030955,5.1e-05,0.314097,0.012347,3.496804
20,Philidor Defense,51,0.031234,2.7e-05,0.3688,0.063277,3.47836
20,Philidor Defense: Exchange Variation,20,0.029654,7.1e-05,0.372259,0.040539,3.553995
20,Queen's Gambit Accepted,33,0.029755,0.00012,0.340622,0.036558,4.796649
20,Queen's Gambit Accepted: Old Variation,34,0.029262,8.5e-05,0.377624,0.054529,4.363785
20,Queen's Gambit Declined,38,0.041072,0.001739,0.336386,0.029532,5.222889
20,Queen's Gambit Declined: Harrwitz Attack,34,0.096913,0.039178,0.334187,0.015322,5.312692
20,Queen's Gambit Declined: Modern Variation,19,0.03162,0.00023,0.329033,0.019593,5.686438
20,Queen's Gambit Declined: Ragozin Defense,39,0.027483,0.000449,0.329671,0.017334,7.574779
20,Queen's Gambit Declined: Three Knights Variation,34,0.097965,0.038992,0.359526,0.014769,4.466649
20,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.0333,0.000192,0.303791,0.005946,4.984054
20,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.035595,0.00021,0.263161,0.008344,4.375451
20,Queen's Pawn Game: Accelerated London System,98,0.03412,0.004339,0.320097,0.018738,7.187721
20,Queen's Pawn Game: London System,35,0.026175,0.00058,0.323223,0.028665,8.483739
20,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.037659,4.1e-05,0.373112,0.028875,3.291925
20,Ruy Lopez: Exchange Variation,9,0.038783,4.2e-05,0.467343,0.036089,3.262867
20,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.038905,3.8e-05,0.401795,0.027337,3.258467
20,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.038783,4.2e-05,0.473418,0.034082,3.262867
20,Ruy Lopez: Morphy Defense,9,0.037653,4.7e-05,0.497945,0.022661,3.294489
20,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.037653,4.7e-05,0.453968,0.026772,3.294489
20,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.037876,4.3e-05,0.460445,0.07087,3.287076
20,Ruy Lopez: Steinitz Defense,17,0.061173,0.005265,0.371974,0.05218,3.954523
20,Semi-Slav Defense,14,0.030045,0.000194,0.367238,0.0222,5.519112
20,Semi-Slav Defense: Accelerated Move Order,17,0.03323,4.5e-05,0.33232,0.02061,3.421406
20,Semi-Slav Defense: Main Line,17,0.030159,0.00016,0.323265,0.020431,5.160155
20,Sicilian Defense,10,0.078117,0.012456,0.479263,0.074454,2.988075
20,Sicilian Defense: Chekhover Variation,13,0.032983,0.000108,0.409734,0.052242,3.46296
20,Sicilian Defense: Closed,66,0.029151,0.000256,0.361892,0.055075,5.467697
20,"Sicilian Defense: Closed, Traditional",34,0.029047,0.000154,0.3396,0.063751,4.817381
20,Sicilian Defense: Franco-Sicilian Variation,20,0.03129,6.5e-05,0.384879,0.075675,3.492439
20,Sicilian Defense: Grand Prix Attack,35,0.031573,9e-05,0.377194,0.063665,4.266591
20,Sicilian Defense: Löwenthal Variation,10,0.036735,8.5e-05,0.501852,0.056042,3.336868
20,Sicilian Defense: Modern Variations,35,0.02826,0.000142,0.311342,0.025573,5.173483
20,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.034498,0.000331,0.38408,0.073125,5.074431
20,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.035739,8.1e-05,0.391511,0.061378,3.362088
20,"Sicilian Defense: Modern Variations, Main Line",10,0.051058,0.00065,0.567433,0.085864,3.07654
20,Sicilian Defense: Old Sicilian,35,0.033802,0.000243,0.32401,0.04858,3.836525
20,Sicilian Defense: Open,17,0.03362,7.9e-05,0.45994,0.088346,3.426253
20,Sicilian Defense: Taimanov Variation,9,0.037413,7.3e-05,0.45596,0.071935,3.311296
30,Bishop's Opening,35,0.031797,4.2e-05,0.352661,0.054265,3.467104
30,Bishop's Opening: Berlin Defense,28,0.030508,4.6e-05,0.308934,0.012975,3.510617
30,Bogo-Indian Defense: Exchange Variation,18,0.087066,0.013588,0.347724,0.024347,3.735117
30,Bogo-Indian Defense: Nimzowitsch Variation,18,0.053216,0.00167,0.301482,0.012573,3.866675
30,Catalan Opening: Closed,24,0.043788,0.001631,0.379432,0.059839,4.460341
30,Grünfeld Defense,10,0.038405,5.7e-05,0.346147,0.059713,3.278162
30,Grünfeld Defense: Exchange Variation,10,0.038405,5.7e-05,0.436404,0.082957,3.278162
30,Grünfeld Defense: Three Knights Variation,30,0.03056,0.00047,0.330739,0.060153,7.27115
30,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.029182,0.0003,0.377614,0.068151,6.882667
30,Indian Defense: Anti-Nimzo-Indian,22,0.106795,0.058286,0.274575,0.03745,5.117834
30,Indian Defense: London System,35,0.030315,0.000443,0.350224,0.05641,5.959021
30,Italian Game: Classical Variation,18,0.027662,0.000257,0.364866,0.031454,6.702108
30,"Italian Game: Classical Variation, Albin Gambit",16,0.026809,0.000274,0.380332,0.028566,7.115683
30,"Italian Game: Classical Variation, Center Attack",16,0.029281,0.000238,0.428088,0.023157,6.168181
30,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.025563,0.000265,0.346306,0.017855,7.255333
30,"Italian Game: Giuoco Pianissimo, Normal",27,0.027091,0.000253,0.349352,0.016064,6.722176
30,Italian Game: Giuoco Piano,22,0.037228,0.000759,0.369313,0.020547,5.305494
30,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.033242,0.000231,0.444001,0.080385,5.121984
30,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.027014,0.000265,0.299176,0.015923,6.777819
30,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.031542,0.000219,0.323835,0.020155,5.393901
30,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.04293,0.002611,0.372124,0.029836,5.289239
30,King's Indian Defense,10,0.036841,0.00019,0.405792,0.040393,4.730474
30,King's Indian Defense: Fianchetto Variation,22,0.037304,0.000231,0.441064,0.108347,4.60283
30,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.035363,0.000238,0.291299,0.054513,5.127379
30,King's Indian Defense: Four Pawns Attack,9,0.039083,6.9e-05,0.459675,0.05215,3.266099
30,King's Indian Defense: Normal Variation,10,0.037674,8e-05,0.400227,0.041976,3.308377
30,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.028872,0.000381,0.414267,0.048594,7.460494
30,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.034563,0.000241,0.43958,0.049356,5.152201
30,King's Indian Defense: Smyslov Variation,21,0.035035,0.000269,0.407008,0.054143,5.390921
30,London System,29,0.032081,8.9e-05,0.341028,0.051066,3.943596
30,"London System, with Bd3",13,0.037821,5.8e-05,0.399965,0.07114,3.2953
30,"London System, with Be2",13,0.040473,0.000125,0.383035,0.07741,3.241981
30,Neo-Grünfeld Defense: with Nf3,24,0.032294,0.000358,0.320509,0.051207,6.393185
30,Nimzo-Indian Defense,21,0.03549,0.00168,0.272688,0.013207,7.510547
30,Nimzo-Indian Defense: Classical Variation,10,0.037816,5.5e-05,0.336314,0.019322,3.293347
30,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.037816,5.5e-05,0.339277,0.020024,3.293347
30,Nimzo-Indian Defense: Three Knights Variation,30,0.143233,0.034686,0.326212,0.067083,5.569444
30,Petrov's Defense: Italian Variation,20,0.030955,5.1e-05,0.314097,0.012347,3.496804
30,Philidor Defense,51,0.031234,2.7e-05,0.3688,0.063277,3.47836
30,Philidor Defense: Exchange Variation,20,0.029654,7.1e-05,0.372259,0.040539,3.553995
30,Queen's Gambit Accepted,33,0.030604,0.000152,0.340622,0.036558,4.778628
30,Queen's Gambit Accepted: Old Variation,34,0.029262,8.5e-05,0.377624,0.054529,4.363785
30,Queen's Gambit Declined,38,0.040909,0.001734,0.336386,0.029532,5.225816
30,Queen's Gambit Declined: Harrwitz Attack,34,0.030662,0.000413,0.334187,0.015322,6.415748
30,Queen's Gambit Declined: Modern Variation,19,0.03162,0.00023,0.329033,0.019593,5.686438
30,Queen's Gambit Declined: Ragozin Defense,39,0.027483,0.000449,0.329671,0.017334,7.574779
30,Queen's Gambit Declined: Three Knights Variation,34,0.032063,0.000392,0.359526,0.014769,5.963508
30,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.0333,0.000192,0.303791,0.005946,4.984054
30,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.030669,0.000197,0.263161,0.008344,5.500204
30,Queen's Pawn Game: Accelerated London System,98,0.03478,0.00525,0.320097,0.018738,7.188976
30,Queen's Pawn Game: London System,35,0.026268,0.000586,0.323223,0.028665,8.482106
30,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.037659,4.1e-05,0.373112,0.028875,3.291925
30,Ruy Lopez: Exchange Variation,9,0.038783,4.2e-05,0.467343,0.036089,3.262867
30,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.038905,3.8e-05,0.401795,0.027337,3.258467
30,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.038783,4.2e-05,0.473418,0.034082,3.262867
