step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll
10,Bogo-Indian Defense: Exchange Variation,18,0.419668,0.070216,0.347724,0.024347,1.115663
10,Bogo-Indian Defense: Nimzowitsch Variation,18,0.285063,0.08743,0.301482,0.012573,6.036663
10,Catalan Opening: Closed,24,0.37797,0.047933,0.379432,0.059839,3.129872
10,Grünfeld Defense,10,0.371706,0.147574,0.346147,0.059713,6.197492
10,Grünfeld Defense: Exchange Variation,10,0.456706,0.114409,0.436404,0.082957,2.687653
10,Grünfeld Defense: Three Knights Variation,30,0.302066,0.108693,0.330739,0.060153,6.843057
10,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.227877,0.058629,0.377614,0.068151,4.747627
10,Indian Defense: Anti-Nimzo-Indian,22,0.30928,0.054528,0.274575,0.03745,4.271713
10,Indian Defense: London System,35,0.323044,0.071343,0.350224,0.05641,4.120634
10,Italian Game: Classical Variation,18,0.391047,0.099444,0.364866,0.031454,3.928146
10,"Italian Game: Classical Variation, Albin Gambit",16,0.343747,0.101104,0.380332,0.028566,5.421864
10,"Italian Game: Classical Variation, Center Attack",16,0.493856,0.133464,0.428088,0.023157,4.08254
10,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.335068,0.091376,0.346306,0.017855,5.04362
10,"Italian Game: Giuoco Pianissimo, Normal",27,0.339632,0.072359,0.349352,0.016064,4.266448
10,Italian Game: Giuoco Piano,22,0.360875,0.11784,0.369313,0.020547,5.745578
10,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.444823,0.169853,0.444001,0.080385,5.228783
10,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.319855,0.071288,0.299176,0.015923,3.997815
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.237992,0.091292,0.323835,0.020155,7.696097
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.365177,0.141763,0.372124,0.029836,6.589388
10,King's Indian Defense,10,0.355609,0.086002,0.405792,0.040393,4.505914
10,King's Indian Defense: Fianchetto Variation,22,0.279585,0.059125,0.441064,0.108347,5.151533
10,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.2262,0.061007,0.291299,0.054513,6.722665
10,King's Indian Defense: Four Pawns Attack,9,0.353331,0.0797,0.459675,0.05215,3.139783
10,King's Indian Defense: Normal Variation,10,0.336326,0.051511,0.400227,0.041976,2.873478
10,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.347842,0.103308,0.414267,0.048594,4.150212
10,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.383176,0.070908,0.43958,0.049356,2.500661
10,King's Indian Defense: Smyslov Variation,21,0.320261,0.090074,0.407008,0.054143,3.866212
10,London System,29,0.27809,0.076105,0.341028,0.051066,5.951292
10,"London System, with Bd3",13,0.295053,0.063745,0.399965,0.07114,5.12212
10,"London System, with Be2",13,0.284518,0.066178,0.383035,0.07741,5.183543
10,Neo-Grünfeld Defense: with Nf3,24,0.375696,0.123127,0.320509,0.051207,5.350826
10,Nimzo-Indian Defense,21,0.294121,0.037575,0.272688,0.013207,2.922969
10,Nimzo-Indian Defense: Classical Variation,10,0.256782,0.0663,0.336314,0.019322,6.37955
10,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.345671,0.059662,0.339277,0.020024,2.9046
10,Nimzo-Indian Defense: Three Knights Variation,30,0.306761,0.087786,0.326212,0.067083,4.147392
10,Petrov's Defense: Italian Variation,20,0.39246,0.148018,0.314097,0.012347,6.917109
10,Philidor Defense,51,0.318818,0.106596,0.3688,0.063277,6.506018
10,Philidor Defense: Exchange Variation,20,0.441468,0.076081,0.372259,0.040539,1.901308
10,Queen's Gambit Accepted,33,0.302073,0.088161,0.340622,0.036558,6.326832
10,Queen's Gambit Accepted: Old Variation,34,0.366377,0.095266,0.377624,0.054529,4.597893
10,Queen's Gambit Declined,38,0.320749,0.059136,0.336386,0.029532,4.297097
10,Queen's Gambit Declined: Harrwitz Attack,34,0.413545,0.022306,0.334187,0.015322,0.958413
10,Queen's Gambit Declined: Modern Variation,19,0.391703,0.03593,0.329033,0.019593,1.068022
10,Queen's Gambit Declined: Ragozin Defense,39,0.391958,0.021983,0.329671,0.017334,1.012619
10,Queen's Gambit Declined: Three Knights Variation,34,0.394175,0.025762,0.359526,0.014769,1.020964
10,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.155163,0.025324,0.303791,0.005946,7.239498
10,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.241088,0.045065,0.263161,0.008344,5.041888
10,Queen's Pawn Game: Accelerated London System,98,0.297809,0.058703,0.320097,0.018738,2.417655
10,Queen's Pawn Game: London System,35,0.287484,0.038596,0.323223,0.028665,2.0233
10,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.432412,0.078415,0.373112,0.028875,4.229963
10,Ruy Lopez: Exchange Variation,9,0.541568,0.118716,0.467343,0.036089,2.698268
10,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.498694,0.091099,0.401795,0.027337,2.49145
10,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.586013,0.092305,0.473418,0.034082,2.482056
10,Ruy Lopez: Morphy Defense,9,0.430457,0.083509,0.497945,0.022661,4.602685
10,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.384161,0.094216,0.453968,0.026772,4.801769
10,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.417412,0.13069,0.460445,0.07087,5.984484
10,Ruy Lopez: Steinitz Defense,17,0.383819,0.086991,0.371974,0.05218,4.936555
10,Semi-Slav Defense,14,0.262556,0.038806,0.367238,0.0222,3.806379
10,Semi-Slav Defense: Accelerated Move Order,17,0.308802,0.073762,0.33232,0.02061,5.191469
10,Semi-Slav Defense: Main Line,17,0.375303,0.053468,0.323265,0.020431,3.046295
10,Sicilian Defense,10,0.455686,0.120726,0.479263,0.074454,2.693295
10,Sicilian Defense: Chekhover Variation,13,0.410741,0.084,0.409734,0.052242,1.220134
10,Sicilian Defense: Closed,66,0.344444,0.108462,0.361892,0.055075,5.090257
10,"Sicilian Defense: Closed, Traditional",34,0.399467,0.127149,0.3396,0.063751,5.051339
10,Sicilian Defense: Franco-Sicilian Variation,20,0.405732,0.114645,0.384879,0.075675,5.174889
10,Sicilian Defense: Grand Prix Attack,35,0.415946,0.106544,0.377194,0.063665,3.920622
10,Sicilian Defense: Löwenthal Variation,10,0.54314,0.107831,0.501852,0.056042,2.442383
10,Sicilian Defense: Modern Variations,35,0.310235,0.074478,0.311342,0.025573,4.654369
10,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.408053,0.139139,0.38408,0.073125,5.026295
10,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.4197,0.092871,0.391511,0.061378,1.158142
10,"Sicilian Defense: Modern Variations, Main Line",10,0.476338,0.100371,0.567433,0.085864,1.082679
10,Sicilian Defense: Old Sicilian,35,0.384157,0.089929,0.32401,0.04858,4.432857
10,Sicilian Defense: Open,17,0.488215,0.098556,0.45994,0.088346,1.901461
10,Sicilian Defense: Taimanov Variation,9,0.594982,0.065427,0.45596,0.071935,0.623913
20,Bishop's Opening,35,0.291581,0.128819,0.352661,0.054265,8.467715
20,Bishop's Opening: Berlin Defense,28,0.348914,0.095512,0.308934,0.012975,5.363181
20,Bogo-Indian Defense: Exchange Variation,18,0.438421,0.081251,0.347724,0.024347,1.071341
20,Bogo-Indian Defense: Nimzowitsch Variation,18,0.323235,0.097397,0.301482,0.012573,4.995078
20,Catalan Opening: Closed,24,0.372484,0.04481,0.379432,0.059839,3.120001
20,Grünfeld Defense,10,0.382684,0.142771,0.346147,0.059713,6.122771
20,Grünfeld Defense: Exchange Variation,10,0.469641,0.107975,0.436404,0.082957,2.609299
20,Grünfeld Defense: Three Knights Variation,30,0.315729,0.108408,0.330739,0.060153,6.784869
20,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.24378,0.058873,0.377614,0.068151,4.672609
20,Indian Defense: Anti-Nimzo-Indian,22,0.31541,0.059521,0.274575,0.03745,4.247112
20,Indian Defense: London System,35,0.326844,0.071865,0.350224,0.05641,4.095307
20,Italian Game: Classical Variation,18,0.381768,0.08857,0.364866,0.031454,3.92703
20,"Italian Game: Classical Variation, Albin Gambit",16,0.345894,0.087432,0.380332,0.028566,5.376232
20,"Italian Game: Classical Variation, Center Attack",16,0.483288,0.116263,0.428088,0.023157,4.061495
20,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.33196,0.083296,0.346306,0.017855,4.609257
20,"Italian Game: Giuoco Pianissimo, Normal",27,0.328518,0.063364,0.349352,0.016064,4.279542
20,Italian Game: Giuoco Piano,22,0.352169,0.107211,0.369313,0.020547,5.742147
20,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.440518,0.162459,0.444001,0.080385,5.787422
20,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.309944,0.063333,0.299176,0.015923,4.004789
20,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.23232,0.078651,0.323835,0.020155,7.68826
20,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.359767,0.130638,0.372124,0.029836,6.581188
20,King's Indian Defense,10,0.364013,0.079977,0.405792,0.040393,4.432808
20,King's Indian Defense: Fianchetto Variation,22,0.294945,0.057734,0.441064,0.108347,5.06338
20,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.234698,0.058871,0.291299,0.054513,6.647297
20,King's Indian Defense: Four Pawns Attack,9,0.375916,0.067449,0.459675,0.05215,2.98314
20,King's Indian Defense: Normal Variation,10,0.347911,0.046583,0.400227,0.041976,2.787456
20,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.356308,0.098866,0.414267,0.048594,4.075148
20,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.389619,0.06434,0.43958,0.049356,2.450918
20,King's Indian Defense: Smyslov Variation,21,0.327123,0.084692,0.407008,0.054143,3.77289
20,London System,29,0.297584,0.084363,0.341028,0.051066,5.903471
20,"London System, with Bd3",13,0.309666,0.069169,0.399965,0.07114,5.064823
20,"London System, with Be2",13,0.306817,0.069976,0.383035,0.07741,5.081988
20,Neo-Grünfeld Defense: with Nf3,24,0.375751,0.11991,0.320509,0.051207,5.330473
20,Nimzo-Indian Defense,21,0.285746,0.04067,0.272688,0.013207,2.961762
20,Nimzo-Indian Defense: Classical Variation,10,0.272626,0.073857,0.336314,0.019322,6.307604
20,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.357475,0.06241,0.339277,0.020024,2.832654
20,Nimzo-Indian Defense: Three Knights Variation,30,0.303401,0.090611,0.326212,0.067083,4.172557
20,Petrov's Defense: Italian Variation,20,0.378486,0.137505,0.314097,0.012347,6.924555
20,Philidor Defense,51,0.310105,0.109384,0.3688,0.063277,7.132181
20,Philidor Defense: Exchange Variation,20,0.425846,0.07052,0.372259,0.040539,1.192712
20,Queen's Gambit Accepted,33,0.291272,0.097788,0.340622,0.036558,6.88136
20,Queen's Gambit Accepted: Old Variation,34,0.371521,0.100429,0.377624,0.054529,4.592995
20,Queen's Gambit Declined,38,0.313263,0.05656,0.336386,0.029532,4.305248
20,Queen's Gambit Declined: Harrwitz Attack,34,0.41017,0.019214,0.334187,0.015322,0.945966
20,Queen's Gambit Declined: Modern Variation,19,0.398574,0.035546,0.329033,0.019593,1.025596
20,Queen's Gambit Declined: Ragozin Defense,39,0.385191,0.019956,0.329671,0.017334,1.015499
20,Queen's Gambit Declined: Three Knights Variation,34,0.388728,0.023471,0.359526,0.014769,1.019289
20,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.151852,0.022881,0.303791,0.005946,7.218581
20,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.214401,0.032148,0.263161,0.008344,5.114951
20,Queen's Pawn Game: Accelerated London System,98,0.293003,0.054247,0.320097,0.018738,2.568069
20,Queen's Pawn Game: London System,35,0.294222,0.042217,0.323223,0.028665,2.418954
20,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.420238,0.059031,0.373112,0.028875,4.227363
20,Ruy Lopez: Exchange Variation,9,0.520551,0.103312,0.467343,0.036089,2.778898
20,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.488409,0.072144,0.401795,0.027337,2.485147
20,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.572403,0.074295,0.473418,0.034082,2.478003
20,Ruy Lopez: Morphy Defense,9,0.412169,0.05993,0.497945,0.022661,4.607461
20,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.365873,0.068944,0.453968,0.026772,4.806546
20,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.400952,0.109069,0.460445,0.07087,5.988783
20,Ruy Lopez: Steinitz Defense,17,0.370856,0.075178,0.371974,0.05218,4.954173
20,Semi-Slav Defense,14,0.286095,0.035803,0.367238,0.0222,3.674684
20,Semi-Slav Defense: Accelerated Move Order,17,0.324106,0.069979,0.33232,0.02061,5.115525
20,Semi-Slav Defense: Main Line,17,0.40192,0.054027,0.323265,0.020431,2.945304
20,Sicilian Defense,10,0.404056,0.065923,0.479263,0.074454,1.159736
20,Sicilian Defense: Chekhover Variation,13,0.389283,0.074122,0.409734,0.052242,2.422122
20,Sicilian Defense: Closed,66,0.331689,0.102348,0.361892,0.055075,6.038842
20,"Sicilian Defense: Closed, Traditional",34,0.391452,0.119104,0.3396,0.063751,5.509618
20,Sicilian Defense: Franco-Sicilian Variation,20,0.377127,0.109265,0.384879,0.075675,5.255853
20,Sicilian Defense: Grand Prix Attack,35,0.409647,0.117121,0.377194,0.063665,4.441556
20,Sicilian Defense: Löwenthal Variation,10,0.511599,0.08778,0.501852,0.056042,0.960378
20,Sicilian Defense: Modern Variations,35,0.306768,0.081092,0.311342,0.025573,5.130419
20,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.392377,0.119849,0.38408,0.073125,4.147063
20,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.38515,0.066549,0.391511,0.061378,1.199843
20,"Sicilian Defense: Modern Variations, Main Line",10,0.463217,0.07846,0.567433,0.085864,1.081484
20,Sicilian Defense: Old Sicilian,35,0.372323,0.081703,0.32401,0.04858,4.428628
20,Sicilian Defense: Open,17,0.476208,0.091443,0.45994,0.088346,1.924244
20,Sicilian Defense: Taimanov Variation,9,0.572575,0.053186,0.45596,0.071935,0.65074
30,Bishop's Opening,35,0.292497,0.128305,0.352661,0.054265,8.459031
30,Bishop's Opening: Berlin Defense,28,0.350759,0.096869,0.308934,0.012975,5.363667
30,Bogo-Indian Defense: Exchange Variation,18,0.431096,0.072647,0.347724,0.024347,1.05786
30,Bogo-Indian Defense: Nimzowitsch Variation,18,0.312936,0.081926,0.301482,0.012573,4.976492
30,Catalan Opening: Closed,24,0.380003,0.051259,0.379432,0.059839,3.119467
30,Grünfeld Defense,10,0.394762,0.143644,0.346147,0.059713,6.072693
30,Grünfeld Defense: Exchange Variation,10,0.479762,0.108559,0.436404,0.082957,2.568738
30,Grünfeld Defense: Three Knights Variation,30,0.315688,0.107471,0.330739,0.060153,6.784926
30,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.247428,0.059924,0.377614,0.068151,4.656896
30,Indian Defense: Anti-Nimzo-Indian,22,0.308869,0.060217,0.274575,0.03745,4.283926
30,Indian Defense: London System,35,0.327908,0.066639,0.350224,0.05641,4.081632
30,Italian Game: Classical Variation,18,0.372919,0.092807,0.364866,0.031454,4.808174
30,"Italian Game: Classical Variation, Albin Gambit",16,0.337701,0.107213,0.380332,0.028566,6.392097
30,"Italian Game: Classical Variation, Center Attack",16,0.482141,0.12758,0.428088,0.023157,5.036787
30,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.321873,0.085362,0.346306,0.017855,5.503293
30,"Italian Game: Giuoco Pianissimo, Normal",27,0.325094,0.062751,0.349352,0.016064,4.291473
30,Italian Game: Giuoco Piano,22,0.352125,0.127749,0.369313,0.020547,7.205838
30,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.431293,0.162464,0.444001,0.080385,5.838032
30,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.307305,0.062349,0.299176,0.015923,4.029292
30,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.221455,0.074416,0.323835,0.020155,7.75508
30,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.349667,0.129403,0.372124,0.029836,6.638301
30,King's Indian Defense,10,0.357611,0.078427,0.405792,0.040393,4.43728
30,King's Indian Defense: Fianchetto Variation,22,0.282331,0.057443,0.441064,0.108347,5.126264
30,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.236762,0.060708,0.291299,0.054513,6.666451
30,King's Indian Defense: Four Pawns Attack,9,0.368456,0.07443,0.459675,0.05215,3.068525
30,King's Indian Defense: Normal Variation,10,0.346872,0.051432,0.400227,0.041976,2.801214
30,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.351266,0.093965,0.414267,0.048594,4.088027
30,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.383606,0.06305,0.43958,0.049356,2.466761
30,King's Indian Defense: Smyslov Variation,21,0.319849,0.082981,0.407008,0.054143,3.80234
30,London System,29,0.300882,0.088813,0.341028,0.051066,5.906843
30,"London System, with Bd3",13,0.306819,0.068388,0.399965,0.07114,5.076697
30,"London System, with Be2",13,0.301603,0.06997,0.383035,0.07741,5.111026
30,Neo-Grünfeld Defense: with Nf3,24,0.373368,0.114492,0.320509,0.051207,5.311013
30,Nimzo-Indian Defense,21,0.298662,0.04045,0.272688,0.013207,2.893425
30,Nimzo-Indian Defense: Classical Variation,10,0.262222,0.082919,0.336314,0.019322,7.958125
30,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.379394,0.06055,0.339277,0.020024,2.744102
30,Nimzo-Indian Defense: Three Knights Variation,30,0.314657,0.0894,0.326212,0.067083,4.103528
30,Petrov's Defense: Italian Variation,20,0.377436,0.13802,0.314097,0.012347,6.928005
30,Philidor Defense,51,0.309048,0.103578,0.3688,0.063277,6.509181
30,Philidor Defense: Exchange Variation,20,0.416264,0.072285,0.372259,0.040539,1.965588
30,Queen's Gambit Accepted,33,0.29384,0.093809,0.340622,0.036558,7.324153
30,Queen's Gambit Accepted: Old Variation,34,0.383147,0.091339,0.377624,0.054529,4.064945
30,Queen's Gambit Declined,38,0.309331,0.057708,0.336386,0.029532,4.328646
30,Queen's Gambit Declined: Harrwitz Attack,34,0.411966,0.020984,0.334187,0.015322,0.947503
30,Queen's Gambit Declined: Modern Variation,19,0.388575,0.036737,0.329033,0.019593,1.064131
30,Queen's Gambit Declined: Ragozin Defense,39,0.391711,0.021176,0.329671,0.017334,1.002467
30,Queen's Gambit Declined: Three Knights Variation,34,0.392734,0.024803,0.359526,0.014769,1.012269
30,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.148597,0.022827,0.303791,0.005946,7.240878
30,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.226311,0.04727,0.263161,0.008344,6.226764
30,Queen's Pawn Game: Accelerated London System,98,0.296066,0.050069,0.320097,0.018738,2.377175
30,Queen's Pawn Game: London System,35,0.296977,0.040428,0.323223,0.028665,1.983338
30,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.402515,0.055233,0.373112,0.028875,4.263209
30,Ruy Lopez: Exchange Variation,9,0.511681,0.104907,0.467343,0.036089,2.800471
30,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.480425,0.073072,0.401795,0.027337,2.504563
30,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.57094,0.076307,0.473418,0.034082,2.485669
30,Ruy Lopez: Morphy Defense,9,0.403299,0.059602,0.497945,0.022661,4.629034
30,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.347744,0.073548,0.453968,0.026772,6.59876
