step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
0,Bishop's Opening,35,0.296142,0.123324,0.352661,0.054265,294.882972,45.741233
0,Bishop's Opening: Berlin Defense,28,0.312829,0.085484,0.308934,0.012975,168.052404,34.812974
0,Bogo-Indian Defense: Exchange Variation,18,0.419653,0.049864,0.347724,0.024347,19.886799,20.703641
0,Bogo-Indian Defense: Nimzowitsch Variation,18,0.286874,0.082382,0.301482,0.012573,93.519788,22.691327
0,Catalan Opening: Closed,24,0.338388,0.040396,0.379432,0.059839,77.735193,27.006645
0,Grünfeld Defense,10,0.374315,0.148168,0.346147,0.059713,61.920855,14.212191
0,Grünfeld Defense: Exchange Variation,10,0.442078,0.110572,0.436404,0.082957,27.167901,10.904629
0,Grünfeld Defense: Three Knights Variation,30,0.290685,0.107299,0.330739,0.060153,238.142558,42.197992
0,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.218797,0.056536,0.377614,0.068151,132.150649,25.488274
0,Indian Defense: Anti-Nimzo-Indian,22,0.304404,0.054642,0.274575,0.03745,79.400161,36.274228
0,Indian Defense: London System,35,0.348949,0.067512,0.350224,0.05641,108.506533,45.473879
0,Italian Game: Classical Variation,18,0.402091,0.105267,0.364866,0.031454,85.0785,20.864884
0,"Italian Game: Classical Variation, Albin Gambit",16,0.310502,0.108681,0.380332,0.028566,119.727563,17.306238
0,"Italian Game: Classical Variation, Center Attack",16,0.493083,0.144565,0.428088,0.023157,80.232168,14.92749
0,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.329584,0.083961,0.346306,0.017855,190.90788,39.841182
0,"Italian Game: Giuoco Pianissimo, Normal",27,0.337376,0.056567,0.349352,0.016064,113.897055,30.233633
0,Italian Game: Giuoco Piano,22,0.347501,0.118396,0.369313,0.020547,158.539909,23.673696
0,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.444329,0.162478,0.444001,0.080385,144.276173,30.973696
0,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.283775,0.064919,0.299176,0.015923,144.348653,40.095809
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.232753,0.083199,0.323835,0.020155,199.525793,27.153871
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.369116,0.137489,0.372124,0.029836,144.263751,24.647432
0,King's Indian Defense,10,0.343868,0.065681,0.405792,0.040393,44.594332,10.220564
0,King's Indian Defense: Fianchetto Variation,22,0.286449,0.051049,0.441064,0.108347,111.489198,26.620346
0,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.251507,0.061462,0.291299,0.054513,105.474261,25.066807
0,King's Indian Defense: Four Pawns Attack,9,0.363957,0.059325,0.459675,0.05215,27.033703,8.295772
0,King's Indian Defense: Normal Variation,10,0.336652,0.036962,0.400227,0.041976,28.109842,10.360807
0,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.366492,0.096801,0.414267,0.048594,57.545922,18.514729
0,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.393079,0.062862,0.43958,0.049356,58.299298,22.951681
0,King's Indian Defense: Smyslov Variation,21,0.326897,0.082223,0.407008,0.054143,80.26495,22.122515
0,London System,29,0.315363,0.088928,0.341028,0.051066,153.874379,39.710726
0,"London System, with Bd3",13,0.279938,0.044263,0.399965,0.07114,50.955062,14.833596
0,"London System, with Be2",13,0.257115,0.052083,0.383035,0.07741,68.890235,15.926746
0,Neo-Grünfeld Defense: with Nf3,24,0.363943,0.126273,0.320509,0.051207,146.450714,33.330833
0,Nimzo-Indian Defense,21,0.29728,0.032063,0.272688,0.013207,45.732283,28.684242
0,Nimzo-Indian Defense: Classical Variation,10,0.268876,0.06202,0.336314,0.019322,47.63374,11.678434
0,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.323405,0.055008,0.339277,0.020024,44.886469,11.632695
0,Nimzo-Indian Defense: Three Knights Variation,30,0.320763,0.081609,0.326212,0.067083,106.685938,48.718731
0,Petrov's Defense: Italian Variation,20,0.364804,0.141655,0.314097,0.012347,124.357716,24.594656
0,Philidor Defense,51,0.292205,0.103226,0.3688,0.063277,334.731375,67.006097
0,Philidor Defense: Exchange Variation,20,0.407186,0.081043,0.372259,0.040539,55.646678,23.163618
0,Queen's Gambit Accepted,33,0.305681,0.108306,0.340622,0.036558,227.368428,40.516912
0,Queen's Gambit Accepted: Old Variation,34,0.370397,0.10342,0.377624,0.054529,156.636032,40.351444
0,Queen's Gambit Declined,38,0.303588,0.053723,0.336386,0.029532,165.274314,48.541262
0,Queen's Gambit Declined: Harrwitz Attack,34,0.397029,0.017321,0.334187,0.015322,33.441199,39.44284
0,Queen's Gambit Declined: Modern Variation,19,0.380051,0.025181,0.329033,0.019593,20.132351,22.827387
0,Queen's Gambit Declined: Ragozin Defense,39,0.381606,0.015965,0.329671,0.017334,39.725913,46.597633
0,Queen's Gambit Declined: Three Knights Variation,34,0.382341,0.018977,0.359526,0.014769,34.956019,36.819853
0,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.122896,0.027798,0.303791,0.005946,97.797136,11.032204
0,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.306438,0.06647,0.263161,0.008344,52.129861,19.747827
0,Queen's Pawn Game: Accelerated London System,98,0.302354,0.05573,0.320097,0.018738,348.556312,120.309382
0,Queen's Pawn Game: London System,35,0.310715,0.035197,0.323223,0.028665,65.668863,44.757004
0,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.388485,0.053658,0.373112,0.028875,27.428599,10.892678
0,Ruy Lopez: Exchange Variation,9,0.49426,0.075445,0.467343,0.036089,23.916343,7.637707
0,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.454358,0.068625,0.401795,0.027337,25.621091,10.063152
0,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.558588,0.04496,0.473418,0.034082,6.042206,7.458076
0,Ruy Lopez: Morphy Defense,9,0.433549,0.034722,0.497945,0.022661,8.694918,6.825701
0,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.390814,0.04694,0.453968,0.026772,10.486678,7.823029
0,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.410707,0.08451,0.460445,0.07087,27.2587,14.01498
0,Ruy Lopez: Steinitz Defense,17,0.349694,0.074607,0.371974,0.05218,85.478426,21.672759
0,Semi-Slav Defense,14,0.221123,0.028619,0.367238,0.0222,55.512924,15.58745
0,Semi-Slav Defense: Accelerated Move Order,17,0.307692,0.067069,0.33232,0.02061,87.983032,20.551942
0,Semi-Slav Defense: Main Line,17,0.341055,0.054604,0.323265,0.020431,54.021269,21.182156
0,Sicilian Defense,10,0.330553,0.039074,0.479263,0.074454,28.436436,9.42369
