step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
0,Bishop's Opening,35,0.296142,0.123324,0.352661,0.054265,294.882972,45.741233
0,Bishop's Opening: Berlin Defense,28,0.312053,0.084779,0.308934,0.012975,168.528328,34.812974
0,Bogo-Indian Defense: Exchange Variation,18,0.422006,0.048245,0.347724,0.024347,18.926146,20.703641
0,Bogo-Indian Defense: Nimzowitsch Variation,18,0.289227,0.081388,0.301482,0.012573,92.559135,22.691327
0,Catalan Opening: Closed,24,0.334704,0.038823,0.379432,0.059839,77.862683,27.006645
0,Grünfeld Defense,10,0.393483,0.157942,0.346147,0.059713,61.25636,14.212191
0,Grünfeld Defense: Exchange Variation,10,0.462531,0.117494,0.436404,0.082957,26.468007,10.904629
0,Grünfeld Defense: Three Knights Variation,30,0.294678,0.1172,0.330739,0.060153,238.233273,42.197992
0,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.226672,0.071543,0.377614,0.068151,131.924759,25.488274
0,Indian Defense: Anti-Nimzo-Indian,22,0.31565,0.058041,0.274575,0.03745,78.623911,36.274228
0,Indian Defense: London System,35,0.344762,0.064148,0.350224,0.05641,93.907429,45.473879
0,Italian Game: Classical Variation,18,0.397963,0.101376,0.364866,0.031454,85.225374,20.864884
0,"Italian Game: Classical Variation, Albin Gambit",16,0.303001,0.097697,0.380332,0.028566,104.651504,17.306238
0,"Italian Game: Classical Variation, Center Attack",16,0.477061,0.132185,0.428088,0.023157,80.548437,14.92749
0,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.33222,0.084048,0.346306,0.017855,175.082865,39.841182
0,"Italian Game: Giuoco Pianissimo, Normal",27,0.338117,0.064075,0.349352,0.016064,114.185469,30.233633
0,Italian Game: Giuoco Piano,22,0.347092,0.112894,0.369313,0.020547,142.757216,23.673696
0,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.447769,0.162796,0.444001,0.080385,143.595982,30.973696
0,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.290389,0.074028,0.299176,0.015923,130.547794,40.095809
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.236662,0.085212,0.323835,0.020155,198.845601,27.153871
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.373026,0.138436,0.372124,0.029836,143.583559,24.647432
0,King's Indian Defense,10,0.355106,0.078899,0.405792,0.040393,44.511875,10.220564
0,King's Indian Defense: Fianchetto Variation,22,0.295536,0.061247,0.441064,0.108347,111.507096,26.620346
0,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.248454,0.069168,0.291299,0.054513,106.009297,25.066807
0,King's Indian Defense: Four Pawns Attack,9,0.382517,0.07355,0.459675,0.05215,26.774672,8.295772
0,King's Indian Defense: Normal Variation,10,0.352923,0.050932,0.400227,0.041976,27.897332,10.360807
0,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.36726,0.104434,0.414267,0.048594,57.851144,18.514729
0,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.399989,0.073448,0.43958,0.049356,58.447819,22.951681
0,King's Indian Defense: Smyslov Variation,21,0.336136,0.09561,0.407008,0.054143,80.176405,22.122515
0,London System,29,0.309133,0.093639,0.341028,0.051066,170.198817,39.710726
0,"London System, with Bd3",13,0.280877,0.030051,0.399965,0.07114,49.930398,14.833596
0,"London System, with Be2",13,0.242416,0.040443,0.383035,0.07741,83.986749,15.926746
0,Neo-Grünfeld Defense: with Nf3,24,0.359693,0.129869,0.320509,0.051207,146.83545,33.330833
0,Nimzo-Indian Defense,21,0.301428,0.031858,0.272688,0.013207,44.749621,28.684242
0,Nimzo-Indian Defense: Classical Variation,10,0.28404,0.0594,0.336314,0.019322,46.66021,11.678434
0,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.31899,0.056763,0.339277,0.020024,45.178605,11.632695
0,Nimzo-Indian Defense: Three Knights Variation,30,0.325005,0.080943,0.326212,0.067083,105.494522,48.718731
0,Petrov's Defense: Italian Variation,20,0.366492,0.142744,0.314097,0.012347,124.450181,24.594656
0,Philidor Defense,51,0.293879,0.103068,0.3688,0.063277,334.344259,67.006097
0,Philidor Defense: Exchange Variation,20,0.399903,0.077453,0.372259,0.040539,55.85575,23.163618
0,Queen's Gambit Accepted,33,0.303023,0.107515,0.340622,0.036558,227.48517,40.516912
0,Queen's Gambit Accepted: Old Variation,34,0.3722,0.104082,0.377624,0.054529,156.610959,40.351444
0,Queen's Gambit Declined,38,0.294262,0.053402,0.336386,0.029532,182.177086,48.541262
0,Queen's Gambit Declined: Harrwitz Attack,34,0.38897,0.015758,0.334187,0.015322,34.134327,39.44284
0,Queen's Gambit Declined: Modern Variation,19,0.363017,0.025629,0.329033,0.019593,21.174244,22.827387
0,Queen's Gambit Declined: Ragozin Defense,39,0.368661,0.015058,0.329671,0.017334,41.171431,46.597633
0,Queen's Gambit Declined: Three Knights Variation,34,0.371048,0.017081,0.359526,0.014769,35.934469,36.819853
0,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.122896,0.027798,0.303791,0.005946,97.797136,11.032204
0,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.304703,0.066825,0.263161,0.008344,52.260357,19.747827
0,Queen's Pawn Game: Accelerated London System,98,0.295833,0.052407,0.320097,0.018738,350.804112,120.309382
0,Queen's Pawn Game: London System,35,0.318701,0.043334,0.323223,0.028665,64.79595,44.757004
0,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.384913,0.053118,0.373112,0.028875,27.619117,10.892678
0,Ruy Lopez: Exchange Variation,9,0.49426,0.075445,0.467343,0.036089,23.916343,7.637707
0,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.454358,0.068625,0.401795,0.027337,25.621091,10.063152
0,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.558588,0.04496,0.473418,0.034082,6.042206,7.458076
0,Ruy Lopez: Morphy Defense,9,0.432772,0.034683,0.497945,0.022661,8.710186,6.825701
0,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.392368,0.045983,0.453968,0.026772,10.319624,7.823029
0,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.410707,0.08451,0.460445,0.07087,27.2587,14.01498
0,Ruy Lopez: Steinitz Defense,17,0.344792,0.075788,0.371974,0.05218,85.819353,21.672759
0,Semi-Slav Defense,14,0.230298,0.02881,0.367238,0.0222,54.813089,15.58745
0,Semi-Slav Defense: Accelerated Move Order,17,0.309973,0.057968,0.33232,0.02061,71.996236,20.551942
0,Semi-Slav Defense: Main Line,17,0.339925,0.05157,0.323265,0.020431,53.965791,21.182156
0,Sicilian Defense,10,0.330553,0.039074,0.479263,0.074454,28.436436,9.42369
0,Sicilian Defense: Chekhover Variation,13,0.362521,0.044489,0.409734,0.052242,15.883922,14.236131
0,Sicilian Defense: Closed,66,0.333481,0.092884,0.361892,0.055075,378.671306,86.780789
0,"Sicilian Defense: Closed, Traditional",34,0.393247,0.124141,0.3396,0.063751,201.753813,53.151613
0,Sicilian Defense: Franco-Sicilian Variation,20,0.33596,0.12819,0.384879,0.075675,141.00911,27.274444
0,Sicilian Defense: Grand Prix Attack,35,0.395298,0.082705,0.377194,0.063665,121.623207,45.203963
0,Sicilian Defense: Löwenthal Variation,10,0.452788,0.102006,0.501852,0.056042,27.169816,8.032144
0,Sicilian Defense: Modern Variations,35,0.297184,0.07723,0.311342,0.025573,196.089421,44.998593
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.383386,0.11477,0.38408,0.073125,84.949601,23.126486
0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.426825,0.058896,0.391511,0.061378,9.9647,13.855622
0,"Sicilian Defense: Modern Variations, Main Line",10,0.3982,0.057452,0.567433,0.085864,26.826998,8.220391
0,Sicilian Defense: Old Sicilian,35,0.364785,0.08248,0.32401,0.04858,172.179833,47.564828
0,Sicilian Defense: Open,17,0.438679,0.104097,0.45994,0.088346,51.004327,18.280124
0,Sicilian Defense: Taimanov Variation,9,0.562888,0.079955,0.45596,0.071935,6.507413,8.850648
10,Bishop's Opening,35,0.307822,0.134958,0.352661,0.054265,325.781371,45.741233
10,Bishop's Opening: Berlin Defense,28,0.334705,0.09359,0.308934,0.012975,166.890024,34.812974
10,Bogo-Indian Defense: Exchange Variation,18,0.405566,0.042358,0.347724,0.024347,19.699409,20.703641
10,Bogo-Indian Defense: Nimzowitsch Variation,18,0.266447,0.068237,0.301482,0.012573,93.867922,22.691327
10,Catalan Opening: Closed,24,0.338237,0.042708,0.379432,0.059839,78.378221,27.006645
10,Grünfeld Defense,10,0.38049,0.170741,0.346147,0.059713,62.34515,14.212191
10,Grünfeld Defense: Exchange Variation,10,0.457632,0.136208,0.436404,0.082957,27.421528,10.904629
10,Grünfeld Defense: Three Knights Variation,30,0.273084,0.112527,0.330739,0.060153,226.703264,42.197992
10,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.198049,0.066658,0.377614,0.068151,135.260583,25.488274
10,Indian Defense: Anti-Nimzo-Indian,22,0.290814,0.05194,0.274575,0.03745,80.722604,36.274228
10,Indian Defense: London System,35,0.33295,0.068785,0.350224,0.05641,113.246948,45.473879
10,Italian Game: Classical Variation,18,0.419838,0.111799,0.364866,0.031454,69.334873,20.864884
10,"Italian Game: Classical Variation, Albin Gambit",16,0.339505,0.120722,0.380332,0.028566,87.902805,17.306238
10,"Italian Game: Classical Variation, Center Attack",16,0.513557,0.140514,0.428088,0.023157,64.129493,14.92749
10,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.344312,0.091018,0.346306,0.017855,174.559932,39.841182
10,"Italian Game: Giuoco Pianissimo, Normal",27,0.345108,0.070113,0.349352,0.016064,113.982908,30.233633
10,Italian Game: Giuoco Piano,22,0.370145,0.1347,0.369313,0.020547,127.161934,23.673696
10,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.456064,0.168197,0.444001,0.080385,144.093462,30.973696
10,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.304353,0.085726,0.299176,0.015923,145.660487,40.095809
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.245527,0.094479,0.323835,0.020155,199.355504,27.153871
10,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.381891,0.145286,0.372124,0.029836,144.093462,24.647432
10,King's Indian Defense,10,0.349897,0.087646,0.405792,0.040393,45.252656,10.220564
10,King's Indian Defense: Fianchetto Variation,22,0.284816,0.060502,0.441064,0.108347,113.018289,26.620346
10,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.225492,0.059362,0.291299,0.054513,107.699769,25.066807
