step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll
100,Grünfeld Defense,10,0.322222,0.14,0.346147,0.059713,9.488841
100,Grünfeld Defense: Exchange Variation,10,0.422222,0.128056,0.436404,0.082957,5.972103
100,Grünfeld Defense: Three Knights Variation,30,0.309697,0.135557,0.330739,0.060153,7.943322
100,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.204329,0.061406,0.377614,0.068151,6.362538
100,Indian Defense: Anti-Nimzo-Indian,22,0.306033,0.090966,0.274575,0.03745,5.156744
100,Indian Defense: London System,35,0.357586,0.086571,0.350224,0.05641,4.046913
100,Italian Game: Classical Variation,18,0.364949,0.116642,0.364866,0.031454,4.907054
100,"Italian Game: Classical Variation, Albin Gambit",16,0.290551,0.093813,0.380332,0.028566,6.530244
100,"Italian Game: Classical Variation, Center Attack",16,0.498068,0.144281,0.428088,0.023157,5.005649
100,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.324355,0.10125,0.346306,0.017855,5.54899
100,"Italian Game: Giuoco Pianissimo, Normal",27,0.306437,0.066867,0.349352,0.016064,4.384582
100,Italian Game: Giuoco Piano,22,0.338455,0.123946,0.369313,0.020547,6.541993
100,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.423841,0.163438,0.444001,0.080385,7.010847
100,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.286968,0.088197,0.299176,0.015923,8.213198
100,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.20891,0.073492,0.323835,0.020155,10.478783
100,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.345273,0.134285,0.372124,0.029836,7.966872
100,King's Indian Defense,10,0.35,0.096944,0.405792,0.040393,6.105521
100,King's Indian Defense: Fianchetto Variation,22,0.277824,0.063202,0.441064,0.108347,6.549927
100,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.222917,0.065748,0.291299,0.054513,8.658261
100,King's Indian Defense: Four Pawns Attack,9,0.397266,0.082278,0.459675,0.05215,4.70333
100,King's Indian Defense: Normal Variation,10,0.358838,0.074054,0.400227,0.041976,4.473802
100,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.378704,0.138595,0.414267,0.048594,5.75097
100,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.417295,0.085034,0.43958,0.049356,3.082802
100,King's Indian Defense: Smyslov Variation,21,0.360317,0.108037,0.407008,0.054143,5.863432
100,London System,29,0.327131,0.120764,0.341028,0.051066,6.984177
100,"London System, with Bd3",13,0.270101,0.052218,0.399965,0.07114,5.19281
100,"London System, with Be2",13,0.235913,0.06192,0.383035,0.07741,7.795364
100,Neo-Grünfeld Defense: with Nf3,24,0.40524,0.189749,0.320509,0.051207,8.676597
100,Nimzo-Indian Defense,21,0.333241,0.057523,0.272688,0.013207,5.067585
100,Nimzo-Indian Defense: Classical Variation,10,0.272222,0.100577,0.336314,0.019322,7.992366
100,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.305556,0.087491,0.339277,0.020024,4.67836
100,Nimzo-Indian Defense: Three Knights Variation,30,0.344308,0.097147,0.326212,0.067083,5.578506
100,Petrov's Defense: Italian Variation,20,0.353229,0.147286,0.314097,0.012347,7.076924
100,Philidor Defense,51,0.271809,0.102302,0.3688,0.063277,7.571078
100,Philidor Defense: Exchange Variation,20,0.399934,0.096644,0.372259,0.040539,4.410599
100,Queen's Gambit Accepted,33,0.291282,0.126626,0.340622,0.036558,9.34543
100,Queen's Gambit Accepted: Old Variation,34,0.356462,0.112938,0.377624,0.054529,5.596068
100,Queen's Gambit Declined,38,0.305305,0.076735,0.336386,0.029532,5.647996
100,Queen's Gambit Declined: Harrwitz Attack,34,0.479049,0.031051,0.334187,0.015322,1.29075
100,Queen's Gambit Declined: Modern Variation,19,0.404116,0.051037,0.329033,0.019593,1.895857
100,Queen's Gambit Declined: Ragozin Defense,39,0.441868,0.030323,0.329671,0.017334,1.311547
100,Queen's Gambit Declined: Three Knights Variation,34,0.457659,0.031642,0.359526,0.014769,1.338452
100,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.082716,0.024283,0.303791,0.005946,12.825484
100,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.320171,0.073237,0.263161,0.008344,4.833787
100,Queen's Pawn Game: Accelerated London System,98,0.328907,0.079065,0.320097,0.018738,5.108186
100,Queen's Pawn Game: London System,35,0.314982,0.080813,0.323223,0.028665,5.533087
100,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.370303,0.063094,0.373112,0.028875,4.369028
100,Ruy Lopez: Exchange Variation,9,0.469914,0.085911,0.467343,0.036089,2.744284
100,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.424311,0.087529,0.401795,0.027337,2.752439
100,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.568679,0.071125,0.473418,0.034082,0.710629
100,Ruy Lopez: Morphy Defense,9,0.418497,0.034557,0.497945,0.022661,0.992646
100,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.369114,0.051504,0.453968,0.026772,2.949285
100,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.376647,0.083901,0.460445,0.07087,2.833532
100,Ruy Lopez: Steinitz Defense,17,0.33509,0.077271,0.371974,0.05218,5.075768
100,Semi-Slav Defense,14,0.247222,0.049492,0.367238,0.0222,5.036031
100,Semi-Slav Defense: Accelerated Move Order,17,0.333987,0.11519,0.33232,0.02061,6.155759
100,Semi-Slav Defense: Main Line,17,0.348693,0.071916,0.323265,0.020431,4.120403
100,Sicilian Defense,10,0.314962,0.046946,0.479263,0.074454,2.961752
100,Sicilian Defense: Chekhover Variation,13,0.346755,0.036525,0.409734,0.052242,2.429587
100,Sicilian Defense: Closed,66,0.346106,0.108079,0.361892,0.055075,5.971774
100,"Sicilian Defense: Closed, Traditional",34,0.387792,0.121888,0.3396,0.063751,5.967743
100,Sicilian Defense: Franco-Sicilian Variation,20,0.32179,0.115595,0.384879,0.075675,6.252384
100,Sicilian Defense: Grand Prix Attack,35,0.406356,0.108416,0.377194,0.063665,4.837327
100,Sicilian Defense: Löwenthal Variation,10,0.482798,0.11225,0.501852,0.056042,2.639855
100,Sicilian Defense: Modern Variations,35,0.295833,0.07338,0.311342,0.025573,6.483972
100,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.37018,0.128632,0.38408,0.073125,6.026973
100,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.396881,0.084649,0.391511,0.061378,2.784151
100,"Sicilian Defense: Modern Variations, Main Line",10,0.360417,0.086495,0.567433,0.085864,2.901139
100,Sicilian Defense: Old Sicilian,35,0.37123,0.099521,0.32401,0.04858,5.368416
100,Sicilian Defense: Open,17,0.437589,0.120532,0.45994,0.088346,3.931144
100,Sicilian Defense: Taimanov Variation,9,0.53693,0.081287,0.45596,0.071935,0.769847
200,Bishop's Opening,35,0.309206,0.131794,0.352661,0.054265,8.423082
200,Bishop's Opening: Berlin Defense,28,0.335363,0.091938,0.308934,0.012975,6.506872
200,Bogo-Indian Defense: Exchange Variation,18,0.469393,0.109635,0.347724,0.024347,2.835154
200,Bogo-Indian Defense: Nimzowitsch Variation,18,0.287294,0.11634,0.301482,0.012573,8.671356
200,Catalan Opening: Closed,24,0.396662,0.082952,0.379432,0.059839,3.197469
200,Grünfeld Defense,10,0.362797,0.169282,0.346147,0.059713,7.855026
200,Grünfeld Defense: Exchange Variation,10,0.462797,0.147053,0.436404,0.082957,4.332663
200,Grünfeld Defense: Three Knights Variation,30,0.295303,0.14366,0.330739,0.060153,8.568152
200,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.179004,0.058874,0.377614,0.068151,7.252439
200,Indian Defense: Anti-Nimzo-Indian,22,0.268919,0.074391,0.274575,0.03745,5.988007
200,Indian Defense: London System,35,0.360446,0.086133,0.350224,0.05641,3.586161
200,Italian Game: Classical Variation,18,0.401923,0.137207,0.364866,0.031454,4.865592
200,"Italian Game: Classical Variation, Albin Gambit",16,0.326713,0.117264,0.380332,0.028566,6.491853
200,"Italian Game: Classical Variation, Center Attack",16,0.534428,0.152258,0.428088,0.023157,4.960445
200,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.342156,0.103186,0.346306,0.017855,5.499024
200,"Italian Game: Giuoco Pianissimo, Normal",27,0.330208,0.070014,0.349352,0.016064,4.318359
200,Italian Game: Giuoco Piano,22,0.36925,0.1391,0.369313,0.020547,6.500058
200,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.447863,0.172052,0.444001,0.080385,6.980348
200,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.299555,0.092906,0.299176,0.015923,8.196648
200,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.236208,0.094926,0.323835,0.020155,10.444125
200,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.372572,0.148274,0.372124,0.029836,7.932214
200,King's Indian Defense,10,0.355019,0.094803,0.405792,0.040393,4.521545
200,King's Indian Defense: Fianchetto Variation,22,0.278021,0.064163,0.441064,0.108347,5.846457
200,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.221484,0.056428,0.291299,0.054513,7.670348
200,King's Indian Defense: Four Pawns Attack,9,0.400421,0.085902,0.459675,0.05215,2.995297
200,King's Indian Defense: Normal Variation,10,0.376327,0.075818,0.400227,0.041976,2.859837
200,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.375887,0.129083,0.414267,0.048594,4.874535
200,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.416627,0.081703,0.43958,0.049356,2.434402
200,King's Indian Defense: Smyslov Variation,21,0.358249,0.101957,0.407008,0.054143,5.115026
200,London System,29,0.340232,0.114036,0.341028,0.051066,5.28523
200,"London System, with Bd3",13,0.280979,0.043156,0.399965,0.07114,2.725759
200,"London System, with Be2",13,0.25021,0.053347,0.383035,0.07741,5.312104
200,Neo-Grünfeld Defense: with Nf3,24,0.412702,0.192983,0.320509,0.051207,8.00911
200,Nimzo-Indian Defense,21,0.307291,0.055017,0.272688,0.013207,4.412776
200,Nimzo-Indian Defense: Classical Variation,10,0.278182,0.096665,0.336314,0.019322,6.400623
200,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.318705,0.082063,0.339277,0.020024,3.075186
200,Nimzo-Indian Defense: Three Knights Variation,30,0.333285,0.096838,0.326212,0.067083,5.101486
200,Petrov's Defense: Italian Variation,20,0.380833,0.162239,0.314097,0.012347,7.795374
200,Philidor Defense,51,0.283429,0.112885,0.3688,0.063277,7.557284
200,Philidor Defense: Exchange Variation,20,0.463929,0.092283,0.372259,0.040539,4.202518
200,Queen's Gambit Accepted,33,0.293835,0.121439,0.340622,0.036558,8.840403
200,Queen's Gambit Accepted: Old Variation,34,0.361225,0.112905,0.377624,0.054529,6.034366
200,Queen's Gambit Declined,38,0.291478,0.076664,0.336386,0.029532,6.112853
200,Queen's Gambit Declined: Harrwitz Attack,34,0.487825,0.031475,0.334187,0.015322,0.807743
200,Queen's Gambit Declined: Modern Variation,19,0.42293,0.064719,0.329033,0.019593,1.082344
200,Queen's Gambit Declined: Ragozin Defense,39,0.431185,0.030007,0.329671,0.017334,0.931868
200,Queen's Gambit Declined: Three Knights Variation,34,0.458413,0.035776,0.359526,0.014769,0.882864
200,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.101235,0.024457,0.303791,0.005946,10.989533
200,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.312915,0.062765,0.263161,0.008344,4.828289
200,Queen's Pawn Game: Accelerated London System,98,0.325641,0.075591,0.320097,0.018738,4.790392
200,Queen's Pawn Game: London System,35,0.312369,0.058877,0.323223,0.028665,4.122857
200,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.412486,0.080699,0.373112,0.028875,4.301263
200,Ruy Lopez: Exchange Variation,9,0.557645,0.109236,0.467343,0.036089,2.583539
200,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.485214,0.112196,0.401795,0.027337,4.185485
200,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.638453,0.071351,0.473418,0.034082,0.57218
200,Ruy Lopez: Morphy Defense,9,0.42925,0.053452,0.497945,0.022661,2.775452
200,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.379867,0.07146,0.453968,0.026772,4.732091
200,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.42188,0.1042,0.460445,0.07087,4.328197
200,Ruy Lopez: Steinitz Defense,17,0.371013,0.080525,0.371974,0.05218,4.964318
200,Semi-Slav Defense,14,0.244123,0.051318,0.367238,0.0222,6.145045
200,Semi-Slav Defense: Accelerated Move Order,17,0.34159,0.11174,0.33232,0.02061,5.190116
200,Semi-Slav Defense: Main Line,17,0.378642,0.092141,0.323265,0.020431,3.123014
200,Sicilian Defense,10,0.355966,0.073548,0.479263,0.074454,2.90191
200,Sicilian Defense: Chekhover Variation,13,0.404084,0.067417,0.409734,0.052242,1.147352
200,Sicilian Defense: Closed,66,0.35232,0.113763,0.361892,0.055075,5.500679
200,"Sicilian Defense: Closed, Traditional",34,0.396063,0.126286,0.3396,0.063751,5.493934
200,Sicilian Defense: Franco-Sicilian Variation,20,0.341022,0.137031,0.384879,0.075675,7.032735
200,Sicilian Defense: Grand Prix Attack,35,0.406727,0.109603,0.377194,0.063665,4.846453
200,Sicilian Defense: Löwenthal Variation,10,0.509588,0.126066,0.501852,0.056042,2.623646
200,Sicilian Defense: Modern Variations,35,0.318645,0.089373,0.311342,0.025573,6.444894
200,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.381228,0.134616,0.38408,0.073125,6.007768
200,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.413643,0.104062,0.391511,0.061378,2.770739
200,"Sicilian Defense: Modern Variations, Main Line",10,0.40142,0.109369,0.567433,0.085864,2.841296
200,Sicilian Defense: Old Sicilian,35,0.377083,0.09937,0.32401,0.04858,5.36035
200,Sicilian Defense: Open,17,0.443548,0.127931,0.45994,0.088346,3.962029
200,Sicilian Defense: Taimanov Variation,9,0.563898,0.078494,0.45596,0.071935,0.724677
300,Bishop's Opening,35,0.293856,0.129008,0.352661,0.054265,8.90867
300,Bishop's Opening: Berlin Defense,28,0.315473,0.098351,0.308934,0.012975,7.149658
300,Bogo-Indian Defense: Exchange Variation,18,0.456097,0.109918,0.347724,0.024347,3.74088
300,Bogo-Indian Defense: Nimzowitsch Variation,18,0.277203,0.114636,0.301482,0.012573,9.572636
300,Catalan Opening: Closed,24,0.401337,0.089061,0.379432,0.059839,3.845954
300,Grünfeld Defense,10,0.342797,0.163393,0.346147,0.059713,9.477371
300,Grünfeld Defense: Exchange Variation,10,0.442797,0.147334,0.436404,0.082957,5.960633
300,Grünfeld Defense: Three Knights Variation,30,0.294377,0.137678,0.330739,0.060153,8.544439
300,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.193025,0.065114,0.377614,0.068151,7.180929
300,Indian Defense: Anti-Nimzo-Indian,22,0.269319,0.076853,0.274575,0.03745,6.685953
300,Indian Defense: London System,35,0.347098,0.089199,0.350224,0.05641,4.978702
300,Italian Game: Classical Variation,18,0.379945,0.139019,0.364866,0.031454,4.947555
300,"Italian Game: Classical Variation, Albin Gambit",16,0.307488,0.113849,0.380332,0.028566,7.498314
300,"Italian Game: Classical Variation, Center Attack",16,0.529711,0.171632,0.428088,0.023157,5.007719
300,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.345487,0.108283,0.346306,0.017855,5.476841
300,"Italian Game: Giuoco Pianissimo, Normal",27,0.321254,0.064006,0.349352,0.016064,4.30349
300,Italian Game: Giuoco Piano,22,0.332903,0.13801,0.369313,0.020547,7.309056
300,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.432954,0.173237,0.444001,0.080385,7.018307
300,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.304289,0.102339,0.299176,0.015923,8.20159
300,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.219266,0.089066,0.323835,0.020155,10.48726
300,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.35563,0.147035,0.372124,0.029836,7.975349
300,King's Indian Defense,10,0.347242,0.099388,0.405792,0.040393,6.124061
300,King's Indian Defense: Fianchetto Variation,22,0.272145,0.07859,0.441064,0.108347,6.631054
300,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.215108,0.067924,0.291299,0.054513,8.713061
300,King's Indian Defense: Four Pawns Attack,9,0.394248,0.087063,0.459675,0.05215,4.729439
300,King's Indian Defense: Normal Variation,10,0.361882,0.080345,0.400227,0.041976,4.479342
300,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.370219,0.141057,0.414267,0.048594,5.801391
300,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.415617,0.088244,0.43958,0.049356,3.10387
300,King's Indian Defense: Smyslov Variation,21,0.354978,0.111934,0.407008,0.054143,5.904457
300,London System,29,0.331594,0.124845,0.341028,0.051066,6.967089
300,"London System, with Bd3",13,0.265594,0.050026,0.399965,0.07114,5.205466
300,"London System, with Be2",13,0.234825,0.05927,0.383035,0.07741,7.791811
300,Neo-Grünfeld Defense: with Nf3,24,0.413228,0.200153,0.320509,0.051207,8.675199
300,Nimzo-Indian Defense,21,0.314154,0.052984,0.272688,0.013207,5.116865
300,Nimzo-Indian Defense: Classical Variation,10,0.263503,0.095517,0.336314,0.019322,8.017839
300,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.296837,0.083012,0.339277,0.020024,4.703833
300,Nimzo-Indian Defense: Three Knights Variation,30,0.33809,0.095175,0.326212,0.067083,5.594349
300,Petrov's Defense: Italian Variation,20,0.367304,0.16843,0.314097,0.012347,8.623962
300,Philidor Defense,51,0.263295,0.107304,0.3688,0.063277,7.920654
300,Philidor Defense: Exchange Variation,20,0.425181,0.086487,0.372259,0.040539,4.280049
300,Queen's Gambit Accepted,33,0.295159,0.129765,0.340622,0.036558,9.327051
300,Queen's Gambit Accepted: Old Variation,34,0.35762,0.119186,0.377624,0.054529,6.05986
300,Queen's Gambit Declined,38,0.287735,0.081017,0.336386,0.029532,6.564326
300,Queen's Gambit Declined: Harrwitz Attack,34,0.497231,0.034883,0.334187,0.015322,1.257557
300,Queen's Gambit Declined: Modern Variation,19,0.413562,0.063234,0.329033,0.019593,1.932275
300,Queen's Gambit Declined: Ragozin Defense,39,0.437001,0.03137,0.329671,0.017334,1.323266
300,Queen's Gambit Declined: Three Knights Variation,34,0.458564,0.038113,0.359526,0.014769,1.35103
300,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.090123,0.025472,0.303791,0.005946,12.780433
300,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.293146,0.058436,0.263161,0.008344,4.877489
300,Queen's Pawn Game: Accelerated London System,98,0.330118,0.086637,0.320097,0.018738,5.132678
300,Queen's Pawn Game: London System,35,0.318297,0.061419,0.323223,0.028665,4.550571
300,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.381931,0.078471,0.373112,0.028875,4.372843
300,Ruy Lopez: Exchange Variation,9,0.529004,0.128364,0.467343,0.036089,2.686169
300,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.459437,0.125751,0.401795,0.027337,4.277852
300,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.605927,0.094316,0.473418,0.034082,0.680285
300,Ruy Lopez: Morphy Defense,9,0.395671,0.064987,0.497945,0.022661,2.889789
300,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.351226,0.080405,0.453968,0.026772,4.834721
