step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
0,Bishop's Opening,35,0.270837,0.132521,0.352661,0.054265,314.676143,45.741233
0,Bishop's Opening: Berlin Defense,28,0.335438,0.100616,0.308934,0.012975,182.087645,34.812974
0,Bogo-Indian Defense: Exchange Variation,18,0.323697,0.049003,0.347724,0.024347,25.478383,20.703641
0,Bogo-Indian Defense: Nimzowitsch Variation,18,0.317743,0.076002,0.301482,0.012573,74.503242,22.691327
0,Catalan Opening: Closed,24,0.433883,0.031563,0.379432,0.059839,22.917189,27.006645
0,Grünfeld Defense,10,0.365726,0.137535,0.346147,0.059713,77.281746,14.212191
0,Grünfeld Defense: Exchange Variation,10,0.456636,0.10575,0.436404,0.082957,42.058121,10.904629
0,Grünfeld Defense: Three Knights Variation,30,0.326935,0.157832,0.330739,0.060153,268.89542,42.197992
0,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.305949,0.137199,0.377614,0.068151,161.811754,25.488274
0,Indian Defense: Anti-Nimzo-Indian,22,0.346938,0.040665,0.274575,0.03745,58.79259,36.274228
0,Indian Defense: London System,35,0.304849,0.083531,0.350224,0.05641,178.555296,45.473879
0,Italian Game: Classical Variation,18,0.411628,0.132084,0.364866,0.031454,85.907626,20.864884
0,"Italian Game: Classical Variation, Albin Gambit",16,0.412013,0.086066,0.380332,0.028566,49.944815,17.306238
0,"Italian Game: Classical Variation, Center Attack",16,0.484177,0.108403,0.428088,0.023157,15.800054,14.92749
0,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.439096,0.075893,0.346306,0.017855,83.308431,39.841182
0,"Italian Game: Giuoco Pianissimo, Normal",27,0.375456,0.053592,0.349352,0.016064,78.503562,30.233633
0,Italian Game: Giuoco Piano,22,0.421809,0.057425,0.369313,0.020547,22.936646,23.673696
0,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.4997,0.143093,0.444001,0.080385,104.874724,30.973696
0,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.305764,0.055196,0.299176,0.015923,92.093668,40.095809
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.396858,0.092115,0.323835,0.020155,105.754647,27.153871
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.329732,0.073762,0.372124,0.029836,108.99984,24.647432
0,King's Indian Defense,10,0.231111,0.105896,0.405792,0.040393,113.062236,10.220564
0,King's Indian Defense: Fianchetto Variation,22,0.347262,0.101984,0.441064,0.108347,110.871228,26.620346
0,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.30943,0.105807,0.291299,0.054513,104.812624,25.066807
0,King's Indian Defense: Four Pawns Attack,9,0.307295,0.105536,0.459675,0.05215,77.009332,8.295772
0,King's Indian Defense: Normal Variation,10,0.325657,0.099009,0.400227,0.041976,77.743301,10.360807
0,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.357962,0.145382,0.414267,0.048594,136.588862,18.514729
0,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.355117,0.117713,0.43958,0.049356,161.274344,22.951681
0,King's Indian Defense: Smyslov Variation,21,0.212748,0.093973,0.407008,0.054143,213.985157,22.122515
0,London System,29,0.357715,0.136532,0.341028,0.051066,215.981632,39.710726
0,"London System, with Bd3",13,0.277986,0.104937,0.399965,0.07114,116.001878,14.833596
0,"London System, with Be2",13,0.339524,0.091552,0.383035,0.07741,80.993098,15.926746
0,Neo-Grünfeld Defense: with Nf3,24,0.328441,0.170553,0.320509,0.051207,244.400982,33.330833
0,Nimzo-Indian Defense,21,0.331074,0.028395,0.272688,0.013207,27.00179,28.684242
0,Nimzo-Indian Defense: Classical Variation,10,0.356802,0.032329,0.336314,0.019322,27.493347,11.678434
0,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.383469,0.054133,0.339277,0.020024,11.565872,11.632695
0,Nimzo-Indian Defense: Three Knights Variation,30,0.331752,0.086544,0.326212,0.067083,137.525875,48.718731
0,Petrov's Defense: Italian Variation,20,0.389773,0.187683,0.314097,0.012347,171.66218,24.594656
0,Philidor Defense,51,0.326957,0.154336,0.3688,0.063277,461.349264,67.006097
0,Philidor Defense: Exchange Variation,20,0.457484,0.17742,0.372259,0.040539,135.758766,23.163618
0,Queen's Gambit Accepted,33,0.32691,0.117844,0.340622,0.036558,239.362415,40.516912
0,Queen's Gambit Accepted: Old Variation,34,0.357682,0.118164,0.377624,0.054529,221.469231,40.351444
0,Queen's Gambit Declined,38,0.328206,0.063328,0.336386,0.029532,178.249687,48.541262
0,Queen's Gambit Declined: Harrwitz Attack,34,0.360099,0.022734,0.334187,0.015322,38.432852,39.44284
0,Queen's Gambit Declined: Modern Variation,19,0.278045,0.029415,0.329033,0.019593,90.087628,22.827387
0,Queen's Gambit Declined: Ragozin Defense,39,0.334503,0.024326,0.329671,0.017334,48.035762,46.597633
0,Queen's Gambit Declined: Three Knights Variation,34,0.307706,0.030754,0.359526,0.014769,62.198207,36.819853
0,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.160935,0.042297,0.303791,0.005946,96.611182,11.032204
0,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.339741,0.02362,0.263161,0.008344,32.319078,19.747827
0,Queen's Pawn Game: Accelerated London System,98,0.265224,0.076006,0.320097,0.018738,590.33922,120.309382
0,Queen's Pawn Game: London System,35,0.261764,0.055307,0.323223,0.028665,198.725254,44.757004
0,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.337427,0.127791,0.373112,0.028875,62.541759,10.892678
0,Ruy Lopez: Exchange Variation,9,0.473684,0.15386,0.467343,0.036089,41.923854,7.637707
0,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.356316,0.122452,0.401795,0.027337,61.548507,10.063152
0,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.493886,0.137986,0.473418,0.034082,25.207921,7.458076
0,Ruy Lopez: Morphy Defense,9,0.619553,0.098141,0.497945,0.022661,6.011687,6.825701
0,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.604738,0.104427,0.453968,0.026772,6.348159,7.823029
0,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.526316,0.163405,0.460445,0.07087,41.923854,14.01498
