step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
0,Bishop's Opening,35,0.270837,0.132521,0.352661,0.054265,314.676143,45.741233
0,Bishop's Opening: Berlin Defense,28,0.327458,0.085857,0.308934,0.012975,150.746314,34.812974
0,Bogo-Indian Defense: Exchange Variation,18,0.322951,0.048796,0.347724,0.024347,25.437561,20.703641
0,Bogo-Indian Defense: Nimzowitsch Variation,18,0.316997,0.075786,0.301482,0.012573,74.46242,22.691327
0,Catalan Opening: Closed,24,0.424562,0.03008,0.379432,0.059839,23.459184,27.006645
0,Grünfeld Defense,10,0.364444,0.1376,0.346147,0.059713,77.319486,14.212191
0,Grünfeld Defense: Exchange Variation,10,0.455354,0.106048,0.436404,0.082957,42.095862,10.904629
0,Grünfeld Defense: Three Knights Variation,30,0.327217,0.156275,0.330739,0.060153,268.776908,42.197992
0,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.305731,0.135127,0.377614,0.068151,161.753866,25.488274
0,Indian Defense: Anti-Nimzo-Indian,22,0.341895,0.044168,0.274575,0.03745,59.600044,36.274228
0,Indian Defense: London System,35,0.305873,0.084386,0.350224,0.05641,178.556076,45.473879
0,Italian Game: Classical Variation,18,0.408946,0.133285,0.364866,0.031454,86.171476,20.864884
0,"Italian Game: Classical Variation, Albin Gambit",16,0.41217,0.086092,0.380332,0.028566,49.949154,17.306238
0,"Italian Game: Classical Variation, Center Attack",16,0.478667,0.111753,0.428088,0.023157,16.305732,14.92749
0,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.438428,0.078487,0.346306,0.017855,83.642679,39.841182
0,"Italian Game: Giuoco Pianissimo, Normal",27,0.372951,0.054265,0.349352,0.016064,78.756094,30.233633
0,Italian Game: Giuoco Piano,22,0.422516,0.057388,0.369313,0.020547,22.896003,23.673696
0,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.4997,0.143093,0.444001,0.080385,104.874724,30.973696
0,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.304233,0.055952,0.299176,0.015923,92.294392,40.095809
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.396858,0.092115,0.323835,0.020155,105.754647,27.153871
0,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.329732,0.073762,0.372124,0.029836,108.99984,24.647432
0,King's Indian Defense,10,0.231111,0.105896,0.405792,0.040393,113.062236,10.220564
0,King's Indian Defense: Fianchetto Variation,22,0.345631,0.099985,0.441064,0.108347,110.821457,26.620346
0,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.309489,0.105774,0.291299,0.054513,104.781852,25.066807
0,King's Indian Defense: Four Pawns Attack,9,0.312346,0.107228,0.459675,0.05215,76.914021,8.295772
0,King's Indian Defense: Normal Variation,10,0.321111,0.097196,0.400227,0.041976,77.830312,10.360807
0,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.358435,0.145305,0.414267,0.048594,136.55809,18.514729
0,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.369968,0.132863,0.43958,0.049356,161.080238,22.951681
0,King's Indian Defense: Smyslov Variation,21,0.212944,0.094105,0.407008,0.054143,214.152836,22.122515
0,London System,29,0.355304,0.133083,0.341028,0.051066,200.612535,39.710726
0,"London System, with Bd3",13,0.270773,0.088303,0.399965,0.07114,115.9418,14.833596
0,"London System, with Be2",13,0.324754,0.075144,0.383035,0.07741,81.19758,15.926746
0,Neo-Grünfeld Defense: with Nf3,24,0.328441,0.170553,0.320509,0.051207,244.400982,33.330833
0,Nimzo-Indian Defense,21,0.327828,0.027907,0.272688,0.013207,26.989578,28.684242
0,Nimzo-Indian Defense: Classical Variation,10,0.370691,0.032012,0.336314,0.019322,11.347081,11.678434
0,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.387358,0.071538,0.339277,0.020024,27.452754,11.632695
0,Nimzo-Indian Defense: Three Knights Variation,30,0.330555,0.086088,0.326212,0.067083,137.39588,48.718731
0,Petrov's Defense: Italian Variation,20,0.390328,0.186762,0.314097,0.012347,171.585219,24.594656
0,Philidor Defense,51,0.326957,0.152974,0.3688,0.063277,461.179365,67.006097
0,Philidor Defense: Exchange Variation,20,0.445261,0.171885,0.372259,0.040539,136.123409,23.163618
0,Queen's Gambit Accepted,33,0.323974,0.115783,0.340622,0.036558,239.476353,40.516912
0,Queen's Gambit Accepted: Old Variation,34,0.359609,0.118289,0.377624,0.054529,221.301576,40.351444
0,Queen's Gambit Declined,38,0.342728,0.072799,0.336386,0.029532,192.827672,48.541262
0,Queen's Gambit Declined: Harrwitz Attack,34,0.358347,0.023345,0.334187,0.015322,38.518122,39.44284
0,Queen's Gambit Declined: Modern Variation,19,0.277168,0.029186,0.329033,0.019593,90.12845,22.827387
0,Queen's Gambit Declined: Ragozin Defense,39,0.331239,0.024101,0.329671,0.017334,47.99872,46.597633
0,Queen's Gambit Declined: Three Knights Variation,34,0.311395,0.030824,0.359526,0.014769,46.077616,36.819853
0,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.160935,0.042297,0.303791,0.005946,96.611182,11.032204
0,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.339776,0.01997,0.263161,0.008344,32.196369,19.747827
0,Queen's Pawn Game: Accelerated London System,98,0.266033,0.07708,0.320097,0.018738,605.469955,120.309382
0,Queen's Pawn Game: London System,35,0.255646,0.056727,0.323223,0.028665,214.99003,44.757004
0,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.34076,0.122431,0.373112,0.028875,62.059333,10.892678
0,Ruy Lopez: Exchange Variation,9,0.473684,0.15386,0.467343,0.036089,41.923854,7.637707
0,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.356316,0.122452,0.401795,0.027337,61.548507,10.063152
0,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.493886,0.137986,0.473418,0.034082,25.207921,7.458076
0,Ruy Lopez: Morphy Defense,9,0.619553,0.098141,0.497945,0.022661,6.011687,6.825701
0,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.604738,0.104427,0.453968,0.026772,6.348159,7.823029
0,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.526316,0.163405,0.460445,0.07087,41.923854,14.01498
